nice: cannot set niceness: Permission denied
Precompiling packages...
   1632.9 ms  ✓ UUIDs
   1632.3 ms  ✓ Logging
   1766.2 ms  ✓ OpenSSL_jll
   1735.1 ms  ✓ CompilerSupportLibraries_jll
   1790.0 ms  ✓ Unicode
   1805.8 ms  ✓ MozillaCACerts_jll
   1805.2 ms  ✓ nghttp2_jll
   1889.3 ms  ✓ Zlib_jll
   1916.4 ms  ✓ NetworkOptions
   1991.7 ms  ✓ Base64
    675.8 ms  ✓ LibSSH2_jll
    779.7 ms  ✓ p7zip_jll
    802.6 ms  ✓ Printf
    479.5 ms  ✓ LibCURL_jll
    491.9 ms  ✓ LibGit2_jll
   3436.1 ms  ✓ ArgTools
    774.6 ms  ✓ LibCURL
    632.7 ms  ✓ Tar
   3020.5 ms  ✓ Dates
    449.0 ms  ✓ TOML
   3176.4 ms  ✓ LibGit2
   3053.1 ms  ✓ Downloads
   9592.5 ms  ✓ StyledStrings
   1778.7 ms  ✓ JuliaSyntaxHighlighting
   3897.6 ms  ✓ Markdown
  47596.9 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2620.4 ms  ✓ ConcreteStructs
   2635.8 ms  ✓ IteratorInterfaceExtensions
   2633.3 ms  ✓ Future
   2719.1 ms  ✓ MuladdMacro
   2743.6 ms  ✓ StatsAPI
   2746.1 ms  ✓ ExprTools
   3025.9 ms  ✓ OpenLibm_jll
   3058.3 ms  ✓ PositiveFactorizations
   3246.4 ms  ✓ AbstractFFTs
   4243.8 ms  ✓ ADTypes
   4536.2 ms  ✓ Serialization
   2516.4 ms  ✓ CommonSolve
   5231.0 ms  ✓ FillArrays
   5451.4 ms  ✓ Combinatorics
   2827.9 ms  ✓ InverseFunctions
   5537.4 ms  ✓ InitialValues
   2872.3 ms  ✓ SuiteSparse_jll
   2508.0 ms  ✓ EnumX
   3317.2 ms  ✓ Statistics
   4016.5 ms  ✓ IterTools
   2396.9 ms  ✓ Reexport
   4600.2 ms  ✓ Requires
   2295.1 ms  ✓ FastPower
   2595.9 ms  ✓ CompositionsBase
   2701.9 ms  ✓ Mmap
   2539.8 ms  ✓ PtrArrays
   3214.3 ms  ✓ AbstractTrees
   2963.4 ms  ✓ HashArrayMappedTries
   2605.0 ms  ✓ TaskLocalValues
   4395.3 ms  ✓ DocStringExtensions
   5585.3 ms  ✓ SpatialIndexing
   3068.0 ms  ✓ StableTasks
  10524.7 ms  ✓ Bessels
   2598.9 ms  ✓ Adapt
   3357.9 ms  ✓ VectorInterface
   3206.2 ms  ✓ Inflate
   2732.5 ms  ✓ PackageExtensionCompat
   3277.5 ms  ✓ DataAPI
   3713.8 ms  ✓ EnzymeCore
  11946.2 ms  ✓ FunctionWrappers
   3001.3 ms  ✓ FastClosures
   3087.3 ms  ✓ ChunkSplitters
   3022.7 ms  ✓ SciMLPublic
   9898.8 ms  ✓ OrderedCollections
   3200.3 ms  ✓ StaticArraysCore
   3002.6 ms  ✓ LoggingExtras
   3734.1 ms  ✓ Preferences
   2687.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2795.1 ms  ✓ FillArrays → FillArraysStatisticsExt
   5002.3 ms  ✓ LazyArtifacts
   2594.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   9684.8 ms  ✓ ConstructionBase
   3402.5 ms  ✓ AliasTables
   2697.1 ms  ✓ ScopedValues
  14704.3 ms  ✓ IrrationalConstants
   3288.6 ms  ✓ GPUArraysCore
  10078.3 ms  ✓ Compat
   8780.5 ms  ✓ RuntimeGeneratedFunctions
  18665.5 ms  ✓ MacroTools
   9700.0 ms  ✓ NaNMath
   2706.9 ms  ✓ EnzymeCore → AdaptExt
   2794.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2520.0 ms  ✓ CommonSolve → CommonSolveEnzymeCoreExt
  11895.1 ms  ✓ DifferentiationInterface
   2496.7 ms  ✓ DiffResults
   2677.7 ms  ✓ PrecompileTools
   3012.6 ms  ✓ JLLWrappers
   3193.5 ms  ✓ SciMLLogging
  14200.4 ms  ✓ InteractiveUtils
  11936.5 ms  ✓ Distances
   2570.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2498.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   8317.0 ms  ✓ KrylovKit
   2632.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2505.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  10500.3 ms  ✓ ArrayInterface
   3004.4 ms  ✓ CommonSubexpressions
   3612.1 ms  ✓ LogExpFunctions
  10301.2 ms  ✓ Missings
   8403.5 ms  ✓ DataStructures
   4095.0 ms  ✓ FFTW_jll
  17893.6 ms  ✓ Distributed
   5292.5 ms  ✓ Rmath_jll
  19000.7 ms  ✓ TimerOutputs
   4095.8 ms  ✓ TruncatedStacktraces
   4703.3 ms  ✓ OpenSpecFun_jll
   4414.8 ms  ✓ SimpleTraits
   2496.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2505.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   8158.6 ms  ✓ RecipesBase
   3597.1 ms  ✓ MaybeInplace
   3393.1 ms  ✓ FastBroadcast
   8322.3 ms  ✓ IntelOpenMP_jll
   8406.2 ms  ✓ oneTBB_jll
   3303.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7499.7 ms  ✓ Setfield
   2987.0 ms  ✓ SortingAlgorithms
   4187.2 ms  ✓ PoissonRandom
   3519.5 ms  ✓ Rmath
   3944.3 ms  ✓ ProgressMeter
   2369.1 ms  ✓ FiniteDiff
   6307.6 ms  ✓ PreallocationTools
  24814.8 ms  ✓ SparseArrays
   2312.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   6088.4 ms  ✓ MKL_jll
   9421.9 ms  ✓ SciMLStructures
   3020.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3075.6 ms  ✓ Distances → DistancesSparseArraysExt
   3105.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3187.9 ms  ✓ Statistics → SparseArraysExt
   3478.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3679.6 ms  ✓ SuiteSparse
   3795.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   9407.8 ms  ✓ QuadGK
   2805.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2880.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   9675.5 ms  ✓ FunctionWrappersWrappers
  14205.5 ms  ✓ Accessors
   2527.3 ms  ✓ PDMats
  10523.3 ms  ✓ SpecialFunctions
   1395.5 ms  ✓ Accessors → LinearAlgebraExt
   2484.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   2801.0 ms  ✓ DiffRules
   3591.9 ms  ✓ StochasticDiffEqLevyArea
   7397.5 ms  ✓ NLSolversBase
   3607.9 ms  ✓ BangBang
  21495.4 ms  ✓ Test
   4977.8 ms  ✓ HypergeometricFunctions
   3090.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3093.1 ms  ✓ Accessors → TestExt
  13207.0 ms  ✓ StatsBase
   6090.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   9909.1 ms  ✓ SymbolicIndexingInterface
   1890.3 ms  ✓ PDMats → StatsBaseExt
   7804.3 ms  ✓ LineSearches
  11491.5 ms  ✓ SciMLOperators
   8187.0 ms  ✓ OhMyThreads
   2405.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  34504.5 ms  ✓ StaticArrays
   2893.5 ms  ✓ OhMyThreads → ProgressMeterExt
   3790.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  15597.6 ms  ✓ Roots
   4288.1 ms  ✓ OhMyThreads → MarkdownExt
  12209.1 ms  ✓ StatsFuns
   3188.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3289.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3384.3 ms  ✓ Adapt → AdaptStaticArraysExt
   3393.8 ms  ✓ ResettableStacks
   3443.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3719.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3326.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3300.4 ms  ✓ Accessors → StaticArraysExt
   2281.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3208.2 ms  ✓ BangBang → BangBangStaticArraysExt
  18632.7 ms  ✓ ForwardDiff
  10759.9 ms  ✓ Optim
   2997.8 ms  ✓ FastPower → FastPowerForwardDiffExt
