nice: cannot set niceness: Permission denied
Precompiling packages...
   2016.3 ms  ✓ LazyArtifacts
   2030.2 ms  ✓ MuladdMacro
   2087.1 ms  ✓ ConcreteStructs
   2111.4 ms  ✓ StatsAPI
   2127.5 ms  ✓ IteratorInterfaceExtensions
   2283.7 ms  ✓ ExprTools
   2407.1 ms  ✓ PositiveFactorizations
   2396.7 ms  ✓ OpenLibm_jll
   3009.0 ms  ✓ AbstractFFTs
   3022.2 ms  ✓ ADTypes
   3604.8 ms  ✓ FunctionWrappers
   1737.0 ms  ✓ CommonSolve
   3807.6 ms  ✓ InitialValues
   4062.3 ms  ✓ Combinatorics
   2027.9 ms  ✓ CompilerSupportLibraries_jll
   2095.8 ms  ✓ InverseFunctions
   2025.3 ms  ✓ SuiteSparse_jll
   1815.2 ms  ✓ SafeTestsets
   4784.7 ms  ✓ FillArrays
   2686.9 ms  ✓ IterTools
   1876.5 ms  ✓ EnumX
   2617.1 ms  ✓ Compat
   1806.7 ms  ✓ Reexport
   2590.6 ms  ✓ Requires
   2916.7 ms  ✓ OrderedCollections
   1719.8 ms  ✓ CompositionsBase
   3720.8 ms  ✓ Preferences
   1994.1 ms  ✓ PtrArrays
   2613.7 ms  ✓ AbstractTrees
   2882.4 ms  ✓ DocStringExtensions
   3703.6 ms  ✓ SpatialIndexing
   2094.8 ms  ✓ FastPower
   1891.5 ms  ✓ TaskLocalValues
   2200.6 ms  ✓ HashArrayMappedTries
   8197.0 ms  ✓ Bessels
   2209.1 ms  ✓ StableTasks
   2215.4 ms  ✓ ConstructionBase
   2409.5 ms  ✓ DataAPI
   1890.2 ms  ✓ PackageExtensionCompat
   2979.9 ms  ✓ Inflate
   3002.8 ms  ✓ VectorInterface
   1722.8 ms  ✓ FastClosures
   2678.6 ms  ✓ Adapt
   3073.0 ms  ✓ EnzymeCore
   5687.6 ms  ✓ IrrationalConstants
   8195.5 ms  ✓ Distributed
   2713.2 ms  ✓ ChunkSplitters
   2606.3 ms  ✓ LoggingExtras
   2799.9 ms  ✓ SciMLPublic
   1994.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3194.9 ms  ✓ StaticArraysCore
   2794.3 ms  ✓ RuntimeGeneratedFunctions
