nice: cannot set niceness: Permission denied
Precompiling packages...
    425.9 ms  ✓ CPUTime
    429.4 ms  ✓ Reexport
    564.2 ms  ✓ ConstructionBase
    473.6 ms  ✓ StatsAPI
    605.5 ms  ✓ IterTools
   1346.5 ms  ✓ IrrationalConstants
    475.5 ms  ✓ CommonSolve
    588.1 ms  ✓ StableTasks
   1069.7 ms  ✓ Combinatorics
    554.7 ms  ✓ StaticArraysCore
    635.4 ms  ✓ Statistics
    529.6 ms  ✓ ChunkSplitters
    451.2 ms  ✓ IfElse
    961.1 ms  ✓ SuiteSparse_jll
    466.0 ms  ✓ PtrArrays
    724.9 ms  ✓ EnzymeCore
    566.3 ms  ✓ Mmap
    475.1 ms  ✓ TaskLocalValues
    518.4 ms  ✓ ManualMemory
    573.0 ms  ✓ PositiveFactorizations
    524.2 ms  ✓ DataAPI
    438.6 ms  ✓ CommonWorldInvalidations
    426.8 ms  ✓ Future
    893.1 ms  ✓ SciMLPublic
    448.8 ms  ✓ FastPower
    474.7 ms  ✓ CompositionsBase
    542.1 ms  ✓ InverseFunctions
    708.6 ms  ✓ AbstractTrees
    553.6 ms  ✓ MuladdMacro
   5504.9 ms  ✓ MacroTools
    723.2 ms  ✓ AbstractFFTs
   2454.3 ms  ✓ ExproniconLite
    578.5 ms  ✓ EnumX
   1540.2 ms  ✓ InitialValues
    492.9 ms  ✓ ExprTools
    803.7 ms  ✓ OpenLibm_jll
    456.8 ms  ✓ ConcreteStructs
    939.5 ms  ✓ SpatialIndexing
   1120.5 ms  ✓ FillArrays
    653.2 ms  ✓ OrderedCollections
    503.1 ms  ✓ HashArrayMappedTries
    730.6 ms  ✓ ADTypes
    758.2 ms  ✓ Serialization
   1782.3 ms  ✓ Bessels
    694.6 ms  ✓ DocStringExtensions
    539.7 ms  ✓ FastClosures
    447.7 ms  ✓ SIMDTypes
    448.0 ms  ✓ IteratorInterfaceExtensions
    808.9 ms  ✓ Requires
    757.7 ms  ✓ CpuId
    619.6 ms  ✓ LoggingExtras
    606.9 ms  ✓ Compat
   1394.9 ms  ✓ InteractiveUtils
    471.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    906.5 ms  ✓ LazyArtifacts
    513.4 ms  ✓ DiffResults
    550.9 ms  ✓ AliasTables
   3742.3 ms  ✓ FunctionWrappers
    865.7 ms  ✓ Distances
    450.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    547.9 ms  ✓ Missings
    484.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2340.4 ms  ✓ Preferences
   1225.4 ms  ✓ ThreadingUtilities
    632.5 ms  ✓ CommonSubexpressions
    537.7 ms  ✓ NaNMath
    485.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    489.0 ms  ✓ ScopedValues
    438.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    491.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2029.2 ms  ✓ Jieko
   1826.4 ms  ✓ DataStructures
   1163.0 ms  ✓ DifferentiationInterface
    463.0 ms  ✓ RuntimeGeneratedFunctions
    633.7 ms  ✓ LogExpFunctions
    599.0 ms  ✓ Adapt
    570.4 ms  ✓ Compat → CompatLinearAlgebraExt
   4101.7 ms  ✓ TimerOutputs
   2811.7 ms  ✓ Distributed
    511.8 ms  ✓ FunctionWrappersWrappers
   1634.1 ms  ✓ Setfield
    508.5 ms  ✓ PrecompileTools
    578.3 ms  ✓ JLLWrappers
    624.3 ms  ✓ SciMLLogging
    571.5 ms  ✓ TruncatedStacktraces
   4545.9 ms  ✓ SparseArrays
    587.4 ms  ✓ SortingAlgorithms
   2631.6 ms  ✓ Accessors
    520.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1029.3 ms  ✓ QuadGK
    616.6 ms  ✓ ArrayInterface
    430.4 ms  ✓ EnzymeCore → AdaptExt
    576.4 ms  ✓ GPUArraysCore
    801.0 ms  ✓ ProgressMeter
   1931.0 ms  ✓ RecipesBase
  10185.5 ms  ✓ Test
    842.4 ms  ✓ Rmath_jll
    833.2 ms  ✓ OpenSpecFun_jll
  10400.3 ms  ✓ Moshi
   1304.5 ms  ✓ IntelOpenMP_jll
    729.2 ms  ✓ FFTW_jll
   1287.7 ms  ✓ oneTBB_jll
    789.2 ms  ✓ Statistics → SparseArraysExt
    961.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    871.3 ms  ✓ SuiteSparse
    842.2 ms  ✓ Distances → DistancesSparseArraysExt
    894.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    887.5 ms  ✓ Adapt → AdaptSparseArraysExt
    778.8 ms  ✓ Accessors → LinearAlgebraExt
    626.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1048.3 ms  ✓ MaybeInplace
    859.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    955.4 ms  ✓ SciMLStructures
    635.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  14729.8 ms  ✓ Parsers
   1734.9 ms  ✓ PreallocationTools
    581.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    709.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16223.3 ms  ✓ StaticArrays
    599.0 ms  ✓ Accessors → TestExt
    751.1 ms  ✓ Rmath
   1583.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1144.7 ms  ✓ MKL_jll
    848.4 ms  ✓ PDMats
   2301.5 ms  ✓ SpecialFunctions
    771.8 ms  ✓ BangBang
   2397.7 ms  ✓ StatsBase
    761.6 ms  ✓ FiniteDiff
   1917.0 ms  ✓ SciMLOperators
   1350.2 ms  ✓ SymbolicIndexingInterface
   3248.6 ms  ✓ Roots
    799.6 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    740.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    745.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    871.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
    789.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2117.2 ms  ✓ JSON
    723.1 ms  ✓ Adapt → AdaptStaticArraysExt
    782.5 ms  ✓ Accessors → StaticArraysExt
    780.1 ms  ✓ FillArrays → FillArraysPDMatsExt
   1201.0 ms  ✓ HypergeometricFunctions
    802.0 ms  ✓ DiffRules
    776.6 ms  ✓ BangBang → BangBangStaticArraysExt
   1098.3 ms  ✓ OhMyThreads
    725.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    822.5 ms  ✓ PDMats → StatsBaseExt
    675.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    773.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    602.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    798.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  29150.1 ms  ✓ Static
   2339.7 ms  ✓ StatsFuns
   6122.1 ms  ✓ RecursiveArrayTools
    928.3 ms  ✓ OhMyThreads → MarkdownExt
   7016.1 ms  ✓ NearestNeighbors
    708.2 ms  ✓ BitTwiddlingConvenienceFunctions
   1452.7 ms  ✓ CPUSummary
    726.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   5401.1 ms  ✓ ForwardDiff
  14994.6 ms  ✓ FFTW
    877.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    688.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
