nice: cannot set niceness: Permission denied
Precompiling packages...
    421.6 ms  ✓ CPUTime
    432.0 ms  ✓ Reexport
    559.9 ms  ✓ ConstructionBase
    476.4 ms  ✓ StatsAPI
    604.3 ms  ✓ IterTools
   1333.3 ms  ✓ IrrationalConstants
    468.8 ms  ✓ CommonSolve
   1042.6 ms  ✓ Combinatorics
    586.1 ms  ✓ StableTasks
    546.3 ms  ✓ StaticArraysCore
    616.6 ms  ✓ Statistics
    517.2 ms  ✓ ChunkSplitters
    460.5 ms  ✓ IfElse
    976.0 ms  ✓ SuiteSparse_jll
    478.0 ms  ✓ PtrArrays
    714.7 ms  ✓ EnzymeCore
    553.6 ms  ✓ Mmap
    470.5 ms  ✓ TaskLocalValues
    515.9 ms  ✓ ManualMemory
    537.8 ms  ✓ PositiveFactorizations
    499.8 ms  ✓ DataAPI
    454.1 ms  ✓ CommonWorldInvalidations
    441.6 ms  ✓ Future
    949.5 ms  ✓ SciMLPublic
    423.7 ms  ✓ FastPower
    509.1 ms  ✓ InverseFunctions
    428.7 ms  ✓ CompositionsBase
    636.5 ms  ✓ AbstractTrees
    506.6 ms  ✓ MuladdMacro
    688.8 ms  ✓ AbstractFFTs
    606.1 ms  ✓ EnumX
   2427.5 ms  ✓ ExproniconLite
   1419.8 ms  ✓ InitialValues
   5945.5 ms  ✓ MacroTools
    574.6 ms  ✓ ExprTools
    929.7 ms  ✓ OpenLibm_jll
    428.9 ms  ✓ ConcreteStructs
   1129.0 ms  ✓ FillArrays
    927.1 ms  ✓ SpatialIndexing
    657.1 ms  ✓ OrderedCollections
    496.8 ms  ✓ HashArrayMappedTries
    745.7 ms  ✓ ADTypes
    743.3 ms  ✓ Serialization
   1759.4 ms  ✓ Bessels
    678.6 ms  ✓ DocStringExtensions
    500.9 ms  ✓ FastClosures
    442.7 ms  ✓ IteratorInterfaceExtensions
    445.6 ms  ✓ SIMDTypes
    782.2 ms  ✓ Requires
    579.4 ms  ✓ LoggingExtras
    757.2 ms  ✓ CpuId
    602.8 ms  ✓ Compat
   1404.8 ms  ✓ InteractiveUtils
    901.8 ms  ✓ LazyArtifacts
    450.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    501.3 ms  ✓ DiffResults
    574.4 ms  ✓ AliasTables
    840.9 ms  ✓ Distances
   3949.9 ms  ✓ FunctionWrappers
    570.8 ms  ✓ Missings
    452.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    456.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2376.7 ms  ✓ Preferences
   1402.9 ms  ✓ ThreadingUtilities
    573.2 ms  ✓ NaNMath
    597.1 ms  ✓ CommonSubexpressions
    516.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    421.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    476.4 ms  ✓ ScopedValues
    421.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1118.1 ms  ✓ DifferentiationInterface
   2012.2 ms  ✓ Jieko
    473.3 ms  ✓ RuntimeGeneratedFunctions
   1818.3 ms  ✓ DataStructures
    677.0 ms  ✓ LogExpFunctions
    504.6 ms  ✓ Adapt
    458.2 ms  ✓ Compat → CompatLinearAlgebraExt
    420.9 ms  ✓ FunctionWrappersWrappers
   2656.9 ms  ✓ Distributed
    500.9 ms  ✓ PrecompileTools
   1535.1 ms  ✓ Setfield
    553.4 ms  ✓ JLLWrappers
    607.9 ms  ✓ SciMLLogging
    570.4 ms  ✓ TruncatedStacktraces
   4358.8 ms  ✓ SparseArrays
   2703.3 ms  ✓ Accessors
    683.5 ms  ✓ SortingAlgorithms
    448.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    600.4 ms  ✓ ArrayInterface
    951.6 ms  ✓ QuadGK
    601.3 ms  ✓ GPUArraysCore
    437.6 ms  ✓ EnzymeCore → AdaptExt
    830.0 ms  ✓ ProgressMeter
   1963.7 ms  ✓ RecipesBase
  10359.1 ms  ✓ Test
    838.5 ms  ✓ Rmath_jll
    843.9 ms  ✓ OpenSpecFun_jll
  11017.1 ms  ✓ Moshi
   1360.4 ms  ✓ IntelOpenMP_jll
    809.1 ms  ✓ FFTW_jll
   1462.4 ms  ✓ oneTBB_jll
    823.0 ms  ✓ Statistics → SparseArraysExt
    987.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    815.7 ms  ✓ SuiteSparse
    910.0 ms  ✓ Distances → DistancesSparseArraysExt
    945.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    716.3 ms  ✓ Accessors → LinearAlgebraExt
    829.0 ms  ✓ Adapt → AdaptSparseArraysExt
    612.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    879.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    689.4 ms  ✓ SciMLStructures
    621.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1362.4 ms  ✓ PreallocationTools
    677.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  15158.4 ms  ✓ Parsers
    735.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16950.5 ms  ✓ StaticArrays
    668.9 ms  ✓ Accessors → TestExt
   1733.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    723.9 ms  ✓ Rmath
   1139.3 ms  ✓ MKL_jll
   2299.0 ms  ✓ SpecialFunctions
    833.0 ms  ✓ PDMats
   2266.9 ms  ✓ StatsBase
    725.0 ms  ✓ BangBang
    723.3 ms  ✓ FiniteDiff
   1784.6 ms  ✓ SciMLOperators
   1186.8 ms  ✓ SymbolicIndexingInterface
   3168.1 ms  ✓ Roots
    865.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    763.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    794.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2171.2 ms  ✓ JSON
    784.8 ms  ✓ Adapt → AdaptStaticArraysExt
    796.2 ms  ✓ Accessors → StaticArraysExt
    807.4 ms  ✓ DiffRules
   1304.6 ms  ✓ HypergeometricFunctions
    779.6 ms  ✓ FillArrays → FillArraysPDMatsExt
    771.2 ms  ✓ PDMats → StatsBaseExt
    765.1 ms  ✓ BangBang → BangBangStaticArraysExt
   1102.4 ms  ✓ OhMyThreads
    771.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    712.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    667.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    600.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    770.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1900.3 ms  ✓ RecursiveArrayTools
  28516.5 ms  ✓ Static
   2020.1 ms  ✓ StatsFuns
    758.7 ms  ✓ OhMyThreads → MarkdownExt
   1000.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   6068.4 ms  ✓ NearestNeighbors
   4915.4 ms  ✓ ForwardDiff
    686.9 ms  ✓ BitTwiddlingConvenienceFunctions
   1357.5 ms  ✓ Neighborhood
    698.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14097.8 ms  ✓ FFTW
   1929.8 ms  ✓ Clustering
   1243.3 ms  ✓ CPUSummary
    825.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    517.9 ms  ✓ FastPower → FastPowerForwardDiffExt
