nice: cannot set niceness: Permission denied
Precompiling packages...
   1565.6 ms  ✓ UUIDs
   1592.9 ms  ✓ NetworkOptions
   1659.0 ms  ✓ nghttp2_jll
   1660.5 ms  ✓ MozillaCACerts_jll
   1694.2 ms  ✓ OpenSSL_jll
   1668.7 ms  ✓ Unicode
   1678.0 ms  ✓ Logging
   1686.5 ms  ✓ Zlib_jll
   1785.7 ms  ✓ CompilerSupportLibraries_jll
   1869.4 ms  ✓ Base64
    512.0 ms  ✓ LibSSH2_jll
    696.6 ms  ✓ Printf
    593.0 ms  ✓ p7zip_jll
    491.1 ms  ✓ LibCURL_jll
    492.7 ms  ✓ LibGit2_jll
   3288.9 ms  ✓ ArgTools
    758.4 ms  ✓ LibCURL
    619.4 ms  ✓ Tar
   3102.1 ms  ✓ Dates
   3199.1 ms  ✓ LibGit2
    479.0 ms  ✓ TOML
   3167.0 ms  ✓ Downloads
   9689.7 ms  ✓ StyledStrings
   1679.9 ms  ✓ JuliaSyntaxHighlighting
   4017.0 ms  ✓ Markdown
  47810.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2357.4 ms  ✓ IteratorInterfaceExtensions
   2544.6 ms  ✓ ConcreteStructs
   2554.3 ms  ✓ StatsAPI
   2565.3 ms  ✓ MuladdMacro
   2636.3 ms  ✓ Future
   2703.9 ms  ✓ OpenLibm_jll
   2865.7 ms  ✓ ExprTools
   3064.0 ms  ✓ PositiveFactorizations
   3650.4 ms  ✓ AbstractFFTs
   4232.6 ms  ✓ Serialization
   4345.3 ms  ✓ ADTypes
   2604.6 ms  ✓ InverseFunctions
   2587.5 ms  ✓ CommonSolve
   5327.6 ms  ✓ FillArrays
   2402.0 ms  ✓ SafeTestsets
   5433.8 ms  ✓ InitialValues
   2916.1 ms  ✓ SuiteSparse_jll
   5564.0 ms  ✓ Combinatorics
   3417.2 ms  ✓ Statistics
   3890.4 ms  ✓ IterTools
   2915.1 ms  ✓ EnumX
   2478.1 ms  ✓ Reexport
   2591.9 ms  ✓ CompositionsBase
   2714.5 ms  ✓ Mmap
   2823.9 ms  ✓ AbstractTrees
   2380.8 ms  ✓ FastPower
   4795.0 ms  ✓ Requires
   3504.0 ms  ✓ DocStringExtensions
   2808.7 ms  ✓ HashArrayMappedTries
   5009.4 ms  ✓ SpatialIndexing
   3099.6 ms  ✓ TaskLocalValues
   3007.9 ms  ✓ StableTasks
  10719.5 ms  ✓ Bessels
   2994.6 ms  ✓ Inflate
   2823.9 ms  ✓ Adapt
   2393.9 ms  ✓ PackageExtensionCompat
   3093.1 ms  ✓ DataAPI
   3688.3 ms  ✓ VectorInterface
   3682.7 ms  ✓ EnzymeCore
   2692.1 ms  ✓ FastClosures
  12144.9 ms  ✓ FunctionWrappers
   2889.0 ms  ✓ ChunkSplitters
   3115.8 ms  ✓ SciMLPublic
   2981.6 ms  ✓ StaticArraysCore
  10689.1 ms  ✓ OrderedCollections
   3390.8 ms  ✓ LoggingExtras
   4093.2 ms  ✓ Preferences
   2506.9 ms  ✓ PtrArrays
