nice: cannot set niceness: Permission denied
Precompiling packages...
    410.8 ms  ✓ CPUTime
    427.9 ms  ✓ Reexport
    543.5 ms  ✓ ConstructionBase
    453.1 ms  ✓ StatsAPI
    604.9 ms  ✓ IterTools
    472.7 ms  ✓ CommonSolve
   1341.6 ms  ✓ IrrationalConstants
   1041.3 ms  ✓ Combinatorics
    579.5 ms  ✓ StableTasks
    528.4 ms  ✓ StaticArraysCore
    616.2 ms  ✓ Statistics
    522.4 ms  ✓ ChunkSplitters
    475.3 ms  ✓ IfElse
    890.8 ms  ✓ SuiteSparse_jll
    756.7 ms  ✓ EnzymeCore
    474.1 ms  ✓ PtrArrays
    458.8 ms  ✓ TaskLocalValues
    515.1 ms  ✓ Mmap
    508.0 ms  ✓ ManualMemory
    539.0 ms  ✓ PositiveFactorizations
    482.2 ms  ✓ DataAPI
    484.9 ms  ✓ CommonWorldInvalidations
    926.8 ms  ✓ SciMLPublic
    454.3 ms  ✓ Future
    528.6 ms  ✓ FastPower
    548.8 ms  ✓ CompositionsBase
    644.4 ms  ✓ InverseFunctions
   4693.2 ms  ✓ MacroTools
    658.3 ms  ✓ AbstractTrees
    454.6 ms  ✓ MuladdMacro
    601.3 ms  ✓ AbstractFFTs
    466.1 ms  ✓ EnumX
   2413.3 ms  ✓ ExproniconLite
    690.2 ms  ✓ OpenLibm_jll
   1266.8 ms  ✓ InitialValues
    508.1 ms  ✓ ExprTools
    438.2 ms  ✓ ConcreteStructs
   1099.7 ms  ✓ FillArrays
    901.5 ms  ✓ SpatialIndexing
    648.5 ms  ✓ OrderedCollections
    482.9 ms  ✓ HashArrayMappedTries
    716.9 ms  ✓ ADTypes
    700.6 ms  ✓ Serialization
   1787.5 ms  ✓ Bessels
    688.5 ms  ✓ DocStringExtensions
    503.7 ms  ✓ FastClosures
    460.3 ms  ✓ SIMDTypes
    433.6 ms  ✓ IteratorInterfaceExtensions
    757.8 ms  ✓ Requires
    748.0 ms  ✓ CpuId
    576.3 ms  ✓ LoggingExtras
    650.1 ms  ✓ Compat
   1469.0 ms  ✓ InteractiveUtils
   3107.5 ms  ✓ FunctionWrappers
    979.2 ms  ✓ LazyArtifacts
    504.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    485.8 ms  ✓ DiffResults
    501.7 ms  ✓ AliasTables
    786.7 ms  ✓ Distances
   1721.5 ms  ✓ Preferences
    535.7 ms  ✓ Missings
    487.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    465.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    573.6 ms  ✓ CommonSubexpressions
   1253.5 ms  ✓ ThreadingUtilities
    538.1 ms  ✓ NaNMath
    464.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    473.2 ms  ✓ ScopedValues
    428.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    459.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2048.0 ms  ✓ Jieko
   1141.5 ms  ✓ DifferentiationInterface
   1850.4 ms  ✓ DataStructures
    433.5 ms  ✓ RuntimeGeneratedFunctions
    665.0 ms  ✓ LogExpFunctions
    562.7 ms  ✓ Adapt
    531.2 ms  ✓ Compat → CompatLinearAlgebraExt
    543.7 ms  ✓ FunctionWrappersWrappers
   4076.0 ms  ✓ TimerOutputs
   2500.6 ms  ✓ Distributed
    454.7 ms  ✓ PrecompileTools
    560.3 ms  ✓ JLLWrappers
    598.7 ms  ✓ SciMLLogging
    538.7 ms  ✓ TruncatedStacktraces
   1603.3 ms  ✓ Setfield
   4093.5 ms  ✓ SparseArrays
    534.9 ms  ✓ SortingAlgorithms
    415.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    915.4 ms  ✓ QuadGK
    597.3 ms  ✓ ArrayInterface
    586.6 ms  ✓ GPUArraysCore
    463.2 ms  ✓ EnzymeCore → AdaptExt
   2598.0 ms  ✓ Accessors
    847.9 ms  ✓ ProgressMeter
   1951.6 ms  ✓ RecipesBase
   8819.4 ms  ✓ Test
    642.6 ms  ✓ Rmath_jll
    799.2 ms  ✓ OpenSpecFun_jll
   1385.4 ms  ✓ IntelOpenMP_jll
  10551.4 ms  ✓ Moshi
   1338.7 ms  ✓ oneTBB_jll
    689.6 ms  ✓ FFTW_jll
    621.7 ms  ✓ Statistics → SparseArraysExt
    811.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
    693.1 ms  ✓ SuiteSparse
    797.8 ms  ✓ Distances → DistancesSparseArraysExt
    844.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    600.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    827.5 ms  ✓ Adapt → AdaptSparseArraysExt
    806.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1016.8 ms  ✓ MaybeInplace
    896.5 ms  ✓ SciMLStructures
    602.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    602.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2021.4 ms  ✓ PreallocationTools
    689.0 ms  ✓ Accessors → LinearAlgebraExt
  15503.4 ms  ✓ StaticArrays
    793.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15625.1 ms  ✓ Parsers
    679.6 ms  ✓ Accessors → TestExt
   1482.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    767.2 ms  ✓ Rmath
   1433.4 ms  ✓ MKL_jll
   2848.1 ms  ✓ SpecialFunctions
   1002.1 ms  ✓ PDMats
   2888.9 ms  ✓ StatsBase
    712.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    873.8 ms  ✓ FiniteDiff
    897.8 ms  ✓ BangBang
   1272.7 ms  ✓ SymbolicIndexingInterface
    718.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2065.0 ms  ✓ SciMLOperators
    709.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    706.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    704.4 ms  ✓ Adapt → AdaptStaticArraysExt
    727.3 ms  ✓ Accessors → StaticArraysExt
   3429.5 ms  ✓ Roots
   1290.0 ms  ✓ HypergeometricFunctions
   2093.3 ms  ✓ JSON
    783.0 ms  ✓ DiffRules
    795.3 ms  ✓ FillArrays → FillArraysPDMatsExt
    798.4 ms  ✓ PDMats → StatsBaseExt
    714.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    661.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    768.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    700.8 ms  ✓ BangBang → BangBangStaticArraysExt
  26467.9 ms  ✓ Static
    961.7 ms  ✓ OhMyThreads
    453.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    629.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1893.5 ms  ✓ StatsFuns
   4029.9 ms  ✓ RecursiveArrayTools
    771.1 ms  ✓ BitTwiddlingConvenienceFunctions
   5920.3 ms  ✓ NearestNeighbors
   1531.5 ms  ✓ CPUSummary
    810.7 ms  ✓ OhMyThreads → MarkdownExt
    701.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13802.1 ms  ✓ FFTW
   5662.3 ms  ✓ ForwardDiff
    650.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    897.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1108.6 ms  ✓ Neighborhood
    798.6 ms  ✓ PolyesterWeave
   1973.3 ms  ✓ Clustering
    868.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    623.7 ms  ✓ FastPower → FastPowerForwardDiffExt
  26686.2 ms  ✓ Polynomials
    699.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    600.9 ms  ✓ Roots → RootsForwardDiffExt
   5301.9 ms  ✓ Distributions
    673.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1443.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    986.2 ms  ✓ StateSpaceSets
    926.8 ms  ✓ Polynomials → PolynomialsFFTWExt
    877.6 ms  ✓ NLSolversBase
   1211.9 ms  ✓ Distributions → DistributionsTestExt
   1009.4 ms  ✓ LineSearches
   2552.6 ms  ✓ DSP
   1829.0 ms  ✓ DelayEmbeddings
   4289.2 ms  ✓ BlackBoxOptim
   2589.2 ms  ✓ Optim
   1856.6 ms  ✓ Wavelets
  14977.1 ms  ✓ StaticArrayInterface
    512.8 ms  ✓ CloseOpenIntervals
    591.9 ms  ✓ LayoutPointers
    629.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    728.1 ms  ✓ StrideArraysCore
    624.4 ms  ✓ Polyester
  10109.7 ms  ✓ SciMLBase
   3166.9 ms  ✓ ComplexityMeasures
    654.8 ms  ✓ FastBroadcast
    693.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    597.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1060.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1171.7 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2094.8 ms  ✓ SciMLJacobianOperators
   4408.6 ms  ✓ NonlinearSolveBase
   1031.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1103.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3087.8 ms  ✓ BracketingNonlinearSolve
    908.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1867.5 ms  ✓ DiffEqBase
