nice: cannot set niceness: Permission denied
Precompiling packages...
   1621.8 ms  ✓ UUIDs
   1617.7 ms  ✓ MozillaCACerts_jll
   1652.2 ms  ✓ OpenSSL_jll
   1690.0 ms  ✓ Zlib_jll
   1702.9 ms  ✓ CompilerSupportLibraries_jll
   1705.5 ms  ✓ Logging
   1729.1 ms  ✓ nghttp2_jll
   1735.7 ms  ✓ NetworkOptions
   1772.9 ms  ✓ Unicode
   1896.1 ms  ✓ Base64
    550.2 ms  ✓ LibSSH2_jll
    601.8 ms  ✓ p7zip_jll
    666.0 ms  ✓ Printf
    471.8 ms  ✓ LibGit2_jll
    470.4 ms  ✓ LibCURL_jll
   3204.6 ms  ✓ ArgTools
    815.2 ms  ✓ LibCURL
    663.7 ms  ✓ Tar
   2921.7 ms  ✓ Dates
   3135.7 ms  ✓ LibGit2
    459.0 ms  ✓ TOML
   3022.0 ms  ✓ Downloads
   9282.1 ms  ✓ StyledStrings
   1671.5 ms  ✓ JuliaSyntaxHighlighting
   3808.9 ms  ✓ Markdown
  46567.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2429.0 ms  ✓ ConcreteStructs
   2424.7 ms  ✓ Future
   2441.5 ms  ✓ IteratorInterfaceExtensions
   2458.7 ms  ✓ MuladdMacro
   2544.2 ms  ✓ StatsAPI
   2837.5 ms  ✓ ExprTools
   3146.5 ms  ✓ PositiveFactorizations
   3547.2 ms  ✓ AbstractFFTs
   4351.3 ms  ✓ ADTypes
   4511.2 ms  ✓ Serialization
   2617.9 ms  ✓ OpenLibm_jll
   2589.2 ms  ✓ CommonSolve
   2798.4 ms  ✓ InverseFunctions
   5447.0 ms  ✓ InitialValues
   3203.7 ms  ✓ Statistics
   5711.2 ms  ✓ FillArrays
   2916.0 ms  ✓ SuiteSparse_jll
   3395.8 ms  ✓ IterTools
   5952.7 ms  ✓ Combinatorics
   3078.6 ms  ✓ ManualMemory
   2704.5 ms  ✓ EnumX
   2512.1 ms  ✓ Reexport
   2471.7 ms  ✓ SIMDTypes
   2395.0 ms  ✓ CompositionsBase
   2781.9 ms  ✓ Mmap
   4295.1 ms  ✓ Requires
   3120.8 ms  ✓ AbstractTrees
   2622.3 ms  ✓ PtrArrays
   3777.5 ms  ✓ DocStringExtensions
   2404.4 ms  ✓ FastPower
   2691.3 ms  ✓ HashArrayMappedTries
   2716.8 ms  ✓ TaskLocalValues
  11023.6 ms  ✓ Bessels
   2896.8 ms  ✓ StableTasks
   2423.1 ms  ✓ IfElse
   3189.7 ms  ✓ CPUTime
   3120.2 ms  ✓ CommonWorldInvalidations
  12553.0 ms  ✓ FunctionWrappers
   2488.4 ms  ✓ DataAPI
   4029.9 ms  ✓ EnzymeCore
   2308.4 ms  ✓ FastClosures
   2703.6 ms  ✓ ChunkSplitters
   3011.7 ms  ✓ SciMLPublic
   3015.1 ms  ✓ StaticArraysCore
   3377.2 ms  ✓ LoggingExtras
   9796.5 ms  ✓ NaNMath
   2724.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  11288.1 ms  ✓ OrderedCollections
  16145.7 ms  ✓ ExproniconLite
   3988.2 ms  ✓ Preferences
   4098.2 ms  ✓ CpuId
   2505.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5493.0 ms  ✓ LazyArtifacts
   2701.5 ms  ✓ FillArrays → FillArraysStatisticsExt
  10314.8 ms  ✓ ConstructionBase
   2677.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   5317.3 ms  ✓ SpatialIndexing
   2988.3 ms  ✓ Adapt
   2906.9 ms  ✓ ScopedValues
  15584.7 ms  ✓ IrrationalConstants
   2465.0 ms  ✓ FunctionWrappersWrappers
   3403.1 ms  ✓ AliasTables
  19304.2 ms  ✓ MacroTools
   2482.6 ms  ✓ DiffResults
  10498.3 ms  ✓ Compat
   9882.1 ms  ✓ RuntimeGeneratedFunctions
   2728.3 ms  ✓ JLLWrappers
   2799.9 ms  ✓ PrecompileTools
   2426.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2402.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3193.2 ms  ✓ SciMLLogging
  12908.6 ms  ✓ DifferentiationInterface
  11293.1 ms  ✓ Distances
   2494.8 ms  ✓ EnzymeCore → AdaptExt
  15018.4 ms  ✓ InteractiveUtils
   3291.9 ms  ✓ GPUArraysCore
  11706.7 ms  ✓ ThreadingUtilities
   2609.2 ms  ✓ Compat → CompatLinearAlgebraExt
   3111.9 ms  ✓ CommonSubexpressions
   3698.7 ms  ✓ LogExpFunctions
   3799.9 ms  ✓ Rmath_jll
  11332.2 ms  ✓ Missings
   3789.7 ms  ✓ FFTW_jll
   3800.9 ms  ✓ OpenSpecFun_jll
  10200.7 ms  ✓ DataStructures
  10314.0 ms  ✓ Jieko
  18093.1 ms  ✓ Distributed
   6885.7 ms  ✓ IntelOpenMP_jll
   2396.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2504.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  10208.3 ms  ✓ ArrayInterface
   3202.7 ms  ✓ TruncatedStacktraces
   7695.1 ms  ✓ oneTBB_jll
   3998.3 ms  ✓ Rmath
   3105.5 ms  ✓ SortingAlgorithms
   7499.3 ms  ✓ Setfield
   9898.6 ms  ✓ RecipesBase
   3711.1 ms  ✓ MaybeInplace
   2898.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2701.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5989.3 ms  ✓ ProgressMeter
  21011.0 ms  ✓ TimerOutputs
   2907.6 ms  ✓ FiniteDiff
  27109.1 ms  ✓ SparseArrays
   9779.7 ms  ✓ QuadGK
   6390.5 ms  ✓ PreallocationTools
   7171.5 ms  ✓ MKL_jll
   2791.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3218.3 ms  ✓ Statistics → SparseArraysExt
   3280.6 ms  ✓ SuiteSparse
   3486.1 ms  ✓ Adapt → AdaptSparseArraysExt
   2918.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   9406.1 ms  ✓ SciMLStructures
   3721.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
  13826.0 ms  ✓ SpecialFunctions
   3205.7 ms  ✓ Distances → DistancesSparseArraysExt
  17700.4 ms  ✓ Accessors
   3225.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2805.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2912.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1907.6 ms  ✓ Accessors → LinearAlgebraExt
   2896.9 ms  ✓ DiffRules
   3496.2 ms  ✓ PDMats
   5173.6 ms  ✓ HypergeometricFunctions
   4422.7 ms  ✓ BangBang
   4494.3 ms  ✓ FillArrays → FillArraysPDMatsExt
  23610.8 ms  ✓ Test
  29693.0 ms  ✓ Static
   3533.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   4932.9 ms  ✓ Accessors → TestExt
   2410.7 ms  ✓ BitTwiddlingConvenienceFunctions
   7870.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  12621.9 ms  ✓ SymbolicIndexingInterface
   5197.0 ms  ✓ CPUSummary
  18080.5 ms  ✓ StatsBase
  14897.4 ms  ✓ SciMLOperators
  10805.0 ms  ✓ OhMyThreads
   3392.2 ms  ✓ PolyesterWeave
  14614.8 ms  ✓ StatsFuns
   2736.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3811.7 ms  ✓ PDMats → StatsBaseExt
   3576.0 ms  ✓ OhMyThreads → MarkdownExt
   4018.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2404.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  42717.2 ms  ✓ StaticArrays
  21109.2 ms  ✓ ForwardDiff
  21692.6 ms  ✓ Roots
   3103.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3384.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3313.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3308.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3605.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3596.6 ms  ✓ Accessors → StaticArraysExt
   3830.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3795.7 ms  ✓ BangBang → BangBangStaticArraysExt
   3696.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3166.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   4218.2 ms  ✓ Roots → RootsForwardDiffExt
  11092.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  53105.4 ms  ✓ Moshi
  41493.7 ms  ✓ FFTW
  14110.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  61092.2 ms  ✓ Parsers
   4188.1 ms  ✓ NLSolversBase
  24413.7 ms  ✓ Distributions
  30475.6 ms  ✓ RecursiveArrayTools
  21979.1 ms  ✓ NearestNeighbors
   3317.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  36700.1 ms  ✓ StaticArrayInterface
   7019.3 ms  ✓ JSON
   3414.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4004.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4904.2 ms  ✓ Distributions → DistributionsTestExt
   1578.1 ms  ✓ LayoutPointers
   1613.1 ms  ✓ CloseOpenIntervals
   1697.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2090.3 ms  ✓ Neighborhood
   6508.8 ms  ✓ LineSearches
   1347.7 ms  ✓ StrideArraysCore
   3363.6 ms  ✓ Clustering
    966.7 ms  ✓ Polyester
   2725.8 ms  ✓ StateSpaceSets
    936.9 ms  ✓ FastBroadcast
    907.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3392.9 ms  ✓ Optim
   7325.9 ms  ✓ BlackBoxOptim
   2903.1 ms  ✓ DelayEmbeddings
  62603.9 ms  ✓ Polynomials
    778.2 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    791.1 ms  ✓ Polynomials → PolynomialsFFTWExt
  14654.9 ms  ✓ SciMLBase
   2299.6 ms  ✓ DSP
    920.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1234.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1899.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2655.8 ms  ✓ Wavelets
   3235.5 ms  ✓ SciMLJacobianOperators
   3077.4 ms  ✓ ComplexityMeasures
   6006.0 ms  ✓ NonlinearSolveBase
   1107.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1159.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3033.5 ms  ✓ BracketingNonlinearSolve
   1008.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2228.2 ms  ✓ DiffEqBase
   1101.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1102.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3533.0 ms  ✓ OrdinaryDiffEqCore
   1199.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   4597.7 ms  ✓ OrdinaryDiffEqTsit5
   2629.6 ms  ✓ DynamicalSystemsBase
   3459.0 ms  ✓ Attractors
  211 dependencies successfully precompiled in 141 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 620.87
	System time (seconds): 51.00
	Percent of CPU this job got: 330%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:23.25
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2185104
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 832
	Minor (reclaiming a frame) page faults: 12600470
	Voluntary context switches: 36310
	Involuntary context switches: 80984
	Swaps: 0
	File system inputs: 192
	File system outputs: 1073000
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
