nice: cannot set niceness: Permission denied
Precompiling packages...
    416.9 ms  ✓ CPUTime
    424.6 ms  ✓ Reexport
    558.1 ms  ✓ ConstructionBase
    449.8 ms  ✓ StatsAPI
    602.2 ms  ✓ IterTools
    457.0 ms  ✓ CommonSolve
   1349.1 ms  ✓ IrrationalConstants
    582.0 ms  ✓ StableTasks
   1049.7 ms  ✓ Combinatorics
    548.5 ms  ✓ StaticArraysCore
    620.7 ms  ✓ Statistics
    516.3 ms  ✓ ChunkSplitters
    426.3 ms  ✓ IfElse
    893.5 ms  ✓ SuiteSparse_jll
    474.2 ms  ✓ PtrArrays
    713.2 ms  ✓ EnzymeCore
    568.4 ms  ✓ Mmap
    468.3 ms  ✓ TaskLocalValues
    532.6 ms  ✓ ManualMemory
    535.0 ms  ✓ PositiveFactorizations
    497.0 ms  ✓ DataAPI
    433.4 ms  ✓ CommonWorldInvalidations
    866.5 ms  ✓ SciMLPublic
    409.5 ms  ✓ Future
    430.9 ms  ✓ FastPower
    439.5 ms  ✓ CompositionsBase
    525.7 ms  ✓ InverseFunctions
    682.5 ms  ✓ AbstractTrees
    554.8 ms  ✓ MuladdMacro
    723.9 ms  ✓ AbstractFFTs
   2334.0 ms  ✓ ExproniconLite
    555.8 ms  ✓ EnumX
   5541.2 ms  ✓ MacroTools
   1419.3 ms  ✓ InitialValues
    502.8 ms  ✓ ExprTools
    663.0 ms  ✓ OpenLibm_jll
    430.6 ms  ✓ ConcreteStructs
    933.8 ms  ✓ SpatialIndexing
   1111.4 ms  ✓ FillArrays
    657.6 ms  ✓ OrderedCollections
    503.8 ms  ✓ HashArrayMappedTries
    738.0 ms  ✓ ADTypes
   1748.4 ms  ✓ Bessels
    713.5 ms  ✓ Serialization
    682.5 ms  ✓ DocStringExtensions
    500.9 ms  ✓ FastClosures
    449.4 ms  ✓ SIMDTypes
    451.0 ms  ✓ IteratorInterfaceExtensions
    775.0 ms  ✓ Requires
    568.8 ms  ✓ LoggingExtras
    759.7 ms  ✓ CpuId
    584.8 ms  ✓ Compat
   1271.0 ms  ✓ InteractiveUtils
    900.2 ms  ✓ LazyArtifacts
    503.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    530.2 ms  ✓ DiffResults
    564.1 ms  ✓ AliasTables
   3744.5 ms  ✓ FunctionWrappers
    826.0 ms  ✓ Distances
    473.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2132.8 ms  ✓ Preferences
    561.2 ms  ✓ Missings
    461.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1241.7 ms  ✓ ThreadingUtilities
    570.2 ms  ✓ CommonSubexpressions
    552.0 ms  ✓ NaNMath
    492.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    516.5 ms  ✓ ScopedValues
    424.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    427.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2081.7 ms  ✓ Jieko
   1134.6 ms  ✓ DifferentiationInterface
   1867.1 ms  ✓ DataStructures
    452.5 ms  ✓ RuntimeGeneratedFunctions
    697.9 ms  ✓ LogExpFunctions
    583.7 ms  ✓ Adapt
    559.8 ms  ✓ Compat → CompatLinearAlgebraExt
   4131.4 ms  ✓ TimerOutputs
   2878.0 ms  ✓ Distributed
    489.7 ms  ✓ FunctionWrappersWrappers
    460.4 ms  ✓ PrecompileTools
    602.0 ms  ✓ JLLWrappers
   1543.4 ms  ✓ Setfield
    621.7 ms  ✓ SciMLLogging
    552.5 ms  ✓ TruncatedStacktraces
    655.7 ms  ✓ Rmath_jll
    534.2 ms  ✓ SortingAlgorithms
   4511.7 ms  ✓ SparseArrays
    470.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    930.0 ms  ✓ QuadGK
    615.8 ms  ✓ ArrayInterface
    422.1 ms  ✓ EnzymeCore → AdaptExt
    586.6 ms  ✓ GPUArraysCore
    817.5 ms  ✓ ProgressMeter
   1921.3 ms  ✓ RecipesBase
   9851.2 ms  ✓ Test
    782.3 ms  ✓ OpenSpecFun_jll
   1386.8 ms  ✓ IntelOpenMP_jll
  10727.4 ms  ✓ Moshi
   1345.3 ms  ✓ oneTBB_jll
    773.4 ms  ✓ FFTW_jll
   1075.0 ms  ✓ Rmath
    834.8 ms  ✓ Statistics → SparseArraysExt
   1001.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3578.1 ms  ✓ Accessors
    804.8 ms  ✓ SuiteSparse
    813.3 ms  ✓ Distances → DistancesSparseArraysExt
    821.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    852.2 ms  ✓ Adapt → AdaptSparseArraysExt
    633.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1007.4 ms  ✓ MaybeInplace
    816.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  15692.5 ms  ✓ Parsers
  16470.4 ms  ✓ StaticArrays
    815.5 ms  ✓ SciMLStructures
    456.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    458.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1328.9 ms  ✓ PreallocationTools
    567.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1435.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1398.0 ms  ✓ MKL_jll
    729.1 ms  ✓ Accessors → TestExt
    553.5 ms  ✓ Accessors → LinearAlgebraExt
   2959.1 ms  ✓ SpecialFunctions
    830.6 ms  ✓ FiniteDiff
