nice: cannot set niceness: Permission denied
Precompiling packages...
    439.3 ms  ✓ CPUTime
    440.0 ms  ✓ Reexport
    585.2 ms  ✓ ConstructionBase
    478.7 ms  ✓ StatsAPI
    613.8 ms  ✓ IterTools
   1330.8 ms  ✓ IrrationalConstants
    485.6 ms  ✓ CommonSolve
   1068.7 ms  ✓ Combinatorics
    600.0 ms  ✓ StableTasks
    540.7 ms  ✓ StaticArraysCore
    631.3 ms  ✓ Statistics
    550.3 ms  ✓ ChunkSplitters
    453.6 ms  ✓ IfElse
    975.5 ms  ✓ SuiteSparse_jll
    714.6 ms  ✓ EnzymeCore
    460.5 ms  ✓ PtrArrays
    567.0 ms  ✓ Mmap
    472.8 ms  ✓ TaskLocalValues
    553.4 ms  ✓ ManualMemory
    561.8 ms  ✓ PositiveFactorizations
    504.8 ms  ✓ DataAPI
    445.0 ms  ✓ CommonWorldInvalidations
    435.4 ms  ✓ Future
    876.3 ms  ✓ SciMLPublic
    464.8 ms  ✓ FastPower
    474.1 ms  ✓ CompositionsBase
    544.9 ms  ✓ InverseFunctions
    722.1 ms  ✓ AbstractTrees
    566.1 ms  ✓ MuladdMacro
   5553.7 ms  ✓ MacroTools
    744.5 ms  ✓ AbstractFFTs
    570.1 ms  ✓ EnumX
   2439.4 ms  ✓ ExproniconLite
   1418.7 ms  ✓ InitialValues
    507.1 ms  ✓ ExprTools
    782.8 ms  ✓ OpenLibm_jll
    443.7 ms  ✓ ConcreteStructs
    960.3 ms  ✓ SpatialIndexing
   1127.6 ms  ✓ FillArrays
    677.6 ms  ✓ OrderedCollections
    499.3 ms  ✓ HashArrayMappedTries
    776.2 ms  ✓ ADTypes
   1782.7 ms  ✓ Bessels
    752.1 ms  ✓ Serialization
    696.1 ms  ✓ DocStringExtensions
    513.4 ms  ✓ FastClosures
    471.1 ms  ✓ SIMDTypes
    474.8 ms  ✓ IteratorInterfaceExtensions
    805.6 ms  ✓ Requires
    783.2 ms  ✓ CpuId
    601.0 ms  ✓ LoggingExtras
    619.5 ms  ✓ Compat
   1414.8 ms  ✓ InteractiveUtils
    471.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    919.5 ms  ✓ LazyArtifacts
    500.1 ms  ✓ DiffResults
    586.3 ms  ✓ AliasTables
   3929.6 ms  ✓ FunctionWrappers
    858.7 ms  ✓ Distances
    541.9 ms  ✓ Missings
    470.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    482.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2332.4 ms  ✓ Preferences
   1402.8 ms  ✓ ThreadingUtilities
    625.7 ms  ✓ CommonSubexpressions
    578.1 ms  ✓ NaNMath
    493.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    489.1 ms  ✓ ScopedValues
    447.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    501.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2031.8 ms  ✓ Jieko
   1148.9 ms  ✓ DifferentiationInterface
   1841.2 ms  ✓ DataStructures
    481.5 ms  ✓ RuntimeGeneratedFunctions
    681.6 ms  ✓ LogExpFunctions
    614.6 ms  ✓ Adapt
    570.3 ms  ✓ Compat → CompatLinearAlgebraExt
   4025.2 ms  ✓ TimerOutputs
    492.2 ms  ✓ FunctionWrappersWrappers
   2794.2 ms  ✓ Distributed
    511.5 ms  ✓ PrecompileTools
   1647.2 ms  ✓ Setfield
    560.9 ms  ✓ JLLWrappers
    612.1 ms  ✓ SciMLLogging
    575.7 ms  ✓ TruncatedStacktraces
   4499.2 ms  ✓ SparseArrays
    604.2 ms  ✓ SortingAlgorithms
   2569.2 ms  ✓ Accessors
    484.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1015.4 ms  ✓ QuadGK
    627.0 ms  ✓ ArrayInterface
    439.7 ms  ✓ EnzymeCore → AdaptExt
    597.1 ms  ✓ GPUArraysCore
    814.2 ms  ✓ ProgressMeter
   1909.1 ms  ✓ RecipesBase
  10059.5 ms  ✓ Test
    813.8 ms  ✓ Rmath_jll
    825.1 ms  ✓ OpenSpecFun_jll
  10285.4 ms  ✓ Moshi
   1284.4 ms  ✓ IntelOpenMP_jll
    749.1 ms  ✓ FFTW_jll
   1350.1 ms  ✓ oneTBB_jll
    757.0 ms  ✓ Statistics → SparseArraysExt
    925.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
    869.1 ms  ✓ SuiteSparse
    887.5 ms  ✓ Distances → DistancesSparseArraysExt
    907.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    883.8 ms  ✓ Adapt → AdaptSparseArraysExt
    720.6 ms  ✓ Accessors → LinearAlgebraExt
    638.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1065.7 ms  ✓ MaybeInplace
    884.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    934.5 ms  ✓ SciMLStructures
    672.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  14638.8 ms  ✓ Parsers
   1718.1 ms  ✓ PreallocationTools
    549.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    695.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16299.2 ms  ✓ StaticArrays
    600.3 ms  ✓ Accessors → TestExt
    730.0 ms  ✓ Rmath
   1628.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1157.5 ms  ✓ MKL_jll
    837.8 ms  ✓ PDMats
   2413.7 ms  ✓ SpecialFunctions
   2338.1 ms  ✓ StatsBase
    760.4 ms  ✓ BangBang
    830.7 ms  ✓ FiniteDiff
   1914.1 ms  ✓ SciMLOperators
   1299.9 ms  ✓ SymbolicIndexingInterface
    793.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3359.4 ms  ✓ Roots
    775.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    750.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    839.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2092.4 ms  ✓ JSON
    798.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    706.5 ms  ✓ Adapt → AdaptStaticArraysExt
    766.6 ms  ✓ Accessors → StaticArraysExt
    786.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   1168.2 ms  ✓ HypergeometricFunctions
    797.9 ms  ✓ DiffRules
    768.9 ms  ✓ PDMats → StatsBaseExt
   1085.0 ms  ✓ OhMyThreads
    828.0 ms  ✓ BangBang → BangBangStaticArraysExt
    757.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    741.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    658.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    603.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    785.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  28805.8 ms  ✓ Static
   2287.7 ms  ✓ StatsFuns
   5818.6 ms  ✓ RecursiveArrayTools
   1037.1 ms  ✓ OhMyThreads → MarkdownExt
   6712.6 ms  ✓ NearestNeighbors
    768.0 ms  ✓ BitTwiddlingConvenienceFunctions
   1479.7 ms  ✓ CPUSummary
   5409.0 ms  ✓ ForwardDiff
    782.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14600.3 ms  ✓ FFTW
    688.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    882.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1125.8 ms  ✓ Neighborhood
  25413.2 ms  ✓ Polynomials
    653.2 ms  ✓ PolyesterWeave
   1762.7 ms  ✓ Clustering
    711.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    521.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    678.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    566.2 ms  ✓ Roots → RootsForwardDiffExt
    620.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1306.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4875.7 ms  ✓ Distributions
    990.9 ms  ✓ StateSpaceSets
    959.4 ms  ✓ Polynomials → PolynomialsFFTWExt
    852.1 ms  ✓ NLSolversBase
   1213.9 ms  ✓ Distributions → DistributionsTestExt
    891.9 ms  ✓ LineSearches
   2528.1 ms  ✓ DSP
   1795.4 ms  ✓ DelayEmbeddings
   4421.0 ms  ✓ BlackBoxOptim
   2642.5 ms  ✓ Optim
   1911.0 ms  ✓ Wavelets
  10250.6 ms  ✓ SciMLBase
   3181.4 ms  ✓ ComplexityMeasures
  16742.1 ms  ✓ StaticArrayInterface
    816.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1200.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    554.2 ms  ✓ CloseOpenIntervals
   1392.8 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    678.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    638.4 ms  ✓ LayoutPointers
    732.2 ms  ✓ StrideArraysCore
    595.3 ms  ✓ Polyester
   2171.1 ms  ✓ SciMLJacobianOperators
    611.7 ms  ✓ FastBroadcast
    538.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4592.2 ms  ✓ NonlinearSolveBase
   1038.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1085.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3093.7 ms  ✓ BracketingNonlinearSolve
    905.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2092.7 ms  ✓ DiffEqBase
   1064.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1066.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3138.4 ms  ✓ OrdinaryDiffEqCore
   1178.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9564.7 ms  ✓ OrdinaryDiffEqTsit5
   1888.7 ms  ✓ DynamicalSystemsBase
   3116.5 ms  ✓ Attractors
  210 dependencies successfully precompiled in 102 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 485.76
	System time (seconds): 39.99
	Percent of CPU this job got: 261%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:20.79
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2616476
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 830
	Minor (reclaiming a frame) page faults: 13763730
	Voluntary context switches: 37645
	Involuntary context switches: 14113
	Swaps: 0
	File system inputs: 0
	File system outputs: 1138920
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
