nice: cannot set niceness: Permission denied
Precompiling packages...
   1516.2 ms  ✓ UUIDs
   1514.8 ms  ✓ Zlib_jll
   1523.2 ms  ✓ Unicode
   1623.1 ms  ✓ MozillaCACerts_jll
   1628.4 ms  ✓ Logging
   1636.1 ms  ✓ CompilerSupportLibraries_jll
   1744.3 ms  ✓ OpenSSL_jll
   1728.9 ms  ✓ nghttp2_jll
   1814.7 ms  ✓ NetworkOptions
   1933.5 ms  ✓ Base64
    530.2 ms  ✓ LibSSH2_jll
    634.3 ms  ✓ p7zip_jll
    779.7 ms  ✓ Printf
    454.7 ms  ✓ LibCURL_jll
    458.7 ms  ✓ LibGit2_jll
   3256.3 ms  ✓ ArgTools
    779.4 ms  ✓ LibCURL
    705.7 ms  ✓ Tar
   3044.6 ms  ✓ Dates
   2985.1 ms  ✓ LibGit2
    440.3 ms  ✓ TOML
   3024.4 ms  ✓ Downloads
   9243.7 ms  ✓ StyledStrings
   1641.0 ms  ✓ JuliaSyntaxHighlighting
   3708.0 ms  ✓ Markdown
  46061.3 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2331.4 ms  ✓ Future
   2421.6 ms  ✓ IteratorInterfaceExtensions
   2435.6 ms  ✓ MuladdMacro
   2442.9 ms  ✓ ConcreteStructs
   2536.2 ms  ✓ StatsAPI
   2842.6 ms  ✓ PositiveFactorizations
   2942.1 ms  ✓ ExprTools
   3436.4 ms  ✓ AbstractFFTs
   3915.1 ms  ✓ Serialization
   4118.4 ms  ✓ ADTypes
   2486.7 ms  ✓ OpenLibm_jll
   2579.9 ms  ✓ CommonSolve
   2816.4 ms  ✓ InverseFunctions
   5525.8 ms  ✓ FillArrays
   5606.7 ms  ✓ InitialValues
   3279.3 ms  ✓ Statistics
   5726.8 ms  ✓ Combinatorics
   2898.3 ms  ✓ SuiteSparse_jll
   3584.9 ms  ✓ IterTools
   2703.0 ms  ✓ ManualMemory
   2816.4 ms  ✓ EnumX
   2601.4 ms  ✓ Reexport
   2301.8 ms  ✓ SIMDTypes
   2408.7 ms  ✓ CompositionsBase
   2900.2 ms  ✓ Mmap
   3104.9 ms  ✓ DocStringExtensions
   4610.4 ms  ✓ Requires
   2677.1 ms  ✓ PtrArrays
   3215.7 ms  ✓ AbstractTrees
   2499.8 ms  ✓ FastPower
   5116.2 ms  ✓ SpatialIndexing
   2700.5 ms  ✓ HashArrayMappedTries
   3017.7 ms  ✓ TaskLocalValues
   2293.7 ms  ✓ IfElse
   2402.4 ms  ✓ CPUTime
   2802.5 ms  ✓ StableTasks
  11415.2 ms  ✓ FunctionWrappers
  11418.8 ms  ✓ Bessels
   2683.4 ms  ✓ CommonWorldInvalidations
   4189.8 ms  ✓ EnzymeCore
   2781.3 ms  ✓ FastClosures
   2803.1 ms  ✓ DataAPI
   3176.8 ms  ✓ ChunkSplitters
   2830.1 ms  ✓ StaticArraysCore
  10108.2 ms  ✓ OrderedCollections
   3185.4 ms  ✓ SciMLPublic
   2915.3 ms  ✓ LoggingExtras
   3890.2 ms  ✓ Preferences
  15809.1 ms  ✓ ExproniconLite
   4512.4 ms  ✓ CpuId
   2501.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4989.0 ms  ✓ LazyArtifacts
   2504.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   2613.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10686.2 ms  ✓ ConstructionBase
