nice: cannot set niceness: Permission denied
Precompiling packages...
    413.6 ms  ✓ CPUTime
    437.2 ms  ✓ Reexport
    563.9 ms  ✓ ConstructionBase
    473.6 ms  ✓ StatsAPI
    631.6 ms  ✓ IterTools
   1343.1 ms  ✓ IrrationalConstants
    482.2 ms  ✓ CommonSolve
   1075.5 ms  ✓ Combinatorics
    601.7 ms  ✓ StableTasks
    532.6 ms  ✓ StaticArraysCore
    622.2 ms  ✓ Statistics
    530.1 ms  ✓ ChunkSplitters
    463.1 ms  ✓ IfElse
    741.1 ms  ✓ EnzymeCore
   1019.2 ms  ✓ SuiteSparse_jll
    463.3 ms  ✓ PtrArrays
    572.8 ms  ✓ Mmap
    463.0 ms  ✓ TaskLocalValues
    520.6 ms  ✓ ManualMemory
    529.5 ms  ✓ PositiveFactorizations
    509.2 ms  ✓ DataAPI
    464.7 ms  ✓ CommonWorldInvalidations
    454.1 ms  ✓ Future
    440.9 ms  ✓ FastPower
   1024.1 ms  ✓ SciMLPublic
    524.2 ms  ✓ InverseFunctions
    439.8 ms  ✓ CompositionsBase
    618.5 ms  ✓ AbstractTrees
    473.9 ms  ✓ MuladdMacro
    622.9 ms  ✓ AbstractFFTs
    552.5 ms  ✓ EnumX
   2392.7 ms  ✓ ExproniconLite
   1352.0 ms  ✓ InitialValues
    601.5 ms  ✓ ExprTools
   1024.9 ms  ✓ OpenLibm_jll
   6473.8 ms  ✓ MacroTools
   1241.1 ms  ✓ FillArrays
    462.4 ms  ✓ ConcreteStructs
   1038.1 ms  ✓ SpatialIndexing
    680.5 ms  ✓ OrderedCollections
    510.9 ms  ✓ HashArrayMappedTries
    708.0 ms  ✓ ADTypes
    740.7 ms  ✓ Serialization
   1822.4 ms  ✓ Bessels
    687.0 ms  ✓ DocStringExtensions
    565.4 ms  ✓ FastClosures
    491.2 ms  ✓ SIMDTypes
    463.0 ms  ✓ IteratorInterfaceExtensions
    797.7 ms  ✓ Requires
    792.5 ms  ✓ CpuId
    604.1 ms  ✓ LoggingExtras
    627.9 ms  ✓ Compat
   1469.7 ms  ✓ InteractiveUtils
    459.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    920.6 ms  ✓ LazyArtifacts
    472.5 ms  ✓ DiffResults
    541.3 ms  ✓ AliasTables
    812.9 ms  ✓ Distances
   4284.0 ms  ✓ FunctionWrappers
    585.9 ms  ✓ Missings
    516.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2412.3 ms  ✓ Preferences
    495.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1445.0 ms  ✓ ThreadingUtilities
    573.6 ms  ✓ NaNMath
    610.9 ms  ✓ CommonSubexpressions
    539.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    496.5 ms  ✓ ScopedValues
    432.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    428.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2070.1 ms  ✓ Jieko
   1135.2 ms  ✓ DifferentiationInterface
   1837.9 ms  ✓ DataStructures
    490.1 ms  ✓ RuntimeGeneratedFunctions
    675.8 ms  ✓ LogExpFunctions
    519.3 ms  ✓ Adapt
    470.4 ms  ✓ Compat → CompatLinearAlgebraExt
    420.7 ms  ✓ FunctionWrappersWrappers
    527.7 ms  ✓ PrecompileTools
   2726.8 ms  ✓ Distributed
   1548.4 ms  ✓ Setfield
    600.0 ms  ✓ JLLWrappers
    656.1 ms  ✓ SciMLLogging
    553.7 ms  ✓ TruncatedStacktraces
    549.0 ms  ✓ SortingAlgorithms
   4330.5 ms  ✓ SparseArrays
    430.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    966.3 ms  ✓ QuadGK
    675.4 ms  ✓ ArrayInterface
   2558.9 ms  ✓ Accessors
    660.4 ms  ✓ GPUArraysCore
    451.6 ms  ✓ EnzymeCore → AdaptExt
   2004.5 ms  ✓ RecipesBase
  11124.1 ms  ✓ Test
   1030.3 ms  ✓ ProgressMeter
  11040.8 ms  ✓ Moshi
    797.7 ms  ✓ Rmath_jll
    671.4 ms  ✓ OpenSpecFun_jll
   1273.7 ms  ✓ IntelOpenMP_jll
   1487.4 ms  ✓ oneTBB_jll
    875.9 ms  ✓ FFTW_jll
    900.5 ms  ✓ Statistics → SparseArraysExt
   1017.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    867.3 ms  ✓ SuiteSparse
    881.8 ms  ✓ Distances → DistancesSparseArraysExt
    878.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    844.5 ms  ✓ Adapt → AdaptSparseArraysExt
    650.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    903.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1010.6 ms  ✓ SciMLStructures
  15272.5 ms  ✓ Parsers
    686.2 ms  ✓ Accessors → LinearAlgebraExt
   1378.0 ms  ✓ PreallocationTools
    545.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    558.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    762.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    790.5 ms  ✓ Accessors → TestExt
   2014.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    935.5 ms  ✓ Rmath
  19441.8 ms  ✓ StaticArrays
   1286.2 ms  ✓ MKL_jll
   2507.1 ms  ✓ SpecialFunctions
    825.3 ms  ✓ PDMats
    711.3 ms  ✓ FiniteDiff
   2269.9 ms  ✓ StatsBase
    736.0 ms  ✓ BangBang
   1717.8 ms  ✓ JSON
   1135.2 ms  ✓ SymbolicIndexingInterface
   1771.0 ms  ✓ SciMLOperators
    682.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    721.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    749.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    735.2 ms  ✓ Adapt → AdaptStaticArraysExt
    808.7 ms  ✓ Accessors → StaticArraysExt
   3377.5 ms  ✓ Roots
    794.4 ms  ✓ DiffRules
   1280.0 ms  ✓ HypergeometricFunctions
    796.9 ms  ✓ FillArrays → FillArraysPDMatsExt
    726.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    719.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    666.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    771.0 ms  ✓ PDMats → StatsBaseExt
   1101.1 ms  ✓ OhMyThreads
    782.3 ms  ✓ BangBang → BangBangStaticArraysExt
    563.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    787.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2123.2 ms  ✓ RecursiveArrayTools
  33728.6 ms  ✓ Static
   4745.5 ms  ✓ ForwardDiff
   1005.4 ms  ✓ OhMyThreads → MarkdownExt
   6843.6 ms  ✓ NearestNeighbors
   1147.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2793.5 ms  ✓ StatsFuns
    714.5 ms  ✓ BitTwiddlingConvenienceFunctions
  14905.7 ms  ✓ FFTW
   1403.4 ms  ✓ CPUSummary
    626.6 ms  ✓ FastPower → FastPowerForwardDiffExt
    872.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    682.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    814.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    651.3 ms  ✓ Roots → RootsForwardDiffExt
    717.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1174.6 ms  ✓ Neighborhood
    585.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   1930.1 ms  ✓ Clustering
  28526.8 ms  ✓ Polynomials
    647.7 ms  ✓ PolyesterWeave
    840.2 ms  ✓ NLSolversBase
    997.6 ms  ✓ StateSpaceSets
   1025.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    919.3 ms  ✓ LineSearches
   4594.6 ms  ✓ Distributions
   2696.1 ms  ✓ DSP
  11028.9 ms  ✓ SciMLBase
   2964.5 ms  ✓ Optim
   1373.6 ms  ✓ Distributions → DistributionsTestExt
    821.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1176.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2095.3 ms  ✓ Wavelets
   1203.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
