nice: cannot set niceness: Permission denied
Precompiling packages...
    438.3 ms  ✓ Reexport
    476.2 ms  ✓ StatsAPI
    590.5 ms  ✓ ConstructionBase
    447.9 ms  ✓ CommonSolve
    622.9 ms  ✓ IterTools
   1281.5 ms  ✓ IrrationalConstants
   1055.3 ms  ✓ Combinatorics
    605.5 ms  ✓ StableTasks
    666.7 ms  ✓ Statistics
    558.3 ms  ✓ StaticArraysCore
    523.6 ms  ✓ ChunkSplitters
    448.3 ms  ✓ IfElse
    921.4 ms  ✓ SuiteSparse_jll
    727.0 ms  ✓ EnzymeCore
    489.9 ms  ✓ PtrArrays
    554.0 ms  ✓ Mmap
    476.6 ms  ✓ TaskLocalValues
    519.7 ms  ✓ ManualMemory
    571.9 ms  ✓ PositiveFactorizations
    495.2 ms  ✓ DataAPI
    731.0 ms  ✓ SciMLPublic
    448.3 ms  ✓ CommonWorldInvalidations
    515.1 ms  ✓ Future
    517.2 ms  ✓ FastPower
   4308.2 ms  ✓ MacroTools
    658.5 ms  ✓ InverseFunctions
    534.4 ms  ✓ CompositionsBase
    452.8 ms  ✓ MuladdMacro
    649.3 ms  ✓ AbstractTrees
    628.4 ms  ✓ AbstractFFTs
   2188.7 ms  ✓ ExproniconLite
    527.5 ms  ✓ EnumX
   1221.0 ms  ✓ InitialValues
    731.6 ms  ✓ OpenLibm_jll
    500.6 ms  ✓ ExprTools
    451.4 ms  ✓ ConcreteStructs
   1064.8 ms  ✓ FillArrays
    952.0 ms  ✓ SpatialIndexing
    693.5 ms  ✓ OrderedCollections
    527.5 ms  ✓ HashArrayMappedTries
    756.4 ms  ✓ ADTypes
    753.0 ms  ✓ Serialization
   1700.0 ms  ✓ Bessels
    700.7 ms  ✓ DocStringExtensions
    521.5 ms  ✓ FastClosures
    471.5 ms  ✓ SIMDTypes
    461.7 ms  ✓ IteratorInterfaceExtensions
    808.5 ms  ✓ Requires
    787.9 ms  ✓ CpuId
    694.3 ms  ✓ LoggingExtras
    639.2 ms  ✓ Compat
   2900.0 ms  ✓ FunctionWrappers
   1436.6 ms  ✓ InteractiveUtils
    478.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1002.0 ms  ✓ LazyArtifacts
    496.9 ms  ✓ DiffResults
    817.3 ms  ✓ Distances
    529.6 ms  ✓ AliasTables
    535.3 ms  ✓ Missings
   1930.2 ms  ✓ Preferences
    631.4 ms  ✓ CommonSubexpressions
    595.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1162.1 ms  ✓ ThreadingUtilities
    509.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    570.4 ms  ✓ NaNMath
    508.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    487.5 ms  ✓ ScopedValues
    416.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    454.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1915.0 ms  ✓ Jieko
   1878.8 ms  ✓ DataStructures
   1139.3 ms  ✓ DifferentiationInterface
    513.9 ms  ✓ RuntimeGeneratedFunctions
    773.1 ms  ✓ LogExpFunctions
    619.5 ms  ✓ Adapt
   3454.9 ms  ✓ TimerOutputs
    542.6 ms  ✓ Compat → CompatLinearAlgebraExt
    498.5 ms  ✓ FunctionWrappersWrappers
   2684.7 ms  ✓ Distributed
    612.8 ms  ✓ PrecompileTools
   1261.1 ms  ✓ Setfield
    706.2 ms  ✓ JLLWrappers
    890.3 ms  ✓ SciMLLogging
    806.1 ms  ✓ TruncatedStacktraces
    578.0 ms  ✓ SortingAlgorithms
   4394.5 ms  ✓ SparseArrays
    413.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1011.0 ms  ✓ QuadGK
   2345.8 ms  ✓ Accessors
    675.9 ms  ✓ ArrayInterface
    443.3 ms  ✓ EnzymeCore → AdaptExt
    622.0 ms  ✓ GPUArraysCore
    866.5 ms  ✓ ProgressMeter
   2120.1 ms  ✓ RecipesBase
   1142.2 ms  ✓ Rmath_jll
   7954.5 ms  ✓ Test
    962.2 ms  ✓ OpenSpecFun_jll
   1488.6 ms  ✓ IntelOpenMP_jll
   1702.3 ms  ✓ oneTBB_jll
   1211.1 ms  ✓ FFTW_jll
    847.9 ms  ✓ Statistics → SparseArraysExt
   9763.6 ms  ✓ Moshi
    867.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
    695.1 ms  ✓ SuiteSparse
    631.5 ms  ✓ Distances → DistancesSparseArraysExt
    670.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    642.5 ms  ✓ Adapt → AdaptSparseArraysExt
    604.4 ms  ✓ Accessors → LinearAlgebraExt
    422.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    669.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    766.0 ms  ✓ MaybeInplace
   1088.4 ms  ✓ SciMLStructures
    522.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
