nice: cannot set niceness: Permission denied
Precompiling packages...
    402.6 ms  ✓ CPUTime
    421.7 ms  ✓ Reexport
    567.7 ms  ✓ ConstructionBase
    463.5 ms  ✓ StatsAPI
    666.0 ms  ✓ IterTools
   1378.6 ms  ✓ IrrationalConstants
    542.4 ms  ✓ CommonSolve
   1096.6 ms  ✓ Combinatorics
    578.8 ms  ✓ StableTasks
    542.7 ms  ✓ StaticArraysCore
    626.3 ms  ✓ Statistics
    504.8 ms  ✓ ChunkSplitters
    442.3 ms  ✓ IfElse
    878.4 ms  ✓ SuiteSparse_jll
    473.4 ms  ✓ PtrArrays
    716.3 ms  ✓ EnzymeCore
    528.9 ms  ✓ Mmap
    441.8 ms  ✓ TaskLocalValues
    502.0 ms  ✓ ManualMemory
    524.2 ms  ✓ PositiveFactorizations
    481.1 ms  ✓ DataAPI
    455.4 ms  ✓ CommonWorldInvalidations
    914.2 ms  ✓ SciMLPublic
    505.7 ms  ✓ Future
    518.7 ms  ✓ FastPower
    523.6 ms  ✓ CompositionsBase
    639.0 ms  ✓ InverseFunctions
   4803.1 ms  ✓ MacroTools
    701.2 ms  ✓ AbstractTrees
    484.0 ms  ✓ MuladdMacro
    477.9 ms  ✓ EnumX
    607.3 ms  ✓ AbstractFFTs
   2395.8 ms  ✓ ExproniconLite
    687.6 ms  ✓ OpenLibm_jll
   1260.7 ms  ✓ InitialValues
    511.5 ms  ✓ ExprTools
    425.0 ms  ✓ ConcreteStructs
   1094.4 ms  ✓ FillArrays
    918.9 ms  ✓ SpatialIndexing
    646.9 ms  ✓ OrderedCollections
    473.9 ms  ✓ HashArrayMappedTries
    706.3 ms  ✓ ADTypes
    701.7 ms  ✓ Serialization
   1810.4 ms  ✓ Bessels
    704.5 ms  ✓ DocStringExtensions
    505.6 ms  ✓ FastClosures
    473.1 ms  ✓ SIMDTypes
    445.8 ms  ✓ IteratorInterfaceExtensions
    744.5 ms  ✓ Requires
    764.4 ms  ✓ CpuId
    585.8 ms  ✓ LoggingExtras
    674.3 ms  ✓ Compat
   1476.6 ms  ✓ InteractiveUtils
   3069.0 ms  ✓ FunctionWrappers
    505.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    992.1 ms  ✓ LazyArtifacts
    484.5 ms  ✓ DiffResults
    762.1 ms  ✓ Distances
    505.4 ms  ✓ AliasTables
   1720.0 ms  ✓ Preferences
    545.9 ms  ✓ Missings
    490.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    462.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    591.8 ms  ✓ CommonSubexpressions
   1219.1 ms  ✓ ThreadingUtilities
    543.3 ms  ✓ NaNMath
    473.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    462.1 ms  ✓ ScopedValues
    427.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    454.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2021.4 ms  ✓ Jieko
   1818.7 ms  ✓ DataStructures
   1152.4 ms  ✓ DifferentiationInterface
    435.6 ms  ✓ RuntimeGeneratedFunctions
    653.4 ms  ✓ LogExpFunctions
    555.0 ms  ✓ Adapt
    540.7 ms  ✓ Compat → CompatLinearAlgebraExt
    516.7 ms  ✓ FunctionWrappersWrappers
   2534.2 ms  ✓ Distributed
   4142.6 ms  ✓ TimerOutputs
    436.9 ms  ✓ PrecompileTools
    563.3 ms  ✓ JLLWrappers
    599.3 ms  ✓ SciMLLogging
    550.2 ms  ✓ TruncatedStacktraces
   1654.7 ms  ✓ Setfield
   4079.0 ms  ✓ SparseArrays
    552.2 ms  ✓ SortingAlgorithms
    417.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    917.6 ms  ✓ QuadGK
    607.4 ms  ✓ ArrayInterface
    576.9 ms  ✓ GPUArraysCore
    456.1 ms  ✓ EnzymeCore → AdaptExt
   2616.3 ms  ✓ Accessors
    873.7 ms  ✓ ProgressMeter
   1973.8 ms  ✓ RecipesBase
   8893.1 ms  ✓ Test
    637.1 ms  ✓ Rmath_jll
    743.0 ms  ✓ OpenSpecFun_jll
   1401.0 ms  ✓ IntelOpenMP_jll
  10732.5 ms  ✓ Moshi
   1374.1 ms  ✓ oneTBB_jll
    701.0 ms  ✓ FFTW_jll
    626.7 ms  ✓ Statistics → SparseArraysExt
    734.6 ms  ✓ SuiteSparse
    880.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    812.9 ms  ✓ Distances → DistancesSparseArraysExt
    826.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    639.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    865.7 ms  ✓ Adapt → AdaptSparseArraysExt
    810.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1021.0 ms  ✓ MaybeInplace
    892.9 ms  ✓ SciMLStructures
    605.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    594.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2016.7 ms  ✓ PreallocationTools
    680.9 ms  ✓ Accessors → LinearAlgebraExt
  15619.0 ms  ✓ StaticArrays
    750.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15621.0 ms  ✓ Parsers
    643.6 ms  ✓ Accessors → TestExt
    738.3 ms  ✓ Rmath
   1430.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1486.7 ms  ✓ MKL_jll
   2834.4 ms  ✓ SpecialFunctions
   1027.6 ms  ✓ PDMats
   2891.7 ms  ✓ StatsBase
    835.4 ms  ✓ FiniteDiff
    717.6 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    908.8 ms  ✓ BangBang
    754.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    685.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2068.9 ms  ✓ SciMLOperators
    713.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    710.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    700.3 ms  ✓ Adapt → AdaptStaticArraysExt
    746.0 ms  ✓ Accessors → StaticArraysExt
   3435.0 ms  ✓ Roots
   2098.4 ms  ✓ JSON
   1300.9 ms  ✓ HypergeometricFunctions
    774.6 ms  ✓ DiffRules
    762.0 ms  ✓ FillArrays → FillArraysPDMatsExt
    763.6 ms  ✓ PDMats → StatsBaseExt
    711.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    660.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1307.4 ms  ✓ SymbolicIndexingInterface
   1085.6 ms  ✓ OhMyThreads
  26503.9 ms  ✓ Static
    645.9 ms  ✓ BangBang → BangBangStaticArraysExt
    469.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    643.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1668.1 ms  ✓ StatsFuns
   5624.7 ms  ✓ NearestNeighbors
   4783.8 ms  ✓ ForwardDiff
    912.3 ms  ✓ OhMyThreads → MarkdownExt
    773.9 ms  ✓ BitTwiddlingConvenienceFunctions
   5092.9 ms  ✓ RecursiveArrayTools
   1582.1 ms  ✓ CPUSummary
    691.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13638.3 ms  ✓ FFTW
   1274.8 ms  ✓ Neighborhood
    879.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1937.0 ms  ✓ Clustering
    656.1 ms  ✓ FastPower → FastPowerForwardDiffExt
    865.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    729.1 ms  ✓ Roots → RootsForwardDiffExt
   1671.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  26982.1 ms  ✓ Polynomials
    599.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    859.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   5431.4 ms  ✓ Distributions
    649.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    646.4 ms  ✓ PolyesterWeave
    981.1 ms  ✓ StateSpaceSets
    921.4 ms  ✓ NLSolversBase
    959.3 ms  ✓ Polynomials → PolynomialsFFTWExt
   1227.6 ms  ✓ Distributions → DistributionsTestExt
   1063.3 ms  ✓ LineSearches
   1759.4 ms  ✓ DelayEmbeddings
   2597.6 ms  ✓ DSP
   4345.3 ms  ✓ BlackBoxOptim
   2597.9 ms  ✓ Optim
   1936.3 ms  ✓ Wavelets
  14941.2 ms  ✓ StaticArrayInterface
    538.1 ms  ✓ CloseOpenIntervals
    614.1 ms  ✓ LayoutPointers
    640.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    765.9 ms  ✓ StrideArraysCore
   3318.2 ms  ✓ ComplexityMeasures
    620.9 ms  ✓ Polyester
  10068.5 ms  ✓ SciMLBase
    659.8 ms  ✓ FastBroadcast
    722.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    618.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1108.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1212.7 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2180.5 ms  ✓ SciMLJacobianOperators
   4567.4 ms  ✓ NonlinearSolveBase
   1042.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1139.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3154.5 ms  ✓ BracketingNonlinearSolve
    955.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1915.0 ms  ✓ DiffEqBase
   1089.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1088.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2760.2 ms  ✓ OrdinaryDiffEqCore
    947.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9340.3 ms  ✓ OrdinaryDiffEqTsit5
   1807.8 ms  ✓ DynamicalSystemsBase
   3224.2 ms  ✓ Attractors
  209 dependencies successfully precompiled in 101 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 458.99
	System time (seconds): 37.95
	Percent of CPU this job got: 260%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:10.70
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2594200
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 910
	Minor (reclaiming a frame) page faults: 13130409
	Voluntary context switches: 37657
	Involuntary context switches: 13779
	Swaps: 0
	File system inputs: 0
	File system outputs: 1112912
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
