nice: cannot set niceness: Permission denied
Precompiling packages...
    396.9 ms  ✓ CPUTime
    422.0 ms  ✓ Reexport
    564.3 ms  ✓ ConstructionBase
    452.2 ms  ✓ StatsAPI
    601.1 ms  ✓ IterTools
    469.2 ms  ✓ CommonSolve
   1346.9 ms  ✓ IrrationalConstants
    588.9 ms  ✓ StableTasks
   1049.9 ms  ✓ Combinatorics
    519.8 ms  ✓ StaticArraysCore
    628.4 ms  ✓ Statistics
    500.1 ms  ✓ ChunkSplitters
    422.1 ms  ✓ IfElse
    867.2 ms  ✓ SuiteSparse_jll
    452.6 ms  ✓ PtrArrays
    729.5 ms  ✓ EnzymeCore
    530.3 ms  ✓ Mmap
    457.8 ms  ✓ TaskLocalValues
    495.2 ms  ✓ ManualMemory
    542.3 ms  ✓ PositiveFactorizations
    477.4 ms  ✓ DataAPI
    429.3 ms  ✓ CommonWorldInvalidations
    468.9 ms  ✓ Future
    924.1 ms  ✓ SciMLPublic
    544.4 ms  ✓ FastPower
    561.3 ms  ✓ CompositionsBase
    625.2 ms  ✓ InverseFunctions
   4746.3 ms  ✓ MacroTools
    707.1 ms  ✓ AbstractTrees
    576.1 ms  ✓ MuladdMacro
    518.6 ms  ✓ EnumX
    633.1 ms  ✓ AbstractFFTs
   2430.3 ms  ✓ ExproniconLite
   1288.5 ms  ✓ InitialValues
    702.3 ms  ✓ OpenLibm_jll
    510.4 ms  ✓ ExprTools
    411.2 ms  ✓ ConcreteStructs
    921.0 ms  ✓ SpatialIndexing
   1076.9 ms  ✓ FillArrays
    657.7 ms  ✓ OrderedCollections
    494.7 ms  ✓ HashArrayMappedTries
    697.0 ms  ✓ ADTypes
    694.2 ms  ✓ Serialization
   1787.5 ms  ✓ Bessels
    673.9 ms  ✓ DocStringExtensions
    517.7 ms  ✓ FastClosures
    483.7 ms  ✓ SIMDTypes
    446.9 ms  ✓ IteratorInterfaceExtensions
    759.3 ms  ✓ Requires
    734.7 ms  ✓ CpuId
    579.6 ms  ✓ LoggingExtras
    678.2 ms  ✓ Compat
   1466.2 ms  ✓ InteractiveUtils
   3067.1 ms  ✓ FunctionWrappers
    990.6 ms  ✓ LazyArtifacts
    520.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    477.4 ms  ✓ DiffResults
    785.9 ms  ✓ Distances
    530.5 ms  ✓ AliasTables
   1701.6 ms  ✓ Preferences
    531.6 ms  ✓ Missings
    452.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    469.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    579.3 ms  ✓ CommonSubexpressions
   1236.3 ms  ✓ ThreadingUtilities
    531.1 ms  ✓ NaNMath
    498.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    476.2 ms  ✓ ScopedValues
    423.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    412.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1129.0 ms  ✓ DifferentiationInterface
   1983.1 ms  ✓ Jieko
   1825.8 ms  ✓ DataStructures
    471.1 ms  ✓ RuntimeGeneratedFunctions
    679.8 ms  ✓ LogExpFunctions
    488.6 ms  ✓ Adapt
    453.2 ms  ✓ Compat → CompatLinearAlgebraExt
    410.7 ms  ✓ FunctionWrappersWrappers
   2321.6 ms  ✓ Distributed
    509.3 ms  ✓ PrecompileTools
    538.8 ms  ✓ JLLWrappers
    598.0 ms  ✓ SciMLLogging
   1648.9 ms  ✓ Setfield
    598.3 ms  ✓ TruncatedStacktraces
    540.8 ms  ✓ SortingAlgorithms
   3943.4 ms  ✓ SparseArrays
    414.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    901.2 ms  ✓ QuadGK
    598.7 ms  ✓ ArrayInterface
    627.0 ms  ✓ GPUArraysCore
   2569.0 ms  ✓ Accessors
    499.0 ms  ✓ EnzymeCore → AdaptExt
    813.1 ms  ✓ ProgressMeter
   1948.3 ms  ✓ RecipesBase
   8582.7 ms  ✓ Test
    638.3 ms  ✓ Rmath_jll
    786.4 ms  ✓ OpenSpecFun_jll
   1376.0 ms  ✓ IntelOpenMP_jll
  10600.7 ms  ✓ Moshi
   1312.2 ms  ✓ oneTBB_jll
    709.9 ms  ✓ FFTW_jll
    629.3 ms  ✓ Statistics → SparseArraysExt
    794.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    693.8 ms  ✓ SuiteSparse
    818.7 ms  ✓ Distances → DistancesSparseArraysExt
    834.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    598.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    831.6 ms  ✓ Adapt → AdaptSparseArraysExt
    826.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    908.3 ms  ✓ SciMLStructures
    633.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    623.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2010.2 ms  ✓ PreallocationTools
    687.6 ms  ✓ Accessors → LinearAlgebraExt
    827.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15468.8 ms  ✓ StaticArrays
    722.8 ms  ✓ Accessors → TestExt
  15602.3 ms  ✓ Parsers
   1527.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
