nice: cannot set niceness: Permission denied
Precompiling packages...
    445.8 ms  ✓ Reexport
    470.2 ms  ✓ StatsAPI
    585.5 ms  ✓ ConstructionBase
    446.6 ms  ✓ CommonSolve
    603.6 ms  ✓ IterTools
   1304.6 ms  ✓ IrrationalConstants
   1076.8 ms  ✓ Combinatorics
    606.5 ms  ✓ StableTasks
    667.3 ms  ✓ Statistics
    549.6 ms  ✓ StaticArraysCore
    526.9 ms  ✓ ChunkSplitters
    465.4 ms  ✓ IfElse
    721.6 ms  ✓ EnzymeCore
    913.5 ms  ✓ SuiteSparse_jll
    482.1 ms  ✓ PtrArrays
    544.0 ms  ✓ Mmap
    479.2 ms  ✓ TaskLocalValues
    542.4 ms  ✓ ManualMemory
    564.7 ms  ✓ PositiveFactorizations
    500.7 ms  ✓ DataAPI
    738.9 ms  ✓ SciMLPublic
    457.0 ms  ✓ CommonWorldInvalidations
    469.1 ms  ✓ Future
    511.5 ms  ✓ FastPower
    641.7 ms  ✓ InverseFunctions
    580.3 ms  ✓ CompositionsBase
   4487.9 ms  ✓ MacroTools
    688.5 ms  ✓ AbstractTrees
    452.7 ms  ✓ MuladdMacro
    610.1 ms  ✓ AbstractFFTs
   2229.4 ms  ✓ ExproniconLite
    500.5 ms  ✓ EnumX
   1134.1 ms  ✓ InitialValues
    757.2 ms  ✓ OpenLibm_jll
    494.4 ms  ✓ ExprTools
    437.5 ms  ✓ ConcreteStructs
   1062.1 ms  ✓ FillArrays
    928.3 ms  ✓ SpatialIndexing
    709.2 ms  ✓ OrderedCollections
    504.7 ms  ✓ HashArrayMappedTries
    742.7 ms  ✓ ADTypes
    735.3 ms  ✓ Serialization
   1730.3 ms  ✓ Bessels
    700.0 ms  ✓ DocStringExtensions
    510.0 ms  ✓ FastClosures
    457.7 ms  ✓ IteratorInterfaceExtensions
    460.4 ms  ✓ SIMDTypes
    794.7 ms  ✓ Requires
    770.5 ms  ✓ CpuId
    703.5 ms  ✓ LoggingExtras
    635.5 ms  ✓ Compat
   1467.4 ms  ✓ InteractiveUtils
   3091.2 ms  ✓ FunctionWrappers
    460.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1025.2 ms  ✓ LazyArtifacts
    491.6 ms  ✓ DiffResults
    549.6 ms  ✓ AliasTables
    777.2 ms  ✓ Distances
    571.3 ms  ✓ Missings
   1941.7 ms  ✓ Preferences
    478.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    611.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1164.0 ms  ✓ ThreadingUtilities
    611.9 ms  ✓ CommonSubexpressions
    562.7 ms  ✓ NaNMath
    535.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    489.1 ms  ✓ ScopedValues
    440.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    454.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1919.8 ms  ✓ Jieko
   1106.5 ms  ✓ DifferentiationInterface
   1818.5 ms  ✓ DataStructures
    510.9 ms  ✓ RuntimeGeneratedFunctions
    767.3 ms  ✓ LogExpFunctions
    619.4 ms  ✓ Adapt
    556.6 ms  ✓ Compat → CompatLinearAlgebraExt
   3559.5 ms  ✓ TimerOutputs
    474.0 ms  ✓ FunctionWrappersWrappers
   2647.1 ms  ✓ Distributed
    590.8 ms  ✓ PrecompileTools
   1279.3 ms  ✓ Setfield
    708.4 ms  ✓ JLLWrappers
    894.4 ms  ✓ SciMLLogging
    804.4 ms  ✓ TruncatedStacktraces
   4341.2 ms  ✓ SparseArrays
    590.4 ms  ✓ SortingAlgorithms
    451.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1006.1 ms  ✓ QuadGK
   2348.4 ms  ✓ Accessors
    686.8 ms  ✓ ArrayInterface
    447.5 ms  ✓ EnzymeCore → AdaptExt
    621.6 ms  ✓ GPUArraysCore
    834.3 ms  ✓ ProgressMeter
   2200.2 ms  ✓ RecipesBase
   1113.1 ms  ✓ Rmath_jll
   8092.0 ms  ✓ Test
    969.9 ms  ✓ OpenSpecFun_jll
   1394.7 ms  ✓ IntelOpenMP_jll
   1600.6 ms  ✓ oneTBB_jll
   1192.7 ms  ✓ FFTW_jll
    803.4 ms  ✓ Statistics → SparseArraysExt
    887.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    778.5 ms  ✓ SuiteSparse
   9776.0 ms  ✓ Moshi
    726.9 ms  ✓ Distances → DistancesSparseArraysExt
    653.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    625.4 ms  ✓ Adapt → AdaptSparseArraysExt
    432.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    607.7 ms  ✓ Accessors → LinearAlgebraExt
    790.3 ms  ✓ MaybeInplace
    689.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    766.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1085.6 ms  ✓ SciMLStructures
    581.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    545.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    741.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1032.5 ms  ✓ Rmath
    896.1 ms  ✓ Accessors → TestExt
  13289.1 ms  ✓ StaticArrays
   1858.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1400.2 ms  ✓ MKL_jll
   2510.6 ms  ✓ SpecialFunctions
    882.2 ms  ✓ PDMats
    710.1 ms  ✓ FiniteDiff
   2327.0 ms  ✓ StatsBase
    845.4 ms  ✓ BangBang
   1132.2 ms  ✓ SymbolicIndexingInterface
   1671.3 ms  ✓ SciMLOperators
    728.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3189.6 ms  ✓ Roots
    930.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1822.9 ms  ✓ PreallocationTools
    975.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
    886.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    860.0 ms  ✓ Adapt → AdaptStaticArraysExt
    896.8 ms  ✓ Accessors → StaticArraysExt
   1364.5 ms  ✓ HypergeometricFunctions
    806.2 ms  ✓ DiffRules
    829.8 ms  ✓ FillArrays → FillArraysPDMatsExt
    883.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    846.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    713.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    987.3 ms  ✓ PDMats → StatsBaseExt
   1499.6 ms  ✓ OhMyThreads
   1136.5 ms  ✓ BangBang → BangBangStaticArraysExt
