nice: cannot set niceness: Permission denied
Precompiling packages...
    421.8 ms  ✓ CPUTime
    430.2 ms  ✓ Reexport
    569.6 ms  ✓ ConstructionBase
    469.4 ms  ✓ StatsAPI
    651.2 ms  ✓ IterTools
   1332.4 ms  ✓ IrrationalConstants
    492.4 ms  ✓ CommonSolve
   1059.5 ms  ✓ Combinatorics
    576.7 ms  ✓ StableTasks
    518.8 ms  ✓ StaticArraysCore
    614.8 ms  ✓ Statistics
    533.0 ms  ✓ ChunkSplitters
    465.9 ms  ✓ IfElse
    705.8 ms  ✓ EnzymeCore
   1031.4 ms  ✓ SuiteSparse_jll
    495.2 ms  ✓ PtrArrays
    554.2 ms  ✓ Mmap
    477.4 ms  ✓ TaskLocalValues
    536.8 ms  ✓ ManualMemory
    567.9 ms  ✓ PositiveFactorizations
    517.9 ms  ✓ DataAPI
    457.6 ms  ✓ CommonWorldInvalidations
    447.2 ms  ✓ Future
    921.8 ms  ✓ SciMLPublic
    448.2 ms  ✓ FastPower
    440.1 ms  ✓ CompositionsBase
    546.3 ms  ✓ InverseFunctions
    624.5 ms  ✓ AbstractTrees
    440.1 ms  ✓ MuladdMacro
   2204.5 ms  ✓ ExproniconLite
    626.1 ms  ✓ AbstractFFTs
    505.5 ms  ✓ EnumX
   1339.3 ms  ✓ InitialValues
    598.2 ms  ✓ ExprTools
    936.8 ms  ✓ OpenLibm_jll
   6601.3 ms  ✓ MacroTools
   1253.6 ms  ✓ FillArrays
   1048.0 ms  ✓ SpatialIndexing
    503.2 ms  ✓ ConcreteStructs
    661.0 ms  ✓ OrderedCollections
    487.4 ms  ✓ HashArrayMappedTries
    719.7 ms  ✓ ADTypes
   1900.3 ms  ✓ Bessels
    691.7 ms  ✓ DocStringExtensions
    754.4 ms  ✓ Serialization
    539.3 ms  ✓ FastClosures
    458.5 ms  ✓ SIMDTypes
    439.6 ms  ✓ IteratorInterfaceExtensions
    684.4 ms  ✓ LogExpFunctions
    792.0 ms  ✓ CpuId
    588.8 ms  ✓ LoggingExtras
    621.8 ms  ✓ Compat
    446.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1412.7 ms  ✓ InteractiveUtils
    915.5 ms  ✓ LazyArtifacts
    476.2 ms  ✓ DiffResults
    544.7 ms  ✓ AliasTables
    813.6 ms  ✓ Distances
   4326.1 ms  ✓ FunctionWrappers
    588.7 ms  ✓ Missings
    506.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2387.1 ms  ✓ Preferences
    480.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1349.7 ms  ✓ ThreadingUtilities
    596.8 ms  ✓ NaNMath
    599.4 ms  ✓ CommonSubexpressions
    521.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    485.5 ms  ✓ ScopedValues
    441.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    418.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1136.6 ms  ✓ DifferentiationInterface
    836.2 ms  ✓ Requires
   2095.3 ms  ✓ Jieko
   1868.6 ms  ✓ DataStructures
    467.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    506.7 ms  ✓ RuntimeGeneratedFunctions
    468.5 ms  ✓ Compat → CompatLinearAlgebraExt
    434.5 ms  ✓ FunctionWrappersWrappers
    460.4 ms  ✓ PrecompileTools
   1528.4 ms  ✓ Setfield
   2719.8 ms  ✓ Distributed
    701.2 ms  ✓ JLLWrappers
    649.7 ms  ✓ SciMLLogging
    570.8 ms  ✓ TruncatedStacktraces
    491.0 ms  ✓ Adapt
    566.9 ms  ✓ SortingAlgorithms
   4277.4 ms  ✓ SparseArrays
   1028.8 ms  ✓ QuadGK
   2561.5 ms  ✓ Accessors
   2017.7 ms  ✓ RecipesBase
  11234.8 ms  ✓ Test
   1067.3 ms  ✓ ProgressMeter
  10724.5 ms  ✓ Moshi
    819.6 ms  ✓ Rmath_jll
    753.6 ms  ✓ OpenSpecFun_jll
   1324.9 ms  ✓ IntelOpenMP_jll
   1574.7 ms  ✓ oneTBB_jll
    992.5 ms  ✓ FFTW_jll
    932.2 ms  ✓ ArrayInterface
    878.9 ms  ✓ GPUArraysCore
    614.3 ms  ✓ EnzymeCore → AdaptExt
    882.3 ms  ✓ Statistics → SparseArraysExt
   1004.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    846.5 ms  ✓ SuiteSparse
    869.1 ms  ✓ Distances → DistancesSparseArraysExt
    884.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    843.0 ms  ✓ Adapt → AdaptSparseArraysExt
    720.5 ms  ✓ Accessors → LinearAlgebraExt
  15372.3 ms  ✓ Parsers
    747.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    793.9 ms  ✓ Accessors → TestExt
   2048.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    946.6 ms  ✓ Rmath
  19595.9 ms  ✓ StaticArrays
   1436.3 ms  ✓ MKL_jll
    421.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    599.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    661.6 ms  ✓ SciMLStructures
   2630.7 ms  ✓ SpecialFunctions
