nice: cannot set niceness: Permission denied
Precompiling packages...
   1438.5 ms  ✓ UUIDs
   1430.7 ms  ✓ Zlib_jll
   1438.7 ms  ✓ nghttp2_jll
   1625.0 ms  ✓ CompilerSupportLibraries_jll
   1660.4 ms  ✓ OpenSSL_jll
   1629.7 ms  ✓ Logging
   1639.5 ms  ✓ MozillaCACerts_jll
   1653.7 ms  ✓ Unicode
   1757.9 ms  ✓ NetworkOptions
   1753.4 ms  ✓ Base64
    518.1 ms  ✓ LibSSH2_jll
    596.6 ms  ✓ p7zip_jll
    680.4 ms  ✓ Printf
    461.6 ms  ✓ LibCURL_jll
    482.7 ms  ✓ LibGit2_jll
   3284.2 ms  ✓ ArgTools
    756.7 ms  ✓ LibCURL
    646.9 ms  ✓ Tar
   2931.2 ms  ✓ Dates
   3039.1 ms  ✓ LibGit2
    442.9 ms  ✓ TOML
   2986.6 ms  ✓ Downloads
   9149.6 ms  ✓ StyledStrings
   1690.1 ms  ✓ JuliaSyntaxHighlighting
   3874.6 ms  ✓ Markdown
  46685.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2354.0 ms  ✓ IteratorInterfaceExtensions
   2472.8 ms  ✓ ConcreteStructs
   2552.9 ms  ✓ Future
   2567.3 ms  ✓ StatsAPI
   2658.3 ms  ✓ ExprTools
   2772.2 ms  ✓ MuladdMacro
   3167.8 ms  ✓ PositiveFactorizations
   3650.5 ms  ✓ AbstractFFTs
   4031.6 ms  ✓ Serialization
   4159.1 ms  ✓ ADTypes
   2607.9 ms  ✓ OpenLibm_jll
   2501.4 ms  ✓ CommonSolve
   2861.1 ms  ✓ InverseFunctions
   5448.2 ms  ✓ InitialValues
   5450.2 ms  ✓ FillArrays
   5836.2 ms  ✓ Combinatorics
   3188.2 ms  ✓ SuiteSparse_jll
   3408.1 ms  ✓ Statistics
   3599.2 ms  ✓ IterTools
   3011.1 ms  ✓ ManualMemory
   2399.7 ms  ✓ Reexport
   2768.4 ms  ✓ EnumX
   2498.7 ms  ✓ SIMDTypes
   4393.5 ms  ✓ Requires
   2398.4 ms  ✓ CompositionsBase
   3210.0 ms  ✓ DocStringExtensions
   2801.7 ms  ✓ Mmap
   3134.9 ms  ✓ AbstractTrees
   2601.9 ms  ✓ PtrArrays
   2543.1 ms  ✓ FastPower
   5296.2 ms  ✓ SpatialIndexing
   3018.4 ms  ✓ HashArrayMappedTries
   3003.6 ms  ✓ TaskLocalValues
   2375.4 ms  ✓ IfElse
  11139.2 ms  ✓ Bessels
   3003.4 ms  ✓ StableTasks
   2891.5 ms  ✓ CommonWorldInvalidations
   2998.4 ms  ✓ DataAPI
  12468.8 ms  ✓ FunctionWrappers
   3907.2 ms  ✓ EnzymeCore
   2983.2 ms  ✓ FastClosures
   3091.9 ms  ✓ ChunkSplitters
   3091.5 ms  ✓ SciMLPublic
   2913.6 ms  ✓ StaticArraysCore
   3023.8 ms  ✓ LoggingExtras
  10511.6 ms  ✓ OrderedCollections
   3805.6 ms  ✓ Preferences
   4398.0 ms  ✓ CpuId
   2674.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  16839.6 ms  ✓ ExproniconLite
   5393.3 ms  ✓ LazyArtifacts
   2503.5 ms  ✓ FillArrays → FillArraysStatisticsExt
  10007.9 ms  ✓ ConstructionBase
   2725.2 ms  ✓ Adapt
   2511.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3295.3 ms  ✓ AliasTables
   3098.5 ms  ✓ ScopedValues
   9996.3 ms  ✓ Compat
  16413.9 ms  ✓ IrrationalConstants
   2594.2 ms  ✓ FunctionWrappersWrappers
   9700.0 ms  ✓ RuntimeGeneratedFunctions
  20199.2 ms  ✓ MacroTools
   9995.8 ms  ✓ NaNMath
   2496.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3088.6 ms  ✓ DiffResults
   2606.0 ms  ✓ PrecompileTools
   3299.8 ms  ✓ JLLWrappers
   3295.1 ms  ✓ SciMLLogging
   2592.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  12698.4 ms  ✓ DifferentiationInterface
   2604.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  11995.2 ms  ✓ Distances
  16908.6 ms  ✓ InteractiveUtils
   2493.1 ms  ✓ EnzymeCore → AdaptExt
  12106.5 ms  ✓ ThreadingUtilities
   2602.4 ms  ✓ Compat → CompatLinearAlgebraExt
   3601.9 ms  ✓ GPUArraysCore
   3189.9 ms  ✓ CommonSubexpressions
   3516.4 ms  ✓ LogExpFunctions
  10533.8 ms  ✓ Missings
  18019.3 ms  ✓ Distributed
   9611.6 ms  ✓ DataStructures
   3786.9 ms  ✓ Rmath_jll
  10287.0 ms  ✓ Jieko
   4776.1 ms  ✓ FFTW_jll
  21797.9 ms  ✓ TimerOutputs
   2419.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3284.9 ms  ✓ TruncatedStacktraces
   5207.7 ms  ✓ OpenSpecFun_jll
  10397.8 ms  ✓ ArrayInterface
   6806.2 ms  ✓ IntelOpenMP_jll
   2317.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8207.1 ms  ✓ oneTBB_jll
   2969.3 ms  ✓ SortingAlgorithms
  10311.3 ms  ✓ RecipesBase
   4092.5 ms  ✓ Rmath
   4900.2 ms  ✓ ProgressMeter
   2890.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   8984.7 ms  ✓ Setfield
   3398.8 ms  ✓ MaybeInplace
   2096.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
  26206.3 ms  ✓ SparseArrays
   3001.7 ms  ✓ FiniteDiff
   3286.9 ms  ✓ SuiteSparse
   3283.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3294.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3380.3 ms  ✓ Statistics → SparseArraysExt
   3391.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   6397.6 ms  ✓ PreallocationTools
   6409.9 ms  ✓ MKL_jll
   3402.7 ms  ✓ Distances → DistancesSparseArraysExt
  11479.4 ms  ✓ QuadGK
   2800.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3099.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3011.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3119.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   9942.4 ms  ✓ SciMLStructures
  12215.1 ms  ✓ SpecialFunctions
  17498.4 ms  ✓ Accessors
   3813.2 ms  ✓ PDMats
   1692.4 ms  ✓ Accessors → LinearAlgebraExt
   2185.4 ms  ✓ DiffRules
   3294.1 ms  ✓ HypergeometricFunctions
   2775.1 ms  ✓ FillArrays → FillArraysPDMatsExt
   3896.3 ms  ✓ BangBang
  25597.9 ms  ✓ Static
  23394.9 ms  ✓ Test
   2690.2 ms  ✓ BitTwiddlingConvenienceFunctions
   3690.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   5782.7 ms  ✓ CPUSummary
   3298.6 ms  ✓ Accessors → TestExt
  15402.7 ms  ✓ StatsBase
  12098.2 ms  ✓ SymbolicIndexingInterface
  12706.9 ms  ✓ SciMLOperators
   3299.8 ms  ✓ PolyesterWeave
   7709.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2909.3 ms  ✓ PDMats → StatsBaseExt
   2016.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  11021.6 ms  ✓ OhMyThreads
  13492.6 ms  ✓ StatsFuns
   3186.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2409.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2908.8 ms  ✓ OhMyThreads → MarkdownExt
  40632.2 ms  ✓ StaticArrays
  19498.4 ms  ✓ Roots
   3079.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3015.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3115.9 ms  ✓ Adapt → AdaptStaticArraysExt
   3201.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3209.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3409.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3399.8 ms  ✓ Accessors → StaticArraysExt
   3602.6 ms  ✓ BangBang → BangBangStaticArraysExt
  21785.2 ms  ✓ ForwardDiff
   2895.1 ms  ✓ Roots → RootsForwardDiffExt
   4606.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   5913.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   6894.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  46904.9 ms  ✓ Moshi
  10902.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  36887.7 ms  ✓ FFTW
  24499.5 ms  ✓ RecursiveArrayTools
  21796.7 ms  ✓ Distributions
   3811.5 ms  ✓ NLSolversBase
   1921.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2030.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2230.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  34541.1 ms  ✓ StaticArrayInterface
   3308.4 ms  ✓ Distributions → DistributionsTestExt
   1877.2 ms  ✓ CloseOpenIntervals
   2055.4 ms  ✓ LayoutPointers
   2191.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
