nice: cannot set niceness: Permission denied
Precompiling packages...
   1640.6 ms  ✓ OpenSSL_jll
   1611.7 ms  ✓ UUIDs
   1610.7 ms  ✓ Logging
   1612.5 ms  ✓ nghttp2_jll
   1633.8 ms  ✓ MozillaCACerts_jll
   1715.7 ms  ✓ CompilerSupportLibraries_jll
   1732.0 ms  ✓ Unicode
   1748.0 ms  ✓ NetworkOptions
   1792.4 ms  ✓ Zlib_jll
   1836.5 ms  ✓ Base64
    566.7 ms  ✓ LibSSH2_jll
    611.4 ms  ✓ p7zip_jll
    688.4 ms  ✓ Printf
    490.4 ms  ✓ LibGit2_jll
    490.6 ms  ✓ LibCURL_jll
   3300.9 ms  ✓ ArgTools
    765.2 ms  ✓ LibCURL
    625.3 ms  ✓ Tar
   2946.8 ms  ✓ Dates
   3021.6 ms  ✓ LibGit2
    462.9 ms  ✓ TOML
   3093.3 ms  ✓ Downloads
   9465.6 ms  ✓ StyledStrings
   1682.5 ms  ✓ JuliaSyntaxHighlighting
   3829.4 ms  ✓ Markdown
  46875.5 ms  ✓ Pkg
  26 dependencies successfully precompiled in 62 seconds
Precompiling packages...
   2469.4 ms  ✓ IteratorInterfaceExtensions
   2479.8 ms  ✓ ConcreteStructs
   2557.7 ms  ✓ StatsAPI
   2577.0 ms  ✓ Future
   2540.5 ms  ✓ OpenLibm_jll
   2777.8 ms  ✓ ExprTools
   2878.1 ms  ✓ PositiveFactorizations
   3539.7 ms  ✓ AbstractFFTs
   3850.9 ms  ✓ Gamma
   3944.9 ms  ✓ Serialization
   3970.0 ms  ✓ ADTypes
   2310.7 ms  ✓ CommonSolve
   2591.9 ms  ✓ InverseFunctions
   5062.0 ms  ✓ InitialValues
   5351.9 ms  ✓ FillArrays
   2917.0 ms  ✓ SuiteSparse_jll
   3200.1 ms  ✓ Statistics
   5968.5 ms  ✓ Combinatorics
   3389.1 ms  ✓ IterTools
   2596.7 ms  ✓ EnumX
   2882.6 ms  ✓ Reexport
   2497.7 ms  ✓ CompositionsBase
   3112.8 ms  ✓ AbstractTrees
   2813.1 ms  ✓ Mmap
   3395.3 ms  ✓ DocStringExtensions
   2589.2 ms  ✓ PtrArrays
   5039.6 ms  ✓ Requires
   2709.2 ms  ✓ FastPower
   2908.9 ms  ✓ HashArrayMappedTries
   2518.7 ms  ✓ TaskLocalValues
   5176.8 ms  ✓ SpatialIndexing
   2903.4 ms  ✓ StableTasks
  10135.5 ms  ✓ Bessels
   2992.6 ms  ✓ VectorInterface
   2898.8 ms  ✓ Inflate
   2985.0 ms  ✓ Adapt
   2602.8 ms  ✓ PackageExtensionCompat
  11470.3 ms  ✓ FunctionWrappers
   2594.3 ms  ✓ FastClosures
   2979.6 ms  ✓ DataAPI
   3484.2 ms  ✓ EnzymeCore
   2642.6 ms  ✓ SciMLPublic
   3100.5 ms  ✓ ChunkSplitters
   2712.3 ms  ✓ BinaryHeaps
   3275.8 ms  ✓ StaticArraysCore
  10595.5 ms  ✓ OrderedCollections
   3094.4 ms  ✓ LoggingExtras
   3975.0 ms  ✓ Preferences
   2432.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5199.4 ms  ✓ LazyArtifacts
   5375.1 ms  ✓ HypergeometricFunctions
   2390.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2643.3 ms  ✓ FillArrays → FillArraysStatisticsExt
  13785.2 ms  ✓ IrrationalConstants
  10706.7 ms  ✓ ConstructionBase
   2873.9 ms  ✓ AliasTables
   2640.7 ms  ✓ ScopedValues
   9082.4 ms  ✓ RuntimeGeneratedFunctions
   9792.6 ms  ✓ NaNMath
  10290.6 ms  ✓ Compat
   4089.5 ms  ✓ GPUArraysCore
  19134.1 ms  ✓ MacroTools
   3231.7 ms  ✓ EnzymeCore → AdaptExt
   3432.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2604.6 ms  ✓ DiffResults
  13291.1 ms  ✓ InteractiveUtils
   2589.4 ms  ✓ PrecompileTools
  11802.8 ms  ✓ DifferentiationInterface
   3196.0 ms  ✓ JLLWrappers
  10617.0 ms  ✓ Distances
   3497.8 ms  ✓ SciMLLogging
   2593.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2401.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3897.6 ms  ✓ LogExpFunctions
   2514.0 ms  ✓ Compat → CompatLinearAlgebraExt
   8379.3 ms  ✓ KrylovKit
   9609.3 ms  ✓ ArrayInterface
   3110.9 ms  ✓ CommonSubexpressions
   3203.9 ms  ✓ TruncatedStacktraces
   9885.1 ms  ✓ Missings
   4092.0 ms  ✓ SimpleTraits
   2697.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   8407.0 ms  ✓ DataStructures
  18143.7 ms  ✓ Distributed
   5001.2 ms  ✓ MuladdMacro
  19798.7 ms  ✓ TimerOutputs
   4236.7 ms  ✓ Rmath_jll
   4088.1 ms  ✓ FFTW_jll
   2697.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4800.4 ms  ✓ OpenSpecFun_jll
   2503.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2919.9 ms  ✓ FastBroadcast
   2405.8 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   6998.5 ms  ✓ IntelOpenMP_jll
   4080.4 ms  ✓ MaybeInplace
   4574.4 ms  ✓ PoissonRandom
   9001.4 ms  ✓ RecipesBase
   2867.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   6593.4 ms  ✓ Setfield
   8992.8 ms  ✓ oneTBB_jll
   2693.3 ms  ✓ SortingAlgorithms
   3621.6 ms  ✓ Rmath
   3810.9 ms  ✓ ProgressMeter
   3011.5 ms  ✓ FiniteDiff
  25690.9 ms  ✓ SparseArrays
   6577.0 ms  ✓ PreallocationTools
   2703.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2897.9 ms  ✓ SuiteSparse
   3197.1 ms  ✓ Statistics → SparseArraysExt
   3399.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3487.7 ms  ✓ Adapt → AdaptSparseArraysExt
   3602.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   6205.0 ms  ✓ MKL_jll
   9615.0 ms  ✓ SciMLStructures
   3617.0 ms  ✓ Distances → DistancesSparseArraysExt
   3477.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  10598.8 ms  ✓ QuadGK
   3011.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2606.7 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   2891.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  18810.6 ms  ✓ FindFirstFunctions
  16080.4 ms  ✓ Accessors
  11498.6 ms  ✓ FunctionWrappersWrappers
   4301.4 ms  ✓ PDMats
  12216.1 ms  ✓ SpecialFunctions
   2105.5 ms  ✓ Accessors → LinearAlgebraExt
  23097.4 ms  ✓ Test
   2794.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   3290.7 ms  ✓ StochasticDiffEqLevyArea
   3368.8 ms  ✓ DiffRules
   3403.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3409.1 ms  ✓ Accessors → TestExt
   8499.6 ms  ✓ NLSolversBase
   3892.2 ms  ✓ BangBang
   6324.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   9190.0 ms  ✓ SymbolicIndexingInterface
   9583.0 ms  ✓ StatsFuns
  14210.1 ms  ✓ StatsBase
   6911.1 ms  ✓ LineSearches
   6604.2 ms  ✓ OhMyThreads
  10567.8 ms  ✓ SciMLOperators
   1599.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2681.7 ms  ✓ PDMats → StatsBaseExt
   2234.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2405.9 ms  ✓ OhMyThreads → ProgressMeterExt
  13102.8 ms  ✓ Roots
   2994.8 ms  ✓ OhMyThreads → MarkdownExt
   3288.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  35931.9 ms  ✓ StaticArrays
   3042.8 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3237.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3218.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3311.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3395.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3467.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3557.3 ms  ✓ ResettableStacks
   3494.4 ms  ✓ Accessors → StaticArraysExt
   3520.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  16321.6 ms  ✓ ForwardDiff
   2889.6 ms  ✓ BangBang → BangBangStaticArraysExt
   3113.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   5488.8 ms  ✓ Roots → RootsForwardDiffExt
   5795.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  11277.8 ms  ✓ ArnoldiMethod
   6119.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  15652.3 ms  ✓ Optim
  29884.9 ms  ✓ FFTW
   7099.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  18469.2 ms  ✓ RecursiveArrayTools
   1334.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1344.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1728.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1928.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  12542.7 ms  ✓ NearestNeighbors
  16806.8 ms  ✓ Distributions
   1259.1 ms  ✓ Neighborhood
   1956.8 ms  ✓ Distributions → DistributionsTestExt
   2320.0 ms  ✓ Clustering
   2382.5 ms  ✓ StateSpaceSets
   8483.8 ms  ✓ Graphs
   5714.4 ms  ✓ BlackBoxOptim
   2831.2 ms  ✓ DelayEmbeddings
  44828.2 ms  ✓ Polynomials
    764.9 ms  ✓ Polynomials → PolynomialsFFTWExt
    776.7 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
  11738.3 ms  ✓ SciMLBase
    825.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1122.2 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1354.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2490.7 ms  ✓ DSP
   1962.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3249.6 ms  ✓ SciMLJacobianOperators
   2668.5 ms  ✓ Wavelets
   3290.3 ms  ✓ ComplexityMeasures
   4840.4 ms  ✓ LineSearch
    801.5 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6710.8 ms  ✓ NonlinearSolveBase
    946.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1091.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2369.2 ms  ✓ BracketingNonlinearSolve
   1018.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4494.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3060.9 ms  ✓ DiffEqBase
   1218.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4361.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4953.0 ms  ✓ OrdinaryDiffEqCore
   4539.2 ms  ✓ DiffEqNoiseProcess
   6121.9 ms  ✓ DiffEqCallbacks
   1508.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8921.2 ms  ✓ SimpleNonlinearSolve
   2435.4 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   4200.9 ms  ✓ JumpProcesses
   6490.3 ms  ✓ OrdinaryDiffEqTsit5
   1637.8 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3070.1 ms  ✓ StochasticDiffEqCore
   2167.3 ms  ✓ StochasticDiffEqHighOrder
   3002.5 ms  ✓ DynamicalSystemsBase
   4449.4 ms  ✓ Attractors
  218 dependencies successfully precompiled in 129 seconds. 26 already precompiled.
  1 dependency had output during precompilation:
┌ DynamicalSystemsBase
│  WARNING: Imported binding StochasticDiffEqCore.setup_next_step! was undeclared at import time during import to DynamicalSystemsBase.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 582.28
	System time (seconds): 49.93
	Percent of CPU this job got: 328%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:12.40
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
