nice: cannot set niceness: Permission denied
Precompiling packages...
   1925.9 ms  ✓ LazyArtifacts
   2001.7 ms  ✓ IteratorInterfaceExtensions
   2010.9 ms  ✓ ConcreteStructs
   2036.5 ms  ✓ MuladdMacro
   2109.5 ms  ✓ StatsAPI
   2210.8 ms  ✓ ExprTools
   2404.1 ms  ✓ PositiveFactorizations
   2907.7 ms  ✓ AbstractFFTs
   3200.4 ms  ✓ ADTypes
   1819.8 ms  ✓ CommonSolve
   3907.2 ms  ✓ FunctionWrappers
   1908.6 ms  ✓ OpenLibm_jll
   4073.5 ms  ✓ Combinatorics
   4003.0 ms  ✓ InitialValues
   2088.2 ms  ✓ CompilerSupportLibraries_jll
   2406.9 ms  ✓ InverseFunctions
   4473.3 ms  ✓ FillArrays
   2224.7 ms  ✓ SuiteSparse_jll
   2816.8 ms  ✓ IterTools
   2194.3 ms  ✓ ManualMemory
   1710.4 ms  ✓ SIMDTypes
   2298.8 ms  ✓ Requires
   1815.5 ms  ✓ Reexport
   2202.4 ms  ✓ EnumX
   2407.3 ms  ✓ Compat
   2790.9 ms  ✓ OrderedCollections
   3385.6 ms  ✓ Preferences
   2795.6 ms  ✓ DocStringExtensions
   2891.9 ms  ✓ AbstractTrees
   3884.7 ms  ✓ SpatialIndexing
   1890.1 ms  ✓ CompositionsBase
   1902.8 ms  ✓ PtrArrays
   8105.1 ms  ✓ ExproniconLite
   1907.1 ms  ✓ FastPower
   2098.6 ms  ✓ TaskLocalValues
   8395.0 ms  ✓ Bessels
   2690.8 ms  ✓ HashArrayMappedTries
   3329.8 ms  ✓ CpuId
   2897.1 ms  ✓ StableTasks
   2302.4 ms  ✓ IfElse
   2200.2 ms  ✓ CommonWorldInvalidations
   2297.8 ms  ✓ DataAPI
   2301.8 ms  ✓ FastClosures
   2426.8 ms  ✓ ConstructionBase
   2297.5 ms  ✓ ChunkSplitters
   8699.1 ms  ✓ Distributed
   3406.0 ms  ✓ EnzymeCore
   5618.9 ms  ✓ IrrationalConstants
   2774.8 ms  ✓ SciMLPublic
   3119.7 ms  ✓ LoggingExtras
   2901.8 ms  ✓ StaticArraysCore
   2300.4 ms  ✓ FunctionWrappersWrappers
   2607.5 ms  ✓ NaNMath
   2675.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2513.9 ms  ✓ Adapt
   2827.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2573.8 ms  ✓ Compat → CompatLinearAlgebraExt
   3399.2 ms  ✓ RuntimeGeneratedFunctions
  13596.5 ms  ✓ Test
  10722.2 ms  ✓ MacroTools
   3003.7 ms  ✓ JLLWrappers
   2788.8 ms  ✓ PrecompileTools
   2705.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2500.1 ms  ✓ AliasTables
   2217.8 ms  ✓ ScopedValues
   2081.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2179.9 ms  ✓ Missings
   5372.1 ms  ✓ DifferentiationInterface
   2000.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2086.6 ms  ✓ DiffResults
   3194.2 ms  ✓ LogExpFunctions
   2717.5 ms  ✓ SciMLLogging
   2694.3 ms  ✓ ArrayInterface
   3995.0 ms  ✓ ProgressMeter
   2176.1 ms  ✓ EnzymeCore → AdaptExt
   2600.3 ms  ✓ GPUArraysCore
   2319.9 ms  ✓ CommonSubexpressions
   4520.4 ms  ✓ ThreadingUtilities
   2530.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2622.8 ms  ✓ TruncatedStacktraces
   8315.6 ms  ✓ TimerOutputs
   2684.4 ms  ✓ Rmath_jll
   3003.8 ms  ✓ IntelOpenMP_jll
