nice: cannot set niceness: Permission denied
Precompiling packages...
   1431.1 ms  ✓ UUIDs
   1466.1 ms  ✓ MozillaCACerts_jll
   1526.1 ms  ✓ Logging
   1543.5 ms  ✓ nghttp2_jll
   1604.9 ms  ✓ OpenSSL_jll
   1645.5 ms  ✓ Unicode
   1736.4 ms  ✓ Zlib_jll
   1744.8 ms  ✓ CompilerSupportLibraries_jll
   1828.4 ms  ✓ NetworkOptions
   1835.8 ms  ✓ Base64
    566.1 ms  ✓ LibSSH2_jll
    601.2 ms  ✓ p7zip_jll
    730.9 ms  ✓ Printf
    494.2 ms  ✓ LibCURL_jll
    499.0 ms  ✓ LibGit2_jll
   3177.8 ms  ✓ ArgTools
    767.3 ms  ✓ LibCURL
    644.7 ms  ✓ Tar
   2922.5 ms  ✓ Dates
   3041.7 ms  ✓ LibGit2
    444.6 ms  ✓ TOML
   3025.6 ms  ✓ Downloads
   9160.7 ms  ✓ StyledStrings
   1667.4 ms  ✓ JuliaSyntaxHighlighting
   3823.5 ms  ✓ Markdown
  46384.8 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2522.3 ms  ✓ IteratorInterfaceExtensions
   2545.6 ms  ✓ Future
   2558.3 ms  ✓ MuladdMacro
   2553.8 ms  ✓ StatsAPI
   2555.5 ms  ✓ ExprTools
   2748.4 ms  ✓ ConcreteStructs
   2862.8 ms  ✓ PositiveFactorizations
   3927.3 ms  ✓ AbstractFFTs
   4030.9 ms  ✓ Serialization
   4657.8 ms  ✓ ADTypes
   2440.1 ms  ✓ OpenLibm_jll
   2496.6 ms  ✓ CommonSolve
   2903.4 ms  ✓ InverseFunctions
   5646.2 ms  ✓ InitialValues
   5937.3 ms  ✓ FillArrays
   3209.7 ms  ✓ SuiteSparse_jll
   3406.0 ms  ✓ Statistics
   6152.0 ms  ✓ Combinatorics
   3657.6 ms  ✓ IterTools
   3020.3 ms  ✓ ManualMemory
   2762.1 ms  ✓ EnumX
   2411.9 ms  ✓ Reexport
   2506.8 ms  ✓ SIMDTypes
   2741.6 ms  ✓ CompositionsBase
   2877.4 ms  ✓ Mmap
   3407.0 ms  ✓ AbstractTrees
   3570.7 ms  ✓ DocStringExtensions
   2612.2 ms  ✓ PtrArrays
   5197.5 ms  ✓ Requires
   2632.5 ms  ✓ FastPower
  10637.0 ms  ✓ Bessels
   5609.2 ms  ✓ SpatialIndexing
   2931.8 ms  ✓ HashArrayMappedTries
   2798.8 ms  ✓ TaskLocalValues
   2402.4 ms  ✓ IfElse
  11860.0 ms  ✓ FunctionWrappers
   3163.1 ms  ✓ StableTasks
   2889.3 ms  ✓ CPUTime
   2886.0 ms  ✓ CommonWorldInvalidations
   2597.3 ms  ✓ DataAPI
   4131.7 ms  ✓ EnzymeCore
   2596.7 ms  ✓ FastClosures
   2893.0 ms  ✓ ChunkSplitters
   2987.0 ms  ✓ StaticArraysCore
   3305.3 ms  ✓ SciMLPublic
  10808.8 ms  ✓ OrderedCollections
   3380.5 ms  ✓ LoggingExtras
   3977.5 ms  ✓ Preferences
  16444.5 ms  ✓ ExproniconLite
   4336.2 ms  ✓ CpuId
   2469.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5101.8 ms  ✓ LazyArtifacts
   2692.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   9928.6 ms  ✓ ConstructionBase
   2930.4 ms  ✓ AliasTables
   3628.9 ms  ✓ FillArrays → FillArraysStatisticsExt
  14301.1 ms  ✓ IrrationalConstants
   2989.4 ms  ✓ Adapt
   2208.6 ms  ✓ FunctionWrappersWrappers
   9298.9 ms  ✓ RuntimeGeneratedFunctions
   2497.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  19990.0 ms  ✓ MacroTools
   3907.7 ms  ✓ ScopedValues
   9220.1 ms  ✓ NaNMath
  10880.3 ms  ✓ Compat
   3594.9 ms  ✓ DiffResults
  13199.7 ms  ✓ InteractiveUtils
   2503.8 ms  ✓ PrecompileTools
   3567.8 ms  ✓ JLLWrappers
   2586.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2701.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  12303.4 ms  ✓ DifferentiationInterface
   3490.3 ms  ✓ SciMLLogging
  11505.4 ms  ✓ Distances
   3727.6 ms  ✓ LogExpFunctions
   2390.6 ms  ✓ EnzymeCore → AdaptExt
   2499.6 ms  ✓ Compat → CompatLinearAlgebraExt
   3261.4 ms  ✓ TruncatedStacktraces
   3394.8 ms  ✓ GPUArraysCore
   3233.7 ms  ✓ CommonSubexpressions
  12107.1 ms  ✓ ThreadingUtilities
   9303.2 ms  ✓ Missings
   9808.7 ms  ✓ DataStructures
   3704.7 ms  ✓ Rmath_jll
   3898.3 ms  ✓ OpenSpecFun_jll
   4103.9 ms  ✓ FFTW_jll
  19607.2 ms  ✓ Distributed
  10509.2 ms  ✓ Jieko
   9696.7 ms  ✓ ArrayInterface
   3197.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7100.6 ms  ✓ IntelOpenMP_jll
   2986.8 ms  ✓ SortingAlgorithms
   9104.2 ms  ✓ RecipesBase
   3395.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7004.2 ms  ✓ Setfield
   7413.5 ms  ✓ oneTBB_jll
   4194.9 ms  ✓ Rmath
   2210.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2190.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4311.1 ms  ✓ ProgressMeter
   4305.4 ms  ✓ PreallocationTools
   2321.9 ms  ✓ FiniteDiff
  26111.0 ms  ✓ SparseArrays
   6135.9 ms  ✓ MKL_jll
   2551.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  10291.1 ms  ✓ QuadGK
   8002.4 ms  ✓ SciMLStructures
   3190.5 ms  ✓ SuiteSparse
   3306.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3396.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3547.9 ms  ✓ Statistics → SparseArraysExt
   3644.1 ms  ✓ Adapt → AdaptSparseArraysExt
   3190.6 ms  ✓ Distances → DistancesSparseArraysExt
   2648.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  11998.9 ms  ✓ SpecialFunctions
   2710.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3501.7 ms  ✓ PDMats
   3294.3 ms  ✓ DiffRules
  18361.3 ms  ✓ Accessors
   4399.7 ms  ✓ HypergeometricFunctions
  24483.5 ms  ✓ Test
  22011.0 ms  ✓ Static
   3295.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   2736.3 ms  ✓ Accessors → LinearAlgebraExt
   2488.1 ms  ✓ BitTwiddlingConvenienceFunctions
   3310.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3495.4 ms  ✓ Accessors → TestExt
   5495.0 ms  ✓ CPUSummary
   4098.5 ms  ✓ BangBang
   7679.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3392.3 ms  ✓ PolyesterWeave
  15102.9 ms  ✓ StatsBase
   2393.9 ms  ✓ PDMats → StatsBaseExt
  12501.1 ms  ✓ StatsFuns
  10697.8 ms  ✓ SymbolicIndexingInterface
   2402.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  12207.8 ms  ✓ SciMLOperators
   9205.3 ms  ✓ OhMyThreads
  41304.4 ms  ✓ StaticArrays
   3063.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3588.9 ms  ✓ OhMyThreads → MarkdownExt
   4285.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  21201.8 ms  ✓ ForwardDiff
   3767.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4072.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4364.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3835.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  20799.4 ms  ✓ Roots
   5893.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   6513.5 ms  ✓ BangBang → BangBangStaticArraysExt
   5725.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   6425.2 ms  ✓ FastPower → FastPowerForwardDiffExt
   8766.4 ms  ✓ Accessors → StaticArraysExt
   8472.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5902.1 ms  ✓ Roots → RootsForwardDiffExt
  39700.5 ms  ✓ FFTW
  48704.9 ms  ✓ Moshi
  19904.7 ms  ✓ RecursiveArrayTools
  56906.9 ms  ✓ Parsers
  13626.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1289.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1496.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  23407.2 ms  ✓ Distributions
   1513.5 ms  ✓ NLSolversBase
   2797.8 ms  ✓ JSON
   1923.2 ms  ✓ Distributions → DistributionsTestExt
  17324.5 ms  ✓ NearestNeighbors
   3988.1 ms  ✓ LineSearches
   1382.5 ms  ✓ Neighborhood
   2489.3 ms  ✓ Clustering
   2732.8 ms  ✓ StateSpaceSets
   3476.5 ms  ✓ Optim
   7586.8 ms  ✓ BlackBoxOptim
   4966.0 ms  ✓ DelayEmbeddings
  63071.8 ms  ✓ Polynomials
  55922.1 ms  ✓ StaticArrayInterface
    929.8 ms  ✓ CloseOpenIntervals
  22999.9 ms  ✓ SciMLBase
    984.3 ms  ✓ LayoutPointers
    986.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1310.9 ms  ✓ Polynomials → PolynomialsFFTWExt
    839.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    886.0 ms  ✓ StrideArraysCore
   1287.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    632.0 ms  ✓ Polyester
   1930.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    639.7 ms  ✓ FastBroadcast
   2225.9 ms  ✓ DSP
    592.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1914.9 ms  ✓ DiffEqBase
   2520.6 ms  ✓ Wavelets
   1101.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1099.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2860.8 ms  ✓ OrdinaryDiffEqCore
   3160.8 ms  ✓ ComplexityMeasures
    912.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   4353.6 ms  ✓ OrdinaryDiffEqTsit5
   2476.5 ms  ✓ DynamicalSystemsBase
   3271.9 ms  ✓ Attractors
  199 dependencies successfully precompiled in 126 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 599.18
	System time (seconds): 49.58
	Percent of CPU this job got: 345%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:07.57
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2158596
	Average resident set size (kbytes): 0
