nice: cannot set niceness: Permission denied
Precompiling packages...
    396.4 ms  ✓ CPUTime
    397.2 ms  ✓ Reexport
    542.8 ms  ✓ ConstructionBase
    457.3 ms  ✓ StatsAPI
    592.7 ms  ✓ IterTools
    442.1 ms  ✓ CommonSolve
   1323.5 ms  ✓ IrrationalConstants
    569.6 ms  ✓ StableTasks
   1032.8 ms  ✓ Combinatorics
    525.2 ms  ✓ StaticArraysCore
    606.4 ms  ✓ Statistics
    498.7 ms  ✓ ChunkSplitters
    437.1 ms  ✓ IfElse
    881.0 ms  ✓ SuiteSparse_jll
    471.7 ms  ✓ PtrArrays
    729.8 ms  ✓ EnzymeCore
    528.7 ms  ✓ Mmap
    446.4 ms  ✓ TaskLocalValues
    505.8 ms  ✓ ManualMemory
    510.8 ms  ✓ PositiveFactorizations
    470.2 ms  ✓ DataAPI
    432.6 ms  ✓ CommonWorldInvalidations
    446.8 ms  ✓ Future
    969.5 ms  ✓ SciMLPublic
    509.1 ms  ✓ FastPower
    519.2 ms  ✓ CompositionsBase
    635.1 ms  ✓ InverseFunctions
    526.2 ms  ✓ SimpleUnPack
   4683.0 ms  ✓ MacroTools
    459.2 ms  ✓ MuladdMacro
    588.1 ms  ✓ AbstractFFTs
    469.5 ms  ✓ EnumX
   2395.3 ms  ✓ ExproniconLite
    694.3 ms  ✓ OpenLibm_jll
   1221.4 ms  ✓ InitialValues
    490.6 ms  ✓ ExprTools
    401.9 ms  ✓ ConcreteStructs
   1079.9 ms  ✓ FillArrays
    631.5 ms  ✓ OrderedCollections
    911.2 ms  ✓ SpatialIndexing
    471.8 ms  ✓ HashArrayMappedTries
    674.8 ms  ✓ ADTypes
    676.6 ms  ✓ Serialization
   1776.9 ms  ✓ Bessels
    667.8 ms  ✓ DocStringExtensions
    504.2 ms  ✓ FastClosures
    487.5 ms  ✓ SIMDTypes
    413.1 ms  ✓ IteratorInterfaceExtensions
    728.4 ms  ✓ Requires
    742.9 ms  ✓ CpuId
    572.7 ms  ✓ LoggingExtras
    663.8 ms  ✓ Compat
   1447.4 ms  ✓ InteractiveUtils
   3060.0 ms  ✓ FunctionWrappers
    511.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    977.8 ms  ✓ LazyArtifacts
    489.0 ms  ✓ DiffResults
    494.1 ms  ✓ AliasTables
    768.9 ms  ✓ Distances
   1740.5 ms  ✓ Preferences
    559.0 ms  ✓ Missings
    509.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    429.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    594.6 ms  ✓ CommonSubexpressions
   1231.0 ms  ✓ ThreadingUtilities
    544.4 ms  ✓ NaNMath
    498.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    471.8 ms  ✓ ScopedValues
    408.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    381.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1079.3 ms  ✓ DifferentiationInterface
   2001.8 ms  ✓ Jieko
   1818.3 ms  ✓ DataStructures
    450.8 ms  ✓ RuntimeGeneratedFunctions
    664.6 ms  ✓ LogExpFunctions
    444.0 ms  ✓ Compat → CompatLinearAlgebraExt
    484.3 ms  ✓ Adapt
    406.4 ms  ✓ FunctionWrappersWrappers
   2309.5 ms  ✓ Distributed
    506.2 ms  ✓ PrecompileTools
    538.0 ms  ✓ JLLWrappers
    553.6 ms  ✓ SciMLLogging
   1608.7 ms  ✓ Setfield
    581.7 ms  ✓ TruncatedStacktraces
    515.1 ms  ✓ SortingAlgorithms
   3958.2 ms  ✓ SparseArrays
    417.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    901.3 ms  ✓ QuadGK
    588.4 ms  ✓ ArrayInterface
    611.2 ms  ✓ GPUArraysCore
   2477.2 ms  ✓ Accessors
    496.2 ms  ✓ EnzymeCore → AdaptExt
    799.0 ms  ✓ ProgressMeter
   1879.3 ms  ✓ RecipesBase
   8603.3 ms  ✓ Test
    667.9 ms  ✓ Rmath_jll
    809.2 ms  ✓ OpenSpecFun_jll
   1360.5 ms  ✓ IntelOpenMP_jll
  10456.2 ms  ✓ Moshi
   1291.1 ms  ✓ oneTBB_jll
    690.9 ms  ✓ FFTW_jll
    647.4 ms  ✓ Statistics → SparseArraysExt
    795.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    674.6 ms  ✓ SuiteSparse
    771.5 ms  ✓ Distances → DistancesSparseArraysExt
    832.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    819.9 ms  ✓ Adapt → AdaptSparseArraysExt
    600.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    585.0 ms  ✓ SciMLStructures
    842.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    567.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    594.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1276.7 ms  ✓ PreallocationTools
    677.9 ms  ✓ Accessors → LinearAlgebraExt
    808.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15365.7 ms  ✓ StaticArrays
