nice: cannot set niceness: Permission denied
Precompiling packages...
   2101.1 ms  ✓ LazyArtifacts
   2184.2 ms  ✓ IteratorInterfaceExtensions
   2188.6 ms  ✓ ConcreteStructs
   2183.2 ms  ✓ StatsAPI
   2196.8 ms  ✓ MuladdMacro
   2288.5 ms  ✓ ExprTools
   2688.4 ms  ✓ PositiveFactorizations
   2879.7 ms  ✓ AbstractFFTs
   3085.3 ms  ✓ ADTypes
   3795.9 ms  ✓ FunctionWrappers
   1702.5 ms  ✓ CommonSolve
   4066.7 ms  ✓ Combinatorics
   3984.5 ms  ✓ InitialValues
   2006.1 ms  ✓ OpenLibm_jll
   2211.2 ms  ✓ InverseFunctions
   2284.9 ms  ✓ CompilerSupportLibraries_jll
   4556.3 ms  ✓ FillArrays
   2303.2 ms  ✓ SuiteSparse_jll
   2903.8 ms  ✓ IterTools
   2303.4 ms  ✓ ManualMemory
   2103.4 ms  ✓ EnumX
   1798.6 ms  ✓ SIMDTypes
   2614.8 ms  ✓ Compat
   2507.4 ms  ✓ Requires
   2118.8 ms  ✓ Reexport
   2780.1 ms  ✓ OrderedCollections
   3505.5 ms  ✓ Preferences
   7663.3 ms  ✓ ExproniconLite
   2701.4 ms  ✓ DocStringExtensions
   7853.1 ms  ✓ Bessels
   2886.9 ms  ✓ AbstractTrees
   3778.3 ms  ✓ SpatialIndexing
   1996.8 ms  ✓ CompositionsBase
   1998.1 ms  ✓ PtrArrays
   2300.5 ms  ✓ HashArrayMappedTries
   2585.3 ms  ✓ TaskLocalValues
   2681.0 ms  ✓ FastPower
   1788.2 ms  ✓ IfElse
   2205.5 ms  ✓ StableTasks
   3002.3 ms  ✓ CpuId
   2105.7 ms  ✓ CommonWorldInvalidations
   8010.7 ms  ✓ Distributed
   2286.3 ms  ✓ FastClosures
   2413.4 ms  ✓ DataAPI
   2998.4 ms  ✓ EnzymeCore
   3202.0 ms  ✓ ConstructionBase
   2795.1 ms  ✓ ChunkSplitters
   6083.4 ms  ✓ IrrationalConstants
   2499.2 ms  ✓ SciMLPublic
   2309.1 ms  ✓ RuntimeGeneratedFunctions
   2786.8 ms  ✓ StaticArraysCore
   3303.5 ms  ✓ LoggingExtras
  12694.3 ms  ✓ Test
   9827.0 ms  ✓ MacroTools
   2705.7 ms  ✓ NaNMath
   2310.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2984.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2194.2 ms  ✓ Adapt
   2224.2 ms  ✓ JLLWrappers
   2110.2 ms  ✓ PrecompileTools
   2010.3 ms  ✓ AliasTables
   1807.9 ms  ✓ ScopedValues
   1898.2 ms  ✓ Missings
   5108.1 ms  ✓ DifferentiationInterface
   1894.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1707.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4493.2 ms  ✓ ThreadingUtilities
   2207.8 ms  ✓ DiffResults
   3424.6 ms  ✓ ProgressMeter
   2710.6 ms  ✓ LogExpFunctions
   2385.9 ms  ✓ SciMLLogging
   7696.8 ms  ✓ TimerOutputs
   2410.0 ms  ✓ CommonSubexpressions
   2299.6 ms  ✓ GPUArraysCore
   2594.7 ms  ✓ TruncatedStacktraces
   2500.4 ms  ✓ ArrayInterface
   2804.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1890.4 ms  ✓ EnzymeCore → AdaptExt
   7122.8 ms  ✓ DataStructures
   6589.7 ms  ✓ Jieko
   2290.5 ms  ✓ Rmath_jll
   2405.7 ms  ✓ IntelOpenMP_jll
   2397.4 ms  ✓ oneTBB_jll
   2087.4 ms  ✓ FFTW_jll
   1499.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   5085.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2384.9 ms  ✓ OpenSpecFun_jll
   1605.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1597.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3207.4 ms  ✓ Static
   1599.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2527.8 ms  ✓ FunctionWrappersWrappers
   2589.6 ms  ✓ MaybeInplace
   2402.6 ms  ✓ FastBroadcast
   2009.7 ms  ✓ SortingAlgorithms
   2589.9 ms  ✓ SciMLStructures
   4481.7 ms  ✓ Setfield
   5188.3 ms  ✓ RecipesBase
   1511.4 ms  ✓ BitTwiddlingConvenienceFunctions
   2107.4 ms  ✓ MKL_jll
   3105.9 ms  ✓ QuadGK
   2439.5 ms  ✓ Rmath
CompositionsBaseInverseFunctionsExt Waiting for background task / IO / timer.
[pid 3097977] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x97a1de0->0x784ae65d2f20
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1412.2 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   3915.1 ms  ✓ PreallocationTools
  13052.4 ms  ✓ SparseArrays
   2779.3 ms  ✓ CPUSummary
   2029.3 ms  ✓ FiniteDiff
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 3098107] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x143c1060->0x7f568b3bc730
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4017.0 ms  ✓ StaticArrayInterface
   2085.2 ms  ✓ SuiteSparse
   2113.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2204.8 ms  ✓ Adapt → AdaptSparseArraysExt
   2230.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2319.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2005.5 ms  ✓ PolyesterWeave
   2579.3 ms  ✓ Statistics
   1670.4 ms  ✓ CloseOpenIntervals
   1769.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1786.5 ms  ✓ LayoutPointers
   1714.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1775.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2173.1 ms  ✓ PDMats
   2111.5 ms  ✓ Distances
   7618.9 ms  ✓ SpecialFunctions
   1127.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   1739.3 ms  ✓ StrideArraysCore
   1184.5 ms  ✓ Distances → DistancesSparseArraysExt
   1152.1 ms  ✓ DiffRules
   1687.3 ms  ✓ HypergeometricFunctions
   1107.7 ms  ✓ Polyester
   4303.0 ms  ✓ StatsBase
    785.8 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   1079.9 ms  ✓ PDMats → StatsBaseExt
   3162.1 ms  ✓ StatsFuns
  22523.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 3099112] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3e6fcf50->0x78c65ee475b0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  23322.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3302.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  19523.6 ms  ✓ StaticArrays
  15606.9 ms  ✓ FFTW
   3005.9 ms  ✓ NLSolversBase
   2768.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2777.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2783.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2787.5 ms  ✓ Adapt → AdaptStaticArraysExt
  10350.1 ms  ✓ ForwardDiff
   3170.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3384.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3585.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1784.4 ms  ✓ FastPower → FastPowerForwardDiffExt
  21302.5 ms  ✓ Moshi
   2474.2 ms  ✓ LineSearches
   2206.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   7887.4 ms  ✓ Accessors
   2428.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   2911.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    789.1 ms  ✓ Accessors → LinearAlgebraExt
   1306.4 ms  ✓ Accessors → StaticArraysExt
   1219.7 ms  ✓ BangBang
   1897.3 ms  ✓ SymbolicIndexingInterface
   3425.8 ms  ✓ Optim
  12342.6 ms  ✓ Distributions
   1321.8 ms  ✓ BangBang → BangBangStaticArraysExt
  22214.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1592.3 ms  ✓ OhMyThreads
   2812.7 ms  ✓ SciMLOperators
    821.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1023.5 ms  ✓ OhMyThreads → MarkdownExt
   1108.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2371.1 ms  ✓ Distributions → DistributionsTestExt
   5227.7 ms  ✓ Roots
   8048.0 ms  ✓ NearestNeighbors
    602.8 ms  ✓ Roots → RootsForwardDiffExt
    963.4 ms  ✓ Neighborhood
   5243.9 ms  ✓ RecursiveArrayTools
   1798.3 ms  ✓ Clustering
   1695.8 ms  ✓ StateSpaceSets
    957.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    986.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5590.0 ms  ✓ BlackBoxOptim
   1070.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    604.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   1527.6 ms  ✓ DelayEmbeddings
TestExt Waiting for background task / IO / timer.
[pid 3100119] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x30d692d0->0x73e42ed78e20
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  31990.7 ms  ✓ Polynomials
    647.0 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    661.7 ms  ✓ Polynomials → PolynomialsFFTWExt
   1784.3 ms  ✓ DSP
   1428.7 ms  ✓ Wavelets
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 3100590] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x34b727a0->0x7bb18096cf70
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2232.0 ms  ✓ ComplexityMeasures
  20747.1 ms  ✓ Accessors → TestExt
  21128.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   7365.6 ms  ✓ SciMLBase
    862.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1081.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1083.9 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1826.7 ms  ✓ SciMLJacobianOperators
   4069.8 ms  ✓ NonlinearSolveBase
    950.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2720.6 ms  ✓ BracketingNonlinearSolve
   2274.8 ms  ✓ DiffEqBase
    882.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2507.1 ms  ✓ OrdinaryDiffEqCore
   1008.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 3101040] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x27014380->0x7388893fb280
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4643.5 ms  ✓ OrdinaryDiffEqTsit5
  21591.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 3101089] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x35861010->0x73fbb93ada50
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  31016.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 3101115] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x27cd3260->0x751fd05a5ae0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  41835.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1905.8 ms  ✓ DynamicalSystemsBase
   3117.8 ms  ✓ Attractors
  207 dependencies successfully precompiled in 139 seconds
  8 dependencies had output during precompilation:
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 3101115] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x27cd3260->0x751fd05a5ae0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → TestExt
│  [pid 3100119] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x30d692d0->0x73e42ed78e20
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ CompositionsBase → CompositionsBaseInverseFunctionsExt
│  [pid 3097977] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x97a1de0->0x784ae65d2f20
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 3101040] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x27014380->0x7388893fb280
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 3101089] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x35861010->0x73fbb93ada50
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 3098107] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x143c1060->0x7f568b3bc730
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 3099112] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3e6fcf50->0x78c65ee475b0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 3100590] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x34b727a0->0x7bb18096cf70
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 269.71
	System time (seconds): 37.01
	Percent of CPU this job got: 218%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:20.11
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 951212
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 680
	Minor (reclaiming a frame) page faults: 9206051
	Voluntary context switches: 260657
	Involuntary context switches: 87615
	Swaps: 0
	File system inputs: 7632
	File system outputs: 752488
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
