nice: cannot set niceness: Permission denied
Precompiling packages...
    418.2 ms  ✓ CPUTime
    422.2 ms  ✓ Reexport
    557.7 ms  ✓ ConstructionBase
    455.4 ms  ✓ StatsAPI
    588.5 ms  ✓ IterTools
    456.9 ms  ✓ CommonSolve
   1338.1 ms  ✓ IrrationalConstants
    569.3 ms  ✓ StableTasks
   1064.0 ms  ✓ Combinatorics
    524.7 ms  ✓ StaticArraysCore
    617.9 ms  ✓ Statistics
    521.8 ms  ✓ ChunkSplitters
    424.0 ms  ✓ IfElse
    890.2 ms  ✓ SuiteSparse_jll
    709.3 ms  ✓ EnzymeCore
    466.3 ms  ✓ PtrArrays
    541.5 ms  ✓ Mmap
    460.7 ms  ✓ TaskLocalValues
    528.1 ms  ✓ ManualMemory
    531.7 ms  ✓ PositiveFactorizations
    488.1 ms  ✓ DataAPI
    429.5 ms  ✓ CommonWorldInvalidations
    824.2 ms  ✓ SciMLPublic
    413.2 ms  ✓ Future
    431.4 ms  ✓ FastPower
    464.2 ms  ✓ CompositionsBase
    558.4 ms  ✓ InverseFunctions
    678.3 ms  ✓ AbstractTrees
    513.7 ms  ✓ MuladdMacro
    593.7 ms  ✓ EnumX
    710.8 ms  ✓ AbstractFFTs
   2366.8 ms  ✓ ExproniconLite
   1372.2 ms  ✓ InitialValues
   5677.6 ms  ✓ MacroTools
    507.8 ms  ✓ ExprTools
    688.2 ms  ✓ OpenLibm_jll
    431.9 ms  ✓ ConcreteStructs
   1099.8 ms  ✓ FillArrays
    887.6 ms  ✓ SpatialIndexing
    663.9 ms  ✓ OrderedCollections
    497.2 ms  ✓ HashArrayMappedTries
    560.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   1773.5 ms  ✓ Bessels
    730.9 ms  ✓ Serialization
    498.5 ms  ✓ FastClosures
    682.8 ms  ✓ DocStringExtensions
    455.0 ms  ✓ SIMDTypes
    436.5 ms  ✓ IteratorInterfaceExtensions
    770.8 ms  ✓ Requires
    740.6 ms  ✓ CpuId
    580.2 ms  ✓ LoggingExtras
    594.0 ms  ✓ Compat
   1423.6 ms  ✓ InteractiveUtils
    856.1 ms  ✓ LazyArtifacts
    435.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    512.0 ms  ✓ DiffResults
    575.9 ms  ✓ AliasTables
   3713.4 ms  ✓ FunctionWrappers
    845.9 ms  ✓ Distances
    541.1 ms  ✓ Missings
    450.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2195.0 ms  ✓ Preferences
    455.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1224.7 ms  ✓ ThreadingUtilities
    579.8 ms  ✓ CommonSubexpressions
    552.5 ms  ✓ NaNMath
    471.5 ms  ✓ ScopedValues
    681.7 ms  ✓ ADTypes
   1959.1 ms  ✓ Jieko
    443.5 ms  ✓ RuntimeGeneratedFunctions
   1775.8 ms  ✓ DataStructures
    482.8 ms  ✓ Adapt
    700.6 ms  ✓ LogExpFunctions
    524.7 ms  ✓ Compat → CompatLinearAlgebraExt
   2829.3 ms  ✓ Distributed
   4099.0 ms  ✓ TimerOutputs
    451.5 ms  ✓ FunctionWrappersWrappers
    465.1 ms  ✓ PrecompileTools
    583.5 ms  ✓ JLLWrappers
   1638.0 ms  ✓ Setfield
    635.0 ms  ✓ SciMLLogging
    559.6 ms  ✓ TruncatedStacktraces
    413.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   4689.6 ms  ✓ SparseArrays
    446.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1081.9 ms  ✓ DifferentiationInterface
    541.9 ms  ✓ SortingAlgorithms
    610.7 ms  ✓ ArrayInterface
   2550.4 ms  ✓ Accessors
   1000.8 ms  ✓ QuadGK
    632.6 ms  ✓ GPUArraysCore
    414.1 ms  ✓ EnzymeCore → AdaptExt
    444.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    801.2 ms  ✓ ProgressMeter
   1867.0 ms  ✓ RecipesBase
   9615.8 ms  ✓ Test
    630.4 ms  ✓ Rmath_jll
    762.5 ms  ✓ OpenSpecFun_jll
   1368.1 ms  ✓ IntelOpenMP_jll
  10779.6 ms  ✓ Moshi
   1375.2 ms  ✓ oneTBB_jll
    692.3 ms  ✓ FFTW_jll
    575.4 ms  ✓ Statistics → SparseArraysExt
    658.5 ms  ✓ SuiteSparse
    756.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    794.9 ms  ✓ Distances → DistancesSparseArraysExt
    795.4 ms  ✓ Adapt → AdaptSparseArraysExt
    867.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    589.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    985.6 ms  ✓ MaybeInplace
    796.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    914.0 ms  ✓ SciMLStructures
  16123.5 ms  ✓ StaticArrays
  15835.4 ms  ✓ Parsers
    578.3 ms  ✓ Accessors → LinearAlgebraExt
   1701.1 ms  ✓ PreallocationTools
    447.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    438.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    618.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    667.6 ms  ✓ Accessors → TestExt
    868.6 ms  ✓ Rmath
   1519.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1403.0 ms  ✓ MKL_jll
    988.8 ms  ✓ PDMats
   2975.0 ms  ✓ SpecialFunctions
    695.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2920.8 ms  ✓ StatsBase
    833.0 ms  ✓ FiniteDiff
    713.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    729.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    801.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
    704.6 ms  ✓ Adapt → AdaptStaticArraysExt
    699.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    766.2 ms  ✓ Accessors → StaticArraysExt
    865.4 ms  ✓ BangBang
   1992.7 ms  ✓ JSON
   2018.9 ms  ✓ SciMLOperators
   1412.4 ms  ✓ SymbolicIndexingInterface
    741.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   1228.3 ms  ✓ HypergeometricFunctions
    798.3 ms  ✓ DiffRules
   3624.6 ms  ✓ Roots
    804.1 ms  ✓ PDMats → StatsBaseExt
    600.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  27283.1 ms  ✓ Static
    593.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    512.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    965.2 ms  ✓ OhMyThreads
