nice: cannot set niceness: Permission denied
Precompiling packages...
   1942.1 ms  ✓ LazyArtifacts
   2010.6 ms  ✓ IteratorInterfaceExtensions
   2018.7 ms  ✓ MuladdMacro
   2037.0 ms  ✓ ConcreteStructs
   2137.8 ms  ✓ StatsAPI
   2150.6 ms  ✓ ExprTools
   2509.1 ms  ✓ PositiveFactorizations
   2744.0 ms  ✓ AbstractFFTs
   3438.8 ms  ✓ ADTypes
   1827.1 ms  ✓ CommonSolve
   3912.2 ms  ✓ FunctionWrappers
   1899.7 ms  ✓ OpenLibm_jll
   4090.6 ms  ✓ Combinatorics
   2104.4 ms  ✓ CompilerSupportLibraries_jll
   4123.5 ms  ✓ InitialValues
   2139.9 ms  ✓ InverseFunctions
   4792.4 ms  ✓ FillArrays
   2325.4 ms  ✓ SuiteSparse_jll
   2726.1 ms  ✓ IterTools
   2170.0 ms  ✓ ManualMemory
   2020.7 ms  ✓ FunctionWrappersWrappers
   2102.7 ms  ✓ EnumX
   2169.1 ms  ✓ Reexport
   2497.6 ms  ✓ Requires
   2825.8 ms  ✓ Compat
   2127.6 ms  ✓ SIMDTypes
   3598.0 ms  ✓ Preferences
   2683.1 ms  ✓ AbstractTrees
   2877.2 ms  ✓ DocStringExtensions
   2000.6 ms  ✓ CompositionsBase
   7926.7 ms  ✓ Bessels
   8198.2 ms  ✓ ExproniconLite
   1993.0 ms  ✓ FastPower
   4190.4 ms  ✓ SpatialIndexing
   2105.6 ms  ✓ PtrArrays
   2580.0 ms  ✓ HashArrayMappedTries
   2306.1 ms  ✓ TaskLocalValues
   2298.5 ms  ✓ IfElse
   3100.5 ms  ✓ CpuId
   2216.9 ms  ✓ ConstructionBase
   1995.8 ms  ✓ CommonWorldInvalidations
   2772.5 ms  ✓ StableTasks
   2300.0 ms  ✓ CPUTime
   1982.0 ms  ✓ FastClosures
   2031.5 ms  ✓ DataAPI
   2129.7 ms  ✓ ChunkSplitters
   8712.0 ms  ✓ Distributed
   3291.8 ms  ✓ EnzymeCore
   2998.0 ms  ✓ LoggingExtras
   3073.6 ms  ✓ SciMLPublic
   2529.4 ms  ✓ StaticArraysCore
   1886.8 ms  ✓ Compat → CompatLinearAlgebraExt
   7326.0 ms  ✓ IrrationalConstants
   2595.6 ms  ✓ Adapt
   3023.4 ms  ✓ OrderedCollections
   2997.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3095.9 ms  ✓ NaNMath
   3299.0 ms  ✓ RuntimeGeneratedFunctions
  10973.6 ms  ✓ MacroTools
  14346.4 ms  ✓ Test
   3504.9 ms  ✓ JLLWrappers
   4401.8 ms  ✓ ThreadingUtilities
   2921.9 ms  ✓ PrecompileTools
   2075.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2377.4 ms  ✓ ScopedValues
   2095.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2098.5 ms  ✓ DiffResults
   2382.0 ms  ✓ Missings
   3068.1 ms  ✓ AliasTables
   5557.2 ms  ✓ DifferentiationInterface
   3127.7 ms  ✓ SciMLLogging
   2159.5 ms  ✓ EnzymeCore → AdaptExt
   2481.6 ms  ✓ GPUArraysCore
   2519.2 ms  ✓ ArrayInterface
   3218.9 ms  ✓ LogExpFunctions
   2027.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   4175.3 ms  ✓ ProgressMeter
   2329.6 ms  ✓ TruncatedStacktraces
   2369.4 ms  ✓ CommonSubexpressions
   2542.0 ms  ✓ Rmath_jll
   2695.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2699.2 ms  ✓ IntelOpenMP_jll
   2295.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2863.3 ms  ✓ oneTBB_jll
   2163.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2703.2 ms  ✓ FFTW_jll
   2898.8 ms  ✓ OpenSpecFun_jll
   8194.0 ms  ✓ Jieko
   2228.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2543.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2505.9 ms  ✓ SciMLStructures
   5606.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3637.4 ms  ✓ Static
   2222.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2339.4 ms  ✓ MKL_jll
   1662.0 ms  ✓ BitTwiddlingConvenienceFunctions
   7778.2 ms  ✓ DataStructures
   2994.3 ms  ✓ Rmath
   3699.2 ms  ✓ PreallocationTools
   5328.9 ms  ✓ Setfield
   1899.5 ms  ✓ SortingAlgorithms
   3511.0 ms  ✓ CPUSummary
   5335.4 ms  ✓ RecipesBase
   4010.1 ms  ✓ StaticArrayInterface
   2199.9 ms  ✓ FiniteDiff
  15026.2 ms  ✓ SparseArrays
   2798.9 ms  ✓ QuadGK
   2289.4 ms  ✓ PolyesterWeave
   2188.2 ms  ✓ CloseOpenIntervals
   7933.3 ms  ✓ Accessors
   2481.2 ms  ✓ LayoutPointers
   2504.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2566.3 ms  ✓ SuiteSparse
   2592.3 ms  ✓ Adapt → AdaptSparseArraysExt
   2603.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2709.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3001.5 ms  ✓ Statistics
   1696.7 ms  ✓ Accessors → LinearAlgebraExt
  10007.7 ms  ✓ SpecialFunctions
   2836.2 ms  ✓ StrideArraysCore
   2507.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2299.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   3302.1 ms  ✓ PDMats
   2694.7 ms  ✓ Accessors → TestExt
   3689.0 ms  ✓ Distances
   3602.6 ms  ✓ BangBang
   2826.0 ms  ✓ Polyester
   2323.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2897.0 ms  ✓ DiffRules
   4055.2 ms  ✓ HypergeometricFunctions
   2576.8 ms  ✓ Distances → DistancesSparseArraysExt
   2697.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   2012.9 ms  ✓ FastBroadcast
   5196.7 ms  ✓ SymbolicIndexingInterface
   3168.5 ms  ✓ OhMyThreads
   6868.5 ms  ✓ SciMLOperators
   8164.5 ms  ✓ StatsBase
   2290.1 ms  ✓ OhMyThreads → MarkdownExt
   2522.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3433.3 ms  ✓ PDMats → StatsBaseExt
   4074.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   6943.9 ms  ✓ StatsFuns
  12291.5 ms  ✓ Roots
   2395.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   8601.5 ms  ✓ RecursiveArrayTools
  27887.5 ms  ✓ StaticArrays
  22890.0 ms  ✓ FFTW
  12668.9 ms  ✓ ForwardDiff
   2089.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1708.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1906.1 ms  ✓ Adapt → AdaptStaticArraysExt
   1905.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2914.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2229.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2791.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   3074.9 ms  ✓ Roots → RootsForwardDiffExt
   3132.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3222.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3205.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2865.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3169.9 ms  ✓ Accessors → StaticArraysExt
   3796.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3399.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  31801.3 ms  ✓ Moshi
   3040.1 ms  ✓ BangBang → BangBangStaticArraysExt
   3788.8 ms  ✓ NLSolversBase
  37673.1 ms  ✓ Parsers
   1833.6 ms  ✓ LineSearches
  14310.0 ms  ✓ Distributions
   1301.4 ms  ✓ JSON
   9703.1 ms  ✓ NearestNeighbors
   1710.5 ms  ✓ Distributions → DistributionsTestExt
   3261.5 ms  ✓ Optim
   1002.4 ms  ✓ Neighborhood
   1420.4 ms  ✓ Clustering
    832.1 ms  ✓ StateSpaceSets
   3952.0 ms  ✓ BlackBoxOptim
   1423.6 ms  ✓ DelayEmbeddings
   9890.7 ms  ✓ SciMLBase
   2913.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3088.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3223.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
  40578.5 ms  ✓ Polynomials
   3890.6 ms  ✓ DiffEqBase
    674.1 ms  ✓ Polynomials → PolynomialsFFTWExt
    712.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    903.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1826.8 ms  ✓ DSP
   2295.4 ms  ✓ OrdinaryDiffEqCore
   1493.3 ms  ✓ Wavelets
    821.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2317.9 ms  ✓ ComplexityMeasures
   3918.4 ms  ✓ OrdinaryDiffEqTsit5
   1694.0 ms  ✓ DynamicalSystemsBase
   2721.4 ms  ✓ Attractors
  195 dependencies successfully precompiled in 79 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 280.58
	System time (seconds): 37.99
	Percent of CPU this job got: 398%
