nice: cannot set niceness: Permission denied
Precompiling packages...
    441.8 ms  ✓ CPUTime
    448.8 ms  ✓ Reexport
    585.1 ms  ✓ ConstructionBase
    487.4 ms  ✓ StatsAPI
    620.2 ms  ✓ IterTools
   1346.0 ms  ✓ IrrationalConstants
    500.8 ms  ✓ CommonSolve
    607.5 ms  ✓ StableTasks
   1090.0 ms  ✓ Combinatorics
    555.9 ms  ✓ StaticArraysCore
    640.9 ms  ✓ Statistics
    547.6 ms  ✓ ChunkSplitters
    474.2 ms  ✓ IfElse
    974.3 ms  ✓ SuiteSparse_jll
    470.6 ms  ✓ PtrArrays
    709.2 ms  ✓ EnzymeCore
    575.5 ms  ✓ Mmap
    474.1 ms  ✓ TaskLocalValues
    557.4 ms  ✓ ManualMemory
    563.9 ms  ✓ AliasTables
    518.9 ms  ✓ DataAPI
    457.2 ms  ✓ CommonWorldInvalidations
    440.9 ms  ✓ Future
    938.1 ms  ✓ SciMLPublic
    452.4 ms  ✓ FastPower
    482.5 ms  ✓ CompositionsBase
    559.4 ms  ✓ InverseFunctions
    686.2 ms  ✓ AbstractTrees
    570.2 ms  ✓ MuladdMacro
    779.1 ms  ✓ AbstractFFTs
    569.6 ms  ✓ EnumX
   2465.1 ms  ✓ ExproniconLite
   5728.2 ms  ✓ MacroTools
   1476.2 ms  ✓ InitialValues
    531.9 ms  ✓ ExprTools
    794.6 ms  ✓ OpenLibm_jll
    970.3 ms  ✓ SpatialIndexing
    471.1 ms  ✓ ConcreteStructs
   1142.0 ms  ✓ FillArrays
    691.3 ms  ✓ OrderedCollections
    522.7 ms  ✓ HashArrayMappedTries
    725.7 ms  ✓ ADTypes
   1783.4 ms  ✓ Bessels
    772.5 ms  ✓ Serialization
    699.5 ms  ✓ DocStringExtensions
    534.8 ms  ✓ FastClosures
    487.2 ms  ✓ SIMDTypes
    474.9 ms  ✓ IteratorInterfaceExtensions
    815.3 ms  ✓ Requires
    799.6 ms  ✓ CpuId
    633.7 ms  ✓ LoggingExtras
    661.8 ms  ✓ Compat
   1482.3 ms  ✓ InteractiveUtils
    457.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    962.8 ms  ✓ LazyArtifacts
    511.6 ms  ✓ DiffResults
    612.1 ms  ✓ PositiveFactorizations
    860.5 ms  ✓ Distances
   4064.6 ms  ✓ FunctionWrappers
    583.1 ms  ✓ Missings
    500.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    490.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2374.7 ms  ✓ Preferences
   1402.6 ms  ✓ ThreadingUtilities
    597.4 ms  ✓ CommonSubexpressions
    570.0 ms  ✓ NaNMath
    514.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    511.0 ms  ✓ ScopedValues
    448.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    516.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2068.3 ms  ✓ Jieko
   1188.0 ms  ✓ DifferentiationInterface
   1860.5 ms  ✓ DataStructures
    486.3 ms  ✓ RuntimeGeneratedFunctions
    719.7 ms  ✓ LogExpFunctions
    597.0 ms  ✓ Adapt
    547.7 ms  ✓ Compat → CompatLinearAlgebraExt
   4287.2 ms  ✓ TimerOutputs
   2770.4 ms  ✓ Distributed
    494.5 ms  ✓ FunctionWrappersWrappers
    505.5 ms  ✓ PrecompileTools
   1721.8 ms  ✓ Setfield
    567.7 ms  ✓ JLLWrappers
    637.7 ms  ✓ SciMLLogging
    582.3 ms  ✓ TruncatedStacktraces
   4506.0 ms  ✓ SparseArrays
    583.3 ms  ✓ SortingAlgorithms
   2675.3 ms  ✓ Accessors
   1022.5 ms  ✓ QuadGK
    516.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    440.1 ms  ✓ EnzymeCore → AdaptExt
    623.6 ms  ✓ ArrayInterface
    616.4 ms  ✓ GPUArraysCore
    800.4 ms  ✓ ProgressMeter
   1919.6 ms  ✓ RecipesBase
  10129.6 ms  ✓ Test
    865.0 ms  ✓ Rmath_jll
    849.9 ms  ✓ OpenSpecFun_jll
  10262.9 ms  ✓ Moshi
   1295.4 ms  ✓ IntelOpenMP_jll
    711.6 ms  ✓ FFTW_jll
   1283.1 ms  ✓ oneTBB_jll
    761.1 ms  ✓ Statistics → SparseArraysExt
    972.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    809.4 ms  ✓ SuiteSparse
    822.8 ms  ✓ Distances → DistancesSparseArraysExt
    896.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    870.9 ms  ✓ Adapt → AdaptSparseArraysExt
    722.3 ms  ✓ Accessors → LinearAlgebraExt
    609.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1070.3 ms  ✓ MaybeInplace
    873.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    941.6 ms  ✓ SciMLStructures
    656.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1741.1 ms  ✓ PreallocationTools
  14907.3 ms  ✓ Parsers
    632.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  16192.2 ms  ✓ StaticArrays
    657.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    622.2 ms  ✓ Accessors → TestExt
    746.8 ms  ✓ Rmath
   1612.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1141.8 ms  ✓ MKL_jll
    847.5 ms  ✓ PDMats
   2392.9 ms  ✓ SpecialFunctions
   2299.3 ms  ✓ StatsBase
    769.6 ms  ✓ BangBang
    723.8 ms  ✓ FiniteDiff
   1661.2 ms  ✓ SciMLOperators
   1242.0 ms  ✓ SymbolicIndexingInterface
    735.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3212.0 ms  ✓ Roots
    780.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    767.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    805.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2097.2 ms  ✓ JSON
    799.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    771.6 ms  ✓ Adapt → AdaptStaticArraysExt
    778.8 ms  ✓ Accessors → StaticArraysExt
    783.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   1223.0 ms  ✓ HypergeometricFunctions
    800.5 ms  ✓ DiffRules
    773.6 ms  ✓ PDMats → StatsBaseExt
   1069.9 ms  ✓ OhMyThreads
    749.9 ms  ✓ BangBang → BangBangStaticArraysExt
    750.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    749.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    695.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    597.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    801.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  30046.4 ms  ✓ Static
   6034.8 ms  ✓ RecursiveArrayTools
   3079.2 ms  ✓ StatsFuns
    961.3 ms  ✓ OhMyThreads → MarkdownExt
   6882.9 ms  ✓ NearestNeighbors
    736.3 ms  ✓ BitTwiddlingConvenienceFunctions
   1428.0 ms  ✓ CPUSummary
   1030.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14828.5 ms  ✓ FFTW
    705.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    602.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   5054.5 ms  ✓ ForwardDiff
   1205.5 ms  ✓ Neighborhood
  25484.1 ms  ✓ Polynomials
    666.7 ms  ✓ PolyesterWeave
   1823.9 ms  ✓ Clustering
    760.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    528.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    669.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    566.8 ms  ✓ Roots → RootsForwardDiffExt
   1189.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    616.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4849.0 ms  ✓ Distributions
    962.1 ms  ✓ StateSpaceSets
    942.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    854.0 ms  ✓ NLSolversBase
   1263.9 ms  ✓ Distributions → DistributionsTestExt
    895.2 ms  ✓ LineSearches
   2527.9 ms  ✓ DSP
   1782.1 ms  ✓ DelayEmbeddings
   4490.1 ms  ✓ BlackBoxOptim
   2787.8 ms  ✓ Optim
   2069.0 ms  ✓ Wavelets
  10697.3 ms  ✓ SciMLBase
   1026.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1495.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
