nice: cannot set niceness: Permission denied
Precompiling packages...
   1879.9 ms  ✓ LazyArtifacts
   1897.9 ms  ✓ IteratorInterfaceExtensions
   1985.4 ms  ✓ SimpleUnPack
   1983.1 ms  ✓ ConcreteStructs
   2006.6 ms  ✓ MuladdMacro
   2088.5 ms  ✓ StatsAPI
   2200.1 ms  ✓ ExprTools
   2340.3 ms  ✓ PositiveFactorizations
   2796.2 ms  ✓ AbstractFFTs
   3076.1 ms  ✓ ADTypes
   1701.4 ms  ✓ CommonSolve
   3700.7 ms  ✓ FunctionWrappers
   3766.7 ms  ✓ InitialValues
   1902.0 ms  ✓ OpenLibm_jll
   4035.6 ms  ✓ Combinatorics
   2096.9 ms  ✓ CompilerSupportLibraries_jll
   2409.8 ms  ✓ InverseFunctions
   2138.0 ms  ✓ SuiteSparse_jll
   4563.4 ms  ✓ FillArrays
   2697.5 ms  ✓ IterTools
   1949.6 ms  ✓ ManualMemory
   1909.6 ms  ✓ EnumX
   2194.5 ms  ✓ Requires
   1607.7 ms  ✓ Reexport
   1612.3 ms  ✓ SIMDTypes
   2503.1 ms  ✓ Compat
   2602.8 ms  ✓ OrderedCollections
   3012.5 ms  ✓ Preferences
   1903.0 ms  ✓ CompositionsBase
   2600.1 ms  ✓ DocStringExtensions
   1905.3 ms  ✓ PtrArrays
   3790.8 ms  ✓ SpatialIndexing
   1806.3 ms  ✓ TaskLocalValues
   1908.4 ms  ✓ FastPower
   7966.6 ms  ✓ ExproniconLite
   2191.5 ms  ✓ HashArrayMappedTries
   2493.1 ms  ✓ StableTasks
   2200.1 ms  ✓ IfElse
   2402.5 ms  ✓ ConstructionBase
   3601.0 ms  ✓ CpuId
   3279.9 ms  ✓ EnzymeCore
   2098.6 ms  ✓ CommonWorldInvalidations
   2093.8 ms  ✓ DataAPI
   8210.2 ms  ✓ Bessels
   2493.2 ms  ✓ CPUTime
   2480.3 ms  ✓ FastClosures
   8404.7 ms  ✓ Distributed
   2700.3 ms  ✓ ChunkSplitters
   5941.3 ms  ✓ IrrationalConstants
   2208.5 ms  ✓ SciMLPublic
   2394.7 ms  ✓ StaticArraysCore
   3497.1 ms  ✓ LoggingExtras
   2317.4 ms  ✓ FunctionWrappersWrappers
   2494.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2503.0 ms  ✓ NaNMath
  12692.2 ms  ✓ Test
  10008.5 ms  ✓ MacroTools
   3301.1 ms  ✓ RuntimeGeneratedFunctions
   1986.4 ms  ✓ PrecompileTools
   2854.4 ms  ✓ Adapt
   2655.6 ms  ✓ JLLWrappers
   3086.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2509.0 ms  ✓ AliasTables
   2007.2 ms  ✓ ScopedValues
   1997.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2085.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4604.5 ms  ✓ ThreadingUtilities
   2200.4 ms  ✓ Missings
   1898.7 ms  ✓ DiffResults
   5496.2 ms  ✓ DifferentiationInterface
   2059.2 ms  ✓ SciMLLogging
   2087.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3096.3 ms  ✓ LogExpFunctions
   3596.1 ms  ✓ ProgressMeter
   2349.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2281.7 ms  ✓ TruncatedStacktraces
   2108.2 ms  ✓ CommonSubexpressions
   2450.8 ms  ✓ GPUArraysCore
   2294.0 ms  ✓ EnzymeCore → AdaptExt
   2841.9 ms  ✓ ArrayInterface
   2403.5 ms  ✓ Rmath_jll
   7891.3 ms  ✓ DataStructures
   2390.3 ms  ✓ IntelOpenMP_jll
   3899.7 ms  ✓ Static
   5393.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
