nice: cannot set niceness: Permission denied
Precompiling packages...
    426.3 ms  ✓ CPUTime
    433.1 ms  ✓ Reexport
    573.7 ms  ✓ ConstructionBase
    478.3 ms  ✓ StatsAPI
    624.1 ms  ✓ IterTools
   1316.8 ms  ✓ IrrationalConstants
    462.4 ms  ✓ CommonSolve
    579.0 ms  ✓ StableTasks
   1061.6 ms  ✓ Combinatorics
    547.3 ms  ✓ StaticArraysCore
    630.7 ms  ✓ Statistics
    519.8 ms  ✓ ChunkSplitters
    461.1 ms  ✓ IfElse
    473.6 ms  ✓ PtrArrays
    994.9 ms  ✓ SuiteSparse_jll
    728.9 ms  ✓ EnzymeCore
    559.5 ms  ✓ Mmap
    467.7 ms  ✓ TaskLocalValues
    538.3 ms  ✓ AliasTables
    574.3 ms  ✓ PositiveFactorizations
    528.9 ms  ✓ DataAPI
    449.8 ms  ✓ CommonWorldInvalidations
    433.9 ms  ✓ Future
    905.0 ms  ✓ SciMLPublic
    452.8 ms  ✓ FastPower
    452.2 ms  ✓ CompositionsBase
    537.5 ms  ✓ InverseFunctions
    630.7 ms  ✓ AbstractTrees
    528.5 ms  ✓ MuladdMacro
    748.3 ms  ✓ AbstractFFTs
    576.1 ms  ✓ EnumX
   2469.5 ms  ✓ ExproniconLite
   5836.3 ms  ✓ MacroTools
   1438.6 ms  ✓ InitialValues
    529.9 ms  ✓ ExprTools
    837.3 ms  ✓ OpenLibm_jll
    461.8 ms  ✓ ConcreteStructs
   1123.1 ms  ✓ FillArrays
    922.5 ms  ✓ SpatialIndexing
    675.4 ms  ✓ OrderedCollections
    525.0 ms  ✓ HashArrayMappedTries
    740.9 ms  ✓ ADTypes
   1714.3 ms  ✓ Bessels
    766.1 ms  ✓ Serialization
    709.7 ms  ✓ DocStringExtensions
    513.6 ms  ✓ FastClosures
    482.7 ms  ✓ SIMDTypes
    484.0 ms  ✓ IteratorInterfaceExtensions
    786.2 ms  ✓ Requires
    767.3 ms  ✓ CpuId
    606.6 ms  ✓ LoggingExtras
    612.1 ms  ✓ Compat
   1317.4 ms  ✓ InteractiveUtils
    907.0 ms  ✓ LazyArtifacts
    466.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    501.7 ms  ✓ DiffResults
    534.1 ms  ✓ ManualMemory
    602.4 ms  ✓ Missings
   3984.9 ms  ✓ FunctionWrappers
    854.5 ms  ✓ Distances
    502.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    448.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2436.5 ms  ✓ Preferences
    607.9 ms  ✓ CommonSubexpressions
    565.9 ms  ✓ NaNMath
    503.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    486.6 ms  ✓ ScopedValues
    459.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2032.3 ms  ✓ Jieko
    480.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1829.3 ms  ✓ DataStructures
   1143.9 ms  ✓ DifferentiationInterface
    469.3 ms  ✓ RuntimeGeneratedFunctions
    675.6 ms  ✓ LogExpFunctions
    592.4 ms  ✓ Adapt
    572.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4139.0 ms  ✓ TimerOutputs
   2773.4 ms  ✓ Distributed
    451.2 ms  ✓ FunctionWrappersWrappers
   1690.0 ms  ✓ Setfield
   1280.2 ms  ✓ ThreadingUtilities
    480.9 ms  ✓ PrecompileTools
    574.4 ms  ✓ JLLWrappers
   4450.4 ms  ✓ SparseArrays
    651.6 ms  ✓ SciMLLogging
    609.8 ms  ✓ TruncatedStacktraces
    547.3 ms  ✓ SortingAlgorithms
    474.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1006.5 ms  ✓ QuadGK
   2658.4 ms  ✓ Accessors
    679.5 ms  ✓ ArrayInterface
    448.6 ms  ✓ EnzymeCore → AdaptExt
    605.2 ms  ✓ GPUArraysCore
    808.0 ms  ✓ ProgressMeter
   1949.5 ms  ✓ RecipesBase
  10676.4 ms  ✓ Test
    819.1 ms  ✓ Rmath_jll
    848.8 ms  ✓ OpenSpecFun_jll
  10550.2 ms  ✓ Moshi
   1380.5 ms  ✓ IntelOpenMP_jll
    759.4 ms  ✓ FFTW_jll
   1371.2 ms  ✓ oneTBB_jll
    798.9 ms  ✓ Statistics → SparseArraysExt
    974.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    881.0 ms  ✓ SuiteSparse
    877.8 ms  ✓ Distances → DistancesSparseArraysExt
    899.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    874.2 ms  ✓ Adapt → AdaptSparseArraysExt
    735.6 ms  ✓ Accessors → LinearAlgebraExt
    638.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1096.4 ms  ✓ MaybeInplace
    885.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    992.8 ms  ✓ SciMLStructures
    675.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  15029.5 ms  ✓ Parsers
    526.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2031.5 ms  ✓ PreallocationTools
  16934.6 ms  ✓ StaticArrays
    696.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    608.0 ms  ✓ Accessors → TestExt
    754.4 ms  ✓ Rmath
   1686.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1167.8 ms  ✓ MKL_jll
    836.2 ms  ✓ PDMats
   2301.2 ms  ✓ SpecialFunctions
   2227.4 ms  ✓ StatsBase
    750.6 ms  ✓ BangBang
    739.4 ms  ✓ FiniteDiff
   1705.0 ms  ✓ SciMLOperators
   1168.1 ms  ✓ SymbolicIndexingInterface
    778.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3167.3 ms  ✓ Roots
    774.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    749.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    746.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    828.8 ms  ✓ Adapt → AdaptStaticArraysExt
   2235.0 ms  ✓ JSON
    864.0 ms  ✓ Accessors → StaticArraysExt
    829.9 ms  ✓ FillArrays → FillArraysPDMatsExt
    805.0 ms  ✓ DiffRules
   1230.3 ms  ✓ HypergeometricFunctions
    785.3 ms  ✓ PDMats → StatsBaseExt
   1081.4 ms  ✓ OhMyThreads
    779.0 ms  ✓ BangBang → BangBangStaticArraysExt
    712.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    698.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    640.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    624.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    828.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  31694.3 ms  ✓ Static
   5963.7 ms  ✓ RecursiveArrayTools
   6532.5 ms  ✓ NearestNeighbors
    870.1 ms  ✓ OhMyThreads → MarkdownExt
   2632.2 ms  ✓ StatsFuns
    766.6 ms  ✓ BitTwiddlingConvenienceFunctions
   5345.2 ms  ✓ ForwardDiff
   1596.4 ms  ✓ CPUSummary
  14905.0 ms  ✓ FFTW
    961.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    675.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1165.5 ms  ✓ Neighborhood
    604.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
    824.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1996.3 ms  ✓ Clustering
    643.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    798.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    700.1 ms  ✓ Roots → RootsForwardDiffExt
  27838.8 ms  ✓ Polynomials
   1493.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    603.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    660.8 ms  ✓ PolyesterWeave
    950.3 ms  ✓ Polynomials → PolynomialsFFTWExt
    949.9 ms  ✓ StateSpaceSets
    863.4 ms  ✓ NLSolversBase
   5031.1 ms  ✓ Distributions
    913.4 ms  ✓ LineSearches
   1238.4 ms  ✓ Distributions → DistributionsTestExt
   2560.5 ms  ✓ DSP
   1834.3 ms  ✓ DelayEmbeddings
   2695.6 ms  ✓ Optim
   4358.8 ms  ✓ BlackBoxOptim
   1734.5 ms  ✓ Wavelets
   3204.0 ms  ✓ ComplexityMeasures
   9957.3 ms  ✓ SciMLBase
    806.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1186.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1338.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
  18404.3 ms  ✓ StaticArrayInterface
    469.0 ms  ✓ CloseOpenIntervals
    560.3 ms  ✓ LayoutPointers
    572.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    720.4 ms  ✓ StrideArraysCore
   2318.4 ms  ✓ SciMLJacobianOperators
    591.0 ms  ✓ Polyester
    599.5 ms  ✓ FastBroadcast
    545.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4645.2 ms  ✓ NonlinearSolveBase
   1045.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1092.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3129.3 ms  ✓ BracketingNonlinearSolve
    900.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2010.0 ms  ✓ DiffEqBase
   1070.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1069.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2693.3 ms  ✓ OrdinaryDiffEqCore
    944.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9623.9 ms  ✓ OrdinaryDiffEqTsit5
   1869.4 ms  ✓ DynamicalSystemsBase
   3120.3 ms  ✓ Attractors
  209 dependencies successfully precompiled in 105 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 502.38
	System time (seconds): 39.28
	Percent of CPU this job got: 254%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:33.19
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2630112
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 904
	Minor (reclaiming a frame) page faults: 13623963
	Voluntary context switches: 38581
	Involuntary context switches: 14391
	Swaps: 0
	File system inputs: 0
	File system outputs: 1134728
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
