nice: cannot set niceness: Permission denied
Precompiling packages...
   1457.2 ms  ✓ UUIDs
   1675.1 ms  ✓ Logging
   1732.9 ms  ✓ NetworkOptions
   1732.1 ms  ✓ MozillaCACerts_jll
   1753.1 ms  ✓ Unicode
   1759.7 ms  ✓ Zlib_jll
   1804.1 ms  ✓ OpenSSL_jll
   1791.0 ms  ✓ CompilerSupportLibraries_jll
   1828.9 ms  ✓ nghttp2_jll
   1923.7 ms  ✓ Base64
    496.8 ms  ✓ LibSSH2_jll
    600.9 ms  ✓ p7zip_jll
    696.6 ms  ✓ Printf
    464.7 ms  ✓ LibGit2_jll
    468.4 ms  ✓ LibCURL_jll
   3262.0 ms  ✓ ArgTools
    768.8 ms  ✓ LibCURL
    643.7 ms  ✓ Tar
   2944.9 ms  ✓ Dates
   3063.6 ms  ✓ LibGit2
    447.5 ms  ✓ TOML
   2985.9 ms  ✓ Downloads
   9299.6 ms  ✓ StyledStrings
   1658.7 ms  ✓ JuliaSyntaxHighlighting
   3710.9 ms  ✓ Markdown
  46043.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2484.2 ms  ✓ IteratorInterfaceExtensions
   2495.0 ms  ✓ Future
   2597.2 ms  ✓ MuladdMacro
   2679.4 ms  ✓ ConcreteStructs
   2692.9 ms  ✓ StatsAPI
   2750.5 ms  ✓ ExprTools
   3192.4 ms  ✓ PositiveFactorizations
   3290.9 ms  ✓ AbstractFFTs
   4188.5 ms  ✓ ADTypes
   4235.8 ms  ✓ Serialization
   2601.9 ms  ✓ OpenLibm_jll
   2409.4 ms  ✓ CommonSolve
   5289.9 ms  ✓ FillArrays
   5780.6 ms  ✓ InitialValues
   3290.5 ms  ✓ InverseFunctions
   3037.8 ms  ✓ SuiteSparse_jll
   3296.3 ms  ✓ Statistics
   2791.9 ms  ✓ ManualMemory
   6197.9 ms  ✓ Combinatorics
   3894.5 ms  ✓ IterTools
   2803.4 ms  ✓ EnumX
