nice: cannot set niceness: Permission denied
Precompiling packages...
    406.1 ms  ✓ CPUTime
    421.7 ms  ✓ Reexport
    568.8 ms  ✓ ConstructionBase
    453.6 ms  ✓ StatsAPI
    609.5 ms  ✓ IterTools
    465.4 ms  ✓ CommonSolve
   1333.7 ms  ✓ IrrationalConstants
   1040.3 ms  ✓ Combinatorics
    583.9 ms  ✓ StableTasks
    518.7 ms  ✓ StaticArraysCore
    645.8 ms  ✓ Statistics
    512.6 ms  ✓ ChunkSplitters
    431.5 ms  ✓ IfElse
    865.2 ms  ✓ SuiteSparse_jll
    705.2 ms  ✓ EnzymeCore
    476.2 ms  ✓ PtrArrays
    528.2 ms  ✓ Mmap
    456.0 ms  ✓ TaskLocalValues
    528.2 ms  ✓ ManualMemory
    534.1 ms  ✓ PositiveFactorizations
    482.6 ms  ✓ DataAPI
    449.5 ms  ✓ CommonWorldInvalidations
    870.7 ms  ✓ SciMLPublic
    436.4 ms  ✓ Future
    421.6 ms  ✓ FastPower
    430.0 ms  ✓ CompositionsBase
    519.7 ms  ✓ InverseFunctions
    647.7 ms  ✓ AbstractTrees
    531.9 ms  ✓ MuladdMacro
   2309.8 ms  ✓ ExproniconLite
    736.1 ms  ✓ AbstractFFTs
    571.5 ms  ✓ EnumX
   1435.0 ms  ✓ InitialValues
   5784.8 ms  ✓ MacroTools
    572.2 ms  ✓ ExprTools
    714.1 ms  ✓ OpenLibm_jll
    427.6 ms  ✓ ConcreteStructs
   1137.8 ms  ✓ FillArrays
    907.8 ms  ✓ SpatialIndexing
    671.4 ms  ✓ OrderedCollections
    512.0 ms  ✓ HashArrayMappedTries
    695.0 ms  ✓ ADTypes
    722.5 ms  ✓ Serialization
   1803.7 ms  ✓ Bessels
    663.8 ms  ✓ DocStringExtensions
    506.9 ms  ✓ FastClosures
    465.1 ms  ✓ SIMDTypes
    447.0 ms  ✓ IteratorInterfaceExtensions
    786.3 ms  ✓ Requires
    761.7 ms  ✓ CpuId
    581.0 ms  ✓ LoggingExtras
    594.1 ms  ✓ Compat
   1287.8 ms  ✓ InteractiveUtils
    893.1 ms  ✓ LazyArtifacts
    558.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    521.1 ms  ✓ DiffResults
   3742.8 ms  ✓ FunctionWrappers
    537.6 ms  ✓ AliasTables
    822.8 ms  ✓ Distances
    483.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    529.6 ms  ✓ Missings
   2163.6 ms  ✓ Preferences
    462.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1245.7 ms  ✓ ThreadingUtilities
    599.4 ms  ✓ CommonSubexpressions
    537.9 ms  ✓ NaNMath
    502.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    469.5 ms  ✓ ScopedValues
    444.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    420.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2004.8 ms  ✓ Jieko
   1125.7 ms  ✓ DifferentiationInterface
   1874.5 ms  ✓ DataStructures
    456.9 ms  ✓ RuntimeGeneratedFunctions
    701.3 ms  ✓ LogExpFunctions
    538.0 ms  ✓ Adapt
    528.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4132.3 ms  ✓ TimerOutputs
   2829.8 ms  ✓ Distributed
    488.6 ms  ✓ FunctionWrappersWrappers
    460.1 ms  ✓ PrecompileTools
   1552.0 ms  ✓ Setfield
    599.6 ms  ✓ JLLWrappers
    621.0 ms  ✓ SciMLLogging
    546.7 ms  ✓ TruncatedStacktraces
    650.9 ms  ✓ SortingAlgorithms
   4586.8 ms  ✓ SparseArrays
    416.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    931.5 ms  ✓ QuadGK
    671.7 ms  ✓ ArrayInterface
   2536.5 ms  ✓ Accessors
    666.4 ms  ✓ GPUArraysCore
    435.0 ms  ✓ EnzymeCore → AdaptExt
    817.9 ms  ✓ ProgressMeter
   1893.6 ms  ✓ RecipesBase
   9783.4 ms  ✓ Test
    717.3 ms  ✓ Rmath_jll
    828.5 ms  ✓ OpenSpecFun_jll
   1372.7 ms  ✓ IntelOpenMP_jll
  10822.4 ms  ✓ Moshi
    684.5 ms  ✓ FFTW_jll
   1250.1 ms  ✓ oneTBB_jll
    582.6 ms  ✓ Statistics → SparseArraysExt
    679.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    762.9 ms  ✓ SuiteSparse
    802.6 ms  ✓ Distances → DistancesSparseArraysExt
    822.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    814.9 ms  ✓ Adapt → AdaptSparseArraysExt
    618.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1032.1 ms  ✓ MaybeInplace
    813.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    897.3 ms  ✓ SciMLStructures
    688.0 ms  ✓ Accessors → LinearAlgebraExt
   1703.6 ms  ✓ PreallocationTools
    604.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    655.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    799.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16426.9 ms  ✓ StaticArrays
  15868.9 ms  ✓ Parsers
    565.7 ms  ✓ Accessors → TestExt
    738.8 ms  ✓ Rmath
   1445.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1357.8 ms  ✓ MKL_jll
    996.2 ms  ✓ PDMats
   2957.8 ms  ✓ SpecialFunctions
   2881.3 ms  ✓ StatsBase
    825.9 ms  ✓ FiniteDiff
    697.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    918.5 ms  ✓ BangBang
   1294.5 ms  ✓ SymbolicIndexingInterface
   2043.4 ms  ✓ SciMLOperators
    717.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    715.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    794.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
    715.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    712.7 ms  ✓ Adapt → AdaptStaticArraysExt
   3410.8 ms  ✓ Roots
    802.1 ms  ✓ Accessors → StaticArraysExt
    786.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   2140.3 ms  ✓ JSON
   1295.0 ms  ✓ HypergeometricFunctions
    763.7 ms  ✓ DiffRules
    794.7 ms  ✓ PDMats → StatsBaseExt
    746.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    731.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    691.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    670.5 ms  ✓ BangBang → BangBangStaticArraysExt
  27299.1 ms  ✓ Static
   1005.4 ms  ✓ OhMyThreads
    466.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    673.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1544.3 ms  ✓ StatsFuns
   5175.6 ms  ✓ RecursiveArrayTools
    773.7 ms  ✓ BitTwiddlingConvenienceFunctions
   6334.1 ms  ✓ NearestNeighbors
   1612.6 ms  ✓ CPUSummary
   5467.5 ms  ✓ ForwardDiff
    823.1 ms  ✓ OhMyThreads → MarkdownExt
    690.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   1007.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14862.0 ms  ✓ FFTW
    766.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1120.0 ms  ✓ Neighborhood
    798.9 ms  ✓ PolyesterWeave
   1980.7 ms  ✓ Clustering
  26870.9 ms  ✓ Polynomials
    518.1 ms  ✓ FastPower → FastPowerForwardDiffExt
    715.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    641.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    571.8 ms  ✓ Roots → RootsForwardDiffExt
    609.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5462.2 ms  ✓ Distributions
   1275.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    940.2 ms  ✓ StateSpaceSets
    958.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    861.1 ms  ✓ NLSolversBase
   1221.3 ms  ✓ Distributions → DistributionsTestExt
    872.4 ms  ✓ LineSearches
   2507.3 ms  ✓ DSP
   1832.9 ms  ✓ DelayEmbeddings
   4588.7 ms  ✓ BlackBoxOptim
   2576.7 ms  ✓ Optim
   1908.6 ms  ✓ Wavelets
  14718.7 ms  ✓ StaticArrayInterface
    526.7 ms  ✓ CloseOpenIntervals
    618.7 ms  ✓ LayoutPointers
    649.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    743.9 ms  ✓ StrideArraysCore
    598.5 ms  ✓ Polyester
   3201.6 ms  ✓ ComplexityMeasures
  10227.3 ms  ✓ SciMLBase
    645.2 ms  ✓ FastBroadcast
    709.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1057.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1183.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    580.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2125.7 ms  ✓ SciMLJacobianOperators
   4566.6 ms  ✓ NonlinearSolveBase
   1032.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1060.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3077.0 ms  ✓ BracketingNonlinearSolve
    881.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2074.1 ms  ✓ DiffEqBase
   1036.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1066.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3114.9 ms  ✓ OrdinaryDiffEqCore
   1178.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9793.6 ms  ✓ OrdinaryDiffEqTsit5
   1721.5 ms  ✓ DynamicalSystemsBase
   3133.8 ms  ✓ Attractors
  210 dependencies successfully precompiled in 102 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 470.16
	System time (seconds): 38.65
	Percent of CPU this job got: 259%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:16.15
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2765104
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 822
	Minor (reclaiming a frame) page faults: 13496655
	Voluntary context switches: 37787
	Involuntary context switches: 14341
	Swaps: 0
	File system inputs: 1352
	File system outputs: 1120392
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
