nice: cannot set niceness: Permission denied
Precompiling packages...
    417.1 ms  ✓ CPUTime
    417.9 ms  ✓ Reexport
    550.5 ms  ✓ ConstructionBase
    453.6 ms  ✓ StatsAPI
    597.5 ms  ✓ IterTools
   1295.3 ms  ✓ IrrationalConstants
    466.2 ms  ✓ CommonSolve
    561.2 ms  ✓ StableTasks
   1041.2 ms  ✓ Combinatorics
    518.7 ms  ✓ StaticArraysCore
    631.7 ms  ✓ Statistics
    510.8 ms  ✓ ChunkSplitters
    425.7 ms  ✓ IfElse
    963.0 ms  ✓ SuiteSparse_jll
    702.7 ms  ✓ EnzymeCore
    462.1 ms  ✓ PtrArrays
    544.1 ms  ✓ Mmap
    445.1 ms  ✓ TaskLocalValues
    510.3 ms  ✓ ManualMemory
    537.7 ms  ✓ PositiveFactorizations
    485.4 ms  ✓ DataAPI
    442.8 ms  ✓ CommonWorldInvalidations
    433.9 ms  ✓ Future
    884.6 ms  ✓ SciMLPublic
    411.4 ms  ✓ FastPower
    419.8 ms  ✓ CompositionsBase
    504.3 ms  ✓ InverseFunctions
    618.8 ms  ✓ AbstractTrees
    456.3 ms  ✓ MuladdMacro
    706.1 ms  ✓ AbstractFFTs
    565.9 ms  ✓ EnumX
   2454.9 ms  ✓ ExproniconLite
   1507.3 ms  ✓ InitialValues
   5825.7 ms  ✓ MacroTools
    533.0 ms  ✓ ExprTools
    898.2 ms  ✓ OpenLibm_jll
    421.5 ms  ✓ ConcreteStructs
   1156.2 ms  ✓ FillArrays
    930.4 ms  ✓ SpatialIndexing
    654.6 ms  ✓ OrderedCollections
    515.3 ms  ✓ HashArrayMappedTries
    718.6 ms  ✓ ADTypes
   1743.8 ms  ✓ Bessels
    735.5 ms  ✓ Serialization
    667.7 ms  ✓ DocStringExtensions
    510.3 ms  ✓ FastClosures
    451.3 ms  ✓ SIMDTypes
    449.1 ms  ✓ IteratorInterfaceExtensions
    763.8 ms  ✓ Requires
    570.5 ms  ✓ LoggingExtras
    745.6 ms  ✓ CpuId
    602.1 ms  ✓ Compat
   1358.8 ms  ✓ InteractiveUtils
    444.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    888.2 ms  ✓ LazyArtifacts
    484.0 ms  ✓ DiffResults
    547.3 ms  ✓ AliasTables
    814.4 ms  ✓ Distances
   3913.7 ms  ✓ FunctionWrappers
    528.7 ms  ✓ Missings
    441.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    453.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2431.8 ms  ✓ Preferences
   1311.9 ms  ✓ ThreadingUtilities
    597.3 ms  ✓ CommonSubexpressions
    525.0 ms  ✓ NaNMath
    485.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    469.0 ms  ✓ ScopedValues
    417.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    462.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2027.3 ms  ✓ Jieko
   1125.6 ms  ✓ DifferentiationInterface
   1844.8 ms  ✓ DataStructures
    442.7 ms  ✓ RuntimeGeneratedFunctions
    661.7 ms  ✓ LogExpFunctions
    582.9 ms  ✓ Adapt
    559.4 ms  ✓ Compat → CompatLinearAlgebraExt
   4179.8 ms  ✓ TimerOutputs
   2809.6 ms  ✓ Distributed
    472.1 ms  ✓ FunctionWrappersWrappers
    469.3 ms  ✓ PrecompileTools
   1693.2 ms  ✓ Setfield
    583.3 ms  ✓ JLLWrappers
    600.8 ms  ✓ SciMLLogging
    566.0 ms  ✓ TruncatedStacktraces
   4526.3 ms  ✓ SparseArrays
    567.9 ms  ✓ SortingAlgorithms
   2574.7 ms  ✓ Accessors
    473.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
