nice: cannot set niceness: Permission denied
Precompiling packages...
   1423.5 ms  ✓ UUIDs
   1443.2 ms  ✓ Logging
   1616.4 ms  ✓ Unicode
   1624.1 ms  ✓ nghttp2_jll
   1627.3 ms  ✓ MozillaCACerts_jll
   1658.5 ms  ✓ OpenSSL_jll
   1719.4 ms  ✓ Zlib_jll
   1732.8 ms  ✓ CompilerSupportLibraries_jll
   1761.2 ms  ✓ NetworkOptions
   1864.4 ms  ✓ Base64
    541.1 ms  ✓ LibSSH2_jll
    599.1 ms  ✓ p7zip_jll
    734.0 ms  ✓ Printf
    483.0 ms  ✓ LibGit2_jll
    481.5 ms  ✓ LibCURL_jll
   3310.3 ms  ✓ ArgTools
    761.7 ms  ✓ LibCURL
    628.1 ms  ✓ Tar
   2914.6 ms  ✓ Dates
   3046.6 ms  ✓ LibGit2
    434.9 ms  ✓ TOML
   2904.3 ms  ✓ Downloads
   9224.9 ms  ✓ StyledStrings
   1637.5 ms  ✓ JuliaSyntaxHighlighting
   3839.5 ms  ✓ Markdown
  46227.9 ms  ✓ Pkg
  26 dependencies successfully precompiled in 61 seconds
Precompiling packages...
   2483.6 ms  ✓ Future
   2496.6 ms  ✓ IteratorInterfaceExtensions
   2509.0 ms  ✓ MuladdMacro
   2597.6 ms  ✓ StatsAPI
   2611.2 ms  ✓ ExprTools
   2794.9 ms  ✓ ConcreteStructs
   3196.2 ms  ✓ PositiveFactorizations
   3301.4 ms  ✓ AbstractFFTs
   3892.1 ms  ✓ Serialization
   4364.6 ms  ✓ ADTypes
   2408.9 ms  ✓ CommonSolve
   2609.7 ms  ✓ OpenLibm_jll
   2812.6 ms  ✓ InverseFunctions
   5597.6 ms  ✓ FillArrays
   5787.9 ms  ✓ InitialValues
   5799.7 ms  ✓ Combinatorics
   3305.6 ms  ✓ Statistics
   3019.0 ms  ✓ SuiteSparse_jll
   2795.4 ms  ✓ ManualMemory
   3575.2 ms  ✓ IterTools
   2886.2 ms  ✓ EnumX
   2584.4 ms  ✓ Reexport
   2393.2 ms  ✓ SIMDTypes
   2401.6 ms  ✓ CompositionsBase
   2409.6 ms  ✓ PtrArrays
   4432.2 ms  ✓ Requires
   3301.0 ms  ✓ DocStringExtensions
   3398.3 ms  ✓ AbstractTrees
   5502.0 ms  ✓ SpatialIndexing
   2717.5 ms  ✓ FastPower
   2798.7 ms  ✓ HashArrayMappedTries
   2794.2 ms  ✓ TaskLocalValues
   2308.4 ms  ✓ IfElse
   2796.5 ms  ✓ StableTasks
  11388.9 ms  ✓ Bessels
   2401.9 ms  ✓ CommonWorldInvalidations
   3798.3 ms  ✓ EnzymeCore
  12590.3 ms  ✓ FunctionWrappers
   2670.7 ms  ✓ DataAPI
   2794.7 ms  ✓ FastClosures
   2785.7 ms  ✓ StaticArraysCore
   3197.1 ms  ✓ ChunkSplitters
   3196.0 ms  ✓ SciMLPublic
   3015.9 ms  ✓ LoggingExtras
  10784.8 ms  ✓ OrderedCollections
   4396.6 ms  ✓ CpuId
  16096.7 ms  ✓ ExproniconLite
   2498.0 ms  ✓ DiffResults
   4695.5 ms  ✓ Preferences
  11507.6 ms  ✓ Distances
   2703.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2601.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   5419.3 ms  ✓ LazyArtifacts
   2962.7 ms  ✓ Mmap
  10596.2 ms  ✓ ConstructionBase
   2495.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3096.6 ms  ✓ AliasTables
   2801.8 ms  ✓ ScopedValues
   3009.3 ms  ✓ Adapt
   2736.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  16578.2 ms  ✓ IrrationalConstants
   2811.1 ms  ✓ FunctionWrappersWrappers
  19717.9 ms  ✓ MacroTools
  11406.1 ms  ✓ Compat
  10276.3 ms  ✓ NaNMath
   2511.5 ms  ✓ PrecompileTools
   3490.6 ms  ✓ JLLWrappers
   2487.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3204.9 ms  ✓ SciMLLogging
   2598.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  15491.0 ms  ✓ InteractiveUtils
