nice: cannot set niceness: Permission denied
Precompiling packages...
   1896.5 ms  ✓ LazyArtifacts
   1999.8 ms  ✓ ConcreteStructs
   2010.7 ms  ✓ IteratorInterfaceExtensions
   2019.4 ms  ✓ MuladdMacro
   2100.9 ms  ✓ StatsAPI
   2191.9 ms  ✓ ExprTools
   2417.0 ms  ✓ PositiveFactorizations
   2916.6 ms  ✓ AbstractFFTs
   3095.6 ms  ✓ ADTypes
   1703.0 ms  ✓ CommonSolve
   1810.5 ms  ✓ OpenLibm_jll
   3921.7 ms  ✓ FunctionWrappers
   2016.8 ms  ✓ InverseFunctions
   1998.1 ms  ✓ CompilerSupportLibraries_jll
   4000.6 ms  ✓ InitialValues
   4361.4 ms  ✓ Combinatorics
   4582.1 ms  ✓ FillArrays
   2205.3 ms  ✓ SuiteSparse_jll
   2625.2 ms  ✓ IterTools
   2089.8 ms  ✓ ManualMemory
   1982.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1983.0 ms  ✓ Reexport
   2206.1 ms  ✓ Requires
   1910.3 ms  ✓ SIMDTypes
   2877.3 ms  ✓ Compat
   2902.3 ms  ✓ OrderedCollections
   3403.1 ms  ✓ Preferences
   2504.2 ms  ✓ AbstractTrees
   2801.8 ms  ✓ DocStringExtensions
   7781.0 ms  ✓ Bessels
   7890.2 ms  ✓ ExproniconLite
   4069.7 ms  ✓ SpatialIndexing
   1914.8 ms  ✓ PtrArrays
   2118.7 ms  ✓ CompositionsBase
   1926.0 ms  ✓ FastPower
   1903.3 ms  ✓ TaskLocalValues
   2598.0 ms  ✓ HashArrayMappedTries
   2480.1 ms  ✓ StableTasks
   2214.5 ms  ✓ IfElse
   1904.6 ms  ✓ CPUTime
   2392.8 ms  ✓ ConstructionBase
   3318.4 ms  ✓ CpuId
   2171.2 ms  ✓ FastClosures
   2210.0 ms  ✓ CommonWorldInvalidations
   2210.5 ms  ✓ DataAPI
   8306.3 ms  ✓ Distributed
   2195.9 ms  ✓ ChunkSplitters
   5330.7 ms  ✓ IrrationalConstants
   3397.3 ms  ✓ EnzymeCore
   2509.0 ms  ✓ LoggingExtras
   1982.3 ms  ✓ SciMLPublic
   2785.8 ms  ✓ RuntimeGeneratedFunctions
   2308.4 ms  ✓ FunctionWrappersWrappers
   2276.8 ms  ✓ Compat → CompatLinearAlgebraExt
   2511.8 ms  ✓ EnumX
   2399.5 ms  ✓ Adapt
   2690.0 ms  ✓ NaNMath
   3300.9 ms  ✓ StaticArraysCore
  10502.6 ms  ✓ MacroTools
   2385.7 ms  ✓ PrecompileTools
   2579.8 ms  ✓ JLLWrappers
  14408.9 ms  ✓ Test
   4099.6 ms  ✓ ThreadingUtilities
   2194.5 ms  ✓ AliasTables
   2084.9 ms  ✓ DiffResults
   2186.9 ms  ✓ ScopedValues
   2194.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2112.8 ms  ✓ Missings
   2510.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1899.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2513.5 ms  ✓ SciMLLogging
   3006.5 ms  ✓ LogExpFunctions
   2097.1 ms  ✓ GPUArraysCore
   6588.6 ms  ✓ DifferentiationInterface
   2483.5 ms  ✓ ArrayInterface
   2221.4 ms  ✓ EnzymeCore → AdaptExt
   2499.4 ms  ✓ TruncatedStacktraces
   2805.8 ms  ✓ CommonSubexpressions
   3321.8 ms  ✓ ProgressMeter
   8601.5 ms  ✓ TimerOutputs
   8794.5 ms  ✓ DataStructures
   2999.2 ms  ✓ IntelOpenMP_jll
   3126.3 ms  ✓ Rmath_jll
