nice: cannot set niceness: Permission denied
Precompiling packages...
    413.1 ms  ✓ CPUTime
    478.1 ms  ✓ Reexport
    579.8 ms  ✓ ConstructionBase
    477.8 ms  ✓ StatsAPI
    611.3 ms  ✓ IterTools
   1348.4 ms  ✓ IrrationalConstants
    470.7 ms  ✓ CommonSolve
   1064.4 ms  ✓ Combinatorics
    591.6 ms  ✓ StableTasks
    520.6 ms  ✓ StaticArraysCore
    612.7 ms  ✓ Statistics
    521.5 ms  ✓ ChunkSplitters
    437.8 ms  ✓ IfElse
   1015.3 ms  ✓ SuiteSparse_jll
    723.0 ms  ✓ EnzymeCore
    475.3 ms  ✓ PtrArrays
    559.4 ms  ✓ Mmap
    470.0 ms  ✓ TaskLocalValues
    531.7 ms  ✓ ManualMemory
    566.5 ms  ✓ PositiveFactorizations
    498.2 ms  ✓ DataAPI
    442.7 ms  ✓ CommonWorldInvalidations
    443.2 ms  ✓ Future
    429.8 ms  ✓ FastPower
   1027.2 ms  ✓ SciMLPublic
    520.0 ms  ✓ InverseFunctions
    448.6 ms  ✓ CompositionsBase
    620.9 ms  ✓ AbstractTrees
    487.3 ms  ✓ MuladdMacro
    691.0 ms  ✓ AbstractFFTs
   2294.3 ms  ✓ ExproniconLite
    612.6 ms  ✓ EnumX
   1368.9 ms  ✓ InitialValues
   6106.7 ms  ✓ MacroTools
    541.8 ms  ✓ ExprTools
    889.9 ms  ✓ OpenLibm_jll
    450.6 ms  ✓ ConcreteStructs
   1199.8 ms  ✓ FillArrays
    970.1 ms  ✓ SpatialIndexing
    657.4 ms  ✓ OrderedCollections
    499.8 ms  ✓ HashArrayMappedTries
    698.2 ms  ✓ ADTypes
    739.0 ms  ✓ Serialization
    671.7 ms  ✓ DocStringExtensions
   1787.2 ms  ✓ Bessels
    530.0 ms  ✓ FastClosures
    455.7 ms  ✓ SIMDTypes
    443.4 ms  ✓ IteratorInterfaceExtensions
    780.0 ms  ✓ Requires
    784.4 ms  ✓ CpuId
    610.9 ms  ✓ LoggingExtras
    609.4 ms  ✓ Compat
   1435.2 ms  ✓ InteractiveUtils
    443.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    898.3 ms  ✓ LazyArtifacts
    494.0 ms  ✓ DiffResults
    575.9 ms  ✓ AliasTables
    860.2 ms  ✓ Distances
   3960.6 ms  ✓ FunctionWrappers
    586.9 ms  ✓ Missings
    485.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2304.8 ms  ✓ Preferences
    472.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1411.9 ms  ✓ ThreadingUtilities
    522.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    569.6 ms  ✓ NaNMath
    593.3 ms  ✓ CommonSubexpressions
    420.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    468.9 ms  ✓ ScopedValues
    417.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1087.8 ms  ✓ DifferentiationInterface
   1989.5 ms  ✓ Jieko
    507.2 ms  ✓ RuntimeGeneratedFunctions
   1839.4 ms  ✓ DataStructures
    681.5 ms  ✓ LogExpFunctions
    509.1 ms  ✓ Adapt
    461.1 ms  ✓ Compat → CompatLinearAlgebraExt
    416.9 ms  ✓ FunctionWrappersWrappers
   2672.6 ms  ✓ Distributed
    546.3 ms  ✓ PrecompileTools
   1527.2 ms  ✓ Setfield
    589.9 ms  ✓ JLLWrappers
    664.5 ms  ✓ SciMLLogging
    563.5 ms  ✓ TruncatedStacktraces
    534.6 ms  ✓ SortingAlgorithms
   4302.7 ms  ✓ SparseArrays
    429.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    966.4 ms  ✓ QuadGK
    683.2 ms  ✓ ArrayInterface
   2652.4 ms  ✓ Accessors
    645.2 ms  ✓ GPUArraysCore
    454.0 ms  ✓ EnzymeCore → AdaptExt
    802.0 ms  ✓ ProgressMeter
   1935.3 ms  ✓ RecipesBase
  10347.7 ms  ✓ Test
