nice: cannot set niceness: Permission denied
Precompiling packages...
   1937.2 ms  ✓ LazyArtifacts
   1947.2 ms  ✓ IteratorInterfaceExtensions
   1952.6 ms  ✓ MuladdMacro
   2005.8 ms  ✓ ConcreteStructs
   2142.3 ms  ✓ StatsAPI
   2231.2 ms  ✓ ExprTools
   2339.3 ms  ✓ PositiveFactorizations
   2835.8 ms  ✓ AbstractFFTs
   3041.1 ms  ✓ ADTypes
   1693.1 ms  ✓ CommonSolve
   1879.6 ms  ✓ OpenLibm_jll
   1935.4 ms  ✓ CompilerSupportLibraries_jll
   4088.4 ms  ✓ Combinatorics
   3912.3 ms  ✓ InitialValues
   3950.4 ms  ✓ FunctionWrappers
   2086.0 ms  ✓ InverseFunctions
   2410.7 ms  ✓ SuiteSparse_jll
   2610.9 ms  ✓ IterTools
   4810.4 ms  ✓ FillArrays
   2194.6 ms  ✓ ManualMemory
   1798.9 ms  ✓ Reexport
   1893.5 ms  ✓ EnumX
   2502.5 ms  ✓ Requires
   2716.3 ms  ✓ Compat
   1995.4 ms  ✓ SIMDTypes
   3001.9 ms  ✓ OrderedCollections
   3591.9 ms  ✓ Preferences
   2605.3 ms  ✓ DocStringExtensions
   2699.6 ms  ✓ AbstractTrees
   1906.2 ms  ✓ PtrArrays
   3855.3 ms  ✓ SpatialIndexing
   2011.1 ms  ✓ CompositionsBase
   7800.1 ms  ✓ Bessels
   8095.0 ms  ✓ ExproniconLite
   2004.0 ms  ✓ FastPower
   2093.1 ms  ✓ TaskLocalValues
   2399.7 ms  ✓ HashArrayMappedTries
   1842.1 ms  ✓ IfElse
   1981.0 ms  ✓ CommonWorldInvalidations
   2050.2 ms  ✓ CPUTime
   3107.0 ms  ✓ CpuId
   2816.3 ms  ✓ StableTasks
   2386.5 ms  ✓ ConstructionBase
   2298.9 ms  ✓ DataAPI
   2211.0 ms  ✓ FastClosures
   8389.9 ms  ✓ Distributed
   2189.2 ms  ✓ ChunkSplitters
   3296.4 ms  ✓ EnzymeCore
   5792.4 ms  ✓ IrrationalConstants
   2402.7 ms  ✓ SciMLPublic
   2211.6 ms  ✓ RuntimeGeneratedFunctions
   2247.9 ms  ✓ FunctionWrappersWrappers
   3864.7 ms  ✓ LoggingExtras
   2202.0 ms  ✓ Adapt
   3392.3 ms  ✓ StaticArraysCore
   2893.6 ms  ✓ NaNMath
   3007.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  10401.9 ms  ✓ MacroTools
  13242.8 ms  ✓ Test
   2805.8 ms  ✓ Compat → CompatLinearAlgebraExt
   2583.7 ms  ✓ PrecompileTools
   2993.6 ms  ✓ JLLWrappers
   4107.9 ms  ✓ ThreadingUtilities
   2510.1 ms  ✓ AliasTables
   2010.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2048.7 ms  ✓ ScopedValues
   2211.7 ms  ✓ Missings
   1991.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   5599.0 ms  ✓ DifferentiationInterface
   2555.3 ms  ✓ SciMLLogging
   1910.8 ms  ✓ EnzymeCore → AdaptExt
   2692.5 ms  ✓ ArrayInterface
   2216.3 ms  ✓ GPUArraysCore
   3103.6 ms  ✓ LogExpFunctions
   3407.2 ms  ✓ ProgressMeter
   1994.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2099.7 ms  ✓ DiffResults
   2189.3 ms  ✓ TruncatedStacktraces
   2384.4 ms  ✓ CommonSubexpressions
   2698.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2553.8 ms  ✓ Rmath_jll
   1798.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2589.5 ms  ✓ IntelOpenMP_jll
   2496.4 ms  ✓ OpenSpecFun_jll
   2597.7 ms  ✓ FFTW_jll
   2900.4 ms  ✓ oneTBB_jll
   8608.1 ms  ✓ DataStructures
   3616.4 ms  ✓ Static
   2101.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   7837.8 ms  ✓ Jieko
   5976.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2202.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2398.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2613.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3147.9 ms  ✓ SciMLStructures
   6430.7 ms  ✓ RecipesBase
   2406.0 ms  ✓ MKL_jll
   3607.7 ms  ✓ PreallocationTools
   2212.7 ms  ✓ SortingAlgorithms
   5266.8 ms  ✓ Setfield
   3295.5 ms  ✓ Rmath
   1501.8 ms  ✓ BitTwiddlingConvenienceFunctions
   2828.2 ms  ✓ QuadGK
  13756.8 ms  ✓ SparseArrays
   2687.1 ms  ✓ CPUSummary
   1748.8 ms  ✓ FiniteDiff
   3902.5 ms  ✓ StaticArrayInterface
   2249.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2499.8 ms  ✓ Adapt → AdaptSparseArraysExt
   2579.0 ms  ✓ SuiteSparse
   2414.4 ms  ✓ PolyesterWeave
   2631.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2769.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   7695.9 ms  ✓ Accessors
   3075.9 ms  ✓ Statistics
   2188.5 ms  ✓ LayoutPointers
   2296.9 ms  ✓ CloseOpenIntervals
   1954.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1690.6 ms  ✓ Accessors → LinearAlgebraExt
   2499.4 ms  ✓ PDMats
