nice: cannot set niceness: Permission denied
Precompiling packages...
    428.7 ms  ✓ CPUTime
    429.4 ms  ✓ Reexport
    575.4 ms  ✓ ConstructionBase
    475.9 ms  ✓ StatsAPI
    608.9 ms  ✓ IterTools
   1293.3 ms  ✓ IrrationalConstants
    460.4 ms  ✓ CommonSolve
    594.3 ms  ✓ StableTasks
   1061.9 ms  ✓ Combinatorics
    550.4 ms  ✓ StaticArraysCore
    635.3 ms  ✓ Statistics
    523.4 ms  ✓ ChunkSplitters
    450.8 ms  ✓ IfElse
    900.4 ms  ✓ SuiteSparse_jll
    459.0 ms  ✓ PtrArrays
    736.1 ms  ✓ EnzymeCore
    556.8 ms  ✓ Mmap
    479.7 ms  ✓ TaskLocalValues
    528.4 ms  ✓ ManualMemory
    556.7 ms  ✓ PositiveFactorizations
    498.8 ms  ✓ DataAPI
    457.6 ms  ✓ CommonWorldInvalidations
    737.3 ms  ✓ SciMLPublic
    488.1 ms  ✓ Future
    544.7 ms  ✓ FastPower
    645.7 ms  ✓ InverseFunctions
   4401.3 ms  ✓ MacroTools
    516.1 ms  ✓ CompositionsBase
    438.3 ms  ✓ MuladdMacro
    626.4 ms  ✓ AbstractTrees
    598.8 ms  ✓ AbstractFFTs
    489.8 ms  ✓ EnumX
   2206.7 ms  ✓ ExproniconLite
   1125.5 ms  ✓ InitialValues
    704.3 ms  ✓ OpenLibm_jll
    488.0 ms  ✓ ExprTools
    437.5 ms  ✓ ConcreteStructs
   1089.2 ms  ✓ FillArrays
    924.1 ms  ✓ SpatialIndexing
    682.9 ms  ✓ OrderedCollections
    508.9 ms  ✓ HashArrayMappedTries
    727.5 ms  ✓ ADTypes
   1709.6 ms  ✓ Bessels
    743.9 ms  ✓ Serialization
    680.3 ms  ✓ DocStringExtensions
    515.6 ms  ✓ FastClosures
    448.6 ms  ✓ SIMDTypes
    479.4 ms  ✓ IteratorInterfaceExtensions
    809.0 ms  ✓ Requires
    788.0 ms  ✓ CpuId
    697.1 ms  ✓ LoggingExtras
   2737.0 ms  ✓ FunctionWrappers
    612.9 ms  ✓ Compat
   1432.1 ms  ✓ InteractiveUtils
    445.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    505.2 ms  ✓ DiffResults
   1019.7 ms  ✓ LazyArtifacts
    516.4 ms  ✓ AliasTables
    809.7 ms  ✓ Distances
    522.0 ms  ✓ Missings
   1886.4 ms  ✓ Preferences
    576.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1105.1 ms  ✓ ThreadingUtilities
    468.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    617.9 ms  ✓ CommonSubexpressions
    558.9 ms  ✓ NaNMath
    519.0 ms  ✓ FillArrays → FillArraysStatisticsExt
    481.8 ms  ✓ ScopedValues
    416.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    440.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1916.5 ms  ✓ Jieko
   1845.5 ms  ✓ DataStructures
   1123.0 ms  ✓ DifferentiationInterface
    500.3 ms  ✓ RuntimeGeneratedFunctions
    726.4 ms  ✓ LogExpFunctions
    606.4 ms  ✓ Adapt
    532.3 ms  ✓ FunctionWrappersWrappers
   3493.0 ms  ✓ TimerOutputs
    498.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2637.8 ms  ✓ Distributed
    619.0 ms  ✓ PrecompileTools
   1259.6 ms  ✓ Setfield
    684.3 ms  ✓ JLLWrappers
    900.7 ms  ✓ SciMLLogging
    797.2 ms  ✓ TruncatedStacktraces
   4338.2 ms  ✓ SparseArrays
    578.7 ms  ✓ SortingAlgorithms
    441.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2319.7 ms  ✓ Accessors
   1000.1 ms  ✓ QuadGK
    690.5 ms  ✓ ArrayInterface
    451.3 ms  ✓ EnzymeCore → AdaptExt
    595.9 ms  ✓ GPUArraysCore
    831.8 ms  ✓ ProgressMeter
   2162.3 ms  ✓ RecipesBase
   7866.6 ms  ✓ Test
    921.1 ms  ✓ Rmath_jll
   1114.4 ms  ✓ OpenSpecFun_jll
   1617.7 ms  ✓ IntelOpenMP_jll
   9866.6 ms  ✓ Moshi
    935.4 ms  ✓ FFTW_jll
   1408.2 ms  ✓ oneTBB_jll
    704.5 ms  ✓ Statistics → SparseArraysExt
    912.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    902.2 ms  ✓ SuiteSparse
    895.3 ms  ✓ Distances → DistancesSparseArraysExt
    966.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    901.7 ms  ✓ Adapt → AdaptSparseArraysExt
    825.6 ms  ✓ Accessors → LinearAlgebraExt
    601.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1035.7 ms  ✓ MaybeInplace
  14042.3 ms  ✓ StaticArrays
    776.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  14332.3 ms  ✓ Parsers
   1020.6 ms  ✓ SciMLStructures
    464.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    455.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    621.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1484.4 ms  ✓ PreallocationTools
    696.0 ms  ✓ Accessors → TestExt
    837.2 ms  ✓ Rmath
   1612.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1366.6 ms  ✓ MKL_jll
   2514.2 ms  ✓ SpecialFunctions
    894.0 ms  ✓ PDMats
   2357.2 ms  ✓ StatsBase
    823.7 ms  ✓ BangBang
    679.9 ms  ✓ FiniteDiff
   1817.4 ms  ✓ SciMLOperators
    795.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1458.3 ms  ✓ SymbolicIndexingInterface
   3169.9 ms  ✓ Roots
    907.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    971.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    942.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
    884.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    870.5 ms  ✓ Adapt → AdaptStaticArraysExt
    888.8 ms  ✓ Accessors → StaticArraysExt
   1303.9 ms  ✓ HypergeometricFunctions
   1941.6 ms  ✓ JSON
    849.7 ms  ✓ DiffRules
    891.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   1020.2 ms  ✓ PDMats → StatsBaseExt
   1497.5 ms  ✓ OhMyThreads
   1121.9 ms  ✓ BangBang → BangBangStaticArraysExt
   1015.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    965.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    782.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    896.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  28515.1 ms  ✓ Static
   1017.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2680.4 ms  ✓ StatsFuns
  24011.0 ms  ✓ Polynomials
    997.2 ms  ✓ OhMyThreads → MarkdownExt
   6330.1 ms  ✓ RecursiveArrayTools
    980.6 ms  ✓ BitTwiddlingConvenienceFunctions
   6614.9 ms  ✓ NearestNeighbors
  14076.9 ms  ✓ FFTW
    704.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   1763.8 ms  ✓ CPUSummary
   4918.7 ms  ✓ ForwardDiff
   1095.3 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
