nice: cannot set niceness: Permission denied
Precompiling packages...
    403.8 ms  ✓ CPUTime
    412.9 ms  ✓ Reexport
    559.4 ms  ✓ ConstructionBase
    456.8 ms  ✓ StatsAPI
    637.4 ms  ✓ IterTools
    464.5 ms  ✓ CommonSolve
   1327.2 ms  ✓ IrrationalConstants
   1041.7 ms  ✓ Combinatorics
    583.1 ms  ✓ StableTasks
    530.8 ms  ✓ StaticArraysCore
    606.4 ms  ✓ Statistics
    523.5 ms  ✓ ChunkSplitters
    430.3 ms  ✓ IfElse
    892.0 ms  ✓ SuiteSparse_jll
    704.7 ms  ✓ EnzymeCore
    477.9 ms  ✓ PtrArrays
    570.4 ms  ✓ Mmap
    451.7 ms  ✓ TaskLocalValues
    541.2 ms  ✓ ManualMemory
    556.2 ms  ✓ PositiveFactorizations
    489.7 ms  ✓ DataAPI
    420.5 ms  ✓ CommonWorldInvalidations
    877.8 ms  ✓ SciMLPublic
    426.3 ms  ✓ Future
    426.5 ms  ✓ FastPower
    451.3 ms  ✓ CompositionsBase
    509.8 ms  ✓ InverseFunctions
    600.1 ms  ✓ AbstractTrees
    484.6 ms  ✓ MuladdMacro
    710.0 ms  ✓ AbstractFFTs
    561.5 ms  ✓ EnumX
   2293.5 ms  ✓ ExproniconLite
   1436.4 ms  ✓ InitialValues
   5834.2 ms  ✓ MacroTools
    556.0 ms  ✓ ExprTools
    746.0 ms  ✓ OpenLibm_jll
    409.0 ms  ✓ ConcreteStructs
   1149.5 ms  ✓ FillArrays
    907.5 ms  ✓ SpatialIndexing
    641.9 ms  ✓ OrderedCollections
    500.5 ms  ✓ HashArrayMappedTries
    685.0 ms  ✓ ADTypes
    704.0 ms  ✓ Serialization
   1788.2 ms  ✓ Bessels
    676.5 ms  ✓ DocStringExtensions
    505.8 ms  ✓ FastClosures
    488.1 ms  ✓ SIMDTypes
    437.3 ms  ✓ IteratorInterfaceExtensions
    787.8 ms  ✓ Requires
    766.5 ms  ✓ CpuId
    573.8 ms  ✓ LoggingExtras
    587.4 ms  ✓ Compat
   1428.6 ms  ✓ InteractiveUtils
    898.9 ms  ✓ LazyArtifacts
    528.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    557.2 ms  ✓ DiffResults
   3755.6 ms  ✓ FunctionWrappers
    542.3 ms  ✓ AliasTables
    812.0 ms  ✓ Distances
    476.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    532.3 ms  ✓ Missings
   2107.5 ms  ✓ Preferences
    471.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1213.6 ms  ✓ ThreadingUtilities
    591.1 ms  ✓ CommonSubexpressions
    535.0 ms  ✓ NaNMath
    530.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    497.3 ms  ✓ ScopedValues
    434.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    441.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2073.7 ms  ✓ Jieko
   1132.4 ms  ✓ DifferentiationInterface
   1846.0 ms  ✓ DataStructures
    443.6 ms  ✓ RuntimeGeneratedFunctions
    645.9 ms  ✓ LogExpFunctions
    541.4 ms  ✓ Adapt
    517.0 ms  ✓ Compat → CompatLinearAlgebraExt
   4325.1 ms  ✓ TimerOutputs
   2810.7 ms  ✓ Distributed
    488.0 ms  ✓ FunctionWrappersWrappers
    476.3 ms  ✓ PrecompileTools
   1751.8 ms  ✓ Setfield
    595.5 ms  ✓ JLLWrappers
    636.4 ms  ✓ SciMLLogging
    550.0 ms  ✓ TruncatedStacktraces
    561.9 ms  ✓ SortingAlgorithms
   4461.3 ms  ✓ SparseArrays
    429.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    922.8 ms  ✓ QuadGK
    583.1 ms  ✓ ArrayInterface
   2531.5 ms  ✓ Accessors
    500.1 ms  ✓ EnzymeCore → AdaptExt
    653.4 ms  ✓ GPUArraysCore
    803.1 ms  ✓ ProgressMeter
   2050.2 ms  ✓ RecipesBase
   9929.2 ms  ✓ Test
    766.0 ms  ✓ Rmath_jll
    784.3 ms  ✓ OpenSpecFun_jll
   1322.3 ms  ✓ IntelOpenMP_jll
  10753.7 ms  ✓ Moshi
    676.9 ms  ✓ FFTW_jll
   1227.7 ms  ✓ oneTBB_jll
    585.8 ms  ✓ Statistics → SparseArraysExt
    747.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    723.7 ms  ✓ SuiteSparse
    767.2 ms  ✓ Distances → DistancesSparseArraysExt
    821.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    817.0 ms  ✓ Adapt → AdaptSparseArraysExt
    603.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1015.2 ms  ✓ MaybeInplace
    785.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    896.8 ms  ✓ SciMLStructures
    634.5 ms  ✓ Accessors → LinearAlgebraExt
   1821.8 ms  ✓ PreallocationTools
    589.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    660.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    784.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16348.4 ms  ✓ StaticArrays
  16008.8 ms  ✓ Parsers
    669.4 ms  ✓ Accessors → TestExt
   1477.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    753.8 ms  ✓ Rmath
   1392.8 ms  ✓ MKL_jll
   2796.3 ms  ✓ SpecialFunctions
    997.3 ms  ✓ PDMats
   2815.9 ms  ✓ StatsBase
    729.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    853.8 ms  ✓ FiniteDiff
    890.6 ms  ✓ BangBang
   1256.5 ms  ✓ SymbolicIndexingInterface
   1955.9 ms  ✓ SciMLOperators
    707.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    719.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    784.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
    750.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    700.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3402.3 ms  ✓ Roots
    793.9 ms  ✓ Accessors → StaticArraysExt
   1228.2 ms  ✓ HypergeometricFunctions
   2104.4 ms  ✓ JSON
    771.2 ms  ✓ DiffRules
    776.2 ms  ✓ FillArrays → FillArraysPDMatsExt
    780.0 ms  ✓ PDMats → StatsBaseExt
    730.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    703.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    620.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    745.8 ms  ✓ BangBang → BangBangStaticArraysExt
    985.1 ms  ✓ OhMyThreads
  27258.7 ms  ✓ Static
    460.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    651.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1583.7 ms  ✓ StatsFuns
   5101.8 ms  ✓ RecursiveArrayTools
    915.3 ms  ✓ OhMyThreads → MarkdownExt
    743.3 ms  ✓ BitTwiddlingConvenienceFunctions
   6364.8 ms  ✓ NearestNeighbors
   5457.6 ms  ✓ ForwardDiff
   1568.4 ms  ✓ CPUSummary
    700.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   1001.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14674.3 ms  ✓ FFTW
    723.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1126.1 ms  ✓ Neighborhood
    852.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1925.7 ms  ✓ Clustering
    557.2 ms  ✓ FastPower → FastPowerForwardDiffExt
  27117.4 ms  ✓ Polynomials
    705.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    563.6 ms  ✓ Roots → RootsForwardDiffExt
    603.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5533.1 ms  ✓ Distributions
    701.0 ms  ✓ PolyesterWeave
   1377.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    965.4 ms  ✓ StateSpaceSets
    823.4 ms  ✓ NLSolversBase
    955.1 ms  ✓ Polynomials → PolynomialsFFTWExt
    932.7 ms  ✓ LineSearches
   1224.4 ms  ✓ Distributions → DistributionsTestExt
   2546.7 ms  ✓ DSP
   2783.7 ms  ✓ Optim
   4595.9 ms  ✓ BlackBoxOptim
   1728.9 ms  ✓ DelayEmbeddings
   1849.8 ms  ✓ Wavelets
  15150.5 ms  ✓ StaticArrayInterface
    511.7 ms  ✓ CloseOpenIntervals
    611.1 ms  ✓ LayoutPointers
    633.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    725.3 ms  ✓ StrideArraysCore
  10180.2 ms  ✓ SciMLBase
   3221.0 ms  ✓ ComplexityMeasures
    619.8 ms  ✓ Polyester
    725.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    671.1 ms  ✓ FastBroadcast
