nice: cannot set niceness: Permission denied
Precompiling packages...
   1980.0 ms  ✓ LazyArtifacts
   1995.1 ms  ✓ IteratorInterfaceExtensions
   2000.4 ms  ✓ MuladdMacro
   2007.6 ms  ✓ ConcreteStructs
   2181.4 ms  ✓ StatsAPI
   2283.5 ms  ✓ ExprTools
   2298.7 ms  ✓ PositiveFactorizations
   2990.7 ms  ✓ AbstractFFTs
   2998.5 ms  ✓ ADTypes
   1676.4 ms  ✓ CommonSolve
   3790.1 ms  ✓ FunctionWrappers
   1955.9 ms  ✓ OpenLibm_jll
   4106.4 ms  ✓ Combinatorics
   1985.4 ms  ✓ CompilerSupportLibraries_jll
   4069.8 ms  ✓ InitialValues
   2384.7 ms  ✓ InverseFunctions
   4479.4 ms  ✓ FillArrays
   2301.4 ms  ✓ SuiteSparse_jll
   2715.7 ms  ✓ IterTools
   2084.3 ms  ✓ ManualMemory
   1901.3 ms  ✓ EnumX
   2247.9 ms  ✓ Requires
   2599.5 ms  ✓ Compat
   2114.4 ms  ✓ Reexport
   2184.5 ms  ✓ SIMDTypes
   3028.9 ms  ✓ OrderedCollections
   3418.5 ms  ✓ Preferences
   2692.0 ms  ✓ DocStringExtensions
   2754.7 ms  ✓ AbstractTrees
   1999.8 ms  ✓ CompositionsBase
   3900.2 ms  ✓ SpatialIndexing
   8064.1 ms  ✓ Bessels
   1986.3 ms  ✓ PtrArrays
   1915.1 ms  ✓ FastPower
   8379.1 ms  ✓ ExproniconLite
   1814.3 ms  ✓ TaskLocalValues
   2200.5 ms  ✓ HashArrayMappedTries
   2695.1 ms  ✓ StableTasks
   2138.8 ms  ✓ IfElse
   2102.4 ms  ✓ CommonWorldInvalidations
   1976.0 ms  ✓ FastClosures
   2311.3 ms  ✓ CPUTime
   1998.9 ms  ✓ ChunkSplitters
   3111.3 ms  ✓ EnzymeCore
   2604.5 ms  ✓ ConstructionBase
   1800.2 ms  ✓ SciMLPublic
   3518.8 ms  ✓ CpuId
   2403.8 ms  ✓ DataAPI
   5504.2 ms  ✓ IrrationalConstants
   8410.2 ms  ✓ Distributed
   3281.9 ms  ✓ LoggingExtras
   2403.3 ms  ✓ RuntimeGeneratedFunctions
   2559.0 ms  ✓ StaticArraysCore
   2188.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2192.8 ms  ✓ Compat → CompatLinearAlgebraExt
   2686.6 ms  ✓ FunctionWrappersWrappers
   2692.6 ms  ✓ Adapt
  10799.5 ms  ✓ MacroTools
   3205.4 ms  ✓ Missings
   3592.9 ms  ✓ NaNMath
  13993.5 ms  ✓ Test
   2401.1 ms  ✓ PrecompileTools
   2403.4 ms  ✓ AliasTables
   2208.8 ms  ✓ ScopedValues
   2205.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2100.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   4912.3 ms  ✓ DifferentiationInterface
   5103.8 ms  ✓ ThreadingUtilities
   2312.6 ms  ✓ JLLWrappers
   2285.9 ms  ✓ DiffResults
   2164.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3195.0 ms  ✓ LogExpFunctions
   2792.5 ms  ✓ SciMLLogging
   2103.8 ms  ✓ EnzymeCore → AdaptExt
   2581.8 ms  ✓ ArrayInterface
   2541.3 ms  ✓ GPUArraysCore
   2405.0 ms  ✓ TruncatedStacktraces
   3796.1 ms  ✓ ProgressMeter
   2893.2 ms  ✓ CommonSubexpressions
   2399.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   7902.4 ms  ✓ DataStructures
   8511.2 ms  ✓ TimerOutputs
   2289.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2498.1 ms  ✓ IntelOpenMP_jll
   2685.3 ms  ✓ Rmath_jll
   2594.0 ms  ✓ oneTBB_jll
   2509.5 ms  ✓ FFTW_jll
   3818.7 ms  ✓ Static
   2399.8 ms  ✓ OpenSpecFun_jll
   8734.2 ms  ✓ Jieko
   6187.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3395.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2295.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5265.6 ms  ✓ Setfield
   3203.6 ms  ✓ MaybeInplace
   2091.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2808.7 ms  ✓ SciMLStructures
   2388.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6746.5 ms  ✓ RecipesBase
   2704.5 ms  ✓ SortingAlgorithms
   1810.3 ms  ✓ BitTwiddlingConvenienceFunctions
   2294.7 ms  ✓ MKL_jll
   2813.9 ms  ✓ Rmath
   3598.6 ms  ✓ QuadGK
   4957.0 ms  ✓ PreallocationTools
   2219.1 ms  ✓ FiniteDiff
  14789.2 ms  ✓ SparseArrays
   2846.1 ms  ✓ CPUSummary
   7747.7 ms  ✓ Accessors
   4305.8 ms  ✓ StaticArrayInterface
   2113.4 ms  ✓ SuiteSparse
   2375.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2503.1 ms  ✓ PolyesterWeave
   2699.4 ms  ✓ Adapt → AdaptSparseArraysExt
   2807.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2911.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2920.2 ms  ✓ Statistics
   2128.5 ms  ✓ Accessors → LinearAlgebraExt
   2088.6 ms  ✓ CloseOpenIntervals
   2596.0 ms  ✓ LayoutPointers
   2409.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2520.2 ms  ✓ FillArrays → FillArraysStatisticsExt
   2506.1 ms  ✓ Accessors → TestExt
   3591.4 ms  ✓ PDMats
   3466.3 ms  ✓ BangBang
   3885.6 ms  ✓ Distances
  10178.6 ms  ✓ SpecialFunctions
   2696.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2611.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2506.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   3491.6 ms  ✓ StrideArraysCore
   2090.3 ms  ✓ Distances → DistancesSparseArraysExt
   4894.9 ms  ✓ SymbolicIndexingInterface
   3436.5 ms  ✓ OhMyThreads
   2094.7 ms  ✓ DiffRules
   6705.1 ms  ✓ SciMLOperators
   2197.4 ms  ✓ Polyester
   3229.4 ms  ✓ HypergeometricFunctions
   8008.3 ms  ✓ StatsBase
   1806.4 ms  ✓ OhMyThreads → MarkdownExt
   1814.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2204.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1991.4 ms  ✓ FastBroadcast
   2199.6 ms  ✓ PDMats → StatsBaseExt
  10309.3 ms  ✓ Roots
   5681.1 ms  ✓ StatsFuns
   2499.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  28609.9 ms  ✓ StaticArrays
  11516.6 ms  ✓ RecursiveArrayTools
   1692.2 ms  ✓ Adapt → AdaptStaticArraysExt
   1827.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2096.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2506.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  12405.6 ms  ✓ ForwardDiff
  23899.2 ms  ✓ FFTW
   2995.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3479.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3491.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3991.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3410.5 ms  ✓ Roots → RootsForwardDiffExt
   4997.8 ms  ✓ Accessors → StaticArraysExt
   3999.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4608.5 ms  ✓ FastPower → FastPowerForwardDiffExt
  30202.4 ms  ✓ Moshi
   3808.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   5494.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5889.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   6301.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2814.5 ms  ✓ BangBang → BangBangStaticArraysExt
  38690.4 ms  ✓ Parsers
