nice: cannot set niceness: Permission denied
Precompiling packages...
    428.7 ms  ✓ Reexport
    473.7 ms  ✓ StatsAPI
    593.5 ms  ✓ ConstructionBase
    432.4 ms  ✓ CommonSolve
    652.2 ms  ✓ IterTools
   1274.6 ms  ✓ IrrationalConstants
   1076.4 ms  ✓ Combinatorics
    603.4 ms  ✓ StableTasks
    655.2 ms  ✓ Statistics
    540.3 ms  ✓ StaticArraysCore
    538.1 ms  ✓ ChunkSplitters
    473.7 ms  ✓ IfElse
    921.9 ms  ✓ SuiteSparse_jll
    753.0 ms  ✓ EnzymeCore
    499.5 ms  ✓ PtrArrays
    565.6 ms  ✓ Mmap
    482.0 ms  ✓ TaskLocalValues
    527.7 ms  ✓ ManualMemory
    550.9 ms  ✓ PositiveFactorizations
    510.3 ms  ✓ DataAPI
    460.9 ms  ✓ CommonWorldInvalidations
    742.2 ms  ✓ SciMLPublic
    457.1 ms  ✓ Future
    527.9 ms  ✓ FastPower
    670.3 ms  ✓ InverseFunctions
    577.1 ms  ✓ CompositionsBase
   4460.5 ms  ✓ MacroTools
    453.6 ms  ✓ MuladdMacro
    662.6 ms  ✓ AbstractTrees
    622.1 ms  ✓ AbstractFFTs
   2157.5 ms  ✓ ExproniconLite
    509.3 ms  ✓ EnumX
    727.6 ms  ✓ OpenLibm_jll
   1229.8 ms  ✓ InitialValues
    506.7 ms  ✓ ExprTools
    439.0 ms  ✓ ConcreteStructs
   1093.0 ms  ✓ FillArrays
    959.5 ms  ✓ SpatialIndexing
    708.5 ms  ✓ OrderedCollections
    515.2 ms  ✓ HashArrayMappedTries
    732.2 ms  ✓ ADTypes
    729.9 ms  ✓ Serialization
   1759.9 ms  ✓ Bessels
    685.6 ms  ✓ DocStringExtensions
    535.6 ms  ✓ FastClosures
    503.0 ms  ✓ SIMDTypes
    463.1 ms  ✓ IteratorInterfaceExtensions
    811.8 ms  ✓ Requires
    803.2 ms  ✓ CpuId
    708.1 ms  ✓ LoggingExtras
    633.9 ms  ✓ Compat
   2939.2 ms  ✓ FunctionWrappers
   1472.2 ms  ✓ InteractiveUtils
    480.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1035.7 ms  ✓ LazyArtifacts
    497.2 ms  ✓ DiffResults
    809.4 ms  ✓ Distances
    560.4 ms  ✓ AliasTables
    562.3 ms  ✓ Missings
    447.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1929.0 ms  ✓ Preferences
    583.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1137.8 ms  ✓ ThreadingUtilities
    599.6 ms  ✓ CommonSubexpressions
    564.9 ms  ✓ NaNMath
    517.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    495.8 ms  ✓ ScopedValues
    458.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    500.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1904.9 ms  ✓ Jieko
   1141.1 ms  ✓ DifferentiationInterface
   1916.4 ms  ✓ DataStructures
    571.3 ms  ✓ RuntimeGeneratedFunctions
    748.5 ms  ✓ LogExpFunctions
    622.4 ms  ✓ Adapt
   3511.5 ms  ✓ TimerOutputs
    576.4 ms  ✓ Compat → CompatLinearAlgebraExt
    495.4 ms  ✓ FunctionWrappersWrappers
   2596.5 ms  ✓ Distributed
    655.2 ms  ✓ PrecompileTools
   1367.6 ms  ✓ Setfield
    707.6 ms  ✓ JLLWrappers
    909.3 ms  ✓ SciMLLogging
    800.9 ms  ✓ TruncatedStacktraces
   4384.6 ms  ✓ SparseArrays
    598.4 ms  ✓ SortingAlgorithms
    442.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    981.8 ms  ✓ QuadGK
   2384.9 ms  ✓ Accessors
    684.3 ms  ✓ ArrayInterface
    675.9 ms  ✓ GPUArraysCore
    425.5 ms  ✓ EnzymeCore → AdaptExt
    866.1 ms  ✓ ProgressMeter
   2184.8 ms  ✓ RecipesBase
   1125.1 ms  ✓ Rmath_jll
   8042.5 ms  ✓ Test
    984.5 ms  ✓ OpenSpecFun_jll
   1446.3 ms  ✓ IntelOpenMP_jll
   1682.2 ms  ✓ oneTBB_jll
   1201.2 ms  ✓ FFTW_jll
    796.7 ms  ✓ Statistics → SparseArraysExt
    882.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   9935.5 ms  ✓ Moshi
    740.1 ms  ✓ SuiteSparse
    679.9 ms  ✓ Distances → DistancesSparseArraysExt
    662.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    641.1 ms  ✓ Adapt → AdaptSparseArraysExt
    441.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    618.9 ms  ✓ Accessors → LinearAlgebraExt
    777.2 ms  ✓ MaybeInplace
    672.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    753.9 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1090.4 ms  ✓ SciMLStructures
    588.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    557.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    775.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1085.1 ms  ✓ Rmath
    898.8 ms  ✓ Accessors → TestExt
  13544.8 ms  ✓ StaticArrays
   1938.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1405.7 ms  ✓ MKL_jll
   2557.0 ms  ✓ SpecialFunctions
    941.6 ms  ✓ PDMats
    701.5 ms  ✓ FiniteDiff
   2296.2 ms  ✓ StatsBase
    833.3 ms  ✓ BangBang
   1753.4 ms  ✓ SciMLOperators
   1204.0 ms  ✓ SymbolicIndexingInterface
    731.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3151.4 ms  ✓ Roots
   1697.8 ms  ✓ PreallocationTools
    996.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    953.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
    893.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    937.8 ms  ✓ Adapt → AdaptStaticArraysExt
    917.1 ms  ✓ Accessors → StaticArraysExt
    808.1 ms  ✓ DiffRules
   1404.5 ms  ✓ HypergeometricFunctions
    868.0 ms  ✓ FillArrays → FillArraysPDMatsExt
    862.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    901.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    778.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    996.0 ms  ✓ PDMats → StatsBaseExt
   1492.0 ms  ✓ OhMyThreads
   1144.5 ms  ✓ BangBang → BangBangStaticArraysExt
    907.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1110.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  28719.4 ms  ✓ Static
  23643.3 ms  ✓ Polynomials
   6514.1 ms  ✓ RecursiveArrayTools
    999.4 ms  ✓ OhMyThreads → MarkdownExt
   6768.7 ms  ✓ NearestNeighbors
   2593.6 ms  ✓ StatsFuns
   5190.8 ms  ✓ ForwardDiff
    856.9 ms  ✓ BitTwiddlingConvenienceFunctions
  14637.0 ms  ✓ FFTW
   1734.1 ms  ✓ CPUSummary
    959.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
