nice: cannot set niceness: Permission denied
Precompiling packages...
    413.4 ms  ✓ CPUTime
    423.3 ms  ✓ Reexport
    557.0 ms  ✓ ConstructionBase
    459.5 ms  ✓ StatsAPI
    597.0 ms  ✓ IterTools
    457.3 ms  ✓ CommonSolve
   1331.9 ms  ✓ IrrationalConstants
    562.8 ms  ✓ StableTasks
   1071.7 ms  ✓ Combinatorics
    530.6 ms  ✓ StaticArraysCore
    611.2 ms  ✓ Statistics
    507.7 ms  ✓ ChunkSplitters
    422.7 ms  ✓ IfElse
    876.5 ms  ✓ SuiteSparse_jll
    720.0 ms  ✓ EnzymeCore
    457.0 ms  ✓ PtrArrays
    534.4 ms  ✓ Mmap
    458.9 ms  ✓ TaskLocalValues
    499.5 ms  ✓ ManualMemory
    530.6 ms  ✓ PositiveFactorizations
    496.3 ms  ✓ DataAPI
    426.2 ms  ✓ CommonWorldInvalidations
    472.7 ms  ✓ Future
    979.9 ms  ✓ SciMLPublic
    495.0 ms  ✓ FastPower
    513.5 ms  ✓ CompositionsBase
    624.2 ms  ✓ InverseFunctions
   4730.0 ms  ✓ MacroTools
    705.6 ms  ✓ AbstractTrees
    478.8 ms  ✓ MuladdMacro
    495.0 ms  ✓ EnumX
    604.0 ms  ✓ AbstractFFTs
   2381.6 ms  ✓ ExproniconLite
    685.7 ms  ✓ OpenLibm_jll
   1235.7 ms  ✓ InitialValues
    505.7 ms  ✓ ExprTools
    438.1 ms  ✓ ConcreteStructs
   1092.7 ms  ✓ FillArrays
    903.5 ms  ✓ SpatialIndexing
    629.4 ms  ✓ OrderedCollections
    496.7 ms  ✓ HashArrayMappedTries
    685.9 ms  ✓ ADTypes
    691.1 ms  ✓ Serialization
   1786.0 ms  ✓ Bessels
    687.9 ms  ✓ DocStringExtensions
    514.5 ms  ✓ FastClosures
    485.0 ms  ✓ SIMDTypes
    433.4 ms  ✓ IteratorInterfaceExtensions
    735.0 ms  ✓ Requires
    748.7 ms  ✓ CpuId
    576.2 ms  ✓ LoggingExtras
    659.5 ms  ✓ Compat
   1511.3 ms  ✓ InteractiveUtils
   3080.7 ms  ✓ FunctionWrappers
   1013.5 ms  ✓ LazyArtifacts
    595.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    482.5 ms  ✓ DiffResults
    766.5 ms  ✓ Distances
    523.9 ms  ✓ AliasTables
   1744.4 ms  ✓ Preferences
    543.5 ms  ✓ Missings
    471.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    455.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    592.6 ms  ✓ CommonSubexpressions
   1224.4 ms  ✓ ThreadingUtilities
    511.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    540.0 ms  ✓ NaNMath
    462.7 ms  ✓ ScopedValues
    423.2 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    411.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1087.5 ms  ✓ DifferentiationInterface
   1990.2 ms  ✓ Jieko
   1807.2 ms  ✓ DataStructures
    469.9 ms  ✓ RuntimeGeneratedFunctions
    689.2 ms  ✓ LogExpFunctions
    504.4 ms  ✓ Adapt
    437.7 ms  ✓ Compat → CompatLinearAlgebraExt
    458.5 ms  ✓ FunctionWrappersWrappers
   2355.4 ms  ✓ Distributed
    512.6 ms  ✓ PrecompileTools
    549.5 ms  ✓ JLLWrappers
    636.0 ms  ✓ SciMLLogging
   1625.7 ms  ✓ Setfield
    593.4 ms  ✓ TruncatedStacktraces
    547.8 ms  ✓ SortingAlgorithms
   3950.0 ms  ✓ SparseArrays
    428.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    900.2 ms  ✓ QuadGK
    600.2 ms  ✓ ArrayInterface
    603.2 ms  ✓ GPUArraysCore
    498.3 ms  ✓ EnzymeCore → AdaptExt
   2537.8 ms  ✓ Accessors
    817.2 ms  ✓ ProgressMeter
   1863.3 ms  ✓ RecipesBase
   8632.5 ms  ✓ Test
    665.8 ms  ✓ Rmath_jll
    809.3 ms  ✓ OpenSpecFun_jll
   1379.1 ms  ✓ IntelOpenMP_jll
  10514.7 ms  ✓ Moshi
   1312.9 ms  ✓ oneTBB_jll
    702.6 ms  ✓ FFTW_jll
    636.3 ms  ✓ Statistics → SparseArraysExt
    811.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
    718.9 ms  ✓ SuiteSparse
    793.2 ms  ✓ Distances → DistancesSparseArraysExt
    871.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    832.5 ms  ✓ Adapt → AdaptSparseArraysExt
    574.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    806.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    630.2 ms  ✓ SciMLStructures
    601.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    622.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1366.6 ms  ✓ PreallocationTools
    703.7 ms  ✓ Accessors → LinearAlgebraExt
    827.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15405.4 ms  ✓ StaticArrays
    722.1 ms  ✓ Accessors → TestExt
  15629.9 ms  ✓ Parsers
   1633.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    796.9 ms  ✓ Rmath
   1420.0 ms  ✓ MKL_jll
    972.5 ms  ✓ PDMats
   2859.3 ms  ✓ SpecialFunctions
    843.8 ms  ✓ FiniteDiff
   2811.8 ms  ✓ StatsBase
    909.2 ms  ✓ BangBang
   1243.8 ms  ✓ SymbolicIndexingInterface
   2004.4 ms  ✓ SciMLOperators
    698.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    722.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    721.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    707.7 ms  ✓ Adapt → AdaptStaticArraysExt
    748.5 ms  ✓ Accessors → StaticArraysExt
   3375.1 ms  ✓ Roots
    737.5 ms  ✓ FillArrays → FillArraysPDMatsExt
   2089.3 ms  ✓ JSON
   1279.2 ms  ✓ HypergeometricFunctions
    754.9 ms  ✓ DiffRules
    714.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    726.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    663.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    767.1 ms  ✓ PDMats → StatsBaseExt
   1072.5 ms  ✓ OhMyThreads
  26195.4 ms  ✓ Static
    706.2 ms  ✓ BangBang → BangBangStaticArraysExt
    471.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    652.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1677.9 ms  ✓ RecursiveArrayTools
   1772.5 ms  ✓ StatsFuns
    671.7 ms  ✓ OhMyThreads → MarkdownExt
    594.1 ms  ✓ BitTwiddlingConvenienceFunctions
   1531.0 ms  ✓ CPUSummary
   6150.8 ms  ✓ NearestNeighbors
   5365.5 ms  ✓ ForwardDiff
   1044.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    702.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13694.9 ms  ✓ FFTW
    788.1 ms  ✓ PolyesterWeave
   1096.1 ms  ✓ Neighborhood
  26687.5 ms  ✓ Polynomials
   1720.6 ms  ✓ Clustering
    709.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    603.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    701.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5011.0 ms  ✓ Distributions
    596.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    596.3 ms  ✓ Roots → RootsForwardDiffExt
    612.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    929.4 ms  ✓ StateSpaceSets
    894.0 ms  ✓ NLSolversBase
    958.9 ms  ✓ Polynomials → PolynomialsFFTWExt
   1283.3 ms  ✓ Distributions → DistributionsTestExt
   9199.3 ms  ✓ SciMLBase
   1194.9 ms  ✓ LineSearches
   1122.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1803.8 ms  ✓ DelayEmbeddings
    782.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   2622.4 ms  ✓ DSP
   1321.9 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   4406.7 ms  ✓ BlackBoxOptim
   1889.3 ms  ✓ Wavelets
   2522.7 ms  ✓ Optim
  15313.8 ms  ✓ StaticArrayInterface
    462.8 ms  ✓ CloseOpenIntervals
    529.0 ms  ✓ LayoutPointers
    564.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    699.5 ms  ✓ StrideArraysCore
    569.4 ms  ✓ Polyester
    582.6 ms  ✓ FastBroadcast
   3059.7 ms  ✓ ComplexityMeasures
    516.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1543.9 ms  ✓ DiffEqBase
    852.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1034.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2591.3 ms  ✓ OrdinaryDiffEqCore
    754.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9080.3 ms  ✓ OrdinaryDiffEqTsit5
   1687.8 ms  ✓ DynamicalSystemsBase
   3129.9 ms  ✓ Attractors
  199 dependencies successfully precompiled in 87 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 430.56
	System time (seconds): 35.22
	Percent of CPU this job got: 264%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:56.38
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2596696
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 874
	Minor (reclaiming a frame) page faults: 12414739
	Voluntary context switches: 34749
	Involuntary context switches: 13636
	Swaps: 0
	File system inputs: 0
	File system outputs: 1065192
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
