nice: cannot set niceness: Permission denied
Precompiling packages...
    403.3 ms  ✓ CPUTime
    426.7 ms  ✓ Reexport
    547.2 ms  ✓ ConstructionBase
    480.5 ms  ✓ StatsAPI
    605.2 ms  ✓ IterTools
   1344.1 ms  ✓ IrrationalConstants
    466.2 ms  ✓ CommonSolve
   1039.6 ms  ✓ Combinatorics
    588.5 ms  ✓ StableTasks
    524.4 ms  ✓ StaticArraysCore
    624.3 ms  ✓ Statistics
    508.6 ms  ✓ ChunkSplitters
    423.7 ms  ✓ IfElse
    874.6 ms  ✓ SuiteSparse_jll
    464.5 ms  ✓ PtrArrays
    729.2 ms  ✓ EnzymeCore
    464.1 ms  ✓ TaskLocalValues
    546.3 ms  ✓ Mmap
    525.9 ms  ✓ ManualMemory
    518.8 ms  ✓ PositiveFactorizations
    479.9 ms  ✓ DataAPI
    438.3 ms  ✓ CommonWorldInvalidations
    461.7 ms  ✓ Future
    944.0 ms  ✓ SciMLPublic
    536.8 ms  ✓ FastPower
    577.0 ms  ✓ CompositionsBase
    654.1 ms  ✓ InverseFunctions
    532.0 ms  ✓ SimpleUnPack
   4772.6 ms  ✓ MacroTools
    480.1 ms  ✓ MuladdMacro
    477.3 ms  ✓ EnumX
    599.5 ms  ✓ AbstractFFTs
   2416.4 ms  ✓ ExproniconLite
    692.1 ms  ✓ OpenLibm_jll
   1271.1 ms  ✓ InitialValues
    505.0 ms  ✓ ExprTools
    415.0 ms  ✓ ConcreteStructs
   1094.9 ms  ✓ FillArrays
    660.3 ms  ✓ OrderedCollections
    926.5 ms  ✓ SpatialIndexing
    493.9 ms  ✓ HashArrayMappedTries
    669.4 ms  ✓ ADTypes
    678.4 ms  ✓ Serialization
   1798.2 ms  ✓ Bessels
    680.2 ms  ✓ DocStringExtensions
    488.5 ms  ✓ SIMDTypes
    529.2 ms  ✓ FastClosures
    427.8 ms  ✓ IteratorInterfaceExtensions
    740.9 ms  ✓ Requires
    748.4 ms  ✓ CpuId
    569.7 ms  ✓ LoggingExtras
    630.9 ms  ✓ Compat
   1447.4 ms  ✓ InteractiveUtils
   3101.2 ms  ✓ FunctionWrappers
    561.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    996.9 ms  ✓ LazyArtifacts
    477.8 ms  ✓ DiffResults
    515.6 ms  ✓ AliasTables
    790.3 ms  ✓ Distances
    524.9 ms  ✓ Missings
   1738.8 ms  ✓ Preferences
    473.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    445.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    594.9 ms  ✓ CommonSubexpressions
   1257.8 ms  ✓ ThreadingUtilities
    544.2 ms  ✓ NaNMath
    533.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    475.5 ms  ✓ ScopedValues
    421.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    409.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1116.3 ms  ✓ DifferentiationInterface
   2117.6 ms  ✓ Jieko
   1874.0 ms  ✓ DataStructures
    453.5 ms  ✓ RuntimeGeneratedFunctions
    667.8 ms  ✓ LogExpFunctions
    499.5 ms  ✓ Adapt
    463.4 ms  ✓ Compat → CompatLinearAlgebraExt
    409.3 ms  ✓ FunctionWrappersWrappers
    618.0 ms  ✓ ArrayInterface
   2370.4 ms  ✓ Distributed
    510.7 ms  ✓ PrecompileTools
    585.1 ms  ✓ JLLWrappers
    562.0 ms  ✓ SciMLLogging
    584.9 ms  ✓ TruncatedStacktraces
    516.3 ms  ✓ SortingAlgorithms
   3921.2 ms  ✓ SparseArrays
    908.0 ms  ✓ QuadGK
    441.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    434.5 ms  ✓ EnzymeCore → AdaptExt
    611.5 ms  ✓ GPUArraysCore
   2518.8 ms  ✓ Accessors
    459.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    469.0 ms  ✓ SciMLStructures
    804.9 ms  ✓ ProgressMeter
   1625.2 ms  ✓ Setfield
   2105.3 ms  ✓ RecipesBase
   8718.1 ms  ✓ Test
   1045.4 ms  ✓ PreallocationTools
    796.9 ms  ✓ Rmath_jll
    815.9 ms  ✓ OpenSpecFun_jll
  10695.2 ms  ✓ Moshi
   1259.4 ms  ✓ IntelOpenMP_jll
   1154.8 ms  ✓ oneTBB_jll
    699.4 ms  ✓ FFTW_jll
    691.3 ms  ✓ Statistics → SparseArraysExt
    805.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    768.0 ms  ✓ SuiteSparse
    814.9 ms  ✓ Distances → DistancesSparseArraysExt
    889.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    817.1 ms  ✓ Adapt → AdaptSparseArraysExt
    663.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    840.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    619.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    764.5 ms  ✓ Accessors → LinearAlgebraExt
    982.7 ms  ✓ FiniteDiff
    820.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15575.5 ms  ✓ StaticArrays
   1724.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    730.2 ms  ✓ Accessors → TestExt
  15476.0 ms  ✓ Parsers
    749.0 ms  ✓ Rmath
   1258.9 ms  ✓ MKL_jll
   1021.2 ms  ✓ PDMats
   2707.4 ms  ✓ SpecialFunctions
    912.1 ms  ✓ BangBang
   2753.9 ms  ✓ StatsBase
   1266.2 ms  ✓ SymbolicIndexingInterface
   2094.1 ms  ✓ SciMLOperators
    707.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    637.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    718.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    748.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    777.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3465.0 ms  ✓ Roots
    783.4 ms  ✓ Adapt → AdaptStaticArraysExt
    743.6 ms  ✓ Accessors → StaticArraysExt
    699.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    766.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   2052.2 ms  ✓ JSON
   1239.2 ms  ✓ HypergeometricFunctions
    793.8 ms  ✓ DiffRules
    815.1 ms  ✓ BangBang → BangBangStaticArraysExt
   1166.3 ms  ✓ OhMyThreads
    781.3 ms  ✓ PDMats → StatsBaseExt
    607.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1936.7 ms  ✓ RecursiveArrayTools
    701.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  26329.7 ms  ✓ Static
   1598.3 ms  ✓ StatsFuns
    688.7 ms  ✓ OhMyThreads → MarkdownExt
