nice: cannot set niceness: Permission denied
Precompiling packages...
   1618.5 ms  ✓ UUIDs
   1681.1 ms  ✓ MozillaCACerts_jll
   1688.4 ms  ✓ Logging
   1733.1 ms  ✓ OpenSSL_jll
   1791.3 ms  ✓ nghttp2_jll
   1784.5 ms  ✓ Zlib_jll
   1793.4 ms  ✓ CompilerSupportLibraries_jll
   1802.0 ms  ✓ NetworkOptions
   1811.4 ms  ✓ Unicode
   1925.7 ms  ✓ Base64
    557.5 ms  ✓ LibSSH2_jll
    614.6 ms  ✓ p7zip_jll
    716.9 ms  ✓ Printf
    500.5 ms  ✓ LibGit2_jll
    499.0 ms  ✓ LibCURL_jll
   3410.4 ms  ✓ ArgTools
    772.2 ms  ✓ LibCURL
    649.6 ms  ✓ Tar
   3051.4 ms  ✓ Dates
   3179.5 ms  ✓ LibGit2
    618.7 ms  ✓ TOML
   3066.3 ms  ✓ Downloads
   9719.6 ms  ✓ StyledStrings
   1639.3 ms  ✓ JuliaSyntaxHighlighting
   3890.9 ms  ✓ Markdown
  48004.3 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2407.2 ms  ✓ IteratorInterfaceExtensions
   2486.7 ms  ✓ Future
   2509.4 ms  ✓ StatsAPI
   2702.5 ms  ✓ LaTeXStrings
   2793.8 ms  ✓ ExprTools
   2896.9 ms  ✓ PositiveFactorizations
   2970.7 ms  ✓ OpenLibm_jll
   3216.6 ms  ✓ AbstractFFTs
   3270.0 ms  ✓ InverseFunctions
   3989.2 ms  ✓ Serialization
   4099.6 ms  ✓ Gamma
   2297.8 ms  ✓ DataValueInterfaces
   5193.2 ms  ✓ InitialValues
   2777.4 ms  ✓ SuiteSparse_jll
   2496.0 ms  ✓ EnumX
   5478.1 ms  ✓ FillArrays
   2296.2 ms  ✓ Reexport
   3101.7 ms  ✓ Statistics
   5776.3 ms  ✓ Combinatorics
   3380.6 ms  ✓ IterTools
   3387.8 ms  ✓ DocStringExtensions
   3598.1 ms  ✓ AbstractTrees
   2511.7 ms  ✓ CompositionsBase
   2613.1 ms  ✓ TestItems
   2893.5 ms  ✓ Mmap
   2606.1 ms  ✓ PtrArrays
   2585.2 ms  ✓ TaskLocalValues
   2785.5 ms  ✓ StableTasks
   2879.5 ms  ✓ HashArrayMappedTries
   3129.9 ms  ✓ Inflate
   3533.1 ms  ✓ VectorInterface
   2307.7 ms  ✓ PackageExtensionCompat
   3716.8 ms  ✓ EnzymeCore
   2799.3 ms  ✓ Adapt
  10787.9 ms  ✓ Bessels
   2987.7 ms  ✓ DataAPI
   2690.6 ms  ✓ ChunkSplitters
   3208.2 ms  ✓ AliasTables
   3231.5 ms  ✓ StaticArraysCore
   3202.5 ms  ✓ LoggingExtras
  12501.8 ms  ✓ FunctionWrappers
  10214.2 ms  ✓ OrderedCollections
   2288.8 ms  ✓ TableTraits
   2714.5 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3917.0 ms  ✓ Preferences
   2311.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2778.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   5433.3 ms  ✓ LazyArtifacts
   2696.7 ms  ✓ FastClosures
   2981.7 ms  ✓ ScopedValues
   5705.4 ms  ✓ HypergeometricFunctions
   9712.3 ms  ✓ ConstructionBase
  13965.0 ms  ✓ IrrationalConstants
   2790.3 ms  ✓ EnzymeCore → AdaptExt
   3303.7 ms  ✓ GPUArraysCore
   2787.2 ms  ✓ DiffResults
   9809.1 ms  ✓ Compat
  18511.5 ms  ✓ MacroTools
  13305.6 ms  ✓ Crayons
  10601.1 ms  ✓ NaNMath
   2780.9 ms  ✓ PrecompileTools
   3599.2 ms  ✓ JLLWrappers
   2907.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  14092.2 ms  ✓ InteractiveUtils
  11010.1 ms  ✓ Distances
   2690.0 ms  ✓ Compat → CompatLinearAlgebraExt
   3786.4 ms  ✓ LogExpFunctions
   9003.2 ms  ✓ KrylovKit
   3008.8 ms  ✓ CommonSubexpressions
  10311.7 ms  ✓ ArrayInterface
   3086.9 ms  ✓ CommonSolve
   4523.3 ms  ✓ MuladdMacro
   9592.7 ms  ✓ Missings
  15654.3 ms  ✓ Distributed
   9791.7 ms  ✓ DataStructures
   3488.9 ms  ✓ FastPower
   3576.7 ms  ✓ SciMLPublic
   5302.8 ms  ✓ ADTypes
   3711.8 ms  ✓ Rmath_jll
   3618.1 ms  ✓ FFTW_jll
   3600.5 ms  ✓ OpenSpecFun_jll
   5079.0 ms  ✓ SciMLLogging
   8890.2 ms  ✓ RecipesBase
  13837.1 ms  ✓ Tables
   6210.6 ms  ✓ BinaryHeaps
   6936.8 ms  ✓ IntelOpenMP_jll
   6892.3 ms  ✓ oneTBB_jll
   2679.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4219.7 ms  ✓ TruncatedStacktraces
   4002.2 ms  ✓ SimpleTraits
  14011.3 ms  ✓ ConcreteStructs
   7498.0 ms  ✓ Setfield
   4398.1 ms  ✓ PoissonRandom
  25102.4 ms  ✓ SparseArrays
   2825.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2408.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2603.8 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   3191.3 ms  ✓ SortingAlgorithms
   4907.1 ms  ✓ ProgressMeter
   7400.9 ms  ✓ FastBroadcast
   3001.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9899.1 ms  ✓ MaybeInplace
   3406.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  20704.3 ms  ✓ StringManipulation
  20391.7 ms  ✓ FindFirstFunctions
   7792.5 ms  ✓ PreallocationTools
  10194.2 ms  ✓ SciMLStructures
   4912.8 ms  ✓ Rmath
  20374.9 ms  ✓ RuntimeGeneratedFunctions
   3186.6 ms  ✓ SuiteSparse
   3899.6 ms  ✓ Statistics → SparseArraysExt
   4381.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3302.6 ms  ✓ Adapt → AdaptSparseArraysExt
