nice: cannot set niceness: Permission denied
Precompiling packages...
    419.8 ms  ✓ CPUTime
    433.9 ms  ✓ Reexport
    566.1 ms  ✓ ConstructionBase
    462.9 ms  ✓ StatsAPI
    595.7 ms  ✓ IterTools
    469.5 ms  ✓ CommonSolve
   1356.4 ms  ✓ IrrationalConstants
   1034.7 ms  ✓ Combinatorics
    592.0 ms  ✓ StableTasks
    529.7 ms  ✓ StaticArraysCore
    614.2 ms  ✓ Statistics
    524.6 ms  ✓ ChunkSplitters
    428.3 ms  ✓ IfElse
    921.2 ms  ✓ SuiteSparse_jll
    474.1 ms  ✓ PtrArrays
    754.6 ms  ✓ EnzymeCore
    546.8 ms  ✓ Mmap
    456.7 ms  ✓ TaskLocalValues
    511.7 ms  ✓ ManualMemory
    521.9 ms  ✓ AliasTables
    494.1 ms  ✓ DataAPI
    450.7 ms  ✓ CommonWorldInvalidations
    866.5 ms  ✓ SciMLPublic
    417.7 ms  ✓ Future
    429.9 ms  ✓ FastPower
    438.2 ms  ✓ CompositionsBase
    516.9 ms  ✓ InverseFunctions
    617.1 ms  ✓ AbstractTrees
    503.2 ms  ✓ MuladdMacro
    755.4 ms  ✓ AbstractFFTs
    588.2 ms  ✓ EnumX
   2368.0 ms  ✓ ExproniconLite
   1402.9 ms  ✓ InitialValues
   5748.2 ms  ✓ MacroTools
    513.2 ms  ✓ ExprTools
    707.5 ms  ✓ OpenLibm_jll
    438.9 ms  ✓ ConcreteStructs
   1121.3 ms  ✓ FillArrays
    887.7 ms  ✓ SpatialIndexing
    660.0 ms  ✓ OrderedCollections
    490.6 ms  ✓ HashArrayMappedTries
    701.1 ms  ✓ ADTypes
    730.4 ms  ✓ Serialization
   1777.8 ms  ✓ Bessels
    684.5 ms  ✓ DocStringExtensions
    509.4 ms  ✓ FastClosures
    446.6 ms  ✓ SIMDTypes
    440.3 ms  ✓ IteratorInterfaceExtensions
    766.2 ms  ✓ Requires
    569.0 ms  ✓ LoggingExtras
    769.9 ms  ✓ CpuId
    576.3 ms  ✓ Compat
   1401.0 ms  ✓ InteractiveUtils
    879.1 ms  ✓ LazyArtifacts
    524.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    500.2 ms  ✓ DiffResults
    569.8 ms  ✓ PositiveFactorizations
    835.6 ms  ✓ Distances
   3814.6 ms  ✓ FunctionWrappers
   2148.5 ms  ✓ Preferences
    550.5 ms  ✓ Missings
    451.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    467.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   1357.0 ms  ✓ ThreadingUtilities
    588.7 ms  ✓ NaNMath
    623.6 ms  ✓ CommonSubexpressions
    497.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    457.4 ms  ✓ ScopedValues
    414.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    442.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2088.5 ms  ✓ Jieko
   1141.5 ms  ✓ DifferentiationInterface
   1822.5 ms  ✓ DataStructures
    454.8 ms  ✓ RuntimeGeneratedFunctions
    688.8 ms  ✓ LogExpFunctions
    549.4 ms  ✓ Adapt
    517.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4196.0 ms  ✓ TimerOutputs
    499.1 ms  ✓ FunctionWrappersWrappers
   2869.5 ms  ✓ Distributed
    455.7 ms  ✓ PrecompileTools
    598.0 ms  ✓ JLLWrappers
   1720.9 ms  ✓ Setfield
    642.8 ms  ✓ SciMLLogging
    552.3 ms  ✓ TruncatedStacktraces
    571.8 ms  ✓ SortingAlgorithms
   4479.5 ms  ✓ SparseArrays
    430.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    907.5 ms  ✓ QuadGK
    637.6 ms  ✓ ArrayInterface
   2564.0 ms  ✓ Accessors
    655.0 ms  ✓ GPUArraysCore
    470.1 ms  ✓ EnzymeCore → AdaptExt
    816.6 ms  ✓ ProgressMeter
   2025.3 ms  ✓ RecipesBase
   9981.6 ms  ✓ Test
    715.3 ms  ✓ Rmath_jll
    815.1 ms  ✓ OpenSpecFun_jll
   1384.0 ms  ✓ IntelOpenMP_jll
  10892.2 ms  ✓ Moshi
    672.5 ms  ✓ FFTW_jll
   1258.4 ms  ✓ oneTBB_jll
    634.1 ms  ✓ Statistics → SparseArraysExt
    720.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
    743.2 ms  ✓ SuiteSparse
    813.9 ms  ✓ Distances → DistancesSparseArraysExt
    848.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    806.0 ms  ✓ Adapt → AdaptSparseArraysExt
    629.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1058.4 ms  ✓ MaybeInplace
    822.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    897.1 ms  ✓ SciMLStructures
    653.6 ms  ✓ Accessors → LinearAlgebraExt
   1871.7 ms  ✓ PreallocationTools
    593.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    625.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    800.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16521.7 ms  ✓ StaticArrays
  15951.6 ms  ✓ Parsers
