nice: cannot set niceness: Permission denied
Precompiling packages...
   1949.3 ms  ✓ LazyArtifacts
   1964.2 ms  ✓ ConcreteStructs
   2018.4 ms  ✓ IteratorInterfaceExtensions
   2050.3 ms  ✓ StatsAPI
   2067.7 ms  ✓ MuladdMacro
   2164.6 ms  ✓ ExprTools
   2448.6 ms  ✓ PositiveFactorizations
   2850.9 ms  ✓ AbstractFFTs
   3058.1 ms  ✓ ADTypes
   3749.6 ms  ✓ FunctionWrappers
   1799.5 ms  ✓ CommonSolve
   4097.4 ms  ✓ Combinatorics
   1991.9 ms  ✓ CompilerSupportLibraries_jll
   2095.0 ms  ✓ OpenLibm_jll
   4132.8 ms  ✓ InitialValues
   2297.6 ms  ✓ InverseFunctions
   2304.6 ms  ✓ SuiteSparse_jll
   4795.9 ms  ✓ FillArrays
   2786.8 ms  ✓ IterTools
   2082.3 ms  ✓ ManualMemory
   1784.7 ms  ✓ Reexport
   2007.5 ms  ✓ EnumX
   2170.2 ms  ✓ Requires
   2500.5 ms  ✓ Compat
   1814.5 ms  ✓ SIMDTypes
   2998.9 ms  ✓ OrderedCollections
   3317.5 ms  ✓ Preferences
   2830.0 ms  ✓ DocStringExtensions
   1808.7 ms  ✓ CompositionsBase
   2913.6 ms  ✓ AbstractTrees
   3905.6 ms  ✓ SpatialIndexing
   2055.7 ms  ✓ PtrArrays
   1934.7 ms  ✓ FastPower
   8331.0 ms  ✓ ExproniconLite
   2035.9 ms  ✓ HashArrayMappedTries
   1988.6 ms  ✓ TaskLocalValues
   8691.3 ms  ✓ Bessels
   2289.2 ms  ✓ IfElse
   3208.7 ms  ✓ CpuId
   3155.3 ms  ✓ StableTasks
   2100.5 ms  ✓ DataAPI
   2193.1 ms  ✓ CPUTime
   2003.3 ms  ✓ FastClosures
   2328.8 ms  ✓ CommonWorldInvalidations
   2593.1 ms  ✓ ConstructionBase
   8483.9 ms  ✓ Distributed
   1837.4 ms  ✓ SciMLPublic
   5798.0 ms  ✓ IrrationalConstants
   3300.5 ms  ✓ EnzymeCore
   2900.2 ms  ✓ LoggingExtras
   2096.8 ms  ✓ FunctionWrappersWrappers
   2371.5 ms  ✓ StaticArraysCore
   2291.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2490.0 ms  ✓ Missings
   2363.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2497.3 ms  ✓ JLLWrappers
   3003.7 ms  ✓ Adapt
   3403.9 ms  ✓ RuntimeGeneratedFunctions
  11211.5 ms  ✓ MacroTools
  14458.5 ms  ✓ Test
   3101.5 ms  ✓ PrecompileTools
   2503.2 ms  ✓ AliasTables
   2417.7 ms  ✓ ChunkSplitters
   2211.5 ms  ✓ NaNMath
   2367.3 ms  ✓ ScopedValues
   4701.4 ms  ✓ ThreadingUtilities
   2199.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2290.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   6342.0 ms  ✓ DifferentiationInterface
   2588.4 ms  ✓ SciMLLogging
   2092.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3109.4 ms  ✓ LogExpFunctions
   2284.9 ms  ✓ DiffResults
   8986.8 ms  ✓ Jieko
   2567.9 ms  ✓ Rmath_jll
   4110.5 ms  ✓ ProgressMeter
   2634.8 ms  ✓ FFTW_jll
   2890.8 ms  ✓ oneTBB_jll
   2784.7 ms  ✓ OpenSpecFun_jll
   2807.9 ms  ✓ ArrayInterface
   3102.3 ms  ✓ IntelOpenMP_jll
   2496.1 ms  ✓ GPUArraysCore
   2299.3 ms  ✓ EnzymeCore → AdaptExt
   7919.2 ms  ✓ DataStructures
   2367.6 ms  ✓ TruncatedStacktraces
   2464.0 ms  ✓ CommonSubexpressions
   2600.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   1804.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   1745.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1744.3 ms  ✓ SciMLStructures
   3594.2 ms  ✓ Static
   1972.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1940.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2403.9 ms  ✓ MKL_jll
   3291.3 ms  ✓ Rmath
   4915.3 ms  ✓ Setfield
   6289.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2229.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4235.0 ms  ✓ PreallocationTools
   2296.2 ms  ✓ SortingAlgorithms
   6136.3 ms  ✓ RecipesBase
   1810.8 ms  ✓ BitTwiddlingConvenienceFunctions
   3002.2 ms  ✓ QuadGK
   2105.9 ms  ✓ FiniteDiff
   3003.8 ms  ✓ CPUSummary
   7034.2 ms  ✓ Accessors
  14870.4 ms  ✓ SparseArrays
   4104.7 ms  ✓ StaticArrayInterface
   2187.5 ms  ✓ PolyesterWeave
   2206.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2205.6 ms  ✓ Accessors → LinearAlgebraExt
   2215.7 ms  ✓ Adapt → AdaptSparseArraysExt
   2535.2 ms  ✓ SuiteSparse
   2800.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2874.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2996.6 ms  ✓ Statistics
   2196.3 ms  ✓ CloseOpenIntervals
  10089.7 ms  ✓ SpecialFunctions
   2860.1 ms  ✓ LayoutPointers
   2662.5 ms  ✓ Accessors → TestExt
   2594.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3503.9 ms  ✓ BangBang
   2665.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   3926.4 ms  ✓ PDMats
   3844.2 ms  ✓ Distances
   2800.1 ms  ✓ DiffRules
   4136.7 ms  ✓ HypergeometricFunctions
   2477.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   5492.8 ms  ✓ SymbolicIndexingInterface
   3602.6 ms  ✓ StrideArraysCore
   2302.1 ms  ✓ FillArrays → FillArraysPDMatsExt
   2336.0 ms  ✓ Distances → DistancesSparseArraysExt
   3549.7 ms  ✓ OhMyThreads
   7426.7 ms  ✓ SciMLOperators
   2213.4 ms  ✓ Polyester
   2191.7 ms  ✓ OhMyThreads → MarkdownExt
   1926.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   8203.9 ms  ✓ StatsBase
   2519.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  11100.5 ms  ✓ Roots
   5408.6 ms  ✓ StatsFuns
   2199.3 ms  ✓ FastBroadcast
   2503.5 ms  ✓ PDMats → StatsBaseExt
   7396.1 ms  ✓ RecursiveArrayTools
   2084.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3073.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  22899.1 ms  ✓ FFTW
  28500.5 ms  ✓ StaticArrays
  13125.5 ms  ✓ ForwardDiff
   3936.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2895.7 ms  ✓ Adapt → AdaptStaticArraysExt
   3061.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  31108.9 ms  ✓ Moshi
   3510.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3710.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3601.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   3617.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3721.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3601.6 ms  ✓ Roots → RootsForwardDiffExt
   4026.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4311.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2611.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2589.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2795.9 ms  ✓ Accessors → StaticArraysExt
   3099.7 ms  ✓ NLSolversBase
   1896.0 ms  ✓ BangBang → BangBangStaticArraysExt
  36787.0 ms  ✓ Parsers
   1411.1 ms  ✓ LineSearches
  15539.5 ms  ✓ Distributions
   1276.3 ms  ✓ JSON
   1355.4 ms  ✓ Distributions → DistributionsTestExt
   7757.5 ms  ✓ NearestNeighbors
   3050.1 ms  ✓ Optim
    930.0 ms  ✓ Neighborhood
   1361.5 ms  ✓ Clustering
    834.4 ms  ✓ StateSpaceSets
   3921.3 ms  ✓ BlackBoxOptim
   1438.5 ms  ✓ DelayEmbeddings
  11389.3 ms  ✓ SciMLBase
   2619.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3202.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3332.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   4758.6 ms  ✓ DiffEqBase
  40680.2 ms  ✓ Polynomials
    749.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    695.4 ms  ✓ Polynomials → PolynomialsFFTWExt
    890.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1841.7 ms  ✓ DSP
   2285.8 ms  ✓ OrdinaryDiffEqCore
    851.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1452.4 ms  ✓ Wavelets
   2282.5 ms  ✓ ComplexityMeasures
   3993.2 ms  ✓ OrdinaryDiffEqTsit5
   1718.2 ms  ✓ DynamicalSystemsBase
   2768.2 ms  ✓ Attractors
  195 dependencies successfully precompiled in 79 seconds
