nice: cannot set niceness: Permission denied
Precompiling packages...
    427.2 ms  ✓ CPUTime
    434.6 ms  ✓ Reexport
    572.6 ms  ✓ ConstructionBase
    462.2 ms  ✓ StatsAPI
    605.3 ms  ✓ IterTools
   1338.4 ms  ✓ IrrationalConstants
    462.6 ms  ✓ CommonSolve
    587.4 ms  ✓ StableTasks
   1059.3 ms  ✓ Combinatorics
    528.7 ms  ✓ StaticArraysCore
    618.2 ms  ✓ Statistics
    523.1 ms  ✓ ChunkSplitters
    440.2 ms  ✓ IfElse
    713.2 ms  ✓ EnzymeCore
    483.1 ms  ✓ PtrArrays
   1037.8 ms  ✓ SuiteSparse_jll
    591.1 ms  ✓ Mmap
    463.0 ms  ✓ TaskLocalValues
    526.2 ms  ✓ ManualMemory
    583.1 ms  ✓ PositiveFactorizations
    493.4 ms  ✓ DataAPI
    444.7 ms  ✓ CommonWorldInvalidations
    470.2 ms  ✓ Future
    995.7 ms  ✓ SciMLPublic
    532.9 ms  ✓ FastPower
    623.7 ms  ✓ InverseFunctions
    564.9 ms  ✓ CompositionsBase
    540.6 ms  ✓ SimpleUnPack
   4986.0 ms  ✓ MacroTools
    520.8 ms  ✓ MuladdMacro
    658.7 ms  ✓ AbstractFFTs
    482.7 ms  ✓ EnumX
   2425.0 ms  ✓ ExproniconLite
   1293.6 ms  ✓ InitialValues
    731.9 ms  ✓ OpenLibm_jll
    517.7 ms  ✓ ExprTools
    423.6 ms  ✓ ConcreteStructs
   1101.4 ms  ✓ FillArrays
    943.7 ms  ✓ SpatialIndexing
    642.5 ms  ✓ OrderedCollections
    470.2 ms  ✓ HashArrayMappedTries
    699.1 ms  ✓ ADTypes
    719.6 ms  ✓ Serialization
   1775.6 ms  ✓ Bessels
    685.9 ms  ✓ DocStringExtensions
    537.5 ms  ✓ FastClosures
    490.0 ms  ✓ SIMDTypes
    440.5 ms  ✓ IteratorInterfaceExtensions
    763.9 ms  ✓ Requires
    771.7 ms  ✓ CpuId
    576.0 ms  ✓ LoggingExtras
    616.7 ms  ✓ Compat
   1583.0 ms  ✓ InteractiveUtils
   3124.3 ms  ✓ FunctionWrappers
