nice: cannot set niceness: Permission denied
Precompiling packages...
   2016.0 ms  ✓ LazyArtifacts
   2028.1 ms  ✓ ConcreteStructs
   2050.0 ms  ✓ IteratorInterfaceExtensions
   2051.2 ms  ✓ ExprTools
   2142.5 ms  ✓ MuladdMacro
   2151.5 ms  ✓ StatsAPI
   2453.5 ms  ✓ AbstractFFTs
   2521.3 ms  ✓ PositiveFactorizations
   3019.7 ms  ✓ ADTypes
   3916.1 ms  ✓ Combinatorics
   1725.5 ms  ✓ OpenLibm_jll
   3792.5 ms  ✓ InitialValues
   1795.9 ms  ✓ CommonSolve
   3857.2 ms  ✓ FunctionWrappers
   2208.1 ms  ✓ InverseFunctions
   2294.7 ms  ✓ CompilerSupportLibraries_jll
   4404.2 ms  ✓ FillArrays
   2283.5 ms  ✓ SuiteSparse_jll
   2724.1 ms  ✓ IterTools
   2213.8 ms  ✓ ManualMemory
   2097.0 ms  ✓ EnumX
   1805.0 ms  ✓ SIMDTypes
   2069.6 ms  ✓ Reexport
   2587.5 ms  ✓ Requires
   2803.3 ms  ✓ Compat
   2920.7 ms  ✓ OrderedCollections
   3375.0 ms  ✓ Preferences
   2583.2 ms  ✓ DocStringExtensions
   2505.9 ms  ✓ AbstractTrees
   7409.2 ms  ✓ Bessels
   7684.1 ms  ✓ ExproniconLite
   2165.9 ms  ✓ CompositionsBase
   3911.7 ms  ✓ SpatialIndexing
   1991.3 ms  ✓ PtrArrays
   2035.6 ms  ✓ FastPower
   1981.1 ms  ✓ TaskLocalValues
   2182.9 ms  ✓ HashArrayMappedTries
   2202.4 ms  ✓ StableTasks
   2170.2 ms  ✓ IfElse
   1929.1 ms  ✓ CommonWorldInvalidations
   3077.5 ms  ✓ CpuId
   2469.4 ms  ✓ ConstructionBase
   2034.3 ms  ✓ DataAPI
   2104.1 ms  ✓ FastClosures
   8206.6 ms  ✓ Distributed
   3128.9 ms  ✓ EnzymeCore
   5705.1 ms  ✓ IrrationalConstants
   2513.0 ms  ✓ SciMLPublic
   2982.0 ms  ✓ ChunkSplitters
   3101.0 ms  ✓ LoggingExtras
   3016.7 ms  ✓ StaticArraysCore
   1912.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2808.5 ms  ✓ RuntimeGeneratedFunctions
   2512.7 ms  ✓ NaNMath
   2590.6 ms  ✓ Adapt
   2494.0 ms  ✓ Compat → CompatLinearAlgebraExt
  13331.8 ms  ✓ Test
   2486.5 ms  ✓ JLLWrappers
   1979.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  11119.9 ms  ✓ MacroTools
   2628.9 ms  ✓ PrecompileTools
   1803.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2308.4 ms  ✓ AliasTables
   2107.4 ms  ✓ ScopedValues
   4604.8 ms  ✓ DifferentiationInterface
   4996.5 ms  ✓ ThreadingUtilities
   1998.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2598.0 ms  ✓ ArrayInterface
   2083.8 ms  ✓ DiffResults
   2067.9 ms  ✓ Missings
   2191.9 ms  ✓ EnzymeCore → AdaptExt
   2278.5 ms  ✓ GPUArraysCore
   2799.5 ms  ✓ SciMLLogging
   3031.6 ms  ✓ LogExpFunctions
   3513.2 ms  ✓ ProgressMeter
   7527.8 ms  ✓ TimerOutputs
   2496.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   7006.7 ms  ✓ DataStructures
   2786.8 ms  ✓ Rmath_jll
   2804.7 ms  ✓ IntelOpenMP_jll
   2198.0 ms  ✓ TruncatedStacktraces
   2701.1 ms  ✓ oneTBB_jll
   2396.6 ms  ✓ FFTW_jll
   2509.4 ms  ✓ CommonSubexpressions
   2678.7 ms  ✓ OpenSpecFun_jll
   7786.0 ms  ✓ Jieko
   5326.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1701.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3572.6 ms  ✓ Static
   1717.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2493.7 ms  ✓ FastBroadcast
   1902.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2386.2 ms  ✓ SciMLStructures
   1802.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2999.8 ms  ✓ MaybeInplace
   2499.8 ms  ✓ SortingAlgorithms
   5771.6 ms  ✓ RecipesBase
   1790.6 ms  ✓ BitTwiddlingConvenienceFunctions
   5195.4 ms  ✓ Setfield
   2300.9 ms  ✓ MKL_jll
   4430.6 ms  ✓ PreallocationTools
  13202.0 ms  ✓ SparseArrays
   2786.4 ms  ✓ FunctionWrappersWrappers
   2830.1 ms  ✓ Rmath
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 151902] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x95bb3f0->0x77b4249bc730
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   4126.8 ms  ✓ QuadGK
   1924.8 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   3599.1 ms  ✓ CPUSummary
   2512.9 ms  ✓ FiniteDiff
   2293.5 ms  ✓ SuiteSparse
   2520.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2516.6 ms  ✓ Adapt → AdaptSparseArraysExt
   2695.2 ms  ✓ Statistics
   8191.5 ms  ✓ Accessors
   2696.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2303.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   5000.8 ms  ✓ StaticArrayInterface
   2167.4 ms  ✓ PolyesterWeave
   1990.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2292.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1978.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   1799.3 ms  ✓ Accessors → LinearAlgebraExt
   2878.3 ms  ✓ PDMats
   2883.0 ms  ✓ Distances
   1599.4 ms  ✓ CloseOpenIntervals
   1922.2 ms  ✓ LayoutPointers
   1783.1 ms  ✓ FillArrays → FillArraysPDMatsExt
  10091.1 ms  ✓ SpecialFunctions
   1826.3 ms  ✓ Distances → DistancesSparseArraysExt
   2692.9 ms  ✓ BangBang
   2598.8 ms  ✓ StrideArraysCore
   3741.3 ms  ✓ SymbolicIndexingInterface
   1714.3 ms  ✓ DiffRules
   6573.1 ms  ✓ StatsBase
   5085.8 ms  ✓ SciMLOperators
   2874.6 ms  ✓ HypergeometricFunctions
   2876.5 ms  ✓ OhMyThreads
   1897.6 ms  ✓ Polyester
   2122.4 ms  ✓ PDMats → StatsBaseExt
  22283.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2399.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2594.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 152977] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x25beba10->0x767c5d8475b0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2299.0 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   2714.0 ms  ✓ OhMyThreads → MarkdownExt
  10065.5 ms  ✓ Roots
   3418.6 ms  ✓ NLSolversBase
TestExt Waiting for background task / IO / timer.
[pid 153193] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2fba62e0->0x79ebb6178e20
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   7236.1 ms  ✓ StatsFuns
   3208.3 ms  ✓ LineSearches
  18798.8 ms  ✓ FFTW
  25311.8 ms  ✓ StaticArrays
   2165.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2525.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2671.8 ms  ✓ Adapt → AdaptStaticArraysExt
   2683.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2779.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2784.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3260.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  12527.1 ms  ✓ ForwardDiff
   3320.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  23376.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2883.7 ms  ✓ FastPower → FastPowerForwardDiffExt
  27136.8 ms  ✓ Moshi
   2903.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  15601.9 ms  ✓ RecursiveArrayTools
   3212.4 ms  ✓ Roots → RootsForwardDiffExt
   3605.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  21879.9 ms  ✓ Accessors → TestExt
   7605.1 ms  ✓ Optim
   4292.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   1383.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1397.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1471.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    649.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   9935.9 ms  ✓ Distributions
   6630.1 ms  ✓ NearestNeighbors
   1289.8 ms  ✓ Distributions → DistributionsTestExt
    791.5 ms  ✓ Neighborhood
   1207.7 ms  ✓ Clustering
    785.3 ms  ✓ StateSpaceSets
   3180.2 ms  ✓ BlackBoxOptim
StaticArraysExt Waiting for background task / IO / timer.
[pid 153902] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1aaccbb0->0x72e7a2065000
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1397.3 ms  ✓ DelayEmbeddings
  33301.3 ms  ✓ Polynomials
    641.9 ms  ✓ Polynomials → PolynomialsFFTWExt
