nice: cannot set niceness: Permission denied
Precompiling packages...
    406.2 ms  ✓ CPUTime
    426.8 ms  ✓ Reexport
    566.8 ms  ✓ ConstructionBase
    465.1 ms  ✓ StatsAPI
    625.1 ms  ✓ IterTools
   1327.4 ms  ✓ IrrationalConstants
    484.8 ms  ✓ CommonSolve
    557.1 ms  ✓ StableTasks
   1041.0 ms  ✓ Combinatorics
    523.2 ms  ✓ StaticArraysCore
    632.3 ms  ✓ Statistics
    522.0 ms  ✓ ChunkSplitters
    445.0 ms  ✓ IfElse
    714.0 ms  ✓ EnzymeCore
    475.9 ms  ✓ PtrArrays
   1040.4 ms  ✓ SuiteSparse_jll
    565.6 ms  ✓ Mmap
    465.1 ms  ✓ TaskLocalValues
    538.6 ms  ✓ ManualMemory
    544.2 ms  ✓ PositiveFactorizations
    486.2 ms  ✓ DataAPI
    451.0 ms  ✓ CommonWorldInvalidations
    457.0 ms  ✓ Future
    992.4 ms  ✓ SciMLPublic
    511.5 ms  ✓ FastPower
    662.8 ms  ✓ InverseFunctions
    532.0 ms  ✓ CompositionsBase
    566.6 ms  ✓ SimpleUnPack
   5013.6 ms  ✓ MacroTools
    511.5 ms  ✓ MuladdMacro
    631.2 ms  ✓ AbstractFFTs
    492.8 ms  ✓ EnumX
   2407.9 ms  ✓ ExproniconLite
    717.4 ms  ✓ OpenLibm_jll
   1286.9 ms  ✓ InitialValues
    506.2 ms  ✓ ExprTools
    429.7 ms  ✓ ConcreteStructs
   1101.5 ms  ✓ FillArrays
    934.3 ms  ✓ SpatialIndexing
    659.4 ms  ✓ OrderedCollections
    496.4 ms  ✓ HashArrayMappedTries
    698.3 ms  ✓ ADTypes
    714.8 ms  ✓ Serialization
   1767.5 ms  ✓ Bessels
    688.2 ms  ✓ DocStringExtensions
    538.1 ms  ✓ FastClosures
    476.3 ms  ✓ SIMDTypes
    445.3 ms  ✓ IteratorInterfaceExtensions
    757.7 ms  ✓ Requires
    757.1 ms  ✓ CpuId
    585.4 ms  ✓ LoggingExtras
    657.7 ms  ✓ Compat
   1489.4 ms  ✓ InteractiveUtils
   3217.5 ms  ✓ FunctionWrappers
    511.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    991.2 ms  ✓ LazyArtifacts
    500.3 ms  ✓ DiffResults
    517.3 ms  ✓ AliasTables
    772.5 ms  ✓ Distances
   1897.7 ms  ✓ Preferences
    554.3 ms  ✓ Missings
    510.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    481.6 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1247.2 ms  ✓ ThreadingUtilities
