nice: cannot set niceness: Permission denied
Precompiling packages...
    468.8 ms  ✓ CPUTime
    478.5 ms  ✓ Reexport
    637.5 ms  ✓ ConstructionBase
    472.1 ms  ✓ StatsAPI
    621.3 ms  ✓ IterTools
   1399.1 ms  ✓ IrrationalConstants
    484.8 ms  ✓ CommonSolve
   1037.2 ms  ✓ Combinatorics
    602.4 ms  ✓ StableTasks
    539.4 ms  ✓ StaticArraysCore
    641.4 ms  ✓ Statistics
    524.0 ms  ✓ ChunkSplitters
    435.9 ms  ✓ IfElse
    963.8 ms  ✓ SuiteSparse_jll
    711.4 ms  ✓ EnzymeCore
    469.4 ms  ✓ PtrArrays
    554.7 ms  ✓ Mmap
    467.6 ms  ✓ TaskLocalValues
    534.8 ms  ✓ ManualMemory
    541.6 ms  ✓ PositiveFactorizations
    494.0 ms  ✓ DataAPI
    459.0 ms  ✓ CommonWorldInvalidations
    421.6 ms  ✓ Future
    898.2 ms  ✓ SciMLPublic
    430.9 ms  ✓ FastPower
    452.6 ms  ✓ CompositionsBase
    524.5 ms  ✓ InverseFunctions
    670.8 ms  ✓ AbstractTrees
    526.9 ms  ✓ MuladdMacro
    729.4 ms  ✓ AbstractFFTs
    600.7 ms  ✓ EnumX
   2441.7 ms  ✓ ExproniconLite
   5816.8 ms  ✓ MacroTools
   1440.8 ms  ✓ InitialValues
    522.8 ms  ✓ ExprTools
    808.6 ms  ✓ OpenLibm_jll
    451.0 ms  ✓ ConcreteStructs
   1136.3 ms  ✓ FillArrays
    933.5 ms  ✓ SpatialIndexing
    676.9 ms  ✓ OrderedCollections
    499.8 ms  ✓ HashArrayMappedTries
    770.2 ms  ✓ ADTypes
   1735.6 ms  ✓ Bessels
    752.8 ms  ✓ Serialization
    698.9 ms  ✓ DocStringExtensions
    510.6 ms  ✓ FastClosures
    481.4 ms  ✓ SIMDTypes
    466.9 ms  ✓ IteratorInterfaceExtensions
    781.4 ms  ✓ Requires
    780.1 ms  ✓ CpuId
    578.6 ms  ✓ LoggingExtras
    609.1 ms  ✓ Compat
   1301.2 ms  ✓ InteractiveUtils
    914.1 ms  ✓ LazyArtifacts
    470.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    500.3 ms  ✓ DiffResults
    526.4 ms  ✓ AliasTables
    822.2 ms  ✓ Distances
   4073.8 ms  ✓ FunctionWrappers
    577.9 ms  ✓ Missings
    483.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2361.0 ms  ✓ Preferences
    469.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1258.8 ms  ✓ ThreadingUtilities
    595.6 ms  ✓ CommonSubexpressions
    483.7 ms  ✓ PrecompileTools
    493.6 ms  ✓ FillArrays → FillArraysStatisticsExt
    442.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    476.2 ms  ✓ ScopedValues
    432.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2018.1 ms  ✓ Jieko
   1134.4 ms  ✓ DifferentiationInterface
   1831.4 ms  ✓ DataStructures
    466.1 ms  ✓ RuntimeGeneratedFunctions
    683.8 ms  ✓ LogExpFunctions
    526.8 ms  ✓ Adapt
    575.0 ms  ✓ Compat → CompatLinearAlgebraExt
   4195.9 ms  ✓ TimerOutputs
   2855.6 ms  ✓ Distributed
    454.5 ms  ✓ FunctionWrappersWrappers
    589.7 ms  ✓ JLLWrappers
   1604.0 ms  ✓ Setfield
    646.9 ms  ✓ SciMLLogging
    618.2 ms  ✓ TruncatedStacktraces
    537.2 ms  ✓ NaNMath
   4489.6 ms  ✓ SparseArrays
   2008.5 ms  ✓ RecipesBase
   2607.5 ms  ✓ Accessors
  10535.2 ms  ✓ Test
    553.2 ms  ✓ SortingAlgorithms
   1170.2 ms  ✓ QuadGK
    702.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1019.2 ms  ✓ ArrayInterface
   1005.3 ms  ✓ GPUArraysCore
    712.3 ms  ✓ EnzymeCore → AdaptExt
  11965.9 ms  ✓ Moshi
   1378.5 ms  ✓ ProgressMeter
   1004.4 ms  ✓ Rmath_jll
   1014.2 ms  ✓ OpenSpecFun_jll
  15108.3 ms  ✓ Parsers
    844.8 ms  ✓ FFTW_jll
   1470.7 ms  ✓ IntelOpenMP_jll
  16909.9 ms  ✓ StaticArrays
   1430.0 ms  ✓ oneTBB_jll
    608.5 ms  ✓ Statistics → SparseArraysExt
    590.1 ms  ✓ SuiteSparse
    699.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    629.1 ms  ✓ Distances → DistancesSparseArraysExt
    623.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    605.1 ms  ✓ Adapt → AdaptSparseArraysExt
    497.5 ms  ✓ Accessors → LinearAlgebraExt
    581.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    616.6 ms  ✓ Accessors → TestExt
    428.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    575.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    692.3 ms  ✓ MaybeInplace
   1577.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    421.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    659.4 ms  ✓ SciMLStructures
    429.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1205.0 ms  ✓ PreallocationTools
    762.8 ms  ✓ Rmath
    595.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    646.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1818.0 ms  ✓ JSON
    881.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2647.2 ms  ✓ SpecialFunctions
    764.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    725.2 ms  ✓ Adapt → AdaptStaticArraysExt
    786.9 ms  ✓ Accessors → StaticArraysExt
   1505.6 ms  ✓ MKL_jll
   1014.8 ms  ✓ PDMats
    864.0 ms  ✓ BangBang
   2970.5 ms  ✓ StatsBase
    845.1 ms  ✓ FiniteDiff
   2052.3 ms  ✓ SciMLOperators
    730.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3626.5 ms  ✓ Roots
   1358.4 ms  ✓ SymbolicIndexingInterface
    793.2 ms  ✓ DiffRules
   1212.8 ms  ✓ HypergeometricFunctions
    792.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   1079.1 ms  ✓ OhMyThreads
