nice: cannot set niceness: Permission denied
Precompiling packages...
   1993.0 ms  ✓ LazyArtifacts
   2005.6 ms  ✓ IteratorInterfaceExtensions
   2033.1 ms  ✓ ConcreteStructs
   2101.4 ms  ✓ StatsAPI
   2215.4 ms  ✓ ExprTools
   2264.4 ms  ✓ OpenLibm_jll
   2633.9 ms  ✓ PositiveFactorizations
   2706.5 ms  ✓ AbstractFFTs
   2625.3 ms  ✓ InverseFunctions
   3790.5 ms  ✓ Combinatorics
   3690.3 ms  ✓ ADTypes
   3702.7 ms  ✓ FunctionWrappers
   3707.6 ms  ✓ InitialValues
   1792.3 ms  ✓ CommonSolve
   2082.1 ms  ✓ CompilerSupportLibraries_jll
   4198.9 ms  ✓ FillArrays
   2515.9 ms  ✓ IterTools
   2513.7 ms  ✓ SuiteSparse_jll
   2726.1 ms  ✓ Compat
   1808.8 ms  ✓ Reexport
   2004.1 ms  ✓ EnumX
   3085.2 ms  ✓ Preferences
   2995.8 ms  ✓ OrderedCollections
   2185.5 ms  ✓ Requires
   1893.3 ms  ✓ CompositionsBase
   2805.9 ms  ✓ DocStringExtensions
   2174.2 ms  ✓ PtrArrays
   3133.2 ms  ✓ AbstractTrees
   1897.2 ms  ✓ FastPower
   7674.0 ms  ✓ Bessels
   2129.7 ms  ✓ TaskLocalValues
   2379.3 ms  ✓ StableTasks
   4628.7 ms  ✓ DifferentiationInterface
   2989.1 ms  ✓ HashArrayMappedTries
   2877.6 ms  ✓ VectorInterface
   3174.6 ms  ✓ Inflate
   2600.9 ms  ✓ ConstructionBase
   1900.4 ms  ✓ PackageExtensionCompat
   2418.3 ms  ✓ Adapt
   7502.5 ms  ✓ Distributed
   2300.8 ms  ✓ DataAPI
   2026.6 ms  ✓ FastClosures
   3501.7 ms  ✓ EnzymeCore
   5875.5 ms  ✓ IrrationalConstants
   2501.2 ms  ✓ ChunkSplitters
   2227.9 ms  ✓ StaticArraysCore
   2749.9 ms  ✓ LoggingExtras
   2609.4 ms  ✓ SciMLPublic
   2089.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2136.5 ms  ✓ NaNMath
   2842.7 ms  ✓ RuntimeGeneratedFunctions
   2903.2 ms  ✓ JLLWrappers
   1792.5 ms  ✓ ScopedValues
   1901.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  13210.1 ms  ✓ Test
   3199.9 ms  ✓ PrecompileTools
