nice: cannot set niceness: Permission denied
Precompiling packages...
    410.9 ms  ✓ CPUTime
    417.9 ms  ✓ Reexport
    559.2 ms  ✓ ConstructionBase
    481.6 ms  ✓ StatsAPI
    606.7 ms  ✓ IterTools
   1318.5 ms  ✓ IrrationalConstants
    468.6 ms  ✓ CommonSolve
    578.8 ms  ✓ StableTasks
   1048.4 ms  ✓ Combinatorics
    532.4 ms  ✓ StaticArraysCore
    642.6 ms  ✓ Statistics
    512.6 ms  ✓ ChunkSplitters
    432.9 ms  ✓ IfElse
    476.5 ms  ✓ PtrArrays
    720.8 ms  ✓ EnzymeCore
   1056.0 ms  ✓ SuiteSparse_jll
    590.9 ms  ✓ Mmap
    467.9 ms  ✓ TaskLocalValues
    529.8 ms  ✓ ManualMemory
    543.2 ms  ✓ PositiveFactorizations
    493.4 ms  ✓ DataAPI
    442.1 ms  ✓ CommonWorldInvalidations
    435.4 ms  ✓ Future
    994.9 ms  ✓ SciMLPublic
    470.7 ms  ✓ FastPower
    660.5 ms  ✓ InverseFunctions
    529.8 ms  ✓ CompositionsBase
    551.6 ms  ✓ SimpleUnPack
   5048.4 ms  ✓ MacroTools
    532.9 ms  ✓ MuladdMacro
    644.7 ms  ✓ AbstractFFTs
    489.9 ms  ✓ EnumX
   2394.2 ms  ✓ ExproniconLite
    699.2 ms  ✓ OpenLibm_jll
   1318.1 ms  ✓ InitialValues
    507.0 ms  ✓ ExprTools
    446.1 ms  ✓ ConcreteStructs
   1109.5 ms  ✓ FillArrays
    933.5 ms  ✓ SpatialIndexing
    661.4 ms  ✓ OrderedCollections
    511.3 ms  ✓ HashArrayMappedTries
    690.1 ms  ✓ ADTypes
    718.2 ms  ✓ Serialization
   1786.4 ms  ✓ Bessels
    702.2 ms  ✓ DocStringExtensions
    532.6 ms  ✓ FastClosures
    486.8 ms  ✓ SIMDTypes
    432.2 ms  ✓ IteratorInterfaceExtensions
    774.5 ms  ✓ Requires
    776.3 ms  ✓ CpuId
    587.7 ms  ✓ LoggingExtras
    615.7 ms  ✓ Compat
   1491.1 ms  ✓ InteractiveUtils
   3097.8 ms  ✓ FunctionWrappers
    543.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1008.7 ms  ✓ LazyArtifacts
    481.8 ms  ✓ DiffResults
    511.7 ms  ✓ AliasTables
