nice: cannot set niceness: Permission denied
Precompiling packages...
   1467.9 ms  ✓ UUIDs
   1549.0 ms  ✓ Unicode
   1573.3 ms  ✓ Logging
   1675.3 ms  ✓ MozillaCACerts_jll
   1726.6 ms  ✓ CompilerSupportLibraries_jll
   1719.0 ms  ✓ Zlib_jll
   1780.1 ms  ✓ OpenSSL_jll
   1772.6 ms  ✓ nghttp2_jll
   1852.1 ms  ✓ Base64
   1881.5 ms  ✓ NetworkOptions
    503.6 ms  ✓ LibSSH2_jll
    572.6 ms  ✓ p7zip_jll
    780.9 ms  ✓ Printf
    450.3 ms  ✓ LibGit2_jll
    455.4 ms  ✓ LibCURL_jll
   3255.0 ms  ✓ ArgTools
    788.5 ms  ✓ LibCURL
    649.8 ms  ✓ Tar
   3028.0 ms  ✓ Dates
   2999.0 ms  ✓ LibGit2
    450.7 ms  ✓ TOML
   3018.6 ms  ✓ Downloads
   9258.5 ms  ✓ StyledStrings
   1669.1 ms  ✓ JuliaSyntaxHighlighting
   3713.9 ms  ✓ Markdown
  45535.5 ms  ✓ Pkg
  26 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2411.4 ms  ✓ IteratorInterfaceExtensions
   2417.8 ms  ✓ Future
   2427.6 ms  ✓ ConcreteStructs
   2607.8 ms  ✓ StatsAPI
   2612.1 ms  ✓ MuladdMacro
   2714.7 ms  ✓ ExprTools
   3010.7 ms  ✓ PositiveFactorizations
   3413.4 ms  ✓ AbstractFFTs
   3960.8 ms  ✓ Serialization
   4908.2 ms  ✓ ADTypes
   2403.2 ms  ✓ CommonSolve
   2606.2 ms  ✓ OpenLibm_jll
   2981.8 ms  ✓ InverseFunctions
   2892.0 ms  ✓ SuiteSparse_jll
   3249.9 ms  ✓ Statistics
   5705.4 ms  ✓ InitialValues
   5733.6 ms  ✓ Combinatorics
   5806.5 ms  ✓ FillArrays
   3500.0 ms  ✓ IterTools
   2897.3 ms  ✓ ManualMemory
   2690.8 ms  ✓ EnumX
   2408.3 ms  ✓ Reexport
   2595.6 ms  ✓ SIMDTypes
   2409.5 ms  ✓ PtrArrays
   2666.6 ms  ✓ CompositionsBase
   3290.8 ms  ✓ AbstractTrees
   3201.8 ms  ✓ Mmap
   3526.3 ms  ✓ DocStringExtensions
   4793.3 ms  ✓ Requires
   4984.3 ms  ✓ SpatialIndexing
   2572.3 ms  ✓ FastPower
   2622.7 ms  ✓ TaskLocalValues
   3114.1 ms  ✓ HashArrayMappedTries
  10992.9 ms  ✓ Bessels
   2504.6 ms  ✓ IfElse
  11528.6 ms  ✓ FunctionWrappers
   2322.9 ms  ✓ CPUTime
   3282.8 ms  ✓ StableTasks
   2703.2 ms  ✓ CommonWorldInvalidations
   3797.2 ms  ✓ EnzymeCore
   2632.0 ms  ✓ FastClosures
   2911.1 ms  ✓ DataAPI
   2888.6 ms  ✓ ChunkSplitters
   2999.8 ms  ✓ SciMLPublic
   2500.1 ms  ✓ FunctionWrappersWrappers
   3103.3 ms  ✓ StaticArraysCore
   3105.9 ms  ✓ LoggingExtras
  10899.8 ms  ✓ OrderedCollections
   4107.6 ms  ✓ Preferences
  16403.2 ms  ✓ ExproniconLite
   2584.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2635.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   5335.9 ms  ✓ LazyArtifacts
   9595.2 ms  ✓ ConstructionBase
   2814.4 ms  ✓ AliasTables
   2695.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2902.1 ms  ✓ Adapt
   2697.3 ms  ✓ ScopedValues
  15247.1 ms  ✓ IrrationalConstants
   3074.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   9510.1 ms  ✓ RuntimeGeneratedFunctions
  10417.7 ms  ✓ Compat
  19909.3 ms  ✓ MacroTools
   2600.5 ms  ✓ DiffResults
   4604.2 ms  ✓ CpuId
   9450.7 ms  ✓ NaNMath
   3434.0 ms  ✓ JLLWrappers
   2721.4 ms  ✓ PrecompileTools
   2404.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2309.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  13992.0 ms  ✓ InteractiveUtils
  10999.3 ms  ✓ Distances
  12004.0 ms  ✓ DifferentiationInterface
   3499.6 ms  ✓ SciMLLogging
   3434.9 ms  ✓ GPUArraysCore
   2505.2 ms  ✓ EnzymeCore → AdaptExt
  11407.1 ms  ✓ ThreadingUtilities
   2694.1 ms  ✓ Compat → CompatLinearAlgebraExt
   9013.3 ms  ✓ Missings
   3578.3 ms  ✓ LogExpFunctions
   3762.0 ms  ✓ Rmath_jll
  16712.3 ms  ✓ Distributed
   4284.0 ms  ✓ FFTW_jll
   9606.7 ms  ✓ DataStructures
   3493.8 ms  ✓ OpenSpecFun_jll
   6711.2 ms  ✓ IntelOpenMP_jll
   3222.3 ms  ✓ CommonSubexpressions
   2400.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2322.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3097.8 ms  ✓ TruncatedStacktraces
   7439.3 ms  ✓ Setfield
   7193.4 ms  ✓ oneTBB_jll
   9702.5 ms  ✓ ArrayInterface
  10183.2 ms  ✓ Jieko
   2400.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2432.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3084.7 ms  ✓ SortingAlgorithms
   4389.2 ms  ✓ Rmath
   4707.2 ms  ✓ ProgressMeter
   9895.7 ms  ✓ RecipesBase
   3101.3 ms  ✓ FiniteDiff
   6416.5 ms  ✓ MKL_jll
   4188.1 ms  ✓ PreallocationTools
  25814.3 ms  ✓ SparseArrays
   2608.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   8610.7 ms  ✓ SciMLStructures
   9285.3 ms  ✓ QuadGK
   3297.3 ms  ✓ SuiteSparse
   3475.9 ms  ✓ Statistics → SparseArraysExt
   3501.8 ms  ✓ Adapt → AdaptSparseArraysExt
   3564.5 ms  ✓ Distances → DistancesSparseArraysExt
   3601.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3095.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2983.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  12293.0 ms  ✓ SpecialFunctions
  16520.0 ms  ✓ Accessors
   2749.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3703.2 ms  ✓ PDMats
   2007.0 ms  ✓ Accessors → LinearAlgebraExt
   2409.7 ms  ✓ DiffRules
  20701.2 ms  ✓ Static
   4200.6 ms  ✓ HypergeometricFunctions
   3693.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   4148.6 ms  ✓ BangBang
   2797.8 ms  ✓ BitTwiddlingConvenienceFunctions
  23609.2 ms  ✓ Test
   6192.6 ms  ✓ CPUSummary
   3402.0 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3501.3 ms  ✓ Accessors → TestExt
  16317.4 ms  ✓ StatsBase
   3805.6 ms  ✓ PolyesterWeave
  14004.8 ms  ✓ SymbolicIndexingInterface
