nice: cannot set niceness: Permission denied
Precompiling packages...
    399.2 ms  ✓ CPUTime
    411.6 ms  ✓ Reexport
    548.9 ms  ✓ ConstructionBase
    475.5 ms  ✓ StatsAPI
    620.3 ms  ✓ IterTools
    461.9 ms  ✓ CommonSolve
   1343.2 ms  ✓ IrrationalConstants
   1040.3 ms  ✓ Combinatorics
    599.7 ms  ✓ StableTasks
    531.7 ms  ✓ StaticArraysCore
    616.4 ms  ✓ Statistics
    519.6 ms  ✓ ChunkSplitters
    429.0 ms  ✓ IfElse
    877.0 ms  ✓ SuiteSparse_jll
    720.3 ms  ✓ EnzymeCore
    459.0 ms  ✓ PtrArrays
    545.0 ms  ✓ Mmap
    513.8 ms  ✓ TaskLocalValues
    536.7 ms  ✓ ManualMemory
    562.9 ms  ✓ PositiveFactorizations
    503.4 ms  ✓ DataAPI
    430.5 ms  ✓ CommonWorldInvalidations
    847.6 ms  ✓ SciMLPublic
    412.5 ms  ✓ Future
    433.7 ms  ✓ FastPower
    451.9 ms  ✓ CompositionsBase
    517.9 ms  ✓ InverseFunctions
    653.7 ms  ✓ AbstractTrees
    598.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    755.9 ms  ✓ AbstractFFTs
   2362.5 ms  ✓ ExproniconLite
    579.6 ms  ✓ EnumX
   5582.2 ms  ✓ MacroTools
   1418.0 ms  ✓ InitialValues
    481.6 ms  ✓ ExprTools
    659.3 ms  ✓ OpenLibm_jll
    430.5 ms  ✓ ConcreteStructs
    925.0 ms  ✓ SpatialIndexing
   1097.2 ms  ✓ FillArrays
    681.9 ms  ✓ OrderedCollections
    505.9 ms  ✓ HashArrayMappedTries
    691.8 ms  ✓ ADTypes
    719.0 ms  ✓ Serialization
   1744.9 ms  ✓ Bessels
    690.6 ms  ✓ DocStringExtensions
    557.2 ms  ✓ FastClosures
    469.6 ms  ✓ SIMDTypes
    467.0 ms  ✓ IteratorInterfaceExtensions
    776.3 ms  ✓ Requires
    566.6 ms  ✓ LoggingExtras
    749.8 ms  ✓ CpuId
    594.4 ms  ✓ Compat
   1276.2 ms  ✓ InteractiveUtils
    427.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    906.7 ms  ✓ LazyArtifacts
    517.7 ms  ✓ DiffResults
   3723.7 ms  ✓ FunctionWrappers
    813.5 ms  ✓ Distances
   2142.5 ms  ✓ Preferences
    538.7 ms  ✓ Missings
    478.1 ms  ✓ MuladdMacro
   1275.5 ms  ✓ ThreadingUtilities
   1557.7 ms  ✓ Setfield
    489.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    647.7 ms  ✓ CommonSubexpressions
    536.4 ms  ✓ NaNMath
    497.9 ms  ✓ FillArrays → FillArraysStatisticsExt
    462.0 ms  ✓ ScopedValues
    424.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    453.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2085.3 ms  ✓ Jieko
   1142.5 ms  ✓ DifferentiationInterface
   1819.7 ms  ✓ DataStructures
    449.3 ms  ✓ RuntimeGeneratedFunctions
    705.9 ms  ✓ LogExpFunctions
    595.4 ms  ✓ Adapt
    524.3 ms  ✓ Compat → CompatLinearAlgebraExt
   3988.5 ms  ✓ TimerOutputs
    588.8 ms  ✓ AliasTables
   2810.5 ms  ✓ Distributed
    465.4 ms  ✓ FunctionWrappersWrappers
    506.7 ms  ✓ PrecompileTools
    563.7 ms  ✓ JLLWrappers
    625.1 ms  ✓ SciMLLogging
    557.6 ms  ✓ TruncatedStacktraces
    534.9 ms  ✓ SortingAlgorithms
   4447.4 ms  ✓ SparseArrays
    953.9 ms  ✓ QuadGK
    440.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    625.1 ms  ✓ ArrayInterface
    600.0 ms  ✓ GPUArraysCore
   2572.9 ms  ✓ Accessors
    451.9 ms  ✓ EnzymeCore → AdaptExt
    853.9 ms  ✓ ProgressMeter
   1875.5 ms  ✓ RecipesBase
   9515.0 ms  ✓ Test
    796.3 ms  ✓ Rmath_jll
    824.6 ms  ✓ OpenSpecFun_jll
   1366.8 ms  ✓ IntelOpenMP_jll
  10680.8 ms  ✓ Moshi
    680.4 ms  ✓ FFTW_jll
   1154.5 ms  ✓ oneTBB_jll
    605.8 ms  ✓ Statistics → SparseArraysExt
    821.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    736.5 ms  ✓ SuiteSparse
    817.8 ms  ✓ Distances → DistancesSparseArraysExt
    802.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    810.2 ms  ✓ Adapt → AdaptSparseArraysExt
    586.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    990.2 ms  ✓ MaybeInplace
    821.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    916.0 ms  ✓ SciMLStructures
  15563.9 ms  ✓ Parsers
  16372.1 ms  ✓ StaticArrays
    446.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    462.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    505.5 ms  ✓ Accessors → LinearAlgebraExt
   1407.7 ms  ✓ PreallocationTools
    604.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    653.1 ms  ✓ Accessors → TestExt
    840.8 ms  ✓ Rmath
   1445.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1411.8 ms  ✓ MKL_jll
    977.3 ms  ✓ PDMats
   2896.0 ms  ✓ SpecialFunctions
   2935.6 ms  ✓ StatsBase
    861.2 ms  ✓ FiniteDiff
    814.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    749.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    732.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    795.9 ms  ✓ FillArrays → FillArraysStaticArraysExt
    692.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2121.4 ms  ✓ JSON
    772.7 ms  ✓ Adapt → AdaptStaticArraysExt
    776.7 ms  ✓ Accessors → StaticArraysExt
    898.8 ms  ✓ BangBang
   1248.7 ms  ✓ SymbolicIndexingInterface
   2003.9 ms  ✓ SciMLOperators
    731.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   1302.7 ms  ✓ HypergeometricFunctions
   3414.3 ms  ✓ Roots
    797.8 ms  ✓ DiffRules
    785.8 ms  ✓ PDMats → StatsBaseExt
    674.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    646.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  27497.6 ms  ✓ Static
    621.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1082.5 ms  ✓ OhMyThreads
    777.6 ms  ✓ BangBang → BangBangStaticArraysExt
    539.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    772.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2179.0 ms  ✓ StatsFuns
   6789.4 ms  ✓ NearestNeighbors
    792.9 ms  ✓ BitTwiddlingConvenienceFunctions
   6525.4 ms  ✓ RecursiveArrayTools
  27734.6 ms  ✓ Polynomials
   1315.8 ms  ✓ CPUSummary
    709.9 ms  ✓ OhMyThreads → MarkdownExt
    608.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   5424.9 ms  ✓ ForwardDiff
  14865.7 ms  ✓ FFTW
   1200.1 ms  ✓ Neighborhood
    529.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    696.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1666.8 ms  ✓ Clustering
    641.4 ms  ✓ PolyesterWeave
    926.9 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    510.6 ms  ✓ FastPower → FastPowerForwardDiffExt
    702.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    675.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    527.7 ms  ✓ Roots → RootsForwardDiffExt
    558.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1247.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    950.5 ms  ✓ Polynomials → PolynomialsFFTWExt
   4814.2 ms  ✓ Distributions
    997.2 ms  ✓ StateSpaceSets
    824.7 ms  ✓ NLSolversBase
   1185.1 ms  ✓ Distributions → DistributionsTestExt
    882.7 ms  ✓ LineSearches
   2540.8 ms  ✓ DSP
   1780.3 ms  ✓ DelayEmbeddings
   2620.1 ms  ✓ Optim
   4472.6 ms  ✓ BlackBoxOptim
   1886.4 ms  ✓ Wavelets
  14046.0 ms  ✓ StaticArrayInterface
    525.3 ms  ✓ CloseOpenIntervals
    604.0 ms  ✓ LayoutPointers
    640.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    727.9 ms  ✓ StrideArraysCore
   3194.8 ms  ✓ ComplexityMeasures
    586.9 ms  ✓ Polyester
  10154.5 ms  ✓ SciMLBase
    636.1 ms  ✓ FastBroadcast
    722.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1077.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    642.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1224.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2116.5 ms  ✓ SciMLJacobianOperators
   4575.3 ms  ✓ NonlinearSolveBase
   1029.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1077.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3113.1 ms  ✓ BracketingNonlinearSolve
    974.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2091.6 ms  ✓ DiffEqBase
   1054.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1074.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3172.2 ms  ✓ OrdinaryDiffEqCore
   1171.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10634.9 ms  ✓ OrdinaryDiffEqTsit5
   1866.4 ms  ✓ DynamicalSystemsBase
   3125.9 ms  ✓ Attractors
  211 dependencies successfully precompiled in 103 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 472.27
	System time (seconds): 37.89
	Percent of CPU this job got: 258%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:17.29
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2793596
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 877
	Minor (reclaiming a frame) page faults: 13498256
	Voluntary context switches: 38846
	Involuntary context switches: 13475
	Swaps: 0
	File system inputs: 2312
	File system outputs: 1120776
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
