nice: cannot set niceness: Permission denied
Precompiling packages...
   1628.7 ms  ✓ UUIDs
   1628.2 ms  ✓ MozillaCACerts_jll
   1628.0 ms  ✓ nghttp2_jll
   1675.0 ms  ✓ Logging
   1720.5 ms  ✓ OpenSSL_jll
   1684.5 ms  ✓ Zlib_jll
   1726.5 ms  ✓ Unicode
   1772.0 ms  ✓ NetworkOptions
   1768.6 ms  ✓ CompilerSupportLibraries_jll
   1788.1 ms  ✓ Base64
    493.6 ms  ✓ LibSSH2_jll
    563.6 ms  ✓ p7zip_jll
    674.4 ms  ✓ Printf
    484.2 ms  ✓ LibGit2_jll
    490.2 ms  ✓ LibCURL_jll
   3170.9 ms  ✓ ArgTools
    757.7 ms  ✓ LibCURL
    621.4 ms  ✓ Tar
   2950.7 ms  ✓ Dates
   2996.5 ms  ✓ LibGit2
    437.6 ms  ✓ TOML
   2989.0 ms  ✓ Downloads
   9282.4 ms  ✓ StyledStrings
   1650.4 ms  ✓ JuliaSyntaxHighlighting
   3699.1 ms  ✓ Markdown
  45753.4 ms  ✓ Pkg
  26 dependencies successfully precompiled in 60 seconds
Precompiling packages...
   2413.2 ms  ✓ StatsAPI
   2414.5 ms  ✓ IteratorInterfaceExtensions
   2521.6 ms  ✓ ConcreteStructs
   2541.0 ms  ✓ MuladdMacro
   2616.1 ms  ✓ ExprTools
   2615.7 ms  ✓ Future
   3115.3 ms  ✓ PositiveFactorizations
   3840.3 ms  ✓ AbstractFFTs
   4187.9 ms  ✓ Serialization
   4310.5 ms  ✓ ADTypes
   2592.0 ms  ✓ OpenLibm_jll
   2597.8 ms  ✓ CommonSolve
   2795.3 ms  ✓ InverseFunctions
   5602.6 ms  ✓ FillArrays
   5698.5 ms  ✓ InitialValues
   3312.9 ms  ✓ SuiteSparse_jll
   3325.5 ms  ✓ IterTools
   3422.9 ms  ✓ Statistics
   6444.3 ms  ✓ Combinatorics
   2968.8 ms  ✓ ManualMemory
   2808.3 ms  ✓ EnumX
   2601.6 ms  ✓ Reexport
   2596.4 ms  ✓ SIMDTypes
   2407.4 ms  ✓ CompositionsBase
   3006.8 ms  ✓ Mmap
   3311.8 ms  ✓ DocStringExtensions
   3177.0 ms  ✓ AbstractTrees
   2525.8 ms  ✓ PtrArrays
   5016.2 ms  ✓ Requires
   2603.0 ms  ✓ FastPower
   5375.3 ms  ✓ SpatialIndexing
   2817.9 ms  ✓ HashArrayMappedTries
  11017.9 ms  ✓ FunctionWrappers
  10989.6 ms  ✓ Bessels
   2898.9 ms  ✓ TaskLocalValues
   3175.4 ms  ✓ StableTasks
   3118.8 ms  ✓ IfElse
   2977.9 ms  ✓ CPUTime
   3480.0 ms  ✓ AliasTables
   3892.5 ms  ✓ EnzymeCore
   2607.4 ms  ✓ FastClosures
   2722.2 ms  ✓ DataAPI
   2493.4 ms  ✓ FunctionWrappersWrappers
   2982.8 ms  ✓ ChunkSplitters
   3103.0 ms  ✓ SciMLPublic
   3225.6 ms  ✓ LoggingExtras
  11205.2 ms  ✓ OrderedCollections
  15909.0 ms  ✓ ExproniconLite
   4198.9 ms  ✓ Preferences
   2424.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   4671.2 ms  ✓ CpuId
   5405.8 ms  ✓ LazyArtifacts
   2885.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   2769.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2596.3 ms  ✓ CommonWorldInvalidations
  10325.6 ms  ✓ ConstructionBase
  14469.5 ms  ✓ IrrationalConstants
   3302.2 ms  ✓ Adapt
   3100.0 ms  ✓ ScopedValues
   2797.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3024.6 ms  ✓ StaticArraysCore
   9291.6 ms  ✓ NaNMath
  10283.4 ms  ✓ Compat
  20126.5 ms  ✓ MacroTools
  10179.3 ms  ✓ RuntimeGeneratedFunctions
   2609.4 ms  ✓ PrecompileTools
   3199.6 ms  ✓ JLLWrappers
   2400.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2400.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3587.7 ms  ✓ SciMLLogging
  12596.3 ms  ✓ DifferentiationInterface
  14315.2 ms  ✓ InteractiveUtils
  11394.3 ms  ✓ Distances
   3766.3 ms  ✓ LogExpFunctions
   2704.1 ms  ✓ EnzymeCore → AdaptExt
   3090.1 ms  ✓ GPUArraysCore
   2598.8 ms  ✓ DiffResults
