nice: cannot set niceness: Permission denied
Precompiling packages...
   1649.1 ms  ✓ OpenSSL_jll
   1629.0 ms  ✓ nghttp2_jll
   1636.4 ms  ✓ Logging
   1630.5 ms  ✓ Zlib_jll
   1634.7 ms  ✓ MozillaCACerts_jll
   1716.1 ms  ✓ NetworkOptions
   1715.2 ms  ✓ UUIDs
   1743.8 ms  ✓ Unicode
   1792.7 ms  ✓ CompilerSupportLibraries_jll
   1816.7 ms  ✓ Base64
    537.5 ms  ✓ LibSSH2_jll
    599.4 ms  ✓ p7zip_jll
    682.6 ms  ✓ Printf
    518.1 ms  ✓ LibGit2_jll
    535.1 ms  ✓ LibCURL_jll
   3396.5 ms  ✓ ArgTools
    780.8 ms  ✓ LibCURL
    644.4 ms  ✓ Tar
   3042.4 ms  ✓ Dates
   3181.7 ms  ✓ LibGit2
    472.7 ms  ✓ TOML
   3098.4 ms  ✓ Downloads
   9630.0 ms  ✓ StyledStrings
   1777.0 ms  ✓ JuliaSyntaxHighlighting
   3937.5 ms  ✓ Markdown
  47805.0 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2407.3 ms  ✓ IteratorInterfaceExtensions
   2422.3 ms  ✓ Future
   2427.0 ms  ✓ ConcreteStructs
   2526.4 ms  ✓ StatsAPI
   2620.3 ms  ✓ ExprTools
   2610.1 ms  ✓ OpenLibm_jll
   3118.6 ms  ✓ AbstractFFTs
   3191.8 ms  ✓ InverseFunctions
   3331.4 ms  ✓ PositiveFactorizations
   4003.8 ms  ✓ ADTypes
   4289.8 ms  ✓ Serialization
   5012.0 ms  ✓ InitialValues
   5113.2 ms  ✓ FillArrays
   3021.6 ms  ✓ Statistics
   2974.2 ms  ✓ SuiteSparse_jll
   3093.4 ms  ✓ CommonSolve
   2503.5 ms  ✓ EnumX
   5821.6 ms  ✓ Combinatorics
   3317.9 ms  ✓ IterTools
   2616.8 ms  ✓ Reexport
   4287.4 ms  ✓ Requires
   2521.5 ms  ✓ CompositionsBase
   3088.4 ms  ✓ AbstractTrees
   3895.6 ms  ✓ DocStringExtensions
   2481.7 ms  ✓ FastPower
   2405.6 ms  ✓ TaskLocalValues
   2786.5 ms  ✓ PtrArrays
   2975.9 ms  ✓ Mmap
   5176.2 ms  ✓ SpatialIndexing
   2790.0 ms  ✓ HashArrayMappedTries
   3798.4 ms  ✓ StableTasks
  10601.5 ms  ✓ Bessels
   3220.6 ms  ✓ VectorInterface
   2403.1 ms  ✓ PackageExtensionCompat
   2797.1 ms  ✓ Inflate
   2695.5 ms  ✓ FastClosures
   2893.5 ms  ✓ DataAPI
   2613.0 ms  ✓ SciMLPublic
   2896.6 ms  ✓ ChunkSplitters
   3223.3 ms  ✓ Adapt
  12032.9 ms  ✓ FunctionWrappers
   4095.7 ms  ✓ EnzymeCore
   2878.1 ms  ✓ StaticArraysCore
  10794.8 ms  ✓ OrderedCollections
   2987.1 ms  ✓ BinaryHeaps
   3297.6 ms  ✓ LoggingExtras
   2596.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3984.2 ms  ✓ Preferences
   2710.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   5280.1 ms  ✓ LazyArtifacts
   2575.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3223.6 ms  ✓ AliasTables
  10121.6 ms  ✓ ConstructionBase
   2382.8 ms  ✓ ScopedValues
  15079.1 ms  ✓ IrrationalConstants
  18211.7 ms  ✓ MacroTools
   9829.6 ms  ✓ Compat
   9711.7 ms  ✓ NaNMath
   2420.3 ms  ✓ EnzymeCore → AdaptExt
   4385.7 ms  ✓ GPUArraysCore
   2514.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10202.9 ms  ✓ RuntimeGeneratedFunctions
   2700.0 ms  ✓ DiffResults
   2480.2 ms  ✓ PrecompileTools
  11601.6 ms  ✓ DifferentiationInterface
   3491.9 ms  ✓ JLLWrappers
   8220.0 ms  ✓ KrylovKit
  13994.3 ms  ✓ InteractiveUtils
  11501.3 ms  ✓ Distances
   2489.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   9321.5 ms  ✓ Missings
   2602.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3415.4 ms  ✓ SciMLLogging
   2920.9 ms  ✓ Compat → CompatLinearAlgebraExt
   3020.0 ms  ✓ CommonSubexpressions
   3786.4 ms  ✓ LogExpFunctions
   3014.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3493.2 ms  ✓ Rmath_jll
   4614.5 ms  ✓ MuladdMacro
  17117.6 ms  ✓ Distributed
  11900.1 ms  ✓ ArrayInterface
  18897.8 ms  ✓ TimerOutputs
   4098.9 ms  ✓ FFTW_jll
   9503.8 ms  ✓ DataStructures
   4589.9 ms  ✓ TruncatedStacktraces
   2405.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   5408.6 ms  ✓ OpenSpecFun_jll
   6599.4 ms  ✓ IntelOpenMP_jll
   4711.9 ms  ✓ SimpleTraits
   8502.2 ms  ✓ RecipesBase
   7716.2 ms  ✓ oneTBB_jll
   2502.0 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3893.6 ms  ✓ MaybeInplace
   3281.6 ms  ✓ FastBroadcast
   4508.2 ms  ✓ PoissonRandom
   4481.0 ms  ✓ Rmath
   2692.8 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   2397.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4704.3 ms  ✓ ProgressMeter
   6701.8 ms  ✓ Setfield
   2304.1 ms  ✓ SortingAlgorithms
   1933.3 ms  ✓ FiniteDiff
   4794.5 ms  ✓ PreallocationTools
   4095.5 ms  ✓ MKL_jll
   1595.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  25197.6 ms  ✓ SparseArrays
   6598.4 ms  ✓ SciMLStructures
   7394.7 ms  ✓ QuadGK
   2893.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3281.0 ms  ✓ SuiteSparse
   3294.6 ms  ✓ Statistics → SparseArraysExt
   3369.6 ms  ✓ Adapt → AdaptSparseArraysExt
   3481.8 ms  ✓ Distances → DistancesSparseArraysExt
   3277.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3597.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3697.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
  14413.7 ms  ✓ Accessors
   9574.2 ms  ✓ FunctionWrappersWrappers
   2305.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   9943.4 ms  ✓ SpecialFunctions
   3216.4 ms  ✓ PDMats
   1995.2 ms  ✓ Accessors → LinearAlgebraExt
   8404.1 ms  ✓ NLSolversBase
  20110.2 ms  ✓ Test
   3683.0 ms  ✓ StochasticDiffEqLevyArea
   3778.8 ms  ✓ DiffRules
