nice: cannot set niceness: Permission denied
Precompiling packages...
   1677.0 ms  ✓ UUIDs
   1675.9 ms  ✓ Logging
   1665.6 ms  ✓ Zlib_jll
   1672.0 ms  ✓ nghttp2_jll
   1680.1 ms  ✓ Unicode
   1694.1 ms  ✓ MozillaCACerts_jll
   1803.6 ms  ✓ OpenSSL_jll
   1799.8 ms  ✓ CompilerSupportLibraries_jll
   1815.5 ms  ✓ NetworkOptions
   1852.6 ms  ✓ Base64
    475.2 ms  ✓ LibSSH2_jll
    704.7 ms  ✓ Printf
    602.2 ms  ✓ p7zip_jll
    475.8 ms  ✓ LibGit2_jll
    474.4 ms  ✓ LibCURL_jll
   3225.0 ms  ✓ ArgTools
    746.0 ms  ✓ LibCURL
    659.0 ms  ✓ Tar
   3054.7 ms  ✓ Dates
   3093.7 ms  ✓ LibGit2
    465.3 ms  ✓ TOML
   3110.2 ms  ✓ Downloads
   9550.0 ms  ✓ StyledStrings
   1748.8 ms  ✓ JuliaSyntaxHighlighting
   3910.0 ms  ✓ Markdown
  47756.1 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2407.0 ms  ✓ IteratorInterfaceExtensions
   2415.1 ms  ✓ ConcreteStructs
   2396.0 ms  ✓ OpenLibm_jll
   2594.9 ms  ✓ Future
   2711.8 ms  ✓ PositiveFactorizations
   2806.7 ms  ✓ StatsAPI
   2995.6 ms  ✓ ExprTools
   3308.3 ms  ✓ AbstractFFTs
   4313.9 ms  ✓ Gamma
   4399.9 ms  ✓ Serialization
   4410.2 ms  ✓ ADTypes
   4593.3 ms  ✓ FillArrays
   2695.6 ms  ✓ CommonSolve
   2794.1 ms  ✓ InverseFunctions
   5293.7 ms  ✓ InitialValues
   5398.2 ms  ✓ Combinatorics
   3083.2 ms  ✓ Statistics
   2895.8 ms  ✓ SuiteSparse_jll
   3277.3 ms  ✓ IterTools
   2601.0 ms  ✓ EnumX
   4403.9 ms  ✓ Requires
   2308.5 ms  ✓ PtrArrays
   3301.1 ms  ✓ DocStringExtensions
   2903.1 ms  ✓ AbstractTrees
   2791.6 ms  ✓ Mmap
   2914.6 ms  ✓ CompositionsBase
   2968.0 ms  ✓ FastPower
   2722.8 ms  ✓ HashArrayMappedTries
   2684.4 ms  ✓ TaskLocalValues
  10295.1 ms  ✓ Bessels
   2965.9 ms  ✓ StableTasks
   6262.0 ms  ✓ SpatialIndexing
   2493.8 ms  ✓ PackageExtensionCompat
   3212.2 ms  ✓ Inflate
   3398.4 ms  ✓ VectorInterface
   3382.4 ms  ✓ EnzymeCore
  11506.7 ms  ✓ FunctionWrappers
   3032.9 ms  ✓ DataAPI
   3398.7 ms  ✓ Adapt
   2897.0 ms  ✓ FastClosures
   2522.5 ms  ✓ SciMLPublic
   2885.1 ms  ✓ ChunkSplitters
   2877.1 ms  ✓ StaticArraysCore
  10679.7 ms  ✓ OrderedCollections
   2707.2 ms  ✓ BinaryHeaps
   2788.0 ms  ✓ LoggingExtras
   4404.8 ms  ✓ Preferences
   2528.2 ms  ✓ Reexport
   2497.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   5203.5 ms  ✓ LazyArtifacts
   2515.1 ms  ✓ FillArrays → FillArraysStatisticsExt
  13222.0 ms  ✓ IrrationalConstants
  10531.8 ms  ✓ ConstructionBase
   5776.7 ms  ✓ HypergeometricFunctions
   3321.1 ms  ✓ AliasTables
   3289.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2479.8 ms  ✓ ScopedValues
   9589.3 ms  ✓ NaNMath
  17284.4 ms  ✓ Distributed
   3481.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10603.7 ms  ✓ Compat
   9191.4 ms  ✓ RuntimeGeneratedFunctions
  20088.0 ms  ✓ MacroTools
   2314.3 ms  ✓ EnzymeCore → AdaptExt
   3817.3 ms  ✓ GPUArraysCore
   2900.5 ms  ✓ DiffResults
  13202.4 ms  ✓ InteractiveUtils
  11086.4 ms  ✓ Distances
   2981.6 ms  ✓ PrecompileTools
   3216.4 ms  ✓ JLLWrappers
   2487.4 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3302.8 ms  ✓ LogExpFunctions
   3811.0 ms  ✓ SciMLLogging
   2392.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  13139.6 ms  ✓ DifferentiationInterface
   8398.1 ms  ✓ KrylovKit
   3013.3 ms  ✓ Compat → CompatLinearAlgebraExt
   3305.3 ms  ✓ CommonSubexpressions
  10021.6 ms  ✓ Missings
   4919.0 ms  ✓ ProgressMeter
   4598.1 ms  ✓ TruncatedStacktraces
  10278.5 ms  ✓ ArrayInterface
   5090.4 ms  ✓ SimpleTraits
   8987.2 ms  ✓ DataStructures
   4612.4 ms  ✓ MuladdMacro
  18711.9 ms  ✓ TimerOutputs
   4998.4 ms  ✓ Rmath_jll
   2114.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3788.6 ms  ✓ OpenSpecFun_jll
   4309.8 ms  ✓ FFTW_jll
   2790.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   4106.6 ms  ✓ PoissonRandom
   7881.9 ms  ✓ IntelOpenMP_jll
   2596.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2367.1 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   7418.7 ms  ✓ oneTBB_jll
   2290.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3108.7 ms  ✓ FastBroadcast
   4104.8 ms  ✓ MaybeInplace
   9700.9 ms  ✓ RecipesBase
   6325.5 ms  ✓ Setfield
   2498.8 ms  ✓ SortingAlgorithms
   3098.2 ms  ✓ FiniteDiff
   3603.7 ms  ✓ Rmath
  24404.9 ms  ✓ SparseArrays
   5681.5 ms  ✓ MKL_jll
   2585.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   6416.6 ms  ✓ PreallocationTools
  10894.6 ms  ✓ FunctionWrappersWrappers
   8008.7 ms  ✓ SciMLStructures
   3266.6 ms  ✓ SuiteSparse
   3397.2 ms  ✓ Statistics → SparseArraysExt
   3598.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3590.7 ms  ✓ Adapt → AdaptSparseArraysExt
   3703.7 ms  ✓ Distances → DistancesSparseArraysExt
   2820.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3386.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  15207.6 ms  ✓ Accessors
  18777.0 ms  ✓ FindFirstFunctions
   4000.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  10020.1 ms  ✓ QuadGK
   3089.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2004.5 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   1489.4 ms  ✓ Accessors → LinearAlgebraExt
   3888.6 ms  ✓ PDMats
  12225.8 ms  ✓ SpecialFunctions
  23792.5 ms  ✓ Test
   4709.3 ms  ✓ BangBang
   3390.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   3384.9 ms  ✓ DiffRules
   3884.7 ms  ✓ StochasticDiffEqLevyArea
   3397.6 ms  ✓ Accessors → TestExt
   3486.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   9185.3 ms  ✓ NLSolversBase
   6101.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   9886.3 ms  ✓ SymbolicIndexingInterface
  11520.0 ms  ✓ SciMLOperators
  13825.6 ms  ✓ StatsBase
  10529.0 ms  ✓ StatsFuns
   7790.9 ms  ✓ OhMyThreads
   6779.1 ms  ✓ LineSearches
   2083.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2493.8 ms  ✓ PDMats → StatsBaseExt
   1997.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14501.3 ms  ✓ Roots
   2982.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2590.9 ms  ✓ OhMyThreads → MarkdownExt
   2594.5 ms  ✓ OhMyThreads → ProgressMeterExt
  36389.2 ms  ✓ StaticArrays
   3110.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3201.9 ms  ✓ ResettableStacks
   3198.1 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3291.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3301.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3387.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3413.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3703.9 ms  ✓ Adapt → AdaptStaticArraysExt
   4379.7 ms  ✓ Accessors → StaticArraysExt
   3291.0 ms  ✓ BangBang → BangBangStaticArraysExt
  18514.3 ms  ✓ ForwardDiff
   2933.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   3075.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  29446.9 ms  ✓ FFTW
   3107.2 ms  ✓ Roots → RootsForwardDiffExt
  11241.6 ms  ✓ ArnoldiMethod
   4225.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  15343.1 ms  ✓ Optim
   5603.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  19424.8 ms  ✓ RecursiveArrayTools
    996.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1073.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1078.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  16299.5 ms  ✓ Distributions
   1480.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  12641.2 ms  ✓ NearestNeighbors
   1355.6 ms  ✓ Neighborhood
   2435.8 ms  ✓ Distributions → DistributionsTestExt
   2206.7 ms  ✓ Clustering
   2234.2 ms  ✓ StateSpaceSets
   8573.3 ms  ✓ Graphs
   6344.0 ms  ✓ BlackBoxOptim
   2768.2 ms  ✓ DelayEmbeddings
  46276.1 ms  ✓ Polynomials
  12338.5 ms  ✓ SciMLBase
   1052.0 ms  ✓ Polynomials → PolynomialsFFTWExt
   1111.2 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    851.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1112.7 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1390.0 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2033.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2316.6 ms  ✓ DSP
   3248.3 ms  ✓ SciMLJacobianOperators
   2689.3 ms  ✓ Wavelets
   3233.4 ms  ✓ ComplexityMeasures
   4757.3 ms  ✓ LineSearch
