nice: cannot set niceness: Permission denied
Precompiling packages...
    440.2 ms  ✓ Reexport
    494.8 ms  ✓ StatsAPI
    588.7 ms  ✓ ConstructionBase
    440.0 ms  ✓ CommonSolve
    634.7 ms  ✓ IterTools
   1294.6 ms  ✓ IrrationalConstants
   1083.2 ms  ✓ Combinatorics
    598.4 ms  ✓ StableTasks
    667.4 ms  ✓ Statistics
    554.3 ms  ✓ StaticArraysCore
    543.6 ms  ✓ ChunkSplitters
    475.7 ms  ✓ IfElse
    714.8 ms  ✓ EnzymeCore
    922.7 ms  ✓ SuiteSparse_jll
    508.8 ms  ✓ PtrArrays
    564.6 ms  ✓ Mmap
    470.6 ms  ✓ TaskLocalValues
    545.5 ms  ✓ ManualMemory
    576.7 ms  ✓ PositiveFactorizations
    507.4 ms  ✓ DataAPI
    752.7 ms  ✓ SciMLPublic
    473.6 ms  ✓ CommonWorldInvalidations
    493.1 ms  ✓ Future
    540.2 ms  ✓ FastPower
    667.3 ms  ✓ InverseFunctions
   4440.6 ms  ✓ MacroTools
    551.2 ms  ✓ CompositionsBase
    676.7 ms  ✓ AbstractTrees
    468.1 ms  ✓ MuladdMacro
    607.0 ms  ✓ AbstractFFTs
   2284.6 ms  ✓ ExproniconLite
    505.1 ms  ✓ EnumX
   1143.5 ms  ✓ InitialValues
    730.7 ms  ✓ OpenLibm_jll
    493.6 ms  ✓ ExprTools
    459.0 ms  ✓ ConcreteStructs
   1084.5 ms  ✓ FillArrays
    954.8 ms  ✓ SpatialIndexing
    699.0 ms  ✓ OrderedCollections
    518.2 ms  ✓ HashArrayMappedTries
    732.9 ms  ✓ ADTypes
    754.6 ms  ✓ Serialization
   1771.1 ms  ✓ Bessels
    682.8 ms  ✓ DocStringExtensions
    518.4 ms  ✓ FastClosures
    476.4 ms  ✓ SIMDTypes
    462.3 ms  ✓ IteratorInterfaceExtensions
    836.4 ms  ✓ Requires
    790.9 ms  ✓ CpuId
    714.7 ms  ✓ LoggingExtras
    643.3 ms  ✓ Compat
   2961.9 ms  ✓ FunctionWrappers
   1437.1 ms  ✓ InteractiveUtils
    487.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1034.4 ms  ✓ LazyArtifacts
    495.9 ms  ✓ DiffResults
    546.6 ms  ✓ AliasTables
    802.3 ms  ✓ Distances
    530.8 ms  ✓ Missings
   1989.2 ms  ✓ Preferences
    606.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    628.2 ms  ✓ CommonSubexpressions
   1118.7 ms  ✓ ThreadingUtilities
    488.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    571.7 ms  ✓ NaNMath
    512.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    488.2 ms  ✓ ScopedValues
    441.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    471.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1958.5 ms  ✓ Jieko
   1887.2 ms  ✓ DataStructures
   1137.6 ms  ✓ DifferentiationInterface
    532.1 ms  ✓ RuntimeGeneratedFunctions
    764.3 ms  ✓ LogExpFunctions
    662.4 ms  ✓ Adapt
   3499.7 ms  ✓ TimerOutputs
    584.9 ms  ✓ Compat → CompatLinearAlgebraExt
    480.6 ms  ✓ FunctionWrappersWrappers
   2681.1 ms  ✓ Distributed
    635.2 ms  ✓ PrecompileTools
   1350.6 ms  ✓ Setfield
    699.3 ms  ✓ JLLWrappers
    905.9 ms  ✓ SciMLLogging
    797.6 ms  ✓ TruncatedStacktraces
    565.9 ms  ✓ SortingAlgorithms
   4543.7 ms  ✓ SparseArrays
    431.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1029.9 ms  ✓ QuadGK
   2389.7 ms  ✓ Accessors
    682.6 ms  ✓ ArrayInterface
    438.7 ms  ✓ EnzymeCore → AdaptExt
    650.7 ms  ✓ GPUArraysCore
    830.4 ms  ✓ ProgressMeter
   2129.4 ms  ✓ RecipesBase
   1140.2 ms  ✓ Rmath_jll
   8141.6 ms  ✓ Test
   1021.0 ms  ✓ OpenSpecFun_jll
   1479.6 ms  ✓ IntelOpenMP_jll
   1702.0 ms  ✓ oneTBB_jll
   1202.4 ms  ✓ FFTW_jll
    799.0 ms  ✓ Statistics → SparseArraysExt
    895.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   9961.2 ms  ✓ Moshi
    739.9 ms  ✓ SuiteSparse
    646.8 ms  ✓ Distances → DistancesSparseArraysExt
    657.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    657.7 ms  ✓ Adapt → AdaptSparseArraysExt
    418.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    593.2 ms  ✓ Accessors → LinearAlgebraExt
    663.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    801.9 ms  ✓ MaybeInplace
   1107.6 ms  ✓ SciMLStructures
