nice: cannot set niceness: Permission denied
Precompiling packages...
    416.4 ms  ✓ CPUTime
    425.1 ms  ✓ Reexport
    569.0 ms  ✓ ConstructionBase
    480.3 ms  ✓ StatsAPI
    619.9 ms  ✓ IterTools
   1304.0 ms  ✓ IrrationalConstants
    480.0 ms  ✓ CommonSolve
    564.8 ms  ✓ StableTasks
   1047.2 ms  ✓ Combinatorics
    539.5 ms  ✓ StaticArraysCore
    622.5 ms  ✓ Statistics
    527.1 ms  ✓ ChunkSplitters
    450.2 ms  ✓ IfElse
    460.7 ms  ✓ PtrArrays
   1037.7 ms  ✓ SuiteSparse_jll
    738.6 ms  ✓ EnzymeCore
    575.7 ms  ✓ Mmap
    462.7 ms  ✓ TaskLocalValues
    511.2 ms  ✓ ManualMemory
    543.3 ms  ✓ PositiveFactorizations
    509.3 ms  ✓ DataAPI
    451.0 ms  ✓ CommonWorldInvalidations
    435.6 ms  ✓ Future
    881.5 ms  ✓ SciMLPublic
    442.1 ms  ✓ FastPower
    436.5 ms  ✓ CompositionsBase
    524.5 ms  ✓ InverseFunctions
    610.2 ms  ✓ AbstractTrees
    478.2 ms  ✓ MuladdMacro
    673.5 ms  ✓ AbstractFFTs
   2220.3 ms  ✓ ExproniconLite
    569.7 ms  ✓ EnumX
   1363.0 ms  ✓ InitialValues
    598.2 ms  ✓ ExprTools
   6211.1 ms  ✓ MacroTools
    930.6 ms  ✓ OpenLibm_jll
   1221.9 ms  ✓ FillArrays
    451.2 ms  ✓ ConcreteStructs
    994.8 ms  ✓ SpatialIndexing
    668.5 ms  ✓ OrderedCollections
    507.9 ms  ✓ HashArrayMappedTries
    680.6 ms  ✓ ADTypes
    732.5 ms  ✓ Serialization
   1774.0 ms  ✓ Bessels
    675.6 ms  ✓ DocStringExtensions
    552.6 ms  ✓ FastClosures
    474.2 ms  ✓ SIMDTypes
    450.1 ms  ✓ IteratorInterfaceExtensions
    771.2 ms  ✓ Requires
    748.4 ms  ✓ CpuId
    595.6 ms  ✓ LoggingExtras
    627.0 ms  ✓ Compat
   1405.9 ms  ✓ InteractiveUtils
    453.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    908.8 ms  ✓ LazyArtifacts
    487.3 ms  ✓ DiffResults
    545.6 ms  ✓ AliasTables
    778.5 ms  ✓ Distances
    589.3 ms  ✓ Missings
   4368.8 ms  ✓ FunctionWrappers
    507.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2429.7 ms  ✓ Preferences
   1293.6 ms  ✓ ThreadingUtilities
    486.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    626.9 ms  ✓ CommonSubexpressions
    561.3 ms  ✓ NaNMath
    505.5 ms  ✓ FillArrays → FillArraysStatisticsExt
    487.2 ms  ✓ ScopedValues
    432.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    413.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2014.1 ms  ✓ Jieko
   1124.8 ms  ✓ DifferentiationInterface
   1810.0 ms  ✓ DataStructures
    474.6 ms  ✓ RuntimeGeneratedFunctions
    660.7 ms  ✓ LogExpFunctions
    511.6 ms  ✓ Adapt
    458.0 ms  ✓ Compat → CompatLinearAlgebraExt
    406.9 ms  ✓ FunctionWrappersWrappers
   2699.1 ms  ✓ Distributed
    547.8 ms  ✓ PrecompileTools
   1514.9 ms  ✓ Setfield
    605.9 ms  ✓ JLLWrappers
    646.9 ms  ✓ SciMLLogging
    574.2 ms  ✓ TruncatedStacktraces
    525.2 ms  ✓ SortingAlgorithms
   4327.9 ms  ✓ SparseArrays
    436.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    927.0 ms  ✓ QuadGK
    678.3 ms  ✓ ArrayInterface
    662.2 ms  ✓ GPUArraysCore
   2533.2 ms  ✓ Accessors
    425.1 ms  ✓ EnzymeCore → AdaptExt
    806.6 ms  ✓ ProgressMeter
   1974.4 ms  ✓ RecipesBase
  11089.7 ms  ✓ Test
    844.8 ms  ✓ Rmath_jll
  10478.5 ms  ✓ Moshi
    775.2 ms  ✓ OpenSpecFun_jll
   1126.7 ms  ✓ IntelOpenMP_jll
   1234.7 ms  ✓ oneTBB_jll
    846.3 ms  ✓ FFTW_jll
    762.8 ms  ✓ Statistics → SparseArraysExt
    896.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    799.0 ms  ✓ SuiteSparse
    841.6 ms  ✓ Distances → DistancesSparseArraysExt
    902.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    881.9 ms  ✓ Adapt → AdaptSparseArraysExt
    669.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    900.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    958.8 ms  ✓ SciMLStructures
    647.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    656.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2154.2 ms  ✓ PreallocationTools
    694.2 ms  ✓ Accessors → LinearAlgebraExt
  15134.8 ms  ✓ Parsers
    759.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    812.0 ms  ✓ Accessors → TestExt
   2032.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    905.9 ms  ✓ Rmath
  19136.2 ms  ✓ StaticArrays
   1345.8 ms  ✓ MKL_jll
    824.5 ms  ✓ PDMats
