nice: cannot set niceness: Permission denied
Precompiling packages...
   1515.1 ms  ✓ UUIDs
   1592.7 ms  ✓ Zlib_jll
   1686.1 ms  ✓ Logging
   1702.7 ms  ✓ nghttp2_jll
   1714.8 ms  ✓ MozillaCACerts_jll
   1835.9 ms  ✓ OpenSSL_jll
   1778.3 ms  ✓ Unicode
   1829.6 ms  ✓ CompilerSupportLibraries_jll
   1846.8 ms  ✓ NetworkOptions
   1856.8 ms  ✓ Base64
    467.0 ms  ✓ LibSSH2_jll
    590.5 ms  ✓ p7zip_jll
    661.0 ms  ✓ Printf
    484.2 ms  ✓ LibGit2_jll
    484.3 ms  ✓ LibCURL_jll
   3219.6 ms  ✓ ArgTools
    777.9 ms  ✓ LibCURL
    706.4 ms  ✓ Tar
   3026.1 ms  ✓ Dates
   3091.0 ms  ✓ LibGit2
    462.9 ms  ✓ TOML
   3025.3 ms  ✓ Downloads
   9596.2 ms  ✓ StyledStrings
   1724.5 ms  ✓ JuliaSyntaxHighlighting
   3810.1 ms  ✓ Markdown
  47473.7 ms  ✓ Pkg
  26 dependencies successfully precompiled in 63 seconds
Precompiling packages...
   2458.4 ms  ✓ IteratorInterfaceExtensions
   2462.2 ms  ✓ ConcreteStructs
   2563.9 ms  ✓ LaTeXStrings
   2558.9 ms  ✓ Future
   2661.3 ms  ✓ ExprTools
   2851.1 ms  ✓ StatsAPI
   2864.1 ms  ✓ PositiveFactorizations
   3164.8 ms  ✓ AbstractFFTs
   4136.8 ms  ✓ Serialization
   4247.0 ms  ✓ Gamma
   4635.7 ms  ✓ ADTypes
   2488.2 ms  ✓ TableTraits
   2625.1 ms  ✓ CommonSolve
   2864.6 ms  ✓ OpenLibm_jll
   5509.8 ms  ✓ FillArrays
   5513.3 ms  ✓ InitialValues
   5757.1 ms  ✓ Combinatorics
   3192.2 ms  ✓ SuiteSparse_jll
   3589.5 ms  ✓ Statistics
   3887.2 ms  ✓ IterTools
   2768.9 ms  ✓ DataValueInterfaces
   2514.2 ms  ✓ Reexport
   2910.1 ms  ✓ EnumX
   2313.5 ms  ✓ TestItems
   3202.4 ms  ✓ DocStringExtensions
   2698.2 ms  ✓ CompositionsBase
   3011.2 ms  ✓ AbstractTrees
   2900.9 ms  ✓ Mmap
   2514.9 ms  ✓ PtrArrays
   2488.6 ms  ✓ FastPower
   2805.2 ms  ✓ HashArrayMappedTries
   3095.4 ms  ✓ StableTasks
   3638.1 ms  ✓ TaskLocalValues
   3573.0 ms  ✓ VectorInterface
   2886.9 ms  ✓ Inflate
  10939.3 ms  ✓ Bessels
   2632.4 ms  ✓ DataAPI
   2691.2 ms  ✓ PackageExtensionCompat
   3600.2 ms  ✓ Adapt
   2515.0 ms  ✓ FastClosures
  11967.8 ms  ✓ FunctionWrappers
   3997.0 ms  ✓ EnzymeCore
   2909.9 ms  ✓ ChunkSplitters
   2782.0 ms  ✓ SciMLPublic
   2772.0 ms  ✓ BinaryHeaps
   2829.6 ms  ✓ StaticArraysCore
   3092.8 ms  ✓ LoggingExtras
  10983.5 ms  ✓ OrderedCollections
   3183.0 ms  ✓ InverseFunctions
   4093.5 ms  ✓ Preferences
   5475.6 ms  ✓ LazyArtifacts
   2814.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   2697.6 ms  ✓ AliasTables
  10220.7 ms  ✓ ConstructionBase
  13531.1 ms  ✓ IrrationalConstants
   5520.1 ms  ✓ HypergeometricFunctions
   2921.0 ms  ✓ ScopedValues
   2495.8 ms  ✓ EnzymeCore → AdaptExt
  19280.6 ms  ✓ MacroTools
  10390.3 ms  ✓ Compat
   3692.3 ms  ✓ GPUArraysCore
   2480.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  14412.0 ms  ✓ Crayons
  10094.5 ms  ✓ RuntimeGeneratedFunctions
   9710.3 ms  ✓ NaNMath
   2695.2 ms  ✓ DiffResults
  10194.5 ms  ✓ Distances
   2500.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  14295.3 ms  ✓ InteractiveUtils
   2615.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2399.1 ms  ✓ PrecompileTools
  12525.1 ms  ✓ DifferentiationInterface
