nice: cannot set niceness: Permission denied
Precompiling packages...
    409.3 ms  ✓ CPUTime
    420.8 ms  ✓ Reexport
    554.9 ms  ✓ ConstructionBase
    451.8 ms  ✓ StatsAPI
    606.5 ms  ✓ IterTools
   1334.7 ms  ✓ IrrationalConstants
    476.6 ms  ✓ CommonSolve
    605.5 ms  ✓ StableTasks
   1086.8 ms  ✓ Combinatorics
    533.6 ms  ✓ StaticArraysCore
    632.0 ms  ✓ Statistics
    508.1 ms  ✓ ChunkSplitters
    445.4 ms  ✓ IfElse
    884.0 ms  ✓ SuiteSparse_jll
    712.4 ms  ✓ EnzymeCore
    467.9 ms  ✓ PtrArrays
    531.1 ms  ✓ Mmap
    439.7 ms  ✓ TaskLocalValues
    502.2 ms  ✓ ManualMemory
    517.6 ms  ✓ PositiveFactorizations
    493.6 ms  ✓ DataAPI
    419.1 ms  ✓ CommonWorldInvalidations
    498.4 ms  ✓ Future
    980.9 ms  ✓ SciMLPublic
    504.4 ms  ✓ FastPower
    519.4 ms  ✓ CompositionsBase
    619.0 ms  ✓ InverseFunctions
   4733.3 ms  ✓ MacroTools
    711.8 ms  ✓ AbstractTrees
    460.9 ms  ✓ MuladdMacro
    483.7 ms  ✓ EnumX
    601.0 ms  ✓ AbstractFFTs
   2384.5 ms  ✓ ExproniconLite
   1228.3 ms  ✓ InitialValues
    702.6 ms  ✓ OpenLibm_jll
    505.8 ms  ✓ ExprTools
    416.1 ms  ✓ ConcreteStructs
   1091.7 ms  ✓ FillArrays
    918.9 ms  ✓ SpatialIndexing
    639.0 ms  ✓ OrderedCollections
    487.9 ms  ✓ HashArrayMappedTries
    698.0 ms  ✓ ADTypes
    684.3 ms  ✓ Serialization
   1788.5 ms  ✓ Bessels
    677.5 ms  ✓ DocStringExtensions
    532.2 ms  ✓ FastClosures
    491.3 ms  ✓ SIMDTypes
    434.4 ms  ✓ IteratorInterfaceExtensions
    745.8 ms  ✓ Requires
    748.9 ms  ✓ CpuId
    565.5 ms  ✓ LoggingExtras
    749.3 ms  ✓ Compat
   1495.9 ms  ✓ InteractiveUtils
   3103.2 ms  ✓ FunctionWrappers
   1013.5 ms  ✓ LazyArtifacts
    528.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    484.2 ms  ✓ DiffResults
    520.7 ms  ✓ AliasTables
    780.9 ms  ✓ Distances
   1769.2 ms  ✓ Preferences
    516.7 ms  ✓ Missings
    454.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    465.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    596.4 ms  ✓ CommonSubexpressions
   1224.1 ms  ✓ ThreadingUtilities
    544.6 ms  ✓ NaNMath
    475.0 ms  ✓ ScopedValues
    423.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    422.5 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2024.4 ms  ✓ Jieko
   1142.4 ms  ✓ DifferentiationInterface
   1810.6 ms  ✓ DataStructures
    483.9 ms  ✓ RuntimeGeneratedFunctions
   2600.4 ms  ✓ Accessors
    728.7 ms  ✓ LogExpFunctions
    547.0 ms  ✓ Adapt
    461.2 ms  ✓ Compat → CompatLinearAlgebraExt
    406.0 ms  ✓ FunctionWrappersWrappers
   2427.9 ms  ✓ Distributed
    519.0 ms  ✓ PrecompileTools
    563.0 ms  ✓ JLLWrappers
    610.4 ms  ✓ SciMLLogging
   1612.1 ms  ✓ Setfield
    588.2 ms  ✓ TruncatedStacktraces
    499.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    523.9 ms  ✓ SortingAlgorithms
   3960.7 ms  ✓ SparseArrays
    913.3 ms  ✓ QuadGK
    503.0 ms  ✓ Accessors → LinearAlgebraExt
    436.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    609.8 ms  ✓ ArrayInterface
    443.1 ms  ✓ EnzymeCore → AdaptExt
    560.9 ms  ✓ GPUArraysCore
    816.2 ms  ✓ ProgressMeter
   1910.6 ms  ✓ RecipesBase
   8510.8 ms  ✓ Test
    650.6 ms  ✓ Rmath_jll
    806.4 ms  ✓ OpenSpecFun_jll
   1338.6 ms  ✓ IntelOpenMP_jll
  10476.2 ms  ✓ Moshi
   1376.8 ms  ✓ oneTBB_jll
    754.5 ms  ✓ FFTW_jll
    755.0 ms  ✓ Statistics → SparseArraysExt
    865.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
    724.9 ms  ✓ SuiteSparse
    862.0 ms  ✓ Distances → DistancesSparseArraysExt
    832.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    765.6 ms  ✓ Adapt → AdaptSparseArraysExt
   1059.7 ms  ✓ BangBang
    535.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    802.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    608.6 ms  ✓ SciMLStructures
  15504.0 ms  ✓ StaticArrays
   3932.3 ms  ✓ Roots
    542.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  15726.0 ms  ✓ Parsers
   2278.3 ms  ✓ SciMLOperators
   1148.9 ms  ✓ PreallocationTools
    458.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    680.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    728.0 ms  ✓ Accessors → TestExt
    886.1 ms  ✓ Rmath
   1573.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1398.0 ms  ✓ MKL_jll
   2897.6 ms  ✓ SpecialFunctions
   1043.1 ms  ✓ PDMats
   2878.6 ms  ✓ StatsBase
    854.8 ms  ✓ FiniteDiff
   1105.1 ms  ✓ OhMyThreads
    702.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    698.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1337.3 ms  ✓ SymbolicIndexingInterface
    722.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    731.8 ms  ✓ Accessors → StaticArraysExt
    713.3 ms  ✓ Adapt → AdaptStaticArraysExt
    768.1 ms  ✓ BangBang → BangBangStaticArraysExt
    594.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    770.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2088.0 ms  ✓ JSON
   1279.1 ms  ✓ HypergeometricFunctions
    811.8 ms  ✓ DiffRules
    758.7 ms  ✓ FillArrays → FillArraysPDMatsExt
    795.5 ms  ✓ PDMats → StatsBaseExt
    715.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    708.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    623.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    702.3 ms  ✓ OhMyThreads → MarkdownExt
  26395.6 ms  ✓ Static
   1686.9 ms  ✓ RecursiveArrayTools
   1594.8 ms  ✓ StatsFuns
    500.8 ms  ✓ BitTwiddlingConvenienceFunctions
   1204.2 ms  ✓ CPUSummary
   5471.8 ms  ✓ NearestNeighbors
    830.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4697.6 ms  ✓ ForwardDiff
    584.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13154.4 ms  ✓ FFTW
    791.4 ms  ✓ PolyesterWeave
   1117.9 ms  ✓ Neighborhood
   5496.2 ms  ✓ Distributions
   1978.0 ms  ✓ Clustering
    899.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    700.9 ms  ✓ FastPower → FastPowerForwardDiffExt
    702.3 ms  ✓ Roots → RootsForwardDiffExt
    824.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  26161.2 ms  ✓ Polynomials
    612.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    679.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1036.5 ms  ✓ StateSpaceSets
   9728.7 ms  ✓ SciMLBase
   1317.4 ms  ✓ Distributions → DistributionsTestExt
    900.4 ms  ✓ NLSolversBase
    935.7 ms  ✓ Polynomials → PolynomialsFFTWExt
   1148.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    750.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1281.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1063.5 ms  ✓ LineSearches
   1863.1 ms  ✓ DelayEmbeddings
   4476.4 ms  ✓ BlackBoxOptim
  16388.7 ms  ✓ StaticArrayInterface
    520.5 ms  ✓ CloseOpenIntervals
   2599.6 ms  ✓ DSP
    604.2 ms  ✓ LayoutPointers
    636.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2599.4 ms  ✓ Optim
    724.3 ms  ✓ StrideArraysCore
    573.2 ms  ✓ Polyester
   1682.5 ms  ✓ Wavelets
    598.2 ms  ✓ FastBroadcast
    521.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1623.2 ms  ✓ DiffEqBase
   3008.4 ms  ✓ ComplexityMeasures
    877.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1025.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2612.7 ms  ✓ OrdinaryDiffEqCore
    745.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9062.8 ms  ✓ OrdinaryDiffEqTsit5
   1688.5 ms  ✓ DynamicalSystemsBase
   3091.5 ms  ✓ Attractors
  199 dependencies successfully precompiled in 87 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 432.22
	System time (seconds): 35.51
	Percent of CPU this job got: 265%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:56.24
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2643032
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 847
	Minor (reclaiming a frame) page faults: 12483540
	Voluntary context switches: 34987
	Involuntary context switches: 13367
	Swaps: 0
	File system inputs: 0
	File system outputs: 1065568
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
