nice: cannot set niceness: Permission denied
Precompiling packages...
    418.9 ms  ✓ CPUTime
    432.1 ms  ✓ Reexport
    551.5 ms  ✓ ConstructionBase
    489.2 ms  ✓ StatsAPI
    611.1 ms  ✓ IterTools
   1318.3 ms  ✓ IrrationalConstants
    486.1 ms  ✓ CommonSolve
    578.9 ms  ✓ StableTasks
   1059.4 ms  ✓ Combinatorics
    541.2 ms  ✓ StaticArraysCore
    628.5 ms  ✓ Statistics
    516.1 ms  ✓ ChunkSplitters
    455.1 ms  ✓ IfElse
    994.1 ms  ✓ SuiteSparse_jll
    482.7 ms  ✓ PtrArrays
    756.7 ms  ✓ EnzymeCore
    548.9 ms  ✓ Mmap
    475.4 ms  ✓ TaskLocalValues
    529.2 ms  ✓ ManualMemory
    542.9 ms  ✓ PositiveFactorizations
    518.2 ms  ✓ DataAPI
    457.7 ms  ✓ CommonWorldInvalidations
    443.3 ms  ✓ Future
   1006.7 ms  ✓ SciMLPublic
    429.4 ms  ✓ FastPower
    554.1 ms  ✓ InverseFunctions
    440.5 ms  ✓ CompositionsBase
    682.2 ms  ✓ AbstractTrees
    557.6 ms  ✓ MuladdMacro
   2364.4 ms  ✓ ExproniconLite
    772.9 ms  ✓ AbstractFFTs
    592.9 ms  ✓ EnumX
   5698.7 ms  ✓ MacroTools
   1455.1 ms  ✓ InitialValues
    503.3 ms  ✓ ExprTools
    817.2 ms  ✓ OpenLibm_jll
    937.3 ms  ✓ SpatialIndexing
    441.2 ms  ✓ ConcreteStructs
   1093.0 ms  ✓ FillArrays
    684.2 ms  ✓ OrderedCollections
    492.9 ms  ✓ HashArrayMappedTries
    724.3 ms  ✓ ADTypes
   1789.2 ms  ✓ Bessels
    776.8 ms  ✓ Serialization
    696.9 ms  ✓ DocStringExtensions
    523.9 ms  ✓ FastClosures
    476.3 ms  ✓ SIMDTypes
    443.1 ms  ✓ IteratorInterfaceExtensions
    805.2 ms  ✓ Requires
    799.6 ms  ✓ CpuId
    627.3 ms  ✓ LoggingExtras
    613.8 ms  ✓ Compat
   1406.2 ms  ✓ InteractiveUtils
    457.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    915.7 ms  ✓ LazyArtifacts
    483.4 ms  ✓ DiffResults
    551.4 ms  ✓ AliasTables
    822.9 ms  ✓ Distances
   3931.1 ms  ✓ FunctionWrappers
    542.1 ms  ✓ Missings
    470.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    463.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2455.2 ms  ✓ Preferences
   1287.7 ms  ✓ ThreadingUtilities
    604.9 ms  ✓ CommonSubexpressions
    555.2 ms  ✓ NaNMath
    508.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    482.4 ms  ✓ ScopedValues
    440.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    491.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2060.9 ms  ✓ Jieko
   1153.6 ms  ✓ DifferentiationInterface
   1815.1 ms  ✓ DataStructures
    461.1 ms  ✓ RuntimeGeneratedFunctions
    698.9 ms  ✓ LogExpFunctions
    612.9 ms  ✓ Adapt
    591.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4180.6 ms  ✓ TimerOutputs
   2816.5 ms  ✓ Distributed
    513.4 ms  ✓ FunctionWrappersWrappers
    478.0 ms  ✓ PrecompileTools
   1689.9 ms  ✓ Setfield
    594.3 ms  ✓ JLLWrappers
    609.9 ms  ✓ SciMLLogging
    599.6 ms  ✓ TruncatedStacktraces
   4507.7 ms  ✓ SparseArrays
    577.4 ms  ✓ SortingAlgorithms
   2655.5 ms  ✓ Accessors
    482.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1023.0 ms  ✓ QuadGK
    434.5 ms  ✓ EnzymeCore → AdaptExt
    624.6 ms  ✓ ArrayInterface
    618.4 ms  ✓ GPUArraysCore
    813.6 ms  ✓ ProgressMeter
   1968.9 ms  ✓ RecipesBase
  10470.2 ms  ✓ Test
    814.4 ms  ✓ Rmath_jll
    864.1 ms  ✓ OpenSpecFun_jll
  10597.4 ms  ✓ Moshi
   1322.4 ms  ✓ IntelOpenMP_jll
    779.3 ms  ✓ FFTW_jll
   1291.2 ms  ✓ oneTBB_jll
    832.2 ms  ✓ Statistics → SparseArraysExt
    997.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    807.0 ms  ✓ SuiteSparse
    842.4 ms  ✓ Distances → DistancesSparseArraysExt
    900.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    868.6 ms  ✓ Adapt → AdaptSparseArraysExt
    760.2 ms  ✓ Accessors → LinearAlgebraExt
    615.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1039.0 ms  ✓ MaybeInplace
    877.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    985.5 ms  ✓ SciMLStructures
    680.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  15476.2 ms  ✓ Parsers
   2181.9 ms  ✓ PreallocationTools
    623.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  16942.5 ms  ✓ StaticArrays
    694.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    627.5 ms  ✓ Accessors → TestExt
    743.4 ms  ✓ Rmath
   1700.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1150.6 ms  ✓ MKL_jll
    825.0 ms  ✓ PDMats
   2256.1 ms  ✓ SpecialFunctions
   2229.8 ms  ✓ StatsBase
    745.3 ms  ✓ BangBang
    691.4 ms  ✓ FiniteDiff
   1751.0 ms  ✓ SciMLOperators
   1211.1 ms  ✓ SymbolicIndexingInterface
    794.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3200.1 ms  ✓ Roots
    774.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    778.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    801.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    803.7 ms  ✓ Adapt → AdaptStaticArraysExt
   2185.2 ms  ✓ JSON
    821.7 ms  ✓ Accessors → StaticArraysExt
    867.6 ms  ✓ FillArrays → FillArraysPDMatsExt
    806.9 ms  ✓ DiffRules
   1300.8 ms  ✓ HypergeometricFunctions
    793.9 ms  ✓ PDMats → StatsBaseExt
   1039.4 ms  ✓ OhMyThreads
    836.6 ms  ✓ BangBang → BangBangStaticArraysExt
    786.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    733.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    662.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    603.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    804.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   4532.2 ms  ✓ RecursiveArrayTools
  31982.5 ms  ✓ Static
   6424.1 ms  ✓ NearestNeighbors
   2493.1 ms  ✓ StatsFuns
    829.0 ms  ✓ OhMyThreads → MarkdownExt
   1071.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    846.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    720.2 ms  ✓ BitTwiddlingConvenienceFunctions
   4997.0 ms  ✓ ForwardDiff
  14802.8 ms  ✓ FFTW
   1468.5 ms  ✓ CPUSummary
   1219.7 ms  ✓ Neighborhood
    598.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2014.7 ms  ✓ Clustering
    837.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    640.4 ms  ✓ FastPower → FastPowerForwardDiffExt
    799.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  27554.1 ms  ✓ Polynomials
    576.5 ms  ✓ Roots → RootsForwardDiffExt
    620.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1358.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5152.4 ms  ✓ Distributions
    651.5 ms  ✓ PolyesterWeave
    970.1 ms  ✓ StateSpaceSets
    869.5 ms  ✓ NLSolversBase
    945.1 ms  ✓ Polynomials → PolynomialsFFTWExt
   1255.1 ms  ✓ Distributions → DistributionsTestExt
    910.7 ms  ✓ LineSearches
   1896.4 ms  ✓ DelayEmbeddings
   2685.1 ms  ✓ DSP
   4628.3 ms  ✓ BlackBoxOptim
  11536.2 ms  ✓ SciMLBase
   1999.9 ms  ✓ Wavelets
   2666.9 ms  ✓ Optim
