nice: cannot set niceness: Permission denied
Precompiling packages...
    430.5 ms  ✓ CPUTime
    435.2 ms  ✓ Reexport
    584.6 ms  ✓ ConstructionBase
    482.5 ms  ✓ StatsAPI
    604.1 ms  ✓ IterTools
   1331.3 ms  ✓ IrrationalConstants
    476.4 ms  ✓ CommonSolve
    587.9 ms  ✓ StableTasks
   1065.0 ms  ✓ Combinatorics
    548.1 ms  ✓ StaticArraysCore
    614.5 ms  ✓ Statistics
    529.1 ms  ✓ ChunkSplitters
    445.5 ms  ✓ IfElse
    956.2 ms  ✓ SuiteSparse_jll
    470.7 ms  ✓ PtrArrays
    723.1 ms  ✓ EnzymeCore
    560.1 ms  ✓ Mmap
    488.4 ms  ✓ TaskLocalValues
    532.7 ms  ✓ ManualMemory
    560.1 ms  ✓ PositiveFactorizations
    511.1 ms  ✓ DataAPI
    445.9 ms  ✓ CommonWorldInvalidations
    425.5 ms  ✓ Future
    888.8 ms  ✓ SciMLPublic
    443.5 ms  ✓ FastPower
    463.4 ms  ✓ CompositionsBase
    555.4 ms  ✓ InverseFunctions
    640.8 ms  ✓ AbstractTrees
    516.9 ms  ✓ MuladdMacro
   2268.6 ms  ✓ ExproniconLite
    769.8 ms  ✓ AbstractFFTs
    574.5 ms  ✓ EnumX
   5662.7 ms  ✓ MacroTools
   1449.8 ms  ✓ InitialValues
    519.0 ms  ✓ ExprTools
    810.9 ms  ✓ OpenLibm_jll
    464.8 ms  ✓ ConcreteStructs
    958.7 ms  ✓ SpatialIndexing
   1128.1 ms  ✓ FillArrays
    673.1 ms  ✓ OrderedCollections
    517.6 ms  ✓ HashArrayMappedTries
    744.9 ms  ✓ ADTypes
   1756.7 ms  ✓ Bessels
    739.6 ms  ✓ Serialization
    709.6 ms  ✓ DocStringExtensions
    519.9 ms  ✓ FastClosures
    461.8 ms  ✓ SIMDTypes
    458.6 ms  ✓ IteratorInterfaceExtensions
    789.6 ms  ✓ Requires
    815.7 ms  ✓ CpuId
    603.4 ms  ✓ LoggingExtras
    614.4 ms  ✓ Compat
   1404.4 ms  ✓ InteractiveUtils
    937.1 ms  ✓ LazyArtifacts
    489.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    554.0 ms  ✓ DiffResults
   3624.7 ms  ✓ FunctionWrappers
    580.4 ms  ✓ AliasTables
    844.8 ms  ✓ Distances
    531.2 ms  ✓ Missings
    469.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    491.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2295.0 ms  ✓ Preferences
   1328.5 ms  ✓ ThreadingUtilities
    604.7 ms  ✓ CommonSubexpressions
    545.9 ms  ✓ NaNMath
    490.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    482.4 ms  ✓ ScopedValues
    453.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2084.8 ms  ✓ Jieko
    470.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1159.7 ms  ✓ DifferentiationInterface
   1830.8 ms  ✓ DataStructures
    464.3 ms  ✓ RuntimeGeneratedFunctions
    675.5 ms  ✓ LogExpFunctions
    616.6 ms  ✓ Adapt
    544.7 ms  ✓ Compat → CompatLinearAlgebraExt
   4043.4 ms  ✓ TimerOutputs
   2789.7 ms  ✓ Distributed
    504.4 ms  ✓ FunctionWrappersWrappers
    505.8 ms  ✓ PrecompileTools
   1602.6 ms  ✓ Setfield
    567.5 ms  ✓ JLLWrappers
    627.3 ms  ✓ SciMLLogging
    579.0 ms  ✓ TruncatedStacktraces
   4474.9 ms  ✓ SparseArrays
    578.7 ms  ✓ SortingAlgorithms
   2579.6 ms  ✓ Accessors
   1011.3 ms  ✓ QuadGK
    502.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    444.3 ms  ✓ EnzymeCore → AdaptExt
    607.5 ms  ✓ ArrayInterface
    582.7 ms  ✓ GPUArraysCore
    808.7 ms  ✓ ProgressMeter
   1894.7 ms  ✓ RecipesBase
   9961.9 ms  ✓ Test
    853.6 ms  ✓ Rmath_jll
    836.0 ms  ✓ OpenSpecFun_jll
  10353.3 ms  ✓ Moshi
   1331.2 ms  ✓ IntelOpenMP_jll
    733.0 ms  ✓ FFTW_jll
   1246.7 ms  ✓ oneTBB_jll
    783.3 ms  ✓ Statistics → SparseArraysExt
