nice: cannot set niceness: Permission denied
Precompiling packages...
    415.8 ms  ✓ CPUTime
    427.1 ms  ✓ Reexport
    557.8 ms  ✓ ConstructionBase
    461.9 ms  ✓ StatsAPI
    604.5 ms  ✓ IterTools
    467.7 ms  ✓ CommonSolve
   1362.0 ms  ✓ IrrationalConstants
    580.5 ms  ✓ StableTasks
   1054.6 ms  ✓ Combinatorics
    541.9 ms  ✓ StaticArraysCore
    617.1 ms  ✓ Statistics
    507.7 ms  ✓ ChunkSplitters
    447.2 ms  ✓ IfElse
    859.4 ms  ✓ SuiteSparse_jll
    458.1 ms  ✓ PtrArrays
    745.9 ms  ✓ EnzymeCore
    530.2 ms  ✓ Mmap
    469.2 ms  ✓ TaskLocalValues
    524.5 ms  ✓ ManualMemory
    522.6 ms  ✓ PositiveFactorizations
    478.0 ms  ✓ DataAPI
    442.2 ms  ✓ CommonWorldInvalidations
    486.7 ms  ✓ Future
    965.1 ms  ✓ SciMLPublic
    515.9 ms  ✓ FastPower
    537.8 ms  ✓ CompositionsBase
    643.2 ms  ✓ InverseFunctions
    538.9 ms  ✓ SimpleUnPack
   4822.0 ms  ✓ MacroTools
    483.6 ms  ✓ MuladdMacro
    605.7 ms  ✓ AbstractFFTs
    487.4 ms  ✓ EnumX
   2401.1 ms  ✓ ExproniconLite
   1275.4 ms  ✓ InitialValues
    707.3 ms  ✓ OpenLibm_jll
    513.7 ms  ✓ ExprTools
    431.1 ms  ✓ ConcreteStructs
   1086.0 ms  ✓ FillArrays
    915.4 ms  ✓ SpatialIndexing
    644.2 ms  ✓ OrderedCollections
    492.5 ms  ✓ HashArrayMappedTries
    670.9 ms  ✓ Serialization
    715.3 ms  ✓ ADTypes
   1748.6 ms  ✓ Bessels
    678.9 ms  ✓ DocStringExtensions
    505.4 ms  ✓ FastClosures
    421.8 ms  ✓ IteratorInterfaceExtensions
    768.8 ms  ✓ Requires
    763.5 ms  ✓ CpuId
    609.6 ms  ✓ LoggingExtras
    656.8 ms  ✓ Compat
   3080.1 ms  ✓ FunctionWrappers
   1515.1 ms  ✓ InteractiveUtils
   2417.8 ms  ✓ Distributed
    575.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    503.6 ms  ✓ DiffResults
    988.4 ms  ✓ LazyArtifacts
    771.6 ms  ✓ Distances
    514.4 ms  ✓ AliasTables
    518.8 ms  ✓ Missings
   1752.0 ms  ✓ Preferences
    485.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    471.0 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1236.8 ms  ✓ ThreadingUtilities
    599.0 ms  ✓ CommonSubexpressions
    504.7 ms  ✓ FillArrays → FillArraysStatisticsExt
    554.5 ms  ✓ NaNMath
    478.4 ms  ✓ ScopedValues
    479.5 ms  ✓ RuntimeGeneratedFunctions
    396.7 ms  ✓ SIMDTypes
    421.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   1965.0 ms  ✓ Jieko
    550.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   1891.7 ms  ✓ DataStructures
   1162.0 ms  ✓ DifferentiationInterface
    506.6 ms  ✓ Adapt
    713.0 ms  ✓ LogExpFunctions
    468.2 ms  ✓ Compat → CompatLinearAlgebraExt
    433.4 ms  ✓ FunctionWrappersWrappers
    433.3 ms  ✓ PrecompileTools
    808.2 ms  ✓ ProgressMeter
    553.5 ms  ✓ JLLWrappers
    597.5 ms  ✓ SciMLLogging
   1557.1 ms  ✓ Setfield
    601.7 ms  ✓ TruncatedStacktraces
   3958.9 ms  ✓ SparseArrays
    523.2 ms  ✓ SortingAlgorithms
    950.5 ms  ✓ QuadGK
    610.3 ms  ✓ ArrayInterface
    414.5 ms  ✓ EnzymeCore → AdaptExt
    580.1 ms  ✓ GPUArraysCore
    473.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2616.8 ms  ✓ Accessors
   1921.1 ms  ✓ RecipesBase
   8484.3 ms  ✓ Test
    666.4 ms  ✓ Rmath_jll
    829.4 ms  ✓ OpenSpecFun_jll
   1355.6 ms  ✓ IntelOpenMP_jll
  10517.5 ms  ✓ Moshi
   1369.8 ms  ✓ oneTBB_jll
    826.0 ms  ✓ FFTW_jll
    787.0 ms  ✓ Statistics → SparseArraysExt
    929.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
    829.0 ms  ✓ SuiteSparse
    866.0 ms  ✓ Distances → DistancesSparseArraysExt
    884.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    804.1 ms  ✓ Adapt → AdaptSparseArraysExt
    608.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    616.9 ms  ✓ SciMLStructures
    831.6 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    611.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    654.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1371.8 ms  ✓ PreallocationTools
    699.1 ms  ✓ Accessors → LinearAlgebraExt
  15643.3 ms  ✓ StaticArrays
    798.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  15697.6 ms  ✓ Parsers
    663.7 ms  ✓ Accessors → TestExt
    716.6 ms  ✓ Rmath
   1417.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1368.3 ms  ✓ MKL_jll
   2792.3 ms  ✓ SpecialFunctions
   1056.9 ms  ✓ PDMats
   2789.1 ms  ✓ StatsBase
    872.8 ms  ✓ FiniteDiff
    916.3 ms  ✓ BangBang
   1282.3 ms  ✓ SymbolicIndexingInterface
   2102.0 ms  ✓ SciMLOperators
    722.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    709.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    720.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    736.8 ms  ✓ Adapt → AdaptStaticArraysExt
    795.0 ms  ✓ Accessors → StaticArraysExt
   3444.0 ms  ✓ Roots
   1244.2 ms  ✓ HypergeometricFunctions
   2108.4 ms  ✓ JSON
    830.5 ms  ✓ DiffRules
    789.9 ms  ✓ FillArrays → FillArraysPDMatsExt
    801.8 ms  ✓ PDMats → StatsBaseExt
    715.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    720.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    649.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    832.6 ms  ✓ BangBang → BangBangStaticArraysExt
   1150.9 ms  ✓ OhMyThreads
    497.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  26704.4 ms  ✓ Static
    630.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1671.3 ms  ✓ RecursiveArrayTools
   1776.3 ms  ✓ StatsFuns
    698.8 ms  ✓ OhMyThreads → MarkdownExt
    553.4 ms  ✓ BitTwiddlingConvenienceFunctions
   1644.1 ms  ✓ CPUSummary
   5964.8 ms  ✓ NearestNeighbors
   5344.6 ms  ✓ ForwardDiff
   1066.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    736.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13867.5 ms  ✓ FFTW
    807.3 ms  ✓ PolyesterWeave
   1112.1 ms  ✓ Neighborhood
  26848.7 ms  ✓ Polynomials
   1808.3 ms  ✓ Clustering
    580.8 ms  ✓ FastPower → FastPowerForwardDiffExt
    767.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5155.1 ms  ✓ Distributions
    583.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    699.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    608.8 ms  ✓ Roots → RootsForwardDiffExt
    612.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    936.3 ms  ✓ StateSpaceSets
    943.9 ms  ✓ Polynomials → PolynomialsFFTWExt
