nice: cannot set niceness: Permission denied
Precompiling packages...
   1875.6 ms  ✓ LazyArtifacts
   1958.8 ms  ✓ IteratorInterfaceExtensions
   1965.3 ms  ✓ ConcreteStructs
   1979.6 ms  ✓ StatsAPI
   2070.6 ms  ✓ ExprTools
   2161.8 ms  ✓ MuladdMacro
   2180.5 ms  ✓ PositiveFactorizations
   2734.4 ms  ✓ AbstractFFTs
   2971.5 ms  ✓ ADTypes
   3679.3 ms  ✓ FunctionWrappers
   1720.5 ms  ✓ CommonSolve
   4006.3 ms  ✓ Combinatorics
   1987.8 ms  ✓ OpenLibm_jll
   3950.3 ms  ✓ InitialValues
   2100.3 ms  ✓ CompilerSupportLibraries_jll
   2214.1 ms  ✓ InverseFunctions
   4243.4 ms  ✓ FillArrays
   2102.6 ms  ✓ SuiteSparse_jll
   2913.8 ms  ✓ IterTools
   2399.0 ms  ✓ ManualMemory
   1785.0 ms  ✓ Reexport
   2088.6 ms  ✓ EnumX
   1883.7 ms  ✓ SIMDTypes
   2407.0 ms  ✓ Requires
   2594.3 ms  ✓ Compat
   2919.1 ms  ✓ OrderedCollections
   3405.3 ms  ✓ Preferences
   3050.1 ms  ✓ DocStringExtensions
   2598.3 ms  ✓ AbstractTrees
   1899.6 ms  ✓ CompositionsBase
   7807.4 ms  ✓ Bessels
   3792.0 ms  ✓ SpatialIndexing
   1819.1 ms  ✓ FastPower
   2065.9 ms  ✓ PtrArrays
   8253.3 ms  ✓ ExproniconLite
   2209.9 ms  ✓ Adapt
   2306.0 ms  ✓ HashArrayMappedTries
   2003.7 ms  ✓ IfElse
   2680.7 ms  ✓ StableTasks
   3097.4 ms  ✓ CpuId
   2105.3 ms  ✓ CommonWorldInvalidations
   2407.3 ms  ✓ ConstructionBase
   2407.7 ms  ✓ CPUTime
   2145.9 ms  ✓ FastClosures
   2078.2 ms  ✓ ChunkSplitters
   2385.6 ms  ✓ DataAPI
   8307.7 ms  ✓ Distributed
   1820.4 ms  ✓ SciMLPublic
   5298.2 ms  ✓ IrrationalConstants
   3340.1 ms  ✓ EnzymeCore
