Precompiling Pkg...
    876.7 ms  ✓ Logging
    965.2 ms  ✓ Zlib_jll
    974.4 ms  ✓ nghttp2_jll
   1064.1 ms  ✓ MozillaCACerts_jll
   1103.1 ms  ✓ NetworkOptions
   1070.8 ms  ✓ UUIDs
   1069.4 ms  ✓ Unicode
   1102.4 ms  ✓ p7zip_jll
   1101.1 ms  ✓ MbedTLS_jll
   1188.1 ms  ✓ Base64
    343.4 ms  ✓ LibSSH2_jll
    421.5 ms  ✓ Printf
    411.5 ms  ✓ LibCURL_jll
    412.7 ms  ✓ LibGit2_jll
   1965.1 ms  ✓ ArgTools
    543.4 ms  ✓ LibCURL
    537.9 ms  ✓ Tar
   2056.2 ms  ✓ Dates
   2735.1 ms  ✓ Markdown
   2171.2 ms  ✓ LibGit2
    535.8 ms  ✓ TOML
   2749.9 ms  ✓ Downloads
  38495.9 ms  ✓ Pkg
  23 dependencies successfully precompiled in 44 seconds
Precompiling project...
   2059.4 ms  ✓ IteratorInterfaceExtensions
   2064.8 ms  ✓ RangeArrays
   2062.2 ms  ✓ LaTeXStrings
   2061.3 ms  ✓ IndirectArrays
   2133.5 ms  ✓ StatsAPI
   2135.2 ms  ✓ CEnum
   2142.3 ms  ✓ PolygonOps
   2140.7 ms  ✓ TensorCore
   2147.0 ms  ✓ Contour
   2226.0 ms  ✓ GeoFormatTypes
   2230.5 ms  ✓ TriplotBase
   2849.3 ms  ✓ AbstractFFTs
   3327.6 ms  ✓ Serialization
   2081.1 ms  ✓ TableTraits
   2088.9 ms  ✓ OpenLibm_jll
   4535.5 ms  ✓ FillArrays
   2572.6 ms  ✓ InverseFunctions
   2597.7 ms  ✓ SuiteSparse_jll
   1982.4 ms  ✓ DataValueInterfaces
   2621.2 ms  ✓ Observables
   2772.3 ms  ✓ OrderedCollections
   2805.3 ms  ✓ IterTools
   2882.6 ms  ✓ Statistics
   5119.8 ms  ✓ OffsetArrays
   2907.0 ms  ✓ Requires
   1892.8 ms  ✓ EnumX
   5638.0 ms  ✓ Format
   1899.3 ms  ✓ Reexport
   4595.2 ms  ✓ Grisu
   2693.6 ms  ✓ StableRNGs
   1901.1 ms  ✓ PtrArrays
   2216.7 ms  ✓ Mmap
   2417.5 ms  ✓ IntervalSets
   2208.3 ms  ✓ PCRE2_jll
   2710.3 ms  ✓ AbstractTrees
   2510.2 ms  ✓ RoundingEmulator
   2704.8 ms  ✓ Extents
   2088.7 ms  ✓ LazyModules
   2986.4 ms  ✓ TranscodingStreams
   2488.4 ms  ✓ Inflate
   2099.9 ms  ✓ DataAPI
   2098.8 ms  ✓ CRC32c
   2405.9 ms  ✓ ConstructionBase
   2092.0 ms  ✓ StaticArraysCore
   2202.3 ms  ✓ MappedArrays
   2686.3 ms  ✓ Scratch
   5401.7 ms  ✓ IrrationalConstants
   2799.5 ms  ✓ Compat
   2990.9 ms  ✓ DocStringExtensions
   2089.4 ms  ✓ NaNMath
   3688.8 ms  ✓ Preferences
   2400.8 ms  ✓ CompilerSupportLibraries_jll
   2898.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   7310.1 ms  ✓ AdaptivePredicates
   2310.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2306.8 ms  ✓ PaddedViews
  11598.2 ms  ✓ MacroTools
   2392.6 ms  ✓ Adapt
   2502.3 ms  ✓ Ratios
   6816.9 ms  ✓ InteractiveUtils
   3210.7 ms  ✓ StackViews
   5814.1 ms  ✓ LazyArtifacts
   2494.0 ms  ✓ Showoff
   6108.4 ms  ✓ PkgVersion
   2689.6 ms  ✓ AliasTables
