Precompiling Pkg...
    969.3 ms  ✓ Logging
   1047.8 ms  ✓ Zlib_jll
   1049.5 ms  ✓ Unicode
   1150.3 ms  ✓ MozillaCACerts_jll
   1149.8 ms  ✓ nghttp2_jll
   1155.3 ms  ✓ UUIDs
   1174.5 ms  ✓ p7zip_jll
   1184.7 ms  ✓ MbedTLS_jll
   1188.3 ms  ✓ Base64
   1235.2 ms  ✓ NetworkOptions
    340.2 ms  ✓ LibSSH2_jll
    483.6 ms  ✓ Printf
    427.6 ms  ✓ LibCURL_jll
    430.9 ms  ✓ LibGit2_jll
   2009.2 ms  ✓ ArgTools
    535.9 ms  ✓ LibCURL
    559.2 ms  ✓ Tar
   2325.3 ms  ✓ Dates
   2851.8 ms  ✓ Markdown
   2250.2 ms  ✓ LibGit2
    431.2 ms  ✓ TOML
   2850.6 ms  ✓ Downloads
  37962.7 ms  ✓ Pkg
  23 dependencies successfully precompiled in 43 seconds
Precompiling project...
   1891.8 ms  ✓ IndirectArrays
   1891.1 ms  ✓ PolygonOps
   1975.7 ms  ✓ IteratorInterfaceExtensions
   2084.9 ms  ✓ RangeArrays
   2169.2 ms  ✓ GeoFormatTypes
   2172.9 ms  ✓ StatsAPI
   2173.1 ms  ✓ CEnum
   2181.2 ms  ✓ Contour
   2195.4 ms  ✓ LaTeXStrings
   2265.0 ms  ✓ TriplotBase
   2388.6 ms  ✓ TensorCore
   2995.1 ms  ✓ AbstractFFTs
   2305.6 ms  ✓ OpenLibm_jll
   2510.2 ms  ✓ InverseFunctions
   4659.9 ms  ✓ FillArrays
   2599.6 ms  ✓ CompilerSupportLibraries_jll
   2891.8 ms  ✓ Statistics
   2586.7 ms  ✓ Observables
   2802.3 ms  ✓ SuiteSparse_jll
   4981.0 ms  ✓ OffsetArrays
   2813.4 ms  ✓ IterTools
   3280.2 ms  ✓ Serialization
   3290.5 ms  ✓ OrderedCollections
   2775.4 ms  ✓ Requires
   5858.6 ms  ✓ Format
   1994.2 ms  ✓ DataValueInterfaces
   2095.9 ms  ✓ EnumX
   4477.2 ms  ✓ Grisu
   1821.6 ms  ✓ Reexport
   2403.8 ms  ✓ StableRNGs
   2403.3 ms  ✓ StackViews
   2514.9 ms  ✓ RoundingEmulator
   2118.1 ms  ✓ Mmap
   2807.1 ms  ✓ DocStringExtensions
   1910.9 ms  ✓ PtrArrays
   3001.0 ms  ✓ AbstractTrees
   2417.9 ms  ✓ Extents
   2119.5 ms  ✓ PCRE2_jll
   2180.8 ms  ✓ LazyModules
   2906.4 ms  ✓ TranscodingStreams
   2401.0 ms  ✓ Inflate
   1997.1 ms  ✓ CRC32c
   2190.1 ms  ✓ DataAPI
   2497.9 ms  ✓ ConstructionBase
   2288.4 ms  ✓ StaticArraysCore
   2881.1 ms  ✓ MappedArrays
   2596.9 ms  ✓ Scratch
   5798.1 ms  ✓ IrrationalConstants
   2204.4 ms  ✓ TableTraits
   2991.4 ms  ✓ Compat
   3600.9 ms  ✓ Preferences
   2995.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   3098.6 ms  ✓ NaNMath
   2493.0 ms  ✓ PaddedViews
  11506.2 ms  ✓ MacroTools
   3393.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   8024.0 ms  ✓ AdaptivePredicates
  14993.2 ms  ✓ BaseDirs
   5510.4 ms  ✓ LazyArtifacts
   2215.3 ms  ✓ Ratios
   3307.2 ms  ✓ IntervalSets
   7006.7 ms  ✓ InteractiveUtils
   5708.7 ms  ✓ PkgVersion
   2495.6 ms  ✓ Adapt
   2173.8 ms  ✓ Showoff
   2504.0 ms  ✓ AliasTables
   2004.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1895.2 ms  ✓ RelocatableFolders
   2283.0 ms  ✓ Missings
   2219.6 ms  ✓ PrecompileTools
   2624.2 ms  ✓ JLLWrappers
   3104.9 ms  ✓ LogExpFunctions
   2389.1 ms  ✓ MosaicViews
   3784.6 ms  ✓ Tables
   2095.0 ms  ✓ IntervalSets → IntervalSetsRandomExt
   2011.8 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   2011.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   4992.1 ms  ✓ GeoInterface
   2295.1 ms  ✓ Compat → CompatLinearAlgebraExt
   2484.4 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3798.7 ms  ✓ SimpleTraits
   3188.5 ms  ✓ Libmount_jll
  10507.6 ms  ✓ Distributed
   3797.4 ms  ✓ OpenSSL_jll
   3791.8 ms  ✓ Graphite2_jll
  12925.8 ms  ✓ FixedPointNumbers
   2989.5 ms  ✓ Bzip2_jll
   3604.0 ms  ✓ LLVMOpenMP_jll
   3001.2 ms  ✓ Rmath_jll
   2818.5 ms  ✓ Xorg_libXau_jll
   2887.5 ms  ✓ libpng_jll
   2805.7 ms  ✓ Imath_jll
   3489.1 ms  ✓ SharedArrays
   2803.7 ms  ✓ Giflib_jll
   2897.2 ms  ✓ LAME_jll
   2794.4 ms  ✓ LERC_jll
   3197.8 ms  ✓ EarCut_jll
   3097.5 ms  ✓ CRlibm_jll
   3292.7 ms  ✓ JpegTurbo_jll
   3305.1 ms  ✓ XZ_jll
   6273.3 ms  ✓ IntelOpenMP_jll
   3105.9 ms  ✓ Ogg_jll
   4186.3 ms  ✓ oneTBB_jll
  18618.1 ms  ✓ SparseArrays
   4386.6 ms  ✓ Xorg_libXdmcp_jll
  17074.9 ms  ✓ Test
   3300.9 ms  ✓ Expat_jll
   4003.6 ms  ✓ libaom_jll
   4312.3 ms  ✓ x264_jll
   3607.1 ms  ✓ LZO_jll
   5079.8 ms  ✓ x265_jll
   4600.4 ms  ✓ Zstd_jll
  21300.0 ms  ✓ FileIO
   3695.1 ms  ✓ Xorg_xtrans_jll
   4309.3 ms  ✓ Opus_jll
   3704.6 ms  ✓ Libiconv_jll
   3302.6 ms  ✓ Libffi_jll
   2809.4 ms  ✓ FFTW_jll
   3103.3 ms  ✓ isoband_jll
   3108.8 ms  ✓ Libuuid_jll
   2986.4 ms  ✓ FriBidi_jll
   2085.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2899.6 ms  ✓ OpenBLASConsistentFPCSR_jll
   2902.2 ms  ✓ OpenSpecFun_jll
   3804.1 ms  ✓ StructArrays
   2104.3 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3013.2 ms  ✓ XML2_jll
   3681.3 ms  ✓ AxisArrays
   2772.8 ms  ✓ libfdk_aac_jll
   2594.4 ms  ✓ Pixman_jll
   3015.7 ms  ✓ FreeType2_jll
   4195.8 ms  ✓ ProgressMeter
   5014.7 ms  ✓ FilePathsBase
   3296.5 ms  ✓ CRlibm
   3011.1 ms  ✓ libsixel_jll
   3521.0 ms  ✓ OpenEXR_jll
   3215.5 ms  ✓ libvorbis_jll
   3998.6 ms  ✓ Rmath
   2894.0 ms  ✓ WoodburyMatrices
   2882.5 ms  ✓ Statistics → SparseArraysExt
   3207.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   7316.7 ms  ✓ ColorTypes
   8304.6 ms  ✓ DataStructures
   2587.0 ms  ✓ SuiteSparse
   2096.8 ms  ✓ SignedDistanceFields
   2806.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2800.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   6204.4 ms  ✓ MKL_jll
   2590.5 ms  ✓ Isoband
   2206.0 ms  ✓ StructArrays → StructArraysAdaptExt
   3213.4 ms  ✓ Libtiff_jll
   2810.6 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2803.7 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3285.1 ms  ✓ Gettext_jll
   6681.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2888.4 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4913.0 ms  ✓ Fontconfig_jll
   9584.1 ms  ✓ Xorg_libxcb_jll
   9498.9 ms  ✓ ChainRulesCore
   7508.1 ms  ✓ FilePathsBase → FilePathsBaseTestExt
   9193.4 ms  ✓ FreeType
   6599.5 ms  ✓ AxisAlgorithms
